"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w","vfController.x"
0.0086,-2.75466630012605e-06,0.000728991132796864,-2.82967884129748e-05,0.00465837074559457,7.42773574915661e-11,7.09427047413471e-08,0.0116176096435093
0.00865,-2.83286578627502e-06,0.000740894499130983,-2.89482876688211e-05,0.00470999401736923,7.8126970136001e-11,7.41950990940688e-08,0.0117530908266952
0.0087,-2.91280777756281e-06,0.000752917325251133,-2.96108781042981e-05,0.00476187603514562,8.21431124148251e-11,7.75717509879156e-08,0.0118893574080445
0.00875,-2.99452016369165e-06,0.000765060009165855,-3.02846830841129e-05,0.00481401646750202,8.63310339769256e-11,8.10761688521286e-08,0.0120264093875572
0.0088,-3.07803108509591e-06,0.000777322945937245,-3.09698266419768e-05,0.00486641498518574,9.06960721788452e-11,8.47119148820184e-08,0.0121642467652332
0.00885,-3.16336893294208e-06,0.000789706527680953,-3.16664334806043e-05,0.00491907126111311,9.52436520847818e-11,8.84826050389651e-08,0.0123028695410727
0.0089,-3.25056234912878e-06,0.000802211143566184,-3.23746289717139e-05,0.00497198497036946,9.99792864665884e-11,9.23919090504181e-08,0.0124422777150756
0.00895,-3.33964022628675e-06,0.000814837179815696,-3.30945391560279e-05,0.00502515579020914,1.04908575803774e-10,9.64435504098962e-08,0.0125824712872419
0.009,-3.43063170777888e-06,0.000827585019705802,-3.38262907432719e-05,0.0050785834000555,1.10037208283501e-10,1.00641306376988e-07,0.0127234502575716
0.00905,-3.52356618770019e-06,0.000840455043566368,-3.45700111121756e-05,0.00513226748150092,1.1537095980059e-10,1.0498900797735e-07,0.0128652146260647
0.0091,-3.6184733108778e-06,0.000853447628780816,-3.53258283104721e-05,0.00518620771830678,1.20915693957514e-10,1.0949054000271e-07,0.0130077643927212
0.00915,-3.715382972871e-06,0.000866563149786121,-3.60938710548985e-05,0.00524040379640348,1.26677362064403e-10,1.14149841010865e-07,0.0131510995575411
0.0092,-3.81432531997119e-06,0.000879801978072811,-3.68742687311953e-05,0.00529485540389042,1.32662003139041e-10,1.1897090332568e-07,0.0132952201205245
0.00925,-3.91533074920191e-06,0.000893164482184972,-3.7667151394107e-05,0.00534956223103604,1.3887574390687e-10,1.2395777303709e-07,0.0134401260816712
0.0093,-4.0184299083188e-06,0.00090665102772024,-3.84726497673814e-05,0.00540452397027775,1.45324798800983e-10,1.29114550001101e-07,0.0135858174409814
0.00935,-4.12365369580968e-06,0.000920261977329807,-3.92908952437704e-05,0.00545974031622202,1.52015469962132e-10,1.34445387839786e-07,0.0137322941984549
0.0094,-4.23103326089446e-06,0.00093399769071842,-4.01220198850294e-05,0.00551521096564429,1.58954147238722e-10,1.39954493941288e-07,0.0138795563540919
0.00945,-4.3406000035252e-06,0.000947858524644379,-4.09661564219176e-05,0.00557093561748905,1.66147308186815e-10,1.45646129459821e-07,0.0140276039078923
0.0095,-4.45238557438608e-06,0.000961844832919538,-4.18234382541977e-05,0.00562691397286977,1.73601518070127e-10,1.51524609315666e-07,0.0141764368598561
0.00955,-4.5664528561813e-06,0.000975957546991963,-4.26939462165036e-05,0.00568314528718831,1.81428321430122e-10,1.5764275794283e-07,0.0143260552099833
0.0096,-4.6828952636089e-06,0.000990198162827594,-4.3577709781172e-05,0.00573962838025478,1.89841872047668e-10,1.6410081442527e-07,0.0144764589582738
0.00965,-4.80166972618898e-06,0.00100456561104444,-4.44749940383814e-05,0.00579636405076953,1.98593472480011e-10,1.70785212176901e-07,0.0146276481047277
0.0097,-4.92280991928022e-06,0.00101906025281587,-4.53859333082769e-05,0.00585335199375123,2.07693498088194e-10,1.7770207922638e-07,0.014779622649345
0.00975,-5.04634979453462e-06,0.00103368244684781,-4.63106625360861e-05,0.00591059190601804,2.17152498482056e-10,1.84857637347011e-07,0.0149323825921257
0.0098,-5.17232357989754e-06,0.00104843254937878,-4.72493172921195e-05,0.00596808348618762,2.26981197520237e-10,1.92258202056747e-07,0.0150859279330698
0.00985,-5.30076577960768e-06,0.00106331091417984,-4.82020337717701e-05,0.0060258264346771,2.37190493310174e-10,1.99910182618188e-07,0.0152402586721773
0.0099,-5.43171117419709e-06,0.00107831789255462,-4.91689487955138e-05,0.00608382045370309,2.47791458208104e-10,2.0782008203858e-07,0.0153953748094483
0.00995,-5.56519482049115e-06,0.00109345383333932,-5.01501998089091e-05,0.00614206524728173,2.58795338819061e-10,2.15994497069817e-07,0.0155512763448826
0.01,-5.70125205160863e-06,0.00110871908290272,-5.11459248825972e-05,0.00620056052122859,2.70213555996879e-10,2.24440118208441e-07,0.0157079632784803
0.01005,-5.83991847696159e-06,0.00112411398514613,-5.21562627123019e-05,0.00625930598315878,2.8205770484419e-10,2.3316372969564e-07,0.0158654356102414
0.0101,-5.98122998225548e-06,0.00113963888150345,-5.31813526188299e-05,0.00631830134248685,2.94339554712425e-10,2.4217220951725e-07,0.016023693340166
0.01015,-6.12522272948907e-06,0.00115529411094116,-5.42213345480705e-05,0.00637754631042687,3.07071049201813e-10,2.51472529403754e-07,0.0161827364682539
0.0102,-6.27193315695449e-06,0.00117108000995828,-5.52763490709956e-05,0.00643704059999238,3.20264306161383e-10,2.61071754830282e-07,0.0163425649945052
0.01025,-6.42139797923722e-06,0.00118699691258639,-5.63465373836601e-05,0.00649678392599643,3.3393161768896e-10,2.70977045016613e-07,0.01650317891892
0.0103,-6.57365418721607e-06,0.00120304515038967,-5.74320413072012e-05,0.00655677600505152,3.4808545013117e-10,2.81195652927172e-07,0.0166645782414981
0.01035,-6.72873904806321e-06,0.00121922505246484,-5.8533003287839e-05,0.00661701655556967,3.62738444083437e-10,2.9173492527103e-07,0.0168267629622396
0.0104,-6.88669010524416e-06,0.00123553694544119,-5.96495663968765e-05,0.00667750529776237,3.77903414389984e-10,3.02602302501908e-07,0.0169897330811446
0.01045,-7.04754517851776e-06,0.00125198115348058,-6.0781874330699e-05,0.0067382419536406,3.93593350143831e-10,3.13805318818172e-07,0.0171534885982129
0.0105,-7.21134236393623e-06,0.00126855799827744,-6.19300714107748e-05,0.00679922624701484,4.09821414686798e-10,3.25351602162837e-07,0.0173180295134447
0.01055,-7.37812003384511e-06,0.00128526779905875,-6.30943025836547e-05,0.00686045790349503,4.26600945609504e-10,3.37248874223563e-07,0.0174833558268398
0.0106,-7.5479168368833e-06,0.00130211087258407,-6.42747134209724e-05,0.00692193665049062,4.43945454751365e-10,3.4950495043266e-07,0.0176494675383984
0.01065,-7.72077169798305e-06,0.00131908753314552,-6.54714501194441e-05,0.00698366221721055,4.61868628200598e-10,3.62127739967083e-07,0.0178163646481203
0.0107,-7.89672381836995e-06,0.00133619809256778,-6.66846595008689e-05,0.00704563433466323,4.80384326294216e-10,3.75125245748437e-07,0.0179840471560057
0.01075,-8.07581267556293e-06,0.00135344286020812,-6.79144890121284e-05,0.00710785273565655,4.99506583618032e-10,3.8850556444297e-07,0.0181525150620544
0.0108,-8.25807802337427e-06,0.00137082214295635,-6.9161086725187e-05,0.00717031715479793,5.19249609006658e-10,4.02276886461582e-07,0.0183217683662666
0.01085,-8.4435598919096e-06,0.00138833624523486,-7.04246013370919e-05,0.00723302732849422,5.39627785543503e-10,4.16447495959818e-07,0.0184918070686422
0.0109,-8.63238978870309e-06,0.00140598713545403,-7.17050340218731e-05,0.00729598168973311,5.6129957879501e-10,4.31271804830609e-07,0.0186626311691811
0.01095,-8.82454971564674e-06,0.00142377404269483,-7.30026298860219e-05,0.00735918081689549,5.83866121765717e-10,4.4660025085038e-07,0.0188342406678835
0.011,-9.02006387351104e-06,0.00144169695959326,-7.43175665616165e-05,0.00742262469018959,6.07224708131647e-10,4.62396460415373e-07,0.0190066355647492
0.01105,-9.21897432413591e-06,0.00145975619763238,-7.56499937409191e-05,0.00748631303995981,6.31396959778275e-10,4.78671592250156e-07,0.0191798158597784
0.0111,-9.42132342733812e-06,0.00147795206622401,-7.70000617060521e-05,0.00755024559803975,6.56404825931859e-10,4.95436957319599e-07,0.0193537815529709
0.01115,-9.62715384091123e-06,0.00149628487270877,-7.83679213289976e-05,0.00761442209775215,6.82270583159437e-10,5.12704018828873e-07,0.0195285326443269
0.0112,-9.83650852062564e-06,0.00151475492235602,-7.97537240715975e-05,0.00767884227390892,7.09016835368828e-10,5.30484392223442e-07,0.0197040691338462
0.01125,-1.00494307202286e-05,0.00153336251836391,-8.11576219855536e-05,0.00774350586281115,7.36666513808631e-10,5.48789845189074e-07,0.019880391021529
0.0113,-1.02659639914439e-05,0.00155210796185938,-8.25797677124275e-05,0.00780841260224906,7.65242877068225e-10,5.67632297651832e-07,0.0200574983073751
0.01135,-1.04861521839727e-05,0.0015709915518981,-8.40203144836406e-05,0.00787356223150207,7.9476951107777e-10,5.87023821778079e-07,0.0202353909913847
0.0114,-1.07100394454923e-05,0.00159001358546455,-8.54794161204743e-05,0.00793895449133876,8.25270329108208e-10,6.06976641974477e-07,0.0204140690735576
0.01145,-1.09376702216574e-05,0.00160917435747197,-8.69572270340698e-05,0.00800458912401686,8.56769571771259e-10,6.27503134887987e-07,0.0205935325538939
0.0115,-1.11690892560991e-05,0.00162847416076238,-8.84539022254279e-05,0.00807046587328328,8.89291807019427e-10,6.48615829405867e-07,0.0207737814323937
0.01155,-1.14043415904256e-05,0.00164791328610655,-8.99695972854097e-05,0.0081365844843741,9.22861930145994e-10,6.70327406655675e-07,0.0209548157090568
0.0116,-1.16434725642216e-05,0.00166749202220405,-9.15044683947358e-05,0.00820294470401454,9.57505163785022e-10,6.92650700005267e-07,0.0211366353838833
0.01165,-1.1886527815049e-05,0.00168721065568321,-9.30586723239866e-05,0.00826954628041902,9.93247057911356e-10,7.15598695062798e-07,0.0213192404568733
0.0117,-1.21335532784462e-05,0.00170706947110113,-9.46323664336027e-05,0.0083363889632911,1.03011348984062e-09,7.39184529676722e-07,0.0215026309280266
0.01175,-1.23845951879286e-05,0.0017270687509437,-9.62257086738842e-05,0.00840347250382352,1.06813066422922e-09,7.6342149393579e-07,0.0216868067973433
0.0118,-1.26397000749882e-05,0.00174720877562556,-9.78388575849911e-05,0.00847079665469817,1.10732511307434e-09,7.88323030169054e-07,0.0218717680648235
0.01185,-1.28989147690941e-05,0.00176748982349013,-9.94719722969435e-05,0.00853836117008613,1.14772369571395e-09,8.13902732945864e-07,0.022057514730467
0.0119,-1.3162286397692e-05,0.00178791217080962,-0.000101125212529621,0.00860616580564762,1.18935359882679e-09,8.40174349075866e-07,0.0222440467942739
0.01195,-1.34298623862044e-05,0.00180847609178499,-0.000102798738592763,0.00867421031853203,1.23224233643239e-09,8.67151777609008e-07,0.0224313642562442
0.012,-1.37016904580308e-05,0.00182918185854598,-0.00010449271138597,0.00874249446737795,1.27641774989106e-09,8.94849069835536e-07,0.0226194671163779
0.01205,-1.39778186345474e-05,0.00185002974115111,-0.0001062072923987,0.00881101801231308,1.32190800790389e-09,9.23280429285994e-07,0.022808355374675
0.0121,-1.42582952351071e-05,0.00187102000758767,-0.000107942643710272,0.00887978071495433,1.36874160651275e-09,9.52460211731224e-07,0.0229980290311355
0.01215,-1.45431688770398e-05,0.00189215292377171,-0.000109698927989867,0.00894878233840776,1.41694736910028e-09,9.82402925182368e-07,0.0231884880857594
0.0122,-1.48325256208274e-05,0.0019134292655823,-0.000111476272041212,0.00901802223267679,1.46702825564028e-09,1.0132786327172e-06,0.0233797325385467
0.01225,-1.51264464876526e-05,0.00193484973325464,-0.000113274808496049,0.00908749980882547,1.51941947325543e-09,1.04523522030031e-06,0.0235717623894974
0.0123,-1.54249262364386e-05,0.00195641383174786,-0.000115094755528604,0.00915721544553953,1.57345242806545e-09,1.07805858743809e-06,0.0237645776386115
0.01235,-1.57280155229934e-05,0.00197812183036282,-0.000116936277336648,0.00922716890243278,1.62916805134196e-09,1.11176739286877e-06,0.023958178285889
0.0124,-1.60357653214758e-05,0.00199997399660999,-0.000118799538687815,0.00929735994038081,1.68660786157977e-09,1.14638053280867e-06,0.0241525643313299
0.01245,-1.63482269243953e-05,0.00202197059620948,-0.000120684704919603,0.00936778832152095,1.74581396449684e-09,1.1819171409522e-06,0.0243477357749342
0.0125,-1.66654519426124e-05,0.00204411189309102,-0.000122591941939376,0.00943845380925231,1.80682905303432e-09,1.21839658847187e-06,0.0245436926167019
0.01255,-1.69874923053381e-05,0.00206639814939394,-0.00012452141622436,0.00950935616823576,1.8696964073565e-09,1.25583848401829e-06,0.024740434856633
0.0126,-1.73144002601344e-05,0.00208882962546721,-0.000126473294821647,0.00958049516439393,1.93445989485085e-09,1.29426267372018e-06,0.0249379624947275
0.01265,-1.76462283729139e-05,0.00211140657986943,-0.000128447745348193,0.00965187056491123,2.00116397012802e-09,1.33368924118433e-06,0.0251362755309854
0.0127,-1.79830295279403e-05,0.0021341292693688,-0.000130444935990816,0.00972348213823381,2.06985367502182e-09,1.37413850749565e-06,0.0253353739654066
0.01275,-1.83248569278278e-05,0.00215699794894314,-0.000132465035506203,0.00979532965406959,2.1405746385892e-09,1.41563103121714e-06,0.0255352577979913
0.0128,-1.86717640935414e-05,0.00218001287177992,-0.0001345082132209,0.00986741288338827,2.21337307711031e-09,1.45818760838989e-06,0.0257359270287394
0.01285,-1.9023804864397e-05,0.0022031742892762,-0.000136574639031321,0.0099397315984213,2.28829579408847e-09,1.5018292725331e-06,0.0259373816576509
0.0129,-1.93810333980612e-05,0.00222648245103869,-0.000138664483403743,0.0100122855726619,2.36539018025015e-09,1.54657729464405e-06,0.0261396216847257
0.01295,-1.97435041705515e-05,0.00224993760488369,-0.000140777917374306,0.010085074580865,2.44470421354499e-09,1.59245318319815e-06,0.026342647109964
0.013,-2.01112719762361e-05,0.00227353999683716,-0.000142915112549017,0.0101580983990475,2.52628645914579e-09,1.63947868414885e-06,0.0265464579333657
0.01305,-2.0484391927834e-05,0.00229728987113463,-0.000145076241103744,0.0102313568044877,2.61018606944855e-09,1.68767578092777e-06,0.0267510541549307
0.0131,-2.08629194564149e-05,0.00232118747022131,-0.000147261475784223,0.010304849575726,2.6964527840724e-09,1.73706669444456e-06,0.0269564357746592
0.01315,-2.12469103113995e-05,0.00234523303475198,-0.000149470989906051,0.0103785764925644,2.78513692985966e-09,1.78767388308701e-06,0.027162602792551
0.0132,-2.16364205605591e-05,0.00236942680359108,-0.00015170495735469,0.0104525373360667,2.8762894208758e-09,1.83952004272099e-06,0.0273695552086062
0.01325,-2.20315065900158e-05,0.00239376901381265,-0.000153963552585469,0.0105267318885584,2.96996175840948e-09,1.89262810669048e-06,0.0275772930228249
0.0133,-2.24322251042425e-05,0.00241825990070036,-0.000156246950623576,0.010601159933627,3.06620603097251e-09,1.94702124581753e-06,0.0277858162352069
0.01335,-2.2838633126063e-05,0.0024428996977475,-0.000158555327064069,0.0106758212561214,3.16507491429987e-09,2.00272286840232e-06,0.0279951248457523
0.0134,-2.32507879966518e-05,0.00246768863665697,-0.000160888858071865,0.0107507156421526,3.26662167134972e-09,2.05975662022311e-06,0.0282052188544611
0.01345,-2.36687473755341e-05,0.00249262694734131,-0.00016324772038175,0.0108258428790932,3.37090015230336e-09,2.11814638453626e-06,0.0284160982613334
0.0135,-2.40925692405861e-05,0.00251771485792267,-0.000165632091298371,0.0109012027555775,3.47796479456529e-09,2.17791628207622e-06,0.028627763066369
0.01355,-2.45223949066929e-05,0.00254295349425938,-0.000168042099561524,0.0109767942997012,3.58964488576785e-09,2.23959673792154e-06,0.028840213269568
0.0136,-2.49582171814177e-05,0.00256834236785847,-0.000170477962563564,0.0110526179064844,3.70458961957321e-09,2.30281119999441e-06,0.0290534488709304
0.01365,-2.54000906964492e-05,0.00259388165486601,-0.000172939861864429,0.0111286734078158,3.82276326956592e-09,2.36755828187593e-06,0.0292674698704562
0.0137,-2.58480754581471e-05,0.00261957158442412,-0.000175427976601327,0.0112049605904482,3.94423875952034e-09,2.43386765704945e-06,0.0294822762681454
0.01375,-2.63022318091549e-05,0.00264541238407883,-0.000177942486470719,0.0112814792422314,4.06908998368745e-09,2.50176934579046e-06,0.029697868063998
0.0138,-2.67626204283991e-05,0.00267140427978013,-0.000180483571728315,0.0113582291521123,4.19739180679483e-09,2.57129371516659e-06,0.029914245258014
0.01385,-2.72293023310899e-05,0.00269754749588189,-0.000183051413189079,0.0114352101101353,4.32922006404665e-09,2.64247147903761e-06,0.0301314078501934
0.0139,-2.77023388687208e-05,0.00272384225514193,-0.000185646192227222,0.0115124219074419,4.4646515611237e-09,2.71533369805543e-06,0.0303493558405362
0.01395,-2.81817917290687e-05,0.00275028877872201,-0.000188268090776208,0.0115898643362706,4.60376407418337e-09,2.78991177966412e-06,0.0305680892290424
0.014,-2.86677229361939e-05,0.00277688728618778,-0.000190917291328752,0.0116675371899575,4.74663634985968e-09,2.86623747809986e-06,0.030787608015712
0.01405,-2.91601948504402e-05,0.00280363799550884,-0.000193593976936818,0.0117454402629355,4.89334810526322e-09,2.94434289439101e-06,0.031007912200545
0.0141,-2.96592701684348e-05,0.00283054112305871,-0.000196298331211623,0.011823573350735,5.04398002798123e-09,3.02426047635805e-06,0.0312290017835414
0.01415,-3.01650119230881e-05,0.00285759688361484,-0.000199030538323633,0.0119019362499834,5.19861377607751e-09,3.10602301861361e-06,0.0314508767647012
0.0142,-3.06774834835941e-05,0.0028848054903586,-0.000201790783002566,0.0119805287584056,5.35733197809249e-09,3.18966366256246e-06,0.0316735371440243
0.01425,-3.11967485554301e-05,0.00291216715487528,-0.000204579250537391,0.0120593506748234,5.52021823304321e-09,3.27521589640152e-06,0.0318969829215109
0.0143,-3.1722871180357e-05,0.00293968208715411,-0.000207396126776326,0.012138401799156,5.68735711042332e-09,3.36271355511983e-06,0.0321212140971609
0.01435,-3.22559157364189e-05,0.00296735049558823,-0.000210241598126842,0.0122176819324197,5.85883415020306e-09,3.4521908204986e-06,0.0323462306709743
0.0144,-3.27959469379434e-05,0.00299517258697473,-0.000213115851555659,0.0122971908767281,6.0347358628293e-09,3.54368222111118e-06,0.032572032642951
0.01445,-3.33430298355415e-05,0.00302314856651459,-0.000216019074588749,0.0123769284352919,6.21514972922548e-09,3.63722263232304e-06,0.0327986200130912
0.0145,-3.38972298161076e-05,0.00305127863781275,-0.000218951455311335,0.0124568944124191,6.40016420079168e-09,3.73284727629181e-06,0.0330259927813947
0.01455,-3.44586126028194e-05,0.00307956300287806,-0.00022191318236789,0.012537088613515,6.58986869940457e-09,3.83059172196727e-06,0.0332541509478617
