"time","pipe1.mediums[1].T","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].p","pipe1.mediums[2].T","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].p","pipe1.mediums[3].T","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].p","pipe1.mediums[4].T","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].p","pipe1.mediums[5].T","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].p","pipe2.mediums[1].T","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].p","pipe2.mediums[2].T","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].p","pipe2.mediums[3].T","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].p","pipe2.mediums[4].T","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].p","pipe2.mediums[5].T","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].p","pipe3.mediums[1].T","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].p","pipe3.mediums[2].T","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].p","pipe3.mediums[3].T","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].p","pipe3.mediums[4].T","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].p","pipe3.mediums[5].T","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].p","pipe4.mediums[1].T","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].p","pipe4.mediums[3].T","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].p","pipe4.mediums[4].T","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].p","pipe4.mediums[5].T","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].p"
6.458,332.448388997104,0.01,152572.736645552,331.863792719394,0.01,157548.604992394,330.017801564594,0.01,162383.638667266,326.987686887715,0.01,167102.524506778,323.080675548461,0.01,171724.682702767,343.821669943006,0.01,174025.506085104,337.893173695856,0.01,175248.479024576,327.073425931366,0.01,176064.451423086,312.991118536753,0.01,176884.623566559,298.967596789024,0.01,178114.285008968,302.909011266587,0.01,174430.941306844,298.136719896318,0.01,175245.957475029,295.411227043791,0.01,176067.68349854,294.267527932854,0.01,176887.872518383,293.470895824697,0.01,177705.730730184,293.067199831574,0.01,180435.266714083,292.880698442821,0.01,184963.580657611,292.886100794803,0.01,189382.835653895,292.982194993085,0.01,193698.265441863,293.107307150613,0.01,197915.335405376
6.46,332.445822633337,0.01,152572.686159083,331.854638814065,0.01,157548.532864502,330.002927371554,0.01,162383.608795163,326.968924888841,0.01,167102.577402061,323.060476324865,0.01,171724.83047725,343.814491901064,0.01,174025.694295907,337.876737772054,0.01,175248.694187848,327.051329514655,0.01,176064.688200562,312.970364720742,0.01,176884.873798611,298.954749630969,0.01,178114.525526318,302.883038964514,0.01,174431.133652708,298.116134620923,0.01,175246.148031342,295.405069608446,0.01,176067.895148145,294.263235580561,0.01,176888.099562176,293.468205292682,0.01,177705.968095517,293.06568114102,0.01,180435.495487657,292.880077081345,0.01,184963.767525923,292.885914193469,0.01,189382.971261028,292.982161832594,0.01,193698.346609066,293.107305809457,0.01,197915.362267699
6.462,332.443220979698,0.01,152572.635714933,331.845455184213,0.01,157548.460809532,329.988033551009,0.01,162383.5789314,326.950155915728,0.01,167102.63010807,323.040282446514,0.01,171724.977769926,343.807295507782,0.01,174025.881890548,337.860291319825,0.01,175248.908775455,327.029237308347,0.01,176064.924392207,312.949628299509,0.01,176885.123378324,298.941921632283,0.01,178114.765260106,302.857097179228,0.01,174431.325347249,298.095580611133,0.01,175246.337885107,295.398921805999,0.01,176068.106020021,294.258951491555,0.01,176888.325795317,293.465520792983,0.01,177706.204657719,293.064166273487,0.01,180435.723494151,292.879457474724,0.01,184963.953786118,292.885728148093,0.01,189383.106430088,292.982128746867,0.01,193698.427500381,293.107304455151,0.01,197915.38903384
6.464,332.440584063709,0.01,152572.585315053,331.83624188394,0.01,157548.388832598,329.973120171948,0.01,162383.549082871,326.931380037793,0.01,167102.682631974,323.020093951023,0.01,171725.124588614,343.800080784031,0.01,174026.068877699,337.843834377357,0.01,175249.122800248,327.007149347623,0.01,176065.160011918,312.928909281078,0.01,176885.372318316,298.929112772278,0.01,178115.004218294,302.831185920131,0.01,174431.51639854,298.075057839282,0.01,175246.527043509,295.39278363316,0.01,176068.316120917,294.254675656174,0.01,176888.551224702,293.462842315669,0.01,177706.440424304,293.062655220914,0.01,180435.950739913,292.87883961859,0.01,184964.139442972,292.885542657304,0.01,189383.241164425,292.982095735875,0.01,193698.508117343,293.107303087832,0.01,197915.415704134
6.466,332.437911912893,0.01,152572.534961394,331.82699896735,0.01,157548.31693882,329.958187303355,0.01,162383.51925647,326.912597324454,0.01,167102.73498094,322.999910876003,0.01,171725.270941133,343.792847750677,0.01,174026.255266034,337.827366982837,0.01,175249.336275075,326.985065667665,0.01,176065.395073588,312.908207673471,0.01,176885.620631205,298.916323030265,0.01,178115.242408839,302.805305196627,0.01,174431.706814658,298.054566277705,0.01,175246.71551373,295.386655086641,0.01,176068.525457581,294.250408064752,0.01,176888.775857225,293.460169850807,0.01,177706.675402786,293.061147975243,0.01,180436.177231288,292.878223508573,0.01,184964.324501259,292.885357719732,0.01,189383.375467391,292.982062799592,0.01,193698.588461489,293.107301707634,0.01,197915.442278917
6.468,332.435204554775,0.01,152572.484655907,331.817726488544,0.01,157548.245133313,329.94323501422,0.01,162383.489459093,326.893807845126,0.01,167102.787162138,322.979733259068,0.01,171725.416835303,343.785596428588,0.01,174026.441064223,337.810889174454,0.01,175249.549212787,326.962986303655,0.01,176065.629591114,312.887523484711,0.01,176885.868329607,298.903552385555,0.01,178115.479839703,302.779455018118,0.01,174431.896603678,298.034105898736,0.01,175246.903302953,295.380536163154,0.01,176068.734036762,294.246148707623,0.01,176888.999699779,293.457503388462,0.01,177706.909600682,293.059644528415,0.01,180436.402974624,292.877609140305,0.01,184964.508965756,292.885173334005,0.01,189383.509342337,292.98202993799,0.01,193698.668534352,293.107300314691,0.01,197915.468758524
6.47,332.432462175482,0.01,152572.434380868,331.808424550442,0.01,157548.173350103,329.92826330542,0.01,162383.459593582,326.875011450236,0.01,167102.839125789,322.959561068197,0.01,171725.562290165,343.778326871866,0.01,174026.626286179,337.794400816943,0.01,175249.761340761,326.940911037284,0.01,176065.863211051,312.866856540444,0.01,176886.115138302,298.890800859652,0.01,178115.716536656,302.753635202391,0.01,174432.085829028,298.013676763517,0.01,175247.090547069,295.374426833372,0.01,176068.942026782,294.24189760726,0.01,176889.222897918,293.454842948457,0.01,177707.143093441,293.058144903202,0.01,180436.628017136,292.876996522636,0.01,184964.692831489,292.884989505059,0.01,189383.642788848,292.981997161685,0.01,193698.748377189,293.107298914996,0.01,197915.495170475
6.472,332.429684882065,0.01,152572.384128367,331.799093231621,0.01,157548.101558661,329.913272211793,0.01,162383.429614658,326.856208099394,0.01,167102.89085051,322.939394306086,0.01,171725.707319166,343.771039118041,0.01,174026.810943201,337.777901861521,0.01,175249.972528709,326.91883977663,0.01,176066.095763106,312.846206757247,0.01,176886.360925581,298.878068453024,0.01,178115.952516588,302.727845662769,0.01,174432.274526538,297.993278888912,0.01,175247.277317797,295.368327080949,0.01,176069.149515405,294.237654770109,0.01,176889.445528061,293.452188535776,0.01,177707.375922644,293.056649107005,0.01,180436.852385662,292.876385657825,0.01,184964.876098343,292.884806234685,0.01,189383.775808386,292.981964475987,0.01,193698.828011449,293.10729751162,0.01,197915.521528735
6.474,332.426872530169,0.01,152572.333921671,331.789732533285,0.01,157548.029841144,329.898261876133,0.01,162383.399641976,326.837398099336,0.01,167102.942405178,322.919233085811,0.01,171725.851917962,343.763733151968,0.01,174026.995038282,337.761392534344,0.01,175250.18309884,326.896772831578,0.01,176066.327659253,312.825574340781,0.01,176886.606015986,298.865355099258,0.01,178116.187768158,302.702086616308,0.01,174432.462644298,297.972912151016,0.01,175247.463482841,295.362236930815,0.01,176069.356334286,294.233420151681,0.01,176889.66744684,293.449540108244,0.01,177707.608022184,293.055157098352,0.01,180437.076042261,292.875776527178,0.01,184965.058781662,292.884623514678,0.01,189383.908408385,292.981931869334,0.01,193698.907395624,293.10729609835,0.01,197915.547804181
6.476,332.424025150989,0.01,152572.283762275,331.780342510668,0.01,157547.958201023,329.883232365852,0.01,162383.369680021,326.81858151441,0.01,167102.993795644,322.899077443371,0.01,171725.996094634,343.756408995284,0.01,174027.178580217,337.744872869584,0.01,175250.393057397,326.874710231443,0.01,176066.558904881,312.804959294847,0.01,176886.850415474,298.85266077864,0.01,178116.422299737,302.676358067974,0.01,174432.650191664,297.952576524219,0.01,175247.649052365,295.356156379077,0.01,176069.562493912,294.229193743056,0.01,176889.888664359,293.446897656616,0.01,177707.839401149,293.053668869898,0.01,180437.298994225,292.875169126632,0.01,184965.240885995,292.884441343815,0.01,189384.040592107,292.981899341946,0.01,193698.98653217,293.107294675457,0.01,197915.573997779
6.478,332.421142775721,0.01,152572.233651675,331.770923219001,0.01,157547.886641769,329.868183748359,0.01,162383.339733278,326.799758408961,0.01,167103.045027756,322.878927414767,0.01,171726.13985726,343.749066669628,0.01,174027.361577798,337.728342901412,0.01,175250.602410619,326.852652005538,0.01,176066.789505381,312.784361623245,0.01,176887.094129996,298.839985471459,0.01,178116.656119696,302.650660022734,0.01,174432.837177993,297.932271982912,0.01,175247.83403653,295.350085421844,0.01,176069.768004775,294.224975535312,0.01,176890.109190723,293.444261171648,0.01,177708.070068627,293.052184414297,0.01,180437.521248846,292.874563452126,0.01,184965.422415893,292.88425972087,0.01,189384.172362816,292.981866894042,0.01,193699.065423541,293.10729324321,0.01,197915.600110494
6.48,332.418225435558,0.01,152572.183591365,331.761474713518,0.01,157547.815166854,329.853116091066,0.01,162383.309806233,326.780928847339,0.01,167103.096107364,322.858783036001,0.01,171726.283213919,343.741706196636,0.01,174027.544039818,337.711802664001,0.01,175250.811164747,326.830598183175,0.01,176067.019466143,312.763781329776,0.01,176887.337165506,298.827329158002,0.01,178116.889236409,302.624992485554,0.01,174433.023612642,297.911998501486,0.01,175248.018445501,295.344024055225,0.01,176069.972877364,294.220765519529,0.01,176890.329036035,293.441630644095,0.01,177708.300033706,293.050703724203,0.01,180437.742813419,292.873959499594,0.01,184965.603375904,292.88407864462,0.01,189384.303723777,292.98183452584,0.01,193699.144072192,293.10729180188,0.01,197915.626143291
6.482,332.415273161698,0.01,152572.133582841,331.751997049452,0.01,157547.743779748,329.838029461382,0.01,162383.279903372,326.762092893889,0.01,167103.147040318,322.838644343072,0.01,171726.42617269,343.734327597946,0.01,174027.725975072,337.695252191523,0.01,175251.019326021,326.808548793669,0.01,176067.248792558,312.74321841824,0.01,176887.579527959,298.814691818557,0.01,178117.121658247,302.599355461402,0.01,174433.209504966,297.89175605433,0.01,175248.202289439,295.337972275327,0.01,176070.177122168,294.216563686785,0.01,176890.5482104,293.439006064714,0.01,177708.529305473,293.049226792272,0.01,180437.963695234,292.873357264976,0.01,184965.78377058,292.883898113838,0.01,189384.434678253,292.981802237559,0.01,193699.222480577,293.107290351738,0.01,197915.652097134
6.484,332.412285985335,0.01,152572.083627598,331.742490282036,0.01,157547.672483922,329.822923926719,0.01,162383.25002918,326.743250612959,0.01,167103.197832468,322.818511371982,0.01,171726.568741652,343.726930895195,0.01,174027.907392352,337.67869151815,0.01,175251.226900683,326.786503866332,0.01,176067.477490015,312.722672892437,0.01,176887.821223307,298.802073433411,0.01,178117.353393582,302.573748955243,0.01,174433.394864324,297.871544615835,0.01,175248.385578507,295.331930078259,0.01,176070.380749677,294.21237002816,0.01,176890.766723922,293.43638742426,0.01,177708.757893017,293.047753611158,0.01,180438.183901586,292.872756744208,0.01,184965.963604471,292.883718127302,0.01,189384.565229507,292.98177002942,0.01,193699.300651152,293.107288893052,0.01,197915.677972988
6.486,332.409263937663,0.01,152572.033727131,331.732954466503,0.01,157547.601282848,329.807799554486,0.01,162383.220188142,326.724402068895,0.01,167103.248489663,322.798384158731,0.01,171726.710928884,343.719516110022,0.01,174028.088300452,337.662120678054,0.01,175251.433894972,326.764463430477,0.01,176067.705563906,312.702144756168,0.01,176888.062257504,298.789473982853,0.01,178117.584450786,302.548172972046,0.01,174433.57970007,297.851364160393,0.01,175248.56832287,295.32589746013,0.01,176070.583770379,294.208184534733,0.01,176890.984586706,293.43377471349,0.01,177708.985805425,293.046284173515,0.01,180438.403439767,292.872157933227,0.01,184966.142882125,292.883538683785,0.01,189384.695380805,292.981737901641,0.01,193699.378586371,293.107287426095,0.01,197915.703771819
6.488,332.40620704988,0.01,152571.983882934,331.723389658086,0.01,157547.530179996,329.792656412095,0.01,162383.190384745,326.705547326046,0.01,167103.299017753,322.77826273932,0.01,171726.852742465,343.712083264063,0.01,174028.268708165,337.645539705408,0.01,175251.640315131,326.742427515417,0.01,176067.933019619,312.681634013234,0.01,176888.302636503,298.77689344717,0.01,178117.81483823,302.522627516775,0.01,174433.764021563,297.831214662392,0.01,175248.750532688,295.319874417047,0.01,176070.786194765,294.204007197582,0.01,176891.201808855,293.431167923158,0.01,177709.213051785,293.044818471998,0.01,180438.62231707,292.87156082797,0.01,184966.321608094,292.883359782064,0.01,189384.825135409,292.981705854441,0.01,193699.456288688,293.107285951136,0.01,197915.729494592
6.49,332.403115353179,0.01,152571.934096504,331.713795912017,0.01,157547.459178837,329.777494566955,0.01,162383.160623473,326.686686448757,0.01,167103.349422587,322.758147149749,0.01,171726.994190475,343.704632378956,0.01,174028.448624284,337.628948634384,0.01,175251.846167398,326.720396150467,0.01,176068.159862546,312.661140667435,0.01,176888.542366259,298.76433180665,0.01,178118.044564288,302.497112594399,0.01,174433.947838158,297.811096096225,0.01,175248.932218126,295.31386094512,0.01,176070.988033324,294.199838007788,0.01,176891.418400474,293.428567044021,0.01,177709.439641186,293.043356499262,0.01,180438.840540787,292.870965424376,0.01,184966.499786928,292.883181420914,0.01,189384.954496584,292.981673888039,0.01,193699.533760559,293.107284468444,0.01,197915.755142271
6.492,332.399988878755,0.01,152571.884369336,331.70417328353,0.01,157547.388282843,329.762314086477,0.01,162383.130908813,326.667819501377,0.01,167103.399710016,322.738037426019,0.01,171727.135280991,343.697163476338,0.01,174028.628057603,337.612347499154,0.01,175252.051458015,326.698369364939,0.01,176068.386098077,312.64066472257,0.01,176888.781452725,298.751789041581,0.01,178118.27363733,302.471628209884,0.01,174434.131159213,297.79100843628,0.01,175249.113389346,295.307857040456,0.01,176071.189296546,294.195676956428,0.01,176891.634371668,293.425972066835,0.01,177709.665582715,293.041898247961,0.01,180439.058118211,292.87037171838,0.01,184966.677423176,292.883003599109,0.01,189385.083467592,292.981642002655,0.01,193699.611004438,293.107282978291,0.01,197915.780715821
6.494,332.396827657805,0.01,152571.834702924,331.694521827858,0.01,157547.317495484,329.747115038071,0.01,162383.10124525,326.648946548251,0.01,167103.449885888,322.717933604131,0.01,171727.276022093,343.689676577848,0.01,174028.807016915,337.595736333889,0.01,175252.256193223,326.676347188145,0.01,176068.611731603,312.620206182442,0.01,176889.019901855,298.739265132249,0.01,178118.502065729,302.446174368196,0.01,174434.313994083,297.770951656949,0.01,175249.29405651,295.301862699165,0.01,176071.389994919,294.191524034583,0.01,176891.84973254,293.423382982356,0.01,177709.890885459,293.040443710749,0.01,180439.275056636,292.86977970592,0.01,184966.854521389,292.882826315427,0.01,189385.212051699,292.981610198507,0.01,193699.68802278,293.107281480947,0.01,197915.806216208
6.496,332.393631721523,0.01,152571.785098763,331.684841600233,0.01,157547.246820232,329.731897489149,0.01,162383.071637269,326.630067653728,0.01,167103.499956054,322.697835720085,0.01,171727.416421861,343.682171705121,0.01,174028.985511014,337.579115172763,0.01,175252.460379262,326.6543296494,0.01,176068.836768512,312.59976505085,0.01,176889.257719601,298.726760058945,0.01,178118.729857857,302.420751074302,0.01,174434.496352125,297.750925732623,0.01,175249.474229783,295.295877917354,0.01,176071.590138934,294.18737923333,0.01,176892.064493194,293.420799781339,0.01,177710.115558508,293.038992880282,0.01,180439.491363354,292.869189382933,0.01,184967.031086116,292.882649568641,0.01,189385.340252169,292.981578475815,0.01,193699.76481804,293.107279976682,0.01,197915.831644397
6.498,332.390401101105,0.01,152571.735558349,331.67513265589,0.01,157547.176260557,329.71666150712,0.01,162383.042089356,326.611182882155,0.01,167103.549926363,322.677743809883,0.01,171727.556488372,343.674648879797,0.01,174029.163548692,337.562484049948,0.01,175252.664022372,326.632316778017,0.01,176069.061214196,312.579341331594,0.01,176889.494911917,298.714273801954,0.01,178118.957022086,302.395358333169,0.01,174434.678242697,297.730930637691,0.01,175249.653919326,295.289902691131,0.01,176071.78973908,294.18324254375,0.01,176892.278663736,293.41822245454,0.01,177710.339610948,293.037545749213,0.01,180439.707045657,292.868600745357,0.01,184967.207121908,292.882473357527,0.01,189385.468072263,292.981546834797,0.01,193699.841392673,293.107278465767,0.01,197915.857001351
6.5,332.387135827746,0.01,152571.686083176,331.665395050059,0.01,157547.105819931,329.701407159395,0.01,162383.012605996,326.592292297878,0.01,167103.599802665,322.657657909525,0.01,171727.696229706,343.667108123512,0.01,174029.341138744,337.545842999615,0.01,175252.867128795,326.610308603309,0.01,176069.285074045,312.558935028476,0.01,176889.731484758,298.701806341564,0.01,178119.183566787,302.369996149764,0.01,174434.859675155,297.710966346544,0.01,175249.833135303,295.283937016606,0.01,176071.988805846,294.179113956922,0.01,176892.492254269,293.415650992714,0.01,177710.563051867,293.036102310197,0.01,180439.922110838,292.868013789128,0.01,184967.382633314,292.88229768086,0.01,189385.595515248,292.981515275673,0.01,193699.917749133,293.10727694847,0.01,197915.882288037
