"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.zeroInductor.i0","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.0064,2.91860869038274e-08,-1.4169168280793e-07,2.74867120020563e-07,-6.07476581061341e-07,-1.38751139982362e-11,9.8500812713171e-05,9.85003215262894e-05,2.33161809396506e-16,2.15525407550447e-13
0.00645,2.99292001175401e-08,-1.43084936529783e-07,2.79175603242195e-07,-6.05293760269015e-07,-1.50506150832144e-11,9.8634220005629e-05,9.86338392672189e-05,2.44375655239634e-16,2.23979856231932e-13
0.0065,3.06833680243397e-08,-1.44467029536487e-07,2.83484282620045e-07,-6.02982656993233e-07,-1.62917232005885e-11,9.87353150069756e-05,9.87350458426675e-05,2.55998718861198e-16,2.32672150026107e-13
0.00655,3.14486248829947e-08,-1.45837587414333e-07,2.87791956430132e-07,-6.00543289301658e-07,-1.76002233085424e-11,9.88036299060101e-05,9.88034734128982e-05,2.68039484883957e-16,2.41605961222185e-13
0.0066,3.22250049522737e-08,-1.47196235749611e-07,2.92097422948479e-07,-5.97975675261951e-07,-1.89779003652602e-11,9.8838696891532e-05,9.88386541381741e-05,2.80506437930667e-16,2.50784962109378e-13
0.00665,3.30125424909452e-08,-1.48542600128612e-07,2.96399480451107e-07,-5.95279832941771e-07,-2.0426539328926e-11,9.88400481523404e-05,9.88401201787581e-05,2.93408062624086e-16,2.602128249769e-13
0.0067,3.38112717577778e-08,-1.49876306137626e-07,3.00696927214038e-07,-5.92455780408781e-07,-2.19479251577238e-11,9.88072158772348e-05,9.88074036949132e-05,3.06752843586973e-16,2.69893222113963e-13
0.00675,3.462122701154e-08,-1.51196979362944e-07,3.04988561513292e-07,-5.89503535730642e-07,-2.35438428098377e-11,9.87397322550144e-05,9.87400368469024e-05,3.20549265442083e-16,2.79829825809779e-13
0.0068,3.54424425110004e-08,-1.52504245390856e-07,3.09273181624891e-07,-5.86423116975014e-07,-2.52160772434518e-11,9.86371294744786e-05,9.86375517949887e-05,3.34805812812177e-16,2.90026308353563e-13
0.00685,3.62749525149275e-08,-1.53797729807653e-07,3.13549585824856e-07,-5.83214542209558e-07,-2.69664134167501e-11,9.84989397244268e-05,9.8499480699435e-05,3.4953097032001e-16,3.00486342034525e-13
0.0069,3.71158875267664e-08,-1.5507816696983e-07,3.17802778067316e-07,-5.79899176088966e-07,-2.86273842089337e-11,9.833117980115e-05,9.83318398825998e-05,3.64866399699061e-16,3.1120859468366e-13
0.00695,3.79637383103695e-08,-1.56345771831924e-07,3.22024224238561e-07,-5.76488383486977e-07,-3.01108084156323e-11,9.81368287949877e-05,9.81376081695351e-05,3.80891376038376e-16,3.22194078463906e-13
0.007,3.88217432534016e-08,-1.57598946515345e-07,3.26227943864496e-07,-5.729586277262e-07,-3.16052310407576e-11,9.79082634990775e-05,9.79091628163117e-05,3.97467430591292e-16,3.33451987799579e-13
0.00705,3.96898668684362e-08,-1.58837343238276e-07,3.30412403891069e-07,-5.69310439604558e-07,-3.31083717245946e-11,9.76451718580066e-05,9.76461917282823e-05,4.14606246802675e-16,3.44985874776265e-13
0.0071,4.0568073668047e-08,-1.60060614218903e-07,3.3457607126423e-07,-5.6554434991997e-07,-3.46179501074284e-11,9.7347241816362e-05,9.73483828107997e-05,4.32319508117388e-16,3.5679929147955e-13
0.00715,4.14563281648077e-08,-1.61268411675409e-07,3.38717412929926e-07,-5.61660889470355e-07,-3.61316858295442e-11,9.70141613187308e-05,9.70154239692165e-05,4.50618897980298e-16,3.68895789995021e-13
0.0072,4.23545948712918e-08,-1.62460387825978e-07,3.42834895834105e-07,-5.57660589053636e-07,-3.76472985312272e-11,9.66456183097004e-05,9.66470031088855e-05,4.69516099836268e-16,3.81278922408266e-13
0.00725,4.32628383000729e-08,-1.63636194888795e-07,3.46926986922716e-07,-5.53543979467731e-07,-3.91625078527624e-11,9.62413007338578e-05,9.62428081351594e-05,4.89022797130164e-16,3.93952240804872e-13
0.0073,4.41810229637248e-08,-1.64795485082044e-07,3.50992153141707e-07,-5.49311591510561e-07,-4.06750334344349e-11,9.58008965357902e-05,9.58025269533909e-05,5.0915067330685e-16,4.06919297270424e-13
0.00735,4.51091133748211e-08,-1.65937910623909e-07,3.55028861437027e-07,-5.44963955980047e-07,-4.21825949165299e-11,9.53240936600847e-05,9.53258474689326e-05,5.29911411811191e-16,4.20183643890511e-13
0.0074,4.60470740459354e-08,-1.67063123732573e-07,3.59035578754622e-07,-5.40501603674108e-07,-4.36829119393324e-11,9.48105800513285e-05,9.48124575871374e-05,5.51316696088053e-16,4.33748832750718e-13
0.00745,4.69948694896413e-08,-1.68170776626221e-07,3.63010772040443e-07,-5.35925065390665e-07,-4.51737041431277e-11,9.42600436541088e-05,9.42620452133579e-05,5.73378209582299e-16,4.47618415936634e-13
0.0075,4.79524642185124e-08,-1.69260521523038e-07,3.66952908240437e-07,-5.31234871927638e-07,-4.66526911682008e-11,9.36721724130126e-05,9.36742982529467e-05,5.96107635738795e-16,4.61795945533844e-13
0.00755,4.89198227451225e-08,-1.70332010641207e-07,3.70860454300551e-07,-5.26431554082948e-07,-4.81175926548368e-11,9.30466542726273e-05,9.30489046112567e-05,6.19516658002405e-16,4.76284973627936e-13
0.0076,4.98969095820451e-08,-1.71384896198912e-07,3.74731877166736e-07,-5.21515642654515e-07,-4.95661282433209e-11,9.23831771775399e-05,9.23855521936405e-05,6.43616959817994e-16,4.91089052304496e-13
0.00765,5.08794404611168e-08,-1.72421627777952e-07,3.78557022790006e-07,-5.16514701778827e-07,-5.08961310151038e-11,9.16922195715615e-05,9.16947190403527e-05,6.68574216162746e-16,5.06163047266064e-13
0.0077,5.18688754852644e-08,-1.73440872911656e-07,3.82337392746162e-07,-5.11419746394344e-07,-5.21404811384084e-11,9.09696710939433e-05,9.09722948796531e-05,6.94345904754172e-16,5.21527648428896e-13
0.00775,5.28666887403326e-08,-1.74441289927115e-07,3.86074516983063e-07,-5.06221702471658e-07,-5.33323875123645e-11,9.02113858719451e-05,9.02141339290089e-05,7.20888996517114e-16,5.37203705938199e-13
0.0078,5.38727715553041e-08,-1.7542257922601e-07,3.89766713953382e-07,-5.00921566447402e-07,-5.4467849270243e-11,8.94172377122942e-05,8.94201099496379e-05,7.48217827340517e-16,5.53193933275604e-13
0.00785,5.48870152591616e-08,-1.76384441210021e-07,3.93412302109793e-07,-4.95520334758209e-07,-5.55428655453146e-11,8.8587100421718e-05,8.85900967027576e-05,7.76346733113323e-16,5.6950104392274e-13
0.0079,5.59093111808879e-08,-1.77326576280829e-07,3.97009599904968e-07,-4.9001900384071e-07,-5.65534354708499e-11,8.77208478069439e-05,8.77239679495857e-05,8.05290049724475e-16,5.86127751361237e-13
0.00795,5.69395506494656e-08,-1.78248684840117e-07,4.00556925791581e-07,-4.84418570131539e-07,-5.74955581801196e-11,8.68183536746992e-05,8.68215974513398e-05,8.35062113062917e-16,6.03076769072723e-13
0.008,5.79776249938774e-08,-1.79150467289566e-07,4.04052598222305e-07,-4.78720030067329e-07,-5.83652328063945e-11,8.58794918317114e-05,8.58828589692375e-05,8.65677259017593e-16,6.20350810538828e-13
0.00805,5.90234255431061e-08,-1.80031624030856e-07,4.07494935649814e-07,-4.72924380084711e-07,-5.91584584829452e-11,8.49041360847077e-05,8.49076262644964e-05,8.97149823477445e-16,6.37952589241182e-13
0.0081,6.00768436261344e-08,-1.80891855465668e-07,4.1088225652678e-07,-4.67032616620319e-07,-5.98712343430426e-11,8.38921602404157e-05,8.38957730983342e-05,9.29494142331418e-16,6.55884818661414e-13
0.00815,6.1137770571945e-08,-1.81730861995685e-07,4.14212879305878e-07,-4.61045736110785e-07,-6.04995595199572e-11,8.28434381055625e-05,8.28471732319683e-05,9.62724551468455e-16,6.74150212281154e-13
0.0082,6.22060977095205e-08,-1.82548344022587e-07,4.17485122439779e-07,-4.54964734992741e-07,-6.10394331469598e-11,8.17578434868757e-05,8.17617004266166e-05,9.96855386777499e-16,6.9275148358203e-13
0.00825,6.32817163678438e-08,-1.83344001948056e-07,4.20697304381158e-07,-4.4879060970282e-07,-6.14868543573212e-11,8.06352501910826e-05,8.06392284434966e-05,1.03190098414749e-15,7.11691346045672e-13
0.0083,6.43623930205105e-08,-1.8411954438304e-07,4.23848858959152e-07,-4.42535417305483e-07,-6.18823889446143e-11,7.94816012560642e-05,7.94857002338075e-05,1.06792550757901e-15,7.30928378426221e-13
0.00835,6.5446716222615e-08,-1.84875902986e-07,4.26938788476895e-07,-4.36206935638682e-07,-6.22493603869505e-11,7.83004916057201e-05,7.8304710650696e-05,1.10497384316366e-15,7.50438234683565e-13
0.0084,6.65368853137659e-08,-1.85610596848604e-07,4.29964199868973e-07,-4.29794147123077e-07,-6.25353596641956e-11,7.70852026687368e-05,7.70895411220598e-05,1.14300620366663e-15,7.702715672888e-13
0.00845,6.76327179632958e-08,-1.8632339598856e-07,4.32923450253393e-07,-4.23298431619971e-07,-6.27379308451606e-11,7.58358186461329e-05,7.58402758019805e-05,1.18203865230441e-15,7.90429559761278e-13
0.0085,6.87340318405373e-08,-1.8701407042358e-07,4.35814896748159e-07,-4.16721168990667e-07,-6.28546179986563e-11,7.45524237389271e-05,7.45569988445399e-05,1.22208725229351e-15,8.10913395620352e-13
0.00855,6.98406446148229e-08,-1.87682390171371e-07,4.38636896471278e-07,-4.10063739096468e-07,-6.28829651934937e-11,7.32351021481382e-05,7.32397944038197e-05,1.26316806685044e-15,8.31724258385375e-13
0.0086,7.09523739554853e-08,-1.88328125249643e-07,4.41387806540756e-07,-4.03327521798676e-07,-6.28205164984837e-11,7.18839380747848e-05,7.18887466339015e-05,1.30529715919169e-15,8.52863331575701e-13
0.00865,7.20690375318569e-08,-1.88951045676105e-07,4.44065984074597e-07,-3.96513896958594e-07,-6.26648159824371e-11,7.04990157198856e-05,7.05039396888669e-05,1.34849059253376e-15,8.74331798710681e-13
0.0087,7.31904530132705e-08,-1.89550921468466e-07,4.4666978619081e-07,-3.89624244437525e-07,-6.24134077141649e-11,6.90804192844593e-05,6.90854577227977e-05,1.39276443009317e-15,8.9613084330967e-13
0.00875,7.43164380690586e-08,-1.90127522644436e-07,4.49197570007398e-07,-3.82659944096772e-07,-6.2063835762478e-11,6.76282329695247e-05,6.76333848897756e-05,1.4381347350864e-15,9.18261648892018e-13
0.0088,7.54468103685537e-08,-1.90680619221724e-07,4.51647692642367e-07,-3.75622375797638e-07,-6.16136441961873e-11,6.61425409761004e-05,6.61478053438822e-05,1.48461757072997e-15,9.4072539897708e-13
0.00885,7.65813875810884e-08,-1.91209981218038e-07,4.54018511213724e-07,-3.68512919401424e-07,-6.10603770841037e-11,6.4623427505205e-05,6.46288032391993e-05,1.53222900024038e-15,9.63523277084208e-13
0.0089,7.77199873759954e-08,-1.91715378651089e-07,4.56308382839475e-07,-3.61332954769436e-07,-6.04015784950381e-11,6.30709767578575e-05,6.30764627298084e-05,1.58098508683412e-15,9.86656466732754e-13
0.00895,7.88618974336899e-08,-1.92197348616308e-07,4.58517760369814e-07,-3.54086868646346e-07,-5.97084332580013e-11,6.1487078407461e-05,6.14926734676793e-05,1.63090082681911e-15,1.01010766243792e-12
0.009,8.00046355740589e-08,-1.92658989810961e-07,4.60654095204454e-07,-3.46789089051321e-07,-5.9298044315581e-11,5.98796513748323e-05,5.98853544373614e-05,1.68198765363741e-15,1.03379781599237e-12
0.00905,8.11501349233314e-08,-1.93097010453153e-07,4.62707379322113e-07,-3.39428993835885e-07,-5.88740177900603e-11,5.82415732970734e-05,5.8247383127223e-05,1.73426588908352e-15,1.05780190998951e-12
0.0091,8.22981636915613e-08,-1.93511252145317e-07,4.64676165417344e-07,-3.32008243467742e-07,-5.84407700050748e-11,5.6573096864315e-05,5.65790121828379e-05,1.78775149680861e-15,1.08211940252995e-12
0.00915,8.34484900888021e-08,-1.93901556489887e-07,4.665590061847e-07,-3.24528498414598e-07,-5.80027172842604e-11,5.48744747666882e-05,5.48804942497799e-05,1.84246044046383e-15,1.10674975171428e-12
0.0092,8.46008823251077e-08,-1.94267765089299e-07,4.68354454318736e-07,-3.16991419144157e-07,-5.75642759512529e-11,5.31459596943237e-05,5.31520819736229e-05,1.89840868370033e-15,1.13169241564313e-12
0.00925,8.57551086105317e-08,-1.94609719545986e-07,4.70061062514004e-07,-3.09398666124123e-07,-5.7129862329688e-11,5.13878043373524e-05,5.13940279999407e-05,1.95561219016928e-15,1.1569468524171e-12
0.0093,8.6910937155128e-08,-1.94927261462382e-07,4.71677383465058e-07,-3.01751899822203e-07,-5.67038927432015e-11,4.96002613859052e-05,4.96065849743074e-05,2.01408692352183e-15,1.18251252013679e-12
0.00935,8.80681361689501e-08,-1.95220232440923e-07,4.73201969866453e-07,-2.940527807061e-07,-5.62907835154292e-11,4.77835835301131e-05,4.77900055422966e-05,2.07384884740914e-15,1.20838887690281e-12
0.0094,8.9226473862052e-08,-1.95488474084043e-07,4.7463337441274e-07,-2.86302969243521e-07,-5.58949509700069e-11,4.59380234601069e-05,4.59445423494824e-05,2.13491392548235e-15,1.23457538081579e-12
0.00945,9.03857184444872e-08,-1.95731827994175e-07,4.75970149798475e-07,-2.78504125902168e-07,-5.55208114305704e-11,4.40638338660174e-05,4.40704480414385e-05,2.19729812139264e-15,1.26107148997631e-12
0.0095,9.15456381263094e-08,-1.95950135773755e-07,4.77210848718209e-07,-2.70657911149749e-07,-5.51727812207554e-11,4.21612674379757e-05,4.21679752637389e-05,2.26101739879116e-15,1.28787666248499e-12
0.00955,9.2705491145944e-08,-1.96144114190901e-07,4.7835673900057e-07,-2.62767983616483e-07,-5.48256831732972e-11,4.02324633256039e-05,4.0239263171339e-05,2.32607656882879e-15,1.31496876777373e-12
0.0096,9.38636199575272e-08,-1.96316051597204e-07,4.79413964190763e-07,-2.54841590143658e-07,-5.4401197450831e-11,3.82829482982806e-05,3.82898386285408e-05,2.39246041549416e-15,1.34228690730672e-12
0.00965,9.50211698673562e-08,-1.96463426351129e-07,4.80373745201098e-07,-2.46874995482937e-07,-5.39836528326379e-11,3.63078809661256e-05,3.6314860066187e-05,2.46021501796916e-15,1.36988883590721e-12
0.0097,9.61778680736381e-08,-1.96586150435813e-07,4.81234853076829e-07,-2.38870020793975e-07,-5.35750857379864e-11,3.43076657280764e-05,3.43147318426701e-05,2.52935544302243e-15,1.39777227551811e-12
0.00975,9.73334417745803e-08,-1.9668413583439e-07,4.81996058863208e-07,-2.30828487236424e-07,-5.31775325861451e-11,3.22827069830702e-05,3.22898583163826e-05,2.59989675742263e-15,1.42593494808233e-12
0.0098,9.84876181683899e-08,-1.96757294529996e-07,4.82656133605488e-07,-2.22752215969936e-07,-5.27930297963826e-11,3.02334091300444e-05,3.02406438457169e-05,2.67185402793842e-15,1.4543745755428e-12
0.00985,9.96401244532742e-08,-1.96805538505765e-07,4.83213848348923e-07,-2.14643028154164e-07,-5.24236137879673e-11,2.81601765679362e-05,2.81674927890653e-05,2.74524232133845e-15,1.48308887984242e-12
0.0099,1.0079068782744e-07,-1.96828779744834e-07,4.83667974138764e-07,-2.06502744948763e-07,-5.20713209801681e-11,2.6063413695683e-05,2.60708095048205e-05,2.82007670439138e-15,1.51207558292411e-12
0.00995,1.01939035489096e-07,-1.96826930230337e-07,4.84017282020266e-07,-1.98333187513383e-07,-5.17381877922532e-11,2.39435249122221e-05,2.39509983513749e-05,2.89637224386586e-15,1.54133240673077e-12
0.01,1.03084894636448e-07,-1.96799901945411e-07,4.8426054303868e-07,-1.90136177007679e-07,-5.14262506434915e-11,2.18009146164908e-05,2.18084636871209e-05,2.97414400653055e-15,1.57085707320532e-12
0.01005,1.04227992467703e-07,-1.96747606873189e-07,4.8439652823926e-07,-1.81913534591303e-07,-5.11375459531514e-11,1.96359872074263e-05,1.9643609870451e-05,3.05340705915412e-15,1.60064730429069e-12
0.0101,1.05368056181069e-07,-1.96669956996808e-07,4.84424008667259e-07,-1.73667081423907e-07,-5.08741101405015e-11,1.7449147083966e-05,1.74568412597575e-05,3.1341764685052e-15,1.63070082192977e-12
0.01015,1.06504387828618e-07,-1.96567939525931e-07,4.84346313749929e-07,-1.65401551960879e-07,-5.06107267587812e-11,1.52427497765852e-05,1.5250513421253e-05,3.21644001070664e-15,1.66099221717122e-12
0.0102,1.07635927854779e-07,-1.96443456203119e-07,4.84170650041986e-07,-1.57124158558511e-07,-5.02989994620138e-11,1.30208103488282e-05,1.30286415191006e-05,3.30016224984847e-15,1.69147640710364e-12
0.01025,1.08763238069299e-07,-1.96294308216204e-07,4.83886839952221e-07,-1.48831003236546e-07,-4.99944652296802e-11,1.07799029004552e-05,1.0787799462765e-05,3.38541182742572e-15,1.72219652231797e-12
0.0103,1.09886017175928e-07,-1.96120479612943e-07,4.8349396004111e-07,-1.40524102411683e-07,-4.96973339194621e-11,8.52056260057328e-06,8.52852238592131e-06,3.47220198111336e-15,1.75314873446134e-12
0.01035,1.11003963878418e-07,-1.95921954441094e-07,4.82991086869131e-07,-1.32205472500617e-07,-4.94078153890411e-11,6.24332461828961e-06,6.25134542224424e-06,3.56054594858634e-15,1.78432921518091e-12
0.0104,1.12116776880519e-07,-1.95698716748413e-07,4.82377296996759e-07,-1.23877129920046e-07,-4.91261194960992e-11,3.94872412271117e-06,3.95680370540862e-06,3.65045696751964e-15,1.81573413612381e-12
0.01045,1.13224154885982e-07,-1.95450750582656e-07,4.81651666984471e-07,-1.15541091086669e-07,-4.8852456098318e-11,1.63729628294524e-06,1.6454323690895e-06,3.74194827558821e-15,1.84735966893718e-12
0.0105,1.14325796598559e-07,-1.95178039991581e-07,4.80813273392744e-07,-1.07199372417182e-07,-4.85870350533792e-11,-6.90423731901168e-07,-6.82233453038324e-07,3.83503311046702e-15,1.87920198526818e-12
0.01055,1.15421400722e-07,-1.94880569022943e-07,4.79861192782053e-07,-9.88539903282824e-08,-4.83300662189646e-11,-3.03390075272095e-06,-3.02565862729998e-06,3.92972470983103e-15,1.91125725676394e-12
0.0106,1.16510665960055e-07,-1.94558321724501e-07,4.78794501712877e-07,-9.05069612366686e-08,-4.80817594527559e-11,-5.39259961040699e-06,-5.38430802002058e-06,4.02603631135522e-15,1.9435216550716e-12
0.01065,1.17593291016477e-07,-1.9421128214401e-07,4.7761227674569e-07,-8.21603015590374e-08,-4.78423246124349e-11,-7.7659851358522e-06,-7.75764649752526e-06,4.12398115271453e-15,1.97599135183832e-12
0.0107,1.18668974595015e-07,-1.93839434329227e-07,4.76313594440971e-07,-7.38160277120862e-08,-4.76119715556832e-11,-1.01535221599496e-05,-1.01451389261392e-05,4.22357247158395e-15,2.00866251871123e-12
0.01075,1.19737135650154e-07,-1.93444071196469e-07,4.74904175448643e-07,-6.54766312536533e-08,-4.73829259787906e-11,-1.25527346732816e-05,-1.25443091872442e-05,4.32477545015594e-15,2.04150732982096e-12
0.0108,1.20797132286575e-07,-1.93026770361257e-07,4.73391185611098e-07,-5.71447070921407e-08,-4.71456768991598e-11,-1.49607245035735e-05,-1.49522589679048e-05,4.42754481781051e-15,2.07449273946626e-12
0.01085,1.21849077965167e-07,-1.9258557533872e-07,4.71763850940988e-07,-4.88215671985031e-08,-4.69122715171551e-11,-1.73798339776398e-05,-1.73713308448011e-05,4.53196505943145e-15,2.1076504980874e-12
0.0109,1.22892655934568e-07,-1.92120542486779e-07,4.70021615060231e-07,-4.05092542392341e-08,-4.66824785949827e-11,-1.9809420702103e-05,-1.98008824519973e-05,4.63804675780551e-15,2.14097545155722e-12
0.01095,1.23927549443411e-07,-1.91631728163351e-07,4.68163921590745e-07,-3.22098108808269e-08,-4.64560668948487e-11,-2.22488422835857e-05,-2.22402714235578e-05,4.74580049571945e-15,2.17446244574858e-12
0.011,1.24953441740333e-07,-1.91119188726354e-07,4.6619021415445e-07,-2.39252797897748e-08,-4.62328051789593e-11,-2.46974563287105e-05,-2.4688855393547e-05,4.85523685596003e-15,2.20810632653431e-12
0.01105,1.25970016073968e-07,-1.90582980533706e-07,4.64099936373265e-07,-1.56577036325716e-08,-4.60124622095205e-11,-2.71546204440998e-05,-2.71459919960291e-05,4.96636642131401e-15,2.24190193978726e-12
0.0111,1.26976955692953e-07,-1.90023159943326e-07,4.61892531869108e-07,-7.40912507571049e-09,-4.57948067487385e-11,-2.96196922363761e-05,-2.96110388650684e-05,5.07919977456816e-15,2.27584413138027e-12
0.01115,1.27973943845923e-07,-1.89439783313133e-07,4.59567444263898e-07,8.184132143152e-10,-4.55796075588194e-11,-3.20920293121621e-05,-3.20833536347294e-05,5.19374749850922e-15,2.3099277471862e-12
0.0112,1.28960663781514e-07,-1.88832907001043e-07,4.57124117179554e-07,9.02286857101205e-09,-4.53666334019693e-11,-3.45709892780803e-05,-3.45622939390762e-05,5.31002017592396e-15,2.3441476330779e-12
0.01125,1.2993679874836e-07,-1.88202587364977e-07,4.54561994237994e-07,1.7202198327887e-08,-4.51556530403944e-11,-3.70559297407532e-05,-3.70472174121734e-05,5.42802838959915e-15,2.3784986349282e-12
