"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","bodyOfJoint.body.w_a[2]","joint.phi"
1.746,-9.30563679361322e-17,0.314312561131605,-1.03748789742032e-16,0.314312561131606,-2.5298369583219
1.748,-1.06622549061187e-16,0.322626923140893,-1.26638524747966e-16,0.322626923140894,-2.52920002149853
1.75,-9.6493370672845e-17,0.330939552416616,-1.49527579615925e-16,0.330939552416617,-2.52854645768564
1.752,-1.49366203719055e-16,0.339250400705705,-1.7942250445959e-16,0.339250400705706,-2.5278762703728
1.754,-9.61481343191782e-17,0.347559419488575,-1.36425105870881e-16,0.347559419488576,-2.52718946314164
1.756,-1.06327006547316e-16,0.355866559972418,-1.47996864899582e-16,0.355866559972419,-2.52648603966594
1.758,-1.24632755570055e-16,0.364171773084489,-1.71535006375636e-16,0.36417177308449,-2.52576600371179
1.76,-9.59053611901021e-17,0.372475009465393,-1.26578895118898e-16,0.372475009465394,-2.52502935913774
1.762,-1.44222201478767e-16,0.380776219462381,-2.08341934856642e-16,0.380776219462382,-2.52427610989491
1.764,-9.61481343191782e-17,0.38907535312263,-2.00681478493702e-16,0.389075353122631,-2.52350626002718
1.766,-4.80740671595891e-17,0.397372360186537,-1.36351680771017e-16,0.397372360186539,-2.52271981367127
1.768,-1.06580282380778e-16,0.405667190081009,-1.91080498764489e-16,0.40566719008101,-2.52191677505693
1.77,-6.46192781276362e-17,0.413959791912744,-1.49617185229648e-16,0.413959791912745,-2.52109714850704
1.772,-9.61481343191782e-17,0.42225011446153,-2.1851767185187e-16,0.422250114461531,-2.52026093843778
1.774,-1.16845852225863e-16,0.430538107748939,-1.63543079378683e-16,0.43053810774894,-2.51940815214671
1.776,-5.68970450780743e-17,0.438823719038957,-1.28193520652201e-16,0.438823719038958,-2.51853879274722
1.778,-1.39136628201015e-16,0.447106895898052,-1.71347438175418e-16,0.447106895898053,-2.51765286459588
1.78,-1.13751067309296e-16,0.455387585796738,-1.78750153559417e-16,0.455387585796739,-2.51675037259933
1.782,-3.45174487096304e-17,0.463665735849349,-1.39894799627949e-16,0.46366573584935,-2.51583132176578
1.784,-8.80547572752635e-17,0.471941292807452,-1.06743243260424e-16,0.471941292807453,-2.51489571720539
1.786,-1.40417466553872e-16,0.480214203053256,-2.27747486158783e-16,0.480214203053257,-2.5139435641306
1.788,-9.61481343191782e-17,0.488484412593022,-1.9264544994647e-16,0.488484412593023,-2.51297486785651
1.79,-1.19872865975855e-16,0.496751867050477,-1.55734278606165e-16,0.496751867050478,-2.51198963380121
1.792,-1.21390988491274e-16,0.50501651166022,-2.37876784940549e-16,0.505016511660221,-2.51098786748616
1.794,-1.92296268638356e-16,0.513278291261137,-2.3968349779723e-16,0.513278291261138,-2.50996957453653
1.796,-9.61481343191782e-17,0.521537150289809,-1.65463075181269e-16,0.52153715028981,-2.50893476068155
1.798,-6.92465562224609e-17,0.529793032773922,-2.0327822974742e-16,0.529793032773923,-2.50788343175489
1.8,-1.49709262384979e-16,0.538045882325681,-2.53434534679623e-16,0.538045882325682,-2.50681559369498
1.802,-2.16333302218151e-16,0.546295642135216,-2.89303867986946e-16,0.546295642135218,-2.5057312525454
1.804,-9.61481343191782e-17,0.554542254963999,-2.61204783762141e-16,0.554542254964,-2.50463041445521
1.806,-9.61481343191782e-17,0.562785665454368,-2.6508765875557e-16,0.562785665454369,-2.5035130877328
1.808,-1.33843167130765e-16,0.571025815157539,-2.29716686360688e-16,0.57102581515754,-2.50237927844388
1.81,0,0.579262644554675,-2.72848772943755e-16,0.579262644554676,-2.50122899220962
1.812,-1.92296268638356e-16,0.587496094752383,-2.62989260509565e-16,0.587496094752384,-2.500062235716
1.814,-2.49574222334324e-16,0.59572610640395,-3.04825947822461e-16,0.595726106403951,-2.49887901576366
1.816,-1.92296268638356e-16,0.603952619702998,-2.84478436079396e-16,0.603952619703,-2.49767933926839
1.818,-1.20185167898973e-16,0.612175574377128,-2.88351675815981e-16,0.61217557437713,-2.49646321326174
1.82,-1.92296268638356e-16,0.620394909681565,-3.51824719687743e-16,0.620394909681567,-2.49523064489158
1.822,-9.61481343191782e-17,0.628610564392809,-2.46744176650525e-16,0.62861056439281,-2.49398164142265
1.824,-5.66824566867734e-17,0.63682247680228,-2.28485148186326e-16,0.636822476802281,-2.49271621023712
1.826,0,0.645030584709967,-2.19032700068634e-16,0.645030584709968,-2.49143435883521
1.828,-2.31066544794824e-16,0.653234825418075,-2.95662079751727e-16,0.653234825418076,-2.49013609483568
1.83,-1.20185167898973e-16,0.66143513572467,-2.7230198408584e-16,0.661435135724671,-2.48882142597644
1.832,-2.16760890073913e-16,0.66963145191733,-2.23593511721122e-16,0.669631451917331,-2.4874903601151
1.834,-1.58101432774773e-16,0.677823709766789,-3.05313785222568e-16,0.67782370976679,-2.48614290522955
1.836,-1.92296268638356e-16,0.686011844520588,-2.54672716196999e-16,0.686011844520589,-2.48477906941849
1.838,-1.92296268638356e-16,0.694195793375584,-2.09228539607418e-16,0.694195793375585,-2.48339886225912
1.84,-1.92296268638356e-16,0.702375491915471,-2.59811204071252e-16,0.702375491915472,-2.48200229286081
1.842,-1.36636281258003e-16,0.710550871452267,-3.34689169433517e-16,0.710550871452268,-2.48058936841382
1.844,-2.88444402957535e-16,0.718721865268933,-3.38537934164966e-16,0.718721865268935,-2.4791600976108
1.846,-2.94907578162357e-16,0.726888406106213,-3.81636912886705e-16,0.726888406106214,-2.47771448927508
1.848,-2.3893296216404e-16,0.735050426156645,-3.46229139258253e-16,0.735050426156646,-2.47625255236134
1.85,-2.14374146602609e-16,0.743207857058573,-2.52473951433454e-16,0.743207857058574,-2.47477429595647
1.852,-3.84592537276713e-16,0.751360629890164,-3.53911697622731e-16,0.751360629890165,-2.47327972928026
1.854,-1.92296268638356e-16,0.759508675163418,-3.37377022261841e-16,0.759508675163419,-2.47176886168621
1.856,-2.54934651757014e-16,0.767651922818178,-4.00837659940371e-16,0.767651922818179,-2.47024170266227
1.858,-1.92296268638356e-16,0.775790302216151,-3.43767937224491e-16,0.775790302216152,-2.46869826183163
1.86,-1.67656684072553e-16,0.783923742134912,-3.29997515245663e-16,0.783923742134913,-2.46713854895346
1.862,-3.84592537276713e-16,0.792052170761924,-4.05728273907859e-16,0.792052170761925,-2.4655625739237
1.864,-1.25009450120929e-16,0.800175515688548,-3.76904862841797e-16,0.800175515688548,-2.46397034677581
1.866,-1.83080167284924e-16,0.808293703904053,-1.99517027824049e-16,0.808293703904054,-2.46236187768151
1.868,-1.35396123007589e-16,0.816406661789635,-3.8455018286853e-16,0.816406661789636,-2.46073717695161
1.87,0,0.82451431712142,-3.88369113416743e-16,0.824514317121421,-2.45909625576405
1.872,-2.16229933298051e-16,0.832616599577778,-3.1368089025741e-16,0.832616599577778,-2.45743912635049
1.874,-9.61481343191782e-17,0.840713429271768,-3.95999344564133e-16,0.840713429271768,-2.45576579784765
1.876,-1.92296268638356e-16,0.848804730358454,-3.84297315607468e-16,0.848804730358454,-2.4540762812265
1.878,-8.23884158116994e-17,0.856890426372692,-2.57844676157333e-16,0.856890426372693,-2.45237058760733
1.88,-2.62478722456664e-16,0.864970440223657,-3.28920446619676e-16,0.864970440223658,-2.45064872826073
1.882,-1.32015685683154e-16,0.873044694189367,-3.32723644197994e-16,0.873044694189368,-2.44891071460849
1.884,-1.8086551596131e-16,0.881113109911213,-4.15028714735701e-16,0.881113109911214,-2.4471565582246
1.886,-2.35042556552693e-16,0.889175608388484,-2.87917810510636e-16,0.889175608388484,-2.44538627083616
1.888,-2.88444402957535e-16,0.897232109972892,-2.81747473911474e-16,0.897232109972892,-2.44359986432437
1.89,-3.27411562508695e-16,0.905282534363102,-4.26413184054492e-16,0.905282534363103,-2.44179735072543
1.892,-2.27870136171162e-16,0.913326800599258,-3.51697633646214e-16,0.913326800599259,-2.43997874223157
1.894,-2.36590023212802e-16,0.921364827057508,-4.33988389997842e-16,0.921364827057508,-2.43814405119192
1.896,0,0.929396531444529,-4.37771545544374e-16,0.92939653144453,-2.4362932901135
1.898,-3.18468147461764e-16,0.937421830792062,-5.24968982651416e-16,0.937421830792062,-2.43442647166217
1.9,-3.7410097620852e-16,0.945440641451426,-3.66824143448621e-16,0.945440641451426,-2.43254360866359
1.902,-1.94533978016533e-16,0.953452879891604,-2.92093507060063e-16,0.953452879891605,-2.4306447142998
1.904,-1.92296268638356e-16,0.961458470367095,-3.80420361666391e-16,0.961458470367096,-2.42872980397868
1.906,-1.92296268638356e-16,0.969457319847103,-5.3994139418411e-16,0.969457319847104,-2.42679888923143
1.908,-2.36033928458541e-16,0.977449342256557,-3.0516683732142e-16,0.977449342256558,-2.4248519836176
1.91,-2.85643502202666e-16,0.985434450836192,-4.65310422880462e-16,0.985434450836192,-2.42288910086701
1.912,-3.84592537276713e-16,0.993412558137759,-4.68959159047148e-16,0.993412558137759,-2.42091025488089
1.914,-3.84592537276713e-16,1.00138357601924,-4.71462206059896e-16,1.00138357601924,-2.41891545973301
1.916,-3.84592537276713e-16,1.00934741564005,-5.52467621900245e-16,1.00934741564005,-2.41690472967076
1.918,-3.39014089282425e-16,1.01730398745625,-3.99315329723498e-16,1.01730398745625,-2.41487807911629
1.92,-3.36518470117124e-16,1.02525320121578,-4.78957709762436e-16,1.02525320121578,-2.41283552266765
1.922,-5.76888805915069e-16,1.03319496595364,-5.62562151966838e-16,1.03319496595364,-2.41077707509987
1.924,-2.42347583239605e-16,1.0411291899871,-4.9040072691429e-16,1.0411291899871,-2.40870275136608
1.926,-1.92296268638356e-16,1.04905578091096,-5.72638994038263e-16,1.04905578091096,-2.40661256659867
1.928,-2.80227394141685e-16,1.05697464559268,-4.97864376019508e-16,1.05697464559268,-2.40450653611035
1.93,-2.75967126850266e-16,1.06488569016768,-4.96496870807322e-16,1.06488569016768,-2.40238467539533
1.932,-2.8494514833473e-16,1.07278882003446,-5.05313290828913e-16,1.07278882003447,-2.40024700013036
1.934,-3.84592537276713e-16,1.08068393984991,-3.45688803110565e-16,1.08068393984991,-2.39809352617594
1.936,-3.84592537276713e-16,1.08857096561391,-5.12747119155754e-16,1.08857096561391,-2.39592427152296
1.938,-4.17049674106376e-16,1.09644979313726,-5.87391133750926e-16,1.09644979313726,-2.39373925122006
1.94,-3.94622741801612e-16,1.10432032400756,-4.33471253173872e-16,1.10432032400756,-2.39153848155428
1.942,-3.84592537276713e-16,1.11218246034094,-4.27750481666525e-16,1.11218246034095,-2.38932197920834
1.944,0,1.12003610351896,-4.30216670851923e-16,1.12003610351896,-2.38708976105925
1.946,-3.84592537276713e-16,1.1278811541846,-4.22640900039896e-16,1.1278811541846,-2.38484184417955
1.948,-2.53419321394113e-16,1.13571751223845,-4.56449827414019e-16,1.13571751223845,-2.38257824583857
1.95,-2.5417192712631e-16,1.14354507683475,-4.60136827456773e-16,1.14354507683476,-2.38029898350372
1.952,-5.17124026140283e-16,1.15136374637749,-4.51936883847298e-16,1.15136374637749,-2.37800407484171
1.954,-4.0754887811206e-16,1.15917341851647,-4.67498209881633e-16,1.15917341851647,-2.37569353771983
1.956,-1.92296268638356e-16,1.16697399014346,-5.49677118421309e-16,1.16697399014346,-2.37336739020721
1.958,-4.09797581861465e-16,1.17476535738822,-6.31851691441645e-16,1.17476535738822,-2.37102565057607
1.96,-4.76545588026632e-16,1.18254741561461,-4.78508010853556e-16,1.18254741561461,-2.368668337303
1.962,-1.92296268638356e-16,1.19032005941671,-6.09296378544605e-16,1.19032005941671,-2.36629546907019
1.964,0,1.19808318261487,-4.85825788035648e-16,1.19808318261487,-2.3639070647667
1.966,0,1.20583667825181,-3.46336753361124e-16,1.20583667825181,-2.36150314348974
1.968,-3.67321512833005e-16,1.2135804501668,-5.54863001137425e-16,1.2135804501668,-2.3590837257044
1.97,-3.79076400890455e-16,1.22131438677767,-4.96768329574296e-16,1.22131438677767,-2.35664883062195
1.972,-3.25507663893689e-16,1.22903837503247,-5.00406542287246e-16,1.22903837503247,-2.35419847759748
1.974,-3.84592537276713e-16,1.23675230540732,-5.04040017459754e-16,1.23675230540732,-2.35173268663165
1.976,-3.0126247788019e-16,1.24445606761955,-5.07668703145627e-16,1.24445606761955,-2.34925147794339
1.978,-3.49053675112541e-16,1.25214955062489,-4.91497641645106e-16,1.2521495506249,-2.34675487197127
1.98,-4.70140240170239e-16,1.2598326426147,-5.93416119411896e-16,1.2598326426147,-2.34424288937486
1.982,-3.81226346671247e-16,1.26750523101307,-4.97525101138965e-16,1.26750523101307,-2.34171555103613
1.984,-3.0167280952939e-16,1.27516720247409,-3.57222286684924e-16,1.27516720247409,-2.33917287806076
1.986,-3.70996304459778e-16,1.28281844287898,-5.59837958473328e-16,1.28281844287898,-2.3366148917796
1.988,-3.84592537276713e-16,1.29045883733329,-7.19246429484522e-16,1.29045883733329,-2.33404161374993
1.99,-3.84592537276713e-16,1.29808827016409,-4.076237207381e-16,1.29808827016409,-2.33145306575692
1.992,-3.1783752459233e-16,1.30570662491714,-5.36519414576564e-16,1.30570662491714,-2.32884926981494
1.994,-1.80121264153692e-16,1.31331378435409,-4.66312856173348e-16,1.31331378435409,-2.32623024816897
1.996,-1.92296268638356e-16,1.32090963044965,-4.65175828943153e-16,1.32090963044965,-2.32359602329594
1.998,0,1.3284940443888,-4.95676319034421e-16,1.3284940443888,-2.3209466179061
2,-4.64584568079096e-16,1.33606691655945,-6.02941770430907e-16,1.33606691655945,-2.3182820554748
2.002,0,1.34362812989147,-4.75876872337018e-16,1.34362812989147,-2.31560235935992
2.004,-4.80740671595891e-16,1.35117755551948,-5.81303983921159e-16,1.35117755551948,-2.31290755257322
2.006,-3.53763362586285e-16,1.35871507213888,-4.54822449132119e-16,1.35871507213888,-2.31019765880899
2.008,-1.92296268638356e-16,1.36624055768753,-7.22041821846121e-16,1.36624055768753,-2.30747270200414
2.01,-3.72454209272111e-16,1.37375388934426,-5.68571563589891e-16,1.37375388934426,-2.30473270633964
2.012,-3.77681177156124e-16,1.38125494352735,-6.50609391105593e-16,1.38125494352735,-2.30197769624197
2.014,-3.47215565803067e-16,1.38874359589305,-6.54136754087121e-16,1.38874359589305,-2.29920769638456
2.016,-3.84592537276713e-16,1.39621972133411,-7.05057759651438e-16,1.39621972133411,-2.29642273168922
2.018,-3.26372458341188e-16,1.40368319397826,-5.04164473305547e-16,1.40368319397826,-2.29362282732758
2.02,-4.12901726332104e-16,1.41113388718674,-6.00131380761382e-16,1.41113388718674,-2.29080800872256
2.022,-3.89056616684934e-16,1.41857167355282,-5.11177360155933e-16,1.41857167355282,-2.28797830154974
2.024,-3.56997850857525e-16,1.42599642490028,-5.93179246919596e-16,1.42599642490028,-2.28513373173888
2.026,-3.84592537276713e-16,1.43340801228194,-5.62645777575193e-16,1.43340801228194,-2.28227432547529
2.028,-5.76888805915069e-16,1.44080630597818,-7.22559024728467e-16,1.44080630597818,-2.27940010920133
2.03,-1.92296268638356e-16,1.44819117549541,-7.60642835947509e-16,1.44819117549541,-2.27651110961779
2.032,-4.72195505544485e-16,1.45556249680811,-6.856103098144e-16,1.45556249680811,-2.27360735379468
2.034,-3.84592537276713e-16,1.46292014969519,-8.51907093609535e-16,1.46292014969519,-2.2706888691325
2.036,0,1.47026398879027,-5.35525874453802e-16,1.47026398879027,-2.26775568292677
2.038,-3.34364163606902e-16,1.47759388130122,-6.17483080074313e-16,1.47759388130122,-2.26480782293881
2.04,-4.09355023254611e-16,1.48490969370876,-6.61366000913828e-16,1.48490969370876,-2.26184531719637
2.042,-3.12107001654627e-16,1.49221129176653,-5.07222801057164e-16,1.49221129176654,-2.25886819399514
2.044,-3.84592537276713e-16,1.49949854050119,-7.84888761786405e-16,1.49949854050119,-2.25587648190022
2.046,-3.59578931296515e-16,1.50677130421246,-7.09731078511531e-16,1.50677130421246,-2.25287020974758
2.048,-3.84592537276713e-16,1.51402944647321,-7.13149864839826e-16,1.51402944647321,-2.2498494066455
2.05,-4.80740671595891e-16,1.52127283012953,-5.93794718530601e-16,1.52127283012953,-2.24681410197604
2.052,0,1.52850131730081,-5.54007330874977e-16,1.52850131730081,-2.24376432539654
2.054,-5.32248647198988e-16,1.5357147693798,-7.54205241384822e-16,1.53571476937981,-2.24070010684103
2.056,-1.92296268638356e-16,1.54291304703271,-5.69745595996883e-16,1.54291304703271,-2.23762147652172
2.058,-3.84592537276713e-16,1.55009601019924,-8.00777302906683e-16,1.55009601019924,-2.23452846493046
2.06,3.84592537276713e-16,1.5572635180927,-3.7574805768261e-16,1.5572635180927,-2.23142110284021
2.062,-4.93127518273795e-16,1.56441542920003,-6.58378437356464e-16,1.56441542920003,-2.22829942130648
2.064,-5.28856141696665e-16,1.5715516046195,-6.95374953645554e-16,1.5715516046195,-2.22516345161148
2.066,-5.76888805915069e-16,1.57867192353308,-6.98169843402964e-16,1.57867192353308,-2.22201322499983
2.068,-3.84592537276713e-16,1.58577622407099,-5.89935341303792e-16,1.58577622407099,-2.21884877369575
2.07,-5.76888805915069e-16,1.59286436273436,-8.92711979398013e-16,1.59286436273436,-2.21567012988387
2.072,-3.65344506321627e-16,1.59993619536014,-7.53614326413051e-16,1.59993619536014,-2.21247732603761
2.074,-5.39101779283724e-16,1.60699157712301,-6.30781339102295e-16,1.60699157712301,-2.20927039492068
2.076,0,1.61403036253719,-7.90553470944947e-16,1.61403036253719,-2.20604936958843
2.078,-3.66374985166752e-16,1.62105240545833,-6.85056024148206e-16,1.62105240545833,-2.20281428338933
2.08,-4.98621457479922e-16,1.62805755908539,-7.66860268746923e-16,1.62805755908539,-2.19956516996643
2.082,-4.19682214644639e-16,1.63504567596246,-8.48656488563839e-16,1.63504567596246,-2.1963020632587
2.084,-5.0804993539525e-16,1.64201660798067,-5.37921499164621e-16,1.64201660798067,-2.19302499750256
2.086,-2.42922558258867e-16,1.64897020638003,-5.68754298473688e-16,1.64897020638003,-2.18973400723327
2.088,-3.84592537276713e-16,1.65590632175129,-7.55499074416263e-16,1.65590632175129,-2.18642912728634
2.09,-2.2237983185727e-16,1.66282480403782,-5.87427454109725e-16,1.66282480403782,-2.18311039279899
2.092,-6.66639041208592e-16,1.66972550253748,-7.86487025881822e-16,1.66972550253748,-2.1797778392116
2.094,-5.35287705856854e-16,1.67660826590444,-6.58107498615862e-16,1.67660826590444,-2.17643150226909
2.096,-3.97168056179537e-16,1.68347294215111,-7.393066656516e-16,1.68347294215111,-2.1730714180224
2.098,-4.35226096044123e-16,1.69031940769522,-9.53196572305102e-16,1.69031940769522,-2.16969762148581
2.1,-1.26605605006751e-17,1.69714748970266,-5.99552656842655e-16,1.69714748970266,-2.16631015023208
2.102,-6.23414750578377e-16,1.70395703373486,-1.03812489537905e-15,1.70395703373486,-2.1629090412636
2.104,-3.63080854615752e-16,1.71074788633199,-6.15711093942001e-16,1.71074788633199,-2.1594943318198
2.106,-3.83407215979336e-16,1.71751989347202,-8.87504132648124e-16,1.71751989347202,-2.15606605945005
2.108,-5.036642043448e-16,1.72427290057461,-8.23003289358061e-16,1.72427290057461,-2.15262426201494
