"time","junctionIdeal.medium.h","junctionIdeal.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
3.164,105005.138627089,464433.781428126,106569.415069285,482219.559957175,89213.8230742915,464414.892259662,94821.5150568254,429743.106385244,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.165,105007.618353925,464502.197646936,106571.414746891,482253.761251287,89213.9516112787,464483.306773507,94824.7092611735,429879.183140156,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.166,105010.094999626,464570.59038541,106573.411915564,482287.950815057,89214.0801390867,464551.697808115,94827.9002278836,430015.212165908,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.167,105012.568565431,464638.95945166,106575.406576433,482322.128552341,89214.2086574842,464620.065171573,94831.0879521479,430151.193081655,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.168,105015.039060431,464707.304035715,106577.398737261,482356.294056053,89214.3371653615,464688.408053577,94834.2724020386,430287.124299082,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.169,105017.506476733,464775.624664305,106579.38839146,482390.447591567,89214.465663509,464756.72698118,94837.4536042787,430423.006841209,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.17,105019.970814773,464843.921208793,106581.375539476,482424.589094558,89214.5941517854,464825.021825747,94840.6315568356,430558.840450755,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.171,105022.432074986,464912.193540544,106583.360181758,482458.718500701,89214.7226300494,464893.292458644,94843.8062576765,430694.624870438,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.172,105024.890257805,464980.44153092,106585.342318754,482492.835745672,89214.8510981597,464961.538751237,94846.9777047689,430830.359842976,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.173,105027.345363667,465048.665051284,106587.321950912,482526.940765147,89214.979555975,465029.760574889,94850.1458960801,430966.045111087,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.174,105029.797393004,465116.863973001,106589.299078679,482561.033494801,89215.1080033542,465097.957800968,94853.3108295774,431101.68041749,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.175,105032.246346253,465185.038167433,106591.273702504,482595.11387031,89215.2364401559,465166.130300838,94856.4725032282,431237.265504902,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.176,105034.692223848,465253.187505944,106593.245822835,482629.181827349,89215.3648662389,465234.277945865,94859.6309149997,431372.800116041,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.177,105037.135026223,465321.311859898,106595.215440119,482663.237301595,89215.4932814619,465302.400607414,94862.7860628595,431508.283993626,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.178,105039.574753814,465389.411100657,106597.182554804,482697.280228723,89215.6216856836,465370.49815685,94865.9379447747,431643.716880376,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.179,105042.011407055,465457.485099585,106599.147167338,482731.310544407,89215.7500787628,465438.570465539,94869.0865587128,431779.098519007,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.18,105044.44498638,465525.533728046,106601.109278169,482765.328184325,89215.8784605581,465506.617404846,94872.231902641,431914.428652238,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.181,105046.875492225,465593.556857403,106603.068887746,482799.333084152,89216.0068309284,465574.638846137,94875.3739745268,432049.707022788,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.182,105049.302925024,465661.554359018,106605.025996515,482833.325179562,89216.1351897324,465642.634660777,94878.5127723374,432184.933373374,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.183,105051.727285212,465729.526104257,106606.980604925,482867.304406232,89216.2635368288,465710.604720131,94881.6482940403,432320.107446715,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.184,105054.148573224,465797.471964481,106608.932713424,482901.270699838,89216.3918720763,465778.548895565,94884.7805376027,432455.228985529,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.185,105056.566789494,465865.391811055,106610.88232246,482935.223996055,89216.5201953336,465846.467058444,94887.909500992,432590.297732534,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.186,105058.981934457,465933.285515342,106612.82943248,482969.164230558,89216.6485064596,465914.359080133,94891.0351821755,432725.313430447,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.187,105061.394008548,466001.152948705,106614.774043933,483003.091339023,89216.7768053129,465982.224831999,94894.1575791207,432860.275821988,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.188,105063.803012201,466068.993982508,106616.716157266,483037.005257126,89216.9050917523,466050.064185405,94897.2766897947,432995.184649874,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.189,105066.208945852,466136.808488114,106618.655772928,483070.905920543,89217.0333656364,466117.877011718,94900.3925121651,433130.039656824,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.19,105068.611809934,466204.596336886,106620.592891366,483104.793264949,89217.1616268241,466185.663182303,94903.505044199,433264.840585555,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.191,105071.011604883,466272.357400188,106622.527513028,483138.667226019,89217.289875174,466253.422568526,94906.6142838639,433399.587178787,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.192,105073.408331134,466340.091549382,106624.459638362,483172.527739429,89217.418110545,466321.155041751,94909.7202291271,433534.279179236,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.193,105075.801989121,466407.798655834,106626.389267816,483206.374740856,89217.5463327957,466388.860473345,94912.8228779559,433668.916329621,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.194,105078.192579278,466475.478590906,106628.316401838,483240.208165973,89217.6745417848,466456.538734672,94915.9222283177,433803.49837266,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.195,105080.580102041,466543.131225961,106630.241040876,483274.027950458,89217.8027373712,466524.189697098,94919.0182781798,433938.025051072,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.196,105082.964557844,466610.756432362,106632.163185377,483307.834029985,89217.9309194134,466591.813231988,94922.1110255096,434072.496107575,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.197,105085.345947122,466678.354081474,106634.082835791,483341.626340231,89218.0590877703,466659.409210708,94925.2004682744,434206.911284886,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.198,105087.72427031,466745.92404466,106635.999992563,483375.40481687,89218.1872423007,466726.977504623,94928.2866044416,434341.270325724,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.199,105090.099527842,466813.466193282,106637.914656144,483409.169395579,89218.3153828631,466794.517985099,94931.3694319784,434475.572972806,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.2,105092.471720153,466880.980398704,106639.826826979,483442.920012033,89218.4435093164,466862.0305235,94934.4489488523,434609.818968852,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.201,105094.840847678,466948.466532291,106641.736505518,483476.656601908,89218.5716215193,466929.514991192,94937.5251530306,434744.008056579,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.202,105097.206910852,467015.924465404,106643.643692209,483510.379100879,89218.6997193306,466996.971259541,94940.5980424806,434878.139978706,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.203,105099.569910108,467083.354069408,106645.548387498,483544.087444622,89218.8278026089,467064.399199912,94943.6676151696,435012.21447795,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.204,105101.929845883,467150.755215666,106647.450591835,483577.781568812,89218.955871213,467131.798683671,94946.7338690651,435146.23129703,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.205,105104.286718611,467218.127775541,106649.350305666,483611.461409125,89219.0839250016,467199.169582182,94949.7968021344,435280.190178664,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.206,105106.640528726,467285.471620396,106651.24752944,483645.126901237,89219.2119638335,467266.511766811,94952.8564123447,435414.090865569,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.207,105108.991276663,467352.786621596,106653.142263605,483678.777980824,89219.3399875673,467333.825108924,94955.9126976634,435547.933100465,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.208,105111.338962857,467420.072650503,106655.034508609,483712.41458356,89219.4679960619,467401.109479885,94958.965656058,435681.716626069,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.209,105113.683587742,467487.329578481,106656.9242649,483746.036645122,89219.595989176,467468.364751061,94962.0152854957,435815.441185099,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.21,105116.025151754,467554.557276894,106658.811532925,483779.644101185,89219.7239667682,467535.590793817,94965.0615839438,435949.106520274,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.211,105118.363655326,467621.755617104,106660.696313132,483813.236887424,89219.8519286974,467602.787479517,94968.1045493697,436082.712374312,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.212,105120.699098895,467688.924470475,106662.57860597,483846.814939517,89219.9798748222,467669.954679528,94971.1441797408,436216.258489931,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.213,105123.031482894,467756.06370837,106664.458411886,483880.378193136,89220.1078050015,467737.092265214,94974.1804730244,436349.744609848,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.214,105125.360807758,467823.173202153,106666.335731328,483913.92658396,89220.2357190938,467804.200107942,94977.2134271879,436483.170476783,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.215,105127.687073921,467890.252823188,106668.210564745,483947.460047662,89220.363616958,467871.278079077,94980.2430401985,436616.535833453,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.216,105130.01028182,467957.302442836,106670.082912583,483980.97851992,89220.4914984528,467938.326049983,94983.2693100236,436749.840422576,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.217,105132.330431887,468024.321932463,106671.952775292,484014.481936408,89220.6193634369,468005.343892026,94986.2922346306,436883.083986871,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.218,105134.647524559,468091.311163432,106673.820153318,484047.970232801,89220.7472117692,468072.331476572,94989.3118119869,437016.266269056,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.219,105136.961575235,468158.269665905,106675.685058754,484081.443174791,89220.8750428933,468139.288333943,94992.3280694543,437149.386327321,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.22,105139.272685784,468225.194998678,106677.54757097,484114.899545936,89221.0028538568,468206.212023992,94995.3412042297,437282.43926483,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.221,105141.580748551,468292.089497405,106679.407606313,484148.340509615,89221.1306475142,468273.10488125,94998.3510019799,437415.429768247,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.222,105143.885764159,468358.953029184,106681.265165378,484181.765999381,89221.2584237191,468339.966772818,95001.3574610399,437548.357571733,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.223,105146.187733229,468425.785461113,106683.120248758,484215.175948784,89221.386182325,468406.797565798,95004.3605797442,437681.222409449,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.224,105148.486656384,468492.586660293,106684.972857046,484248.570291375,89221.5139231854,468473.597127293,95007.3603564278,437814.024015557,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.225,105150.782534245,468559.356493819,106686.822990837,484281.948960704,89221.6416461539,468540.365324405,95010.3567894253,437946.76212422,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.226,105153.075367434,468626.094828792,106688.670650722,484315.311890322,89221.7693510841,468607.102024238,95013.3498770716,438079.436469598,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.227,105155.365156573,468692.801532309,106690.515837296,484348.659013781,89221.8970378295,468673.807093892,95016.3396177013,438212.046785854,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.228,105157.651902283,468759.476471469,106692.358551152,484381.990264631,89222.0247062436,468740.48040047,95019.3260096494,438344.592807149,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.229,105159.935605187,468826.11951337,106694.198792884,484415.305576422,89222.15235618,468807.121811076,95022.3090512505,438477.074267644,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.23,105162.216265905,468892.730525112,106696.036563085,484448.604882706,89222.2799874922,468873.731192811,95025.2887408395,438609.490901501,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.231,105164.49388506,468959.309373791,106697.871862349,484481.888117034,89222.4076000339,468940.308412777,95028.265076751,438741.842442882,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.232,105166.768463274,469025.855926507,106699.704691268,484515.155212956,89222.5351936585,469006.853338077,95031.2380573199,438874.128625949,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.233,105169.040001168,469092.370050358,106701.535050437,484548.406104023,89222.6627682196,469073.365835814,95034.207680881,439006.349184862,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.234,105171.308499365,469158.851612443,106703.36294045,484581.640723786,89222.7903235707,469139.845773089,95037.173945769,439138.503853785,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.235,105173.573958485,469225.300479859,106705.188361898,484614.859005795,89222.9178595654,469206.293017005,95040.1368503187,439270.592366878,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.236,105175.836379152,469291.716519706,106707.011315377,484648.060883602,89223.0453760572,469272.707434665,95043.0963928648,439402.614458303,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.237,105178.095761985,469358.099599082,106708.831801479,484681.246290757,89223.1728728997,469339.088893171,95046.0525717422,439534.569862221,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.238,105180.352107609,469424.449585085,106710.649820798,484714.415160812,89223.3003499464,469405.437259624,95049.0053852856,439666.458312795,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.239,105182.605416643,469490.766344813,106712.465373927,484747.567427316,89223.4278070509,469471.752401129,95051.9548318298,439798.279544186,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.24,105184.85568971,469557.049745366,106714.27846146,484780.703023821,89223.5552440667,469538.034184786,95054.9009097095,439930.033290555,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.241,105187.102927432,469623.299653841,106716.08908399,484813.821883878,89223.6826608474,469604.282477698,95057.8436172595,440061.719286065,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.242,105189.34713043,469689.515937338,106717.897242111,484846.923941036,89223.8100572465,469670.497146968,95060.7829528147,440193.337264876,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.243,105191.588299327,469755.698462953,106719.702936416,484880.009128848,89223.9374331176,469736.678059699,95063.7189147097,440324.886961151,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.244,105193.826434743,469821.847097787,106721.506167499,484913.077380865,89224.0647883142,469802.825082992,95066.6515012793,440456.368109051,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.245,105196.061537302,469887.961708936,106723.306935953,484946.128630635,89224.1921226899,469868.938083949,95069.5807108584,440587.780442737,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.246,105198.293607624,469954.042163501,106725.105242371,484979.162811712,89224.3194360982,469935.016929674,95072.5065417816,440719.123696373,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.247,105200.522646331,470020.088328579,106726.901087348,485012.179857645,89224.4467283926,470001.061487268,95075.4289923838,440850.397604118,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.248,105202.748654046,470086.100071268,106728.694471476,485045.179701985,89224.5739994267,470067.071623834,95078.3480609997,440981.601900135,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.249,105204.97163139,470152.077258667,106730.485395349,485078.162278283,89224.7012490542,470133.047206475,95081.2637459641,441112.736318585,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.25,105207.191578984,470218.019757875,106732.27385956,485111.12752009,89224.8284771284,470198.988102292,95084.1760456118,441243.80059363,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.251,105209.408497451,470283.927435989,106734.059864703,485144.075360956,89224.955683503,470264.894178388,95087.0849582776,441374.794459432,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.252,105211.622387412,470349.800160109,106735.843411372,485177.005734433,89225.0828680314,470330.765301865,95089.9904822961,441505.717650152,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.253,105213.83324949,470415.637797333,106737.62450016,485209.918574072,89225.2100305673,470396.601339827,95092.8926160023,441636.569899952,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.254,105216.041084305,470481.440214758,106739.403131659,485242.813813422,89225.3371709643,470462.402159374,95095.7913577308,441767.350942993,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.255,105218.24589248,470547.207279485,106741.179306465,485275.691386035,89225.4642890757,470528.167627611,95098.6867058164,441898.060513437,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.256,105220.447674637,470612.93885861,106742.95302517,485308.551225462,89225.5913847553,470593.897611637,95101.578658594,442028.698345446,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.257,105222.646431397,470678.634819233,106744.724288367,485341.393265254,89225.7184578565,470659.591978558,95104.4672143982,442159.264173182,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.258,105224.842163381,470744.295028452,106746.493096651,485374.217438961,89225.8455082329,470725.250595474,95107.3523715639,442289.757730806,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.259,105227.034871213,470809.919353365,106748.259450614,485407.023680134,89225.972535738,470790.873329488,95110.2341284258,442420.178752479,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
3.26,105229.224555513,470875.507661071,106750.023350851,485439.811922323,89226.0995402254,470856.460047702,95113.1124833187,442550.526972364,0,0.01,4,1.9999999999998,-0.99,3.97,3,4
