"time","dimlesslength","abscissa[1]","abscissa[2]","abscissa[3]","length","dimlesslength","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","m_flow[1]","m_flow[2]","m_flow[3]"
0.145238,0.15378562,0.15378562,0.15378562,0.15378562,1,0.15378562,0.714973919813157,7.01036324143693,996.999224806202,591.395947136261,60.3153736722718,0.424105323219101,0.0908001858229411,0.000605202094450541,0.000465870624725766,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.23485932122079,7.23485932122079,7.23485932122079,8.84791836624249,8.84791836624249,8.84791836624249,7.79566965893335,7.42838394742206,7.25154011818738,9.23547885462293,8.9788570989144,8.85908308524137,0.00053935310378827,0.00302059391350737,0.00241740034234888
0.14544,0.1539856,0.1539856,0.1539856,0.1539856,1,0.1539856,0.714973919813157,7.01036324143693,996.999224806202,589.860861192912,60.1588131095212,0.423004473402112,0.0905644958599219,0.00060363117190267,0.000464661364752142,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.2304955215925,7.2304955215925,7.2304955215925,8.84500144989269,8.84500144989269,8.84500144989269,7.78988018620123,7.42351029595833,7.24713155534192,9.23135504700626,8.97552224064717,8.85613010385254,0.000537953105407936,0.00301275336052482,0.00241112549839204
0.145642,0.15418558,0.15418558,0.15418558,0.15418558,1,0.15418558,0.714973919813157,7.01036324143693,996.999224806202,588.331744433488,60.0028613327465,0.421907904241238,0.0903297223776668,0.000602066357889411,0.000463456806987684,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.22614344763653,7.22614344763653,7.22614344763653,8.84209396203579,8.84209396203579,8.84209396203578,7.78410728853297,7.41865017621633,7.24273488026896,9.22724548089123,8.97219853452524,8.85318670219151,0.000536558550923341,0.00300494329554395,0.00240487505417506
0.145844,0.15438556,0.15438556,0.15438556,0.15438556,1,0.15438556,0.714973919813157,7.01036324143693,996.999224806202,586.808565949812,59.8475151896806,0.420815593571428,0.0900958606306783,0.000600507620781039,0.000462256927084558,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.22180305682194,7.22180305682194,7.22180305682194,8.83919586309087,8.83919586309087,8.83919586309087,7.77835090191229,7.41380353734636,7.23835004967366,9.22315009339961,8.96888593226919,8.85025283989771,0.000535169412146229,0.0029971635606992,0.00239864888335714
0.146046,0.15458554,0.15458554,0.15458554,0.15458554,1,0.15458554,0.714973919813157,7.01036324143693,996.999224806202,585.291295033505,59.6927715484327,0.419727519370907,0.0898629059041342,0.000598954929152284,0.000461061700852317,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.21747430681855,7.21747430681855,7.21747430681855,8.8363071136814,8.8363071136814,8.8363071136814,7.77261096264481,7.40897032874793,7.23397702046652,9.21906882199097,8.96558438585621,8.84732847681973,0.000533785661070557,0.00298941399914551,0.00239244686041417
0.146248,0.15478552,0.15478552,0.15478552,0.15478552,1,0.15478552,0.714973919813157,7.01036324143693,996.999224806202,583.779901174431,59.5386272973307,0.418643659760069,0.08963085351365,0.000597408251780752,0.000459871104256681,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.21315715549576,7.21315715549576,7.21315715549576,8.83342767463394,8.83342767463394,8.83342767463394,7.76688740735603,7.40415050006821,7.2296157497621,9.21500160446046,8.96229384751843,8.84441357301403,0.000532407269871081,0.00298169445505032,0.0023862688606324
0.14645,0.1549855,0.1549855,0.1549855,0.1549855,1,0.1549855,0.714973919813157,7.01036324143693,996.999224806202,582.274354059164,59.3850793447648,0.417563993000373,0.0893996988050434,0.000595867557645349,0.000458685113418326,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.20885156092134,7.20885156092135,7.20885156092135,8.83055750697691,8.83055750697691,8.83055750697691,7.76118017298924,7.39934400120052,7.22526619487782,9.21094837893677,8.9590142697413,8.84150808874366,0.000531034210901958,0.00297400477358582,0.00238011476010213
0.146652,0.15518548,0.15518548,0.15518548,0.15518548,1,0.15518548,0.714973919813157,7.01036324143693,996.999224806202,580.77462356947,59.2321246190323,0.416488497493255,0.0891694371541005,0.000594332815924733,0.000457503704611694,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.20455748136028,7.20455748136028,7.20455748136028,8.82769657193935,8.82769657193935,8.82769657193935,7.75548919680359,7.39455078228279,7.22092831333274,9.2069090838799,8.95574560526198,8.83861198447698,0.000529666456695357,0.00296634480092114,0.00237398443571155
0.146854,0.15538546,0.15538546,0.15538546,0.15538546,1,0.15538546,0.714973919813157,7.01036324143693,996.999224806202,579.280679780802,59.079760068184,0.415417151779047,0.0889400639663454,0.000592803995995763,0.000456326854263796,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.20027487527357,7.20027487527357,7.20027487527357,8.82484483094967,8.82484483094967,8.82484483094967,7.74981441637205,7.38977079369607,7.21660206284638,9.20288365807915,8.95248780706778,8.83572522088638,0.000528303979960092,0.00295871438421465,0.00236787776514057
0.147056,0.15558544,0.15558544,0.15558544,0.15558544,1,0.15558544,0.714973919813157,7.01036324143693,996.999224806202,577.792492960803,58.9279826598722,0.414349934535908,0.0887115746768101,0.000591281067431983,0.000455154538953049,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.19600370131708,7.19600370131708,7.19600370131708,8.82200224563445,8.82200224563445,8.82200224563445,7.74415576957947,7.38500398606302,7.21228740133749,9.19887204065095,8.94924082839456,8.83284775884706,0.000526946753580252,0.0029511133716064,0.00236179462685468
0.147258,0.15578542,0.15578542,0.15578542,0.15578542,1,0.15578542,0.714973919813157,7.01036324143693,996.999224806202,576.310033567828,58.7767893811996,0.413286824578762,0.0884839647498079,0.000589764000002099,0.000453986735408098,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.19174391834041,7.19174391834041,7.19174391834041,8.81916877781721,8.81916877781721,8.81916877781721,7.73851319462059,7.38025031024645,7.20798428692291,9.19487417103682,8.94600462272517,8.82997955943573,0.000525594750613859,0.00294354161221048,0.00235573490009894
0.14746,0.1559854,0.1559854,0.1559854,0.1559854,1,0.1559854,0.714973919813157,7.01036324143693,996.999224806202,574.833272249482,58.6261772385698,0.412227800858245,0.0882572296787083,0.000588252763668481,0.000452823420506668,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.18749548538572,7.18749548538572,7.18749548538572,8.81634438951721,8.81634438951721,8.81634438951721,7.73288662999811,7.37550971734781,7.20369267791634,9.19088998900133,8.94277914378788,8.82712058392942,0.000524247944291528,0.00293599895610757,0.002349698464892
0.147662,0.15618538,0.15618538,0.15618538,0.15618538,1,0.15618538,0.714973919813157,7.01036324143693,996.999224806202,573.362179841161,58.476143257539,0.411172842459668,0.0880313649857137,0.000586747328585679,0.00045166457127442,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.1832583616866,7.1832583616866,7.1832583616866,8.81352904294825,8.81352904294825,8.81352904294825,7.72727601452076,7.37078215870576,7.19941253282723,9.18691943463001,8.93956434555485,8.82427079380422,0.000522906308015139,0.00292848525433755,0.00234368520202011
0.147864,0.15638536,0.15638536,0.15638536,0.15638536,1,0.15638536,0.714973919813157,7.01036324143693,996.999224806202,571.896727364618,58.3266844826697,0.410121928601979,0.0878063662216383,0.000585247665098947,0.000450510164883813,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.17903250666695,7.17903250666695,7.17903250666695,8.81072270051746,8.81072270051746,8.81072270051746,7.72168128730138,7.3660675858947,7.19514381035958,9.18296244832733,8.9363601822406,8.82143015073407,0.000521569815356532,0.0029210003588921,0.00233769499303128
0.148066,0.15658534,0.15658534,0.15658534,0.15658534,1,0.15658534,0.714973919813157,7.01036324143693,996.999224806202,570.436886026529,58.1777979773843,0.409075038636742,0.0875822289656893,0.000583753743742781,0.000449360178652982,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.17481787993986,7.17481787993986,7.17481787993985,8.80792532482415,8.80792532482415,8.80792532482415,7.71610238775502,7.36136595072335,7.1908864694108,9.17901897081473,8.93316660830046,8.81859861658953,0.000520238440056195,0.00291354412270741,0.00233172772022943
0.148268,0.15678532,0.15678532,0.15678532,0.15678532,1,0.15678532,0.714973919813157,7.01036324143693,996.999224806202,568.982627217085,58.0294808238216,0.408032152047123,0.0873589488252495,0.000582265535239476,0.000448214590044624,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.17061444130646,7.17061444130646,7.17061444130646,8.80513687865865,8.80513687865865,8.80513687865865,7.71053925559707,7.3566772052333,7.18664046907056,9.17508894312854,8.92998357842911,8.81577615343659,0.000518912156021982,0.00290611639965699,0.0023257832666686
0.14847,0.1569853,0.1569853,0.1569853,0.1569853,1,0.1569853,0.714973919813157,7.01036324143693,996.999224806202,567.533922508589,57.8817301226934,0.406993248446885,0.0871365214356622,0.000580783010497688,0.000447073376664893,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.1664221507549,7.1664221507549,7.1664221507549,8.80235732500108,8.80235732500108,8.80235732500108,7.70499183084137,7.35200130169759,7.18240576861968,9.17117230661806,8.92681104755902,8.81296272353549,0.000517590937327833,0.00289871704454449,0.00231986151614725
0.148672,0.15718528,0.15718528,0.15718528,0.15718528,1,0.15718528,0.714973919813157,7.01036324143693,996.999224806202,566.090743654062,57.734542993143,0.40595830757939,0.0869149424600176,0.000579306140611014,0.000445936516262306,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.16224096845917,7.16224096845917,7.16224096845917,8.79958662702028,8.79958662702028,8.79958662702028,7.69946005379832,7.34733819261933,7.17818232752899,9.16726900294358,8.92364897085901,8.8101582893395,0.000516274758212505,0.0028913459130966,0.00231396235320252
0.148874,0.15738526,0.15738526,0.15738526,0.15738526,1,0.15738526,0.714973919813157,7.01036324143693,996.999224806202,564.653062585872,57.5879165726047,0.404927309316613,0.0866942075889419,0.000577834896856582,0.000444803986726658,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.15807085477804,7.15807085477804,7.15807085477804,8.79682474807258,8.79682474807258,8.79682474807258,7.69394386507311,7.34268783073027,7.17397010545818,9.16337897407439,8.92049730373275,8.80736281349377,0.000514963593078315,0.00288400286195604,0.0023080856631047
0.149076,0.15758524,0.15758524,0.15758524,0.15758524,1,0.15758524,0.714973919813157,7.01036324143693,996.999224806202,563.220851414366,57.4418480166647,0.403900233658163,0.0864743125403875,0.000576369250693655,0.000443675766087948,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.15391177025398,7.15391177025398,7.15391177025398,8.79407165170073,8.79407165170073,8.79407165170073,7.68844320556385,7.33805016898942,7.16976906225476,9.15950216228687,8.9173560018173,8.80457625883414,0.000513657416489902,0.00287668774867457,0.00230223133185153
0.149278,0.15778522,0.15778522,0.15778522,0.15778522,1,0.15778522,0.714973919813157,7.01036324143693,996.999224806202,561.794082426519,57.296334498923,0.402877060730314,0.0862552530594251,0.000574909173762247,0.000442551832515312,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.14976367561211,7.14976367561211,7.14976367561211,8.79132730163273,8.79132730163273,8.79132730163273,7.68295801645972,7.33342516058168,7.16557915795288,9.15563851016255,8.91422502098166,8.80179858838599,0.000512356203172985,0.00286940043170606,0.00229639924616279
0.14948,0.1579852,0.1579852,0.1579852,0.1579852,1,0.1579852,0.714973919813157,7.01036324143693,996.999224806202,560.372728084592,57.1513732108568,0.40185777078504,0.0860370249180384,0.00057345463788175,0.000441432164315967,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.1456265317591,7.1456265317591,7.1456265317591,8.78859166178072,8.78859166178072,8.78859166178072,7.67748823923925,7.32881275891647,7.16140035277229,9.1517879605862,8.91110431732529,8.79902976536308,0.000511059928013148,0.00286214077039971,0.00229058929347473
0.149682,0.15818518,0.15818518,0.15818518,0.15818518,1,0.15818518,0.714973919813157,7.01036324143693,996.999224806202,558.956761024805,57.0069613616849,0.400842344199068,0.0858196239149196,0.000572005615049575,0.000440316739934166,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.14150029978211,7.14150029978211,7.14150029978211,8.78586469623985,8.78586469623985,8.78586469623985,7.67203381566843,7.32421291762639,7.15723260711725,9.14795045674393,8.90799384717672,8.79626975316641,0.000509768566054623,0.00285490862499318,0.00228480136193469
0.149884,0.15838516,0.15838516,0.15838516,0.15838516,1,0.15838516,0.714973919813157,7.01036324143693,996.999224806202,557.546154056019,56.8630961782337,0.399830761472927,0.0856030458752675,0.000570562077439806,0.000439205537950159,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.13738494094778,7.13738494094778,7.13738494094778,8.78314636928721,8.7831463692872,8.7831463692872,7.66659468779902,7.31962559056583,7.15307588157541,9.1441259421213,8.90489356709212,8.79351851538309,0.000508482092499089,0.00284770385660594,0.00227903534039569
0.150086,0.15858514,0.15858514,0.15858514,0.15858514,1,0.15858514,0.714973919813157,7.01036324143693,996.999224806202,556.140880158428,56.7197749048034,0.398823003230019,0.0853872866505869,0.00056912399740186,0.000438098537079166,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.13328041670115,7.13328041670115,7.13328041670115,8.78043664538067,8.78043664538067,8.78043664538067,7.66117079796676,7.31505073180967,7.14893013691678,9.14031436050145,8.90180343385386,8.79077601578519,0.000507200482704486,0.00284052632723255,0.00227329111841111
0.150288,0.15878512,0.15878512,0.15878512,0.15878512,1,0.15878512,0.714973919813157,7.01036324143693,996.999224806202,554.740912482269,56.5769948030366,0.397819050215683,0.0851723421184899,0.000567691347459166,0.000436995716170356,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.12918668866464,7.12918668866464,7.12918668866464,8.77773548915786,8.77773548915786,8.77773548915786,7.65576208878958,7.31048829565193,7.14479533409265,9.13651565596326,8.89872340446912,8.78804221832864,0.00050592371218383,0.00283337589973607,0.0022675685862294
0.15049,0.1589851,0.1589851,0.1589851,0.1589851,1,0.1589851,0.714973919813157,7.01036324143693,996.999224806202,553.346224346541,56.4347531517874,0.396818883296283,0.0849582081824992,0.000566264100307853,0.000435897054205836,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.12510371863699,7.12510371863699,7.12510371863699,8.77504286543504,8.77504286543504,8.77504286543504,7.65036850316593,7.30593823660448,7.14067143423455,9.13272977287948,8.89565343616849,8.78531708715211,0.000504651756604045,0.00282625243784151,0.00226186763478881
0.150692,0.15918508,0.15918508,0.15918508,0.15918508,1,0.15918508,0.714973919813157,7.01036324143693,996.999224806202,551.956789237727,56.2930472469916,0.395822483458291,0.084744880771853,0.000564842228815447,0.000434802530299655,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.12103146859232,7.12103146859232,7.12103146859232,8.77235873920602,8.77235873920602,8.77235873920602,7.64498998427302,7.3014005093957,7.13655839865317,9.12895665591491,8.89259348640462,8.78260058657589,0.000503384591784807,0.00281915580612934,0.00225618815571226
0.150894,0.15938506,0.15938506,0.15938506,0.15938506,1,0.15938506,0.714973919813157,7.01036324143693,996.999224806202,550.572580808538,56.1518744015382,0.394829831807386,0.0845323558413108,0.000563425706019581,0.000433712123696804,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.11696990067902,7.11696990067902,7.11696990067902,8.76968307564112,8.76968307564112,8.76968307564112,7.63962647556509,7.29687506896921,7.13245618883735,9.12519625002458,8.88954351285079,8.77989268110084,0.000502122193697387,0.00281208587002903,0.0022505300413021
0.151096,0.15958504,0.15958504,0.15958504,0.15958504,1,0.15958504,0.714973919813157,7.01036324143693,996.999224806202,549.193572876666,56.0112319451422,0.393840909567556,0.0843206293709628,0.000562014505126721,0.000432625813772237,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.11291897721879,7.11291897721879,7.11291897721879,8.7670158400861,8.7670158400861,8.7670158400861,7.63427792077177,7.29236187048254,7.12836476645303,9.12144850045197,8.88650347339961,8.77719333540723,0.000500864538463519,0.00280504249581272,0.00224489318453507
0.151298,0.15978502,0.15978502,0.15978502,0.15978502,1,0.15978502,0.714973919813157,7.01036324143693,996.999224806202,547.819739423542,55.8711172242181,0.392855698080214,0.0841096973660388,0.000560608599510893,0.000431543580029894,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,7.10887866070566,7.10887866070566,7.10887866070566,8.7643569980611,8.7643569980611,8.7643569980611,7.62894426389635,7.28786086930591,7.12428409334222,9.11771335272716,8.8834733261616,8.77450251435372,0.000499611602354271,0.00279802555058884,0.00223927747905722
