"time","integerTable.y","integerTable2.y","integerTable3.y","integerTable4.y"
2.2596,6,-1,-2,6
2.2602,6,-1,-2,6
2.2608,6,-1,-2,6
2.2614,6,-1,-2,6
2.262,6,-1,-2,6
2.2626,6,-1,-2,6
2.2632,6,-1,-2,6
2.2638,6,-1,-2,6
2.2644,6,-1,-2,6
2.265,6,-1,-2,6
2.2656,6,-1,-2,6
2.2662,6,-1,-2,6
2.2668,6,-1,-2,6
2.2674,6,-1,-2,6
2.268,6,-1,-2,6
2.2686,6,-1,-2,6
2.2692,6,-1,-2,6
2.2698,6,-1,-2,6
2.2704,6,-1,-2,6
2.271,6,-1,-2,6
2.2716,6,-1,-2,6
2.2722,6,-1,-2,6
2.2728,6,-1,-2,6
2.2734,6,-1,-2,6
2.274,6,-1,-2,6
2.2746,6,-1,-2,6
2.2752,6,-1,-2,6
2.2758,6,-1,-2,6
2.2764,6,-1,-2,6
2.277,6,-1,-2,6
2.2776,6,-1,-2,6
2.2782,6,-1,-2,6
2.2788,6,-1,-2,6
2.2794,6,-1,-2,6
2.28,6,-1,-2,6
2.2806,6,-1,-2,6
2.2812,6,-1,-2,6
2.2818,6,-1,-2,6
2.2824,6,-1,-2,6
2.283,6,-1,-2,6
2.2836,6,-1,-2,6
2.2842,6,-1,-2,6
2.2848,6,-1,-2,6
2.2854,6,-1,-2,6
2.286,6,-1,-2,6
2.2866,6,-1,-2,6
2.2872,6,-1,-2,6
2.2878,6,-1,-2,6
2.2884,6,-1,-2,6
2.289,6,-1,-2,6
2.2896,6,-1,-2,6
2.2902,6,-1,-2,6
2.2908,6,-1,-2,6
2.2914,6,-1,-2,6
2.292,6,-1,-2,6
2.2926,6,-1,-2,6
2.2932,6,-1,-2,6
2.2938,6,-1,-2,6
2.2944,6,-1,-2,6
2.295,6,-1,-2,6
2.2956,6,-1,-2,6
2.2962,6,-1,-2,6
2.2968,6,-1,-2,6
2.2974,6,-1,-2,6
2.298,6,-1,-2,6
2.2986,6,-1,-2,6
2.2992,6,-1,-2,6
2.2998,6,-1,-2,6
2.3004,6,-1,-2,6
2.301,6,-1,-2,6
2.3016,6,-1,-2,6
2.3022,6,-1,-2,6
2.3028,6,-1,-2,6
2.3034,6,-1,-2,6
2.304,6,-1,-2,6
2.3046,6,-1,-2,6
2.3052,6,-1,-2,6
2.3058,6,-1,-2,6
2.3064,6,-1,-2,6
2.307,6,-1,-2,6
2.3076,6,-1,-2,6
2.3082,6,-1,-2,6
2.3088,6,-1,-2,6
2.3094,6,-1,-2,6
2.31,6,-1,-2,6
2.3106,6,-1,-2,6
2.3112,6,-1,-2,6
2.3118,6,-1,-2,6
2.3124,6,-1,-2,6
2.313,6,-1,-2,6
2.3136,6,-1,-2,6
2.3142,6,-1,-2,6
2.3148,6,-1,-2,6
2.3154,6,-1,-2,6
2.316,6,-1,-2,6
2.3166,6,-1,-2,6
2.3172,6,-1,-2,6
2.3178,6,-1,-2,6
2.3184,6,-1,-2,6
2.319,6,-1,-2,6
2.3196,6,-1,-2,6
2.3202,6,-1,-2,6
2.3208,6,-1,-2,6
2.3214,6,-1,-2,6
2.322,6,-1,-2,6
2.3226,6,-1,-2,6
2.3232,6,-1,-2,6
2.3238,6,-1,-2,6
2.3244,6,-1,-2,6
2.325,6,-1,-2,6
2.3256,6,-1,-2,6
2.3262,6,-1,-2,6
2.3268,6,-1,-2,6
2.3274,6,-1,-2,6
2.328,6,-1,-2,6
2.3286,6,-1,-2,6
2.3292,6,-1,-2,6
2.3298,6,-1,-2,6
2.3304,6,-1,-2,6
2.331,6,-1,-2,6
2.3316,6,-1,-2,6
2.3322,6,-1,-2,6
2.3328,6,-1,-2,6
2.3334,6,-1,-2,6
2.334,6,-1,-2,6
2.3346,6,-1,-2,6
2.3352,6,-1,-2,6
2.3358,6,-1,-2,6
2.3364,6,-1,-2,6
2.337,6,-1,-2,6
2.3376,6,-1,-2,6
2.3382,6,-1,-2,6
2.3388,6,-1,-2,6
2.3394,6,-1,-2,6
2.34,6,-1,-2,6
2.3406,6,-1,-2,6
2.3412,6,-1,-2,6
2.3418,6,-1,-2,6
2.3424,6,-1,-2,6
2.343,6,-1,-2,6
2.3436,6,-1,-2,6
2.3442,6,-1,-2,6
2.3448,6,-1,-2,6
2.3454,6,-1,-2,6
2.346,6,-1,-2,6
2.3466,6,-1,-2,6
2.3472,6,-1,-2,6
2.3478,6,-1,-2,6
2.3484,6,-1,-2,6
2.349,6,-1,-2,6
2.3496,6,-1,-2,6
2.3502,6,-1,-2,6
2.3508,6,-1,-2,6
2.3514,6,-1,-2,6
2.352,6,-1,-2,6
2.3526,6,-1,-2,6
2.3532,6,-1,-2,6
2.3538,6,-1,-2,6
2.3544,6,-1,-2,6
2.355,6,-1,-2,6
2.3556,6,-1,-2,6
2.3562,6,-1,-2,6
2.3568,6,-1,-2,6
2.3574,6,-1,-2,6
2.358,6,-1,-2,6
2.3586,6,-1,-2,6
2.3592,6,-1,-2,6
2.3598,6,-1,-2,6
2.3604,6,-1,-2,6
2.361,6,-1,-2,6
2.3616,6,-1,-2,6
2.3622,6,-1,-2,6
2.3628,6,-1,-2,6
2.3634,6,-1,-2,6
2.364,6,-1,-2,6
2.3646,6,-1,-2,6
2.3652,6,-1,-2,6
2.3658,6,-1,-2,6
2.3664,6,-1,-2,6
2.367,6,-1,-2,6
2.3676,6,-1,-2,6
2.3682,6,-1,-2,6
2.3688,6,-1,-2,6
2.3694,6,-1,-2,6
2.37,6,-1,-2,6
2.3706,6,-1,-2,6
2.3712,6,-1,-2,6
2.3718,6,-1,-2,6
2.3724,6,-1,-2,6
2.373,6,-1,-2,6
2.3736,6,-1,-2,6
2.3742,6,-1,-2,6
2.3748,6,-1,-2,6
2.3754,6,-1,-2,6
2.376,6,-1,-2,6
2.3766,6,-1,-2,6
2.3772,6,-1,-2,6
2.3778,6,-1,-2,6
2.3784,6,-1,-2,6
2.379,6,-1,-2,6
2.3796,6,-1,-2,6
2.3802,6,-1,-2,6
2.3808,6,-1,-2,6
2.3814,6,-1,-2,6
2.382,6,-1,-2,6
2.3826,6,-1,-2,6
2.3832,6,-1,-2,6
2.3838,6,-1,-2,6
2.3844,6,-1,-2,6
2.385,6,-1,-2,6
2.3856,6,-1,-2,6
2.3862,6,-1,-2,6
2.3868,6,-1,-2,6
2.3874,6,-1,-2,6
2.388,6,-1,-2,6
2.3886,6,-1,-2,6
2.3892,6,-1,-2,6
2.3898,6,-1,-2,6
2.3904,6,-1,-2,6
2.391,6,-1,-2,6
2.3916,6,-1,-2,6
2.3922,6,-1,-2,6
2.3928,6,-1,-2,6
2.3934,6,-1,-2,6
2.394,6,-1,-2,6
2.3946,6,-1,-2,6
2.3952,6,-1,-2,6
2.3958,6,-1,-2,6
2.3964,6,-1,-2,6
2.397,6,-1,-2,6
2.3976,6,-1,-2,6
2.3982,6,-1,-2,6
2.3988,6,-1,-2,6
2.3994,6,-1,-2,6
2.4,6,-1,-2,6
2.4006,6,-1,-2,6
2.4012,6,-1,-2,6
2.4018,6,-1,-2,6
2.4024,6,-1,-2,6
2.403,6,-1,-2,6
2.4036,6,-1,-2,6
2.4042,6,-1,-2,6
2.4048,6,-1,-2,6
2.4054,6,-1,-2,6
2.406,6,-1,-2,6
2.4066,6,-1,-2,6
2.4072,6,-1,-2,6
2.4078,6,-1,-2,6
2.4084,6,-1,-2,6
2.409,6,-1,-2,6
2.4096,6,-1,-2,6
2.4102,6,-1,-2,6
2.4108,6,-1,-2,6
2.4114,6,-1,-2,6
2.412,6,-1,-2,6
2.4126,6,-1,-2,6
2.4132,6,-1,-2,6
2.4138,6,-1,-2,6
2.4144,6,-1,-2,6
2.415,6,-1,-2,6
2.4156,6,-1,-2,6
2.4162,6,-1,-2,6
2.4168,6,-1,-2,6
2.4174,6,-1,-2,6
2.418,6,-1,-2,6
2.4186,6,-1,-2,6
2.4192,6,-1,-2,6
2.4198,6,-1,-2,6
2.4204,6,-1,-2,6
2.421,6,-1,-2,6
2.4216,6,-1,-2,6
2.4222,6,-1,-2,6
2.4228,6,-1,-2,6
2.4234,6,-1,-2,6
2.424,6,-1,-2,6
2.4246,6,-1,-2,6
2.4252,6,-1,-2,6
2.4258,6,-1,-2,6
2.4264,6,-1,-2,6
2.427,6,-1,-2,6
2.4276,6,-1,-2,6
2.4282,6,-1,-2,6
2.4288,6,-1,-2,6
2.4294,6,-1,-2,6
2.43,6,-1,-2,6
2.4306,6,-1,-2,6
2.4312,6,-1,-2,6
2.4318,6,-1,-2,6
2.4324,6,-1,-2,6
2.433,6,-1,-2,6
2.4336,6,-1,-2,6
2.4342,6,-1,-2,6
2.4348,6,-1,-2,6
2.4354,6,-1,-2,6
2.436,6,-1,-2,6
2.4366,6,-1,-2,6
2.4372,6,-1,-2,6
2.4378,6,-1,-2,6
2.4384,6,-1,-2,6
2.439,6,-1,-2,6
2.4396,6,-1,-2,6
2.4402,6,-1,-2,6
2.4408,6,-1,-2,6
2.4414,6,-1,-2,6
2.442,6,-1,-2,6
2.4426,6,-1,-2,6
2.4432,6,-1,-2,6
2.4438,6,-1,-2,6
2.4444,6,-1,-2,6
2.445,6,-1,-2,6
2.4456,6,-1,-2,6
2.4462,6,-1,-2,6
2.4468,6,-1,-2,6
2.4474,6,-1,-2,6
2.448,6,-1,-2,6
2.4486,6,-1,-2,6
2.4492,6,-1,-2,6
2.4498,6,-1,-2,6
2.4504,6,-1,-2,6
2.451,6,-1,-2,6
2.4516,6,-1,-2,6
2.4522,6,-1,-2,6
2.4528,6,-1,-2,6
2.4534,6,-1,-2,6
2.454,6,-1,-2,6
2.4546,6,-1,-2,6
2.4552,6,-1,-2,6
2.4558,6,-1,-2,6
2.4564,6,-1,-2,6
2.457,6,-1,-2,6
2.4576,6,-1,-2,6
2.4582,6,-1,-2,6
2.4588,6,-1,-2,6
2.4594,6,-1,-2,6
2.46,6,-1,-2,6
2.4606,6,-1,-2,6
2.4612,6,-1,-2,6
2.4618,6,-1,-2,6
2.4624,6,-1,-2,6
2.463,6,-1,-2,6
2.4636,6,-1,-2,6
2.4642,6,-1,-2,6
2.4648,6,-1,-2,6
2.4654,6,-1,-2,6
2.466,6,-1,-2,6
2.4666,6,-1,-2,6
2.4672,6,-1,-2,6
2.4678,6,-1,-2,6
2.4684,6,-1,-2,6
2.469,6,-1,-2,6
2.4696,6,-1,-2,6
2.4702,6,-1,-2,6
2.4708,6,-1,-2,6
2.4714,6,-1,-2,6
2.472,6,-1,-2,6
2.4726,6,-1,-2,6
2.4732,6,-1,-2,6
2.4738,6,-1,-2,6
2.4744,6,-1,-2,6
2.475,6,-1,-2,6
2.4756,6,-1,-2,6
2.4762,6,-1,-2,6
2.4768,6,-1,-2,6
2.4774,6,-1,-2,6
2.478,6,-1,-2,6
2.4786,6,-1,-2,6
2.4792,6,-1,-2,6
2.4798,6,-1,-2,6
2.4804,6,-1,-2,6
2.481,6,-1,-2,6
2.4816,6,-1,-2,6
2.4822,6,-1,-2,6
2.4828,6,-1,-2,6
2.4834,6,-1,-2,6
2.484,6,-1,-2,6
2.4846,6,-1,-2,6
2.4852,6,-1,-2,6
2.4858,6,-1,-2,6
2.4864,6,-1,-2,6
2.487,6,-1,-2,6
2.4876,6,-1,-2,6
2.4882,6,-1,-2,6
2.4888,6,-1,-2,6
2.4894,6,-1,-2,6
2.49,6,-1,-2,6
2.4906,6,-1,-2,6
2.4912,6,-1,-2,6
2.4918,6,-1,-2,6
2.4924,6,-1,-2,6
2.493,6,-1,-2,6
2.4936,6,-1,-2,6
2.4942,6,-1,-2,6
2.4948,6,-1,-2,6
2.4954,6,-1,-2,6
2.496,6,-1,-2,6
2.4966,6,-1,-2,6
2.4972,6,-1,-2,6
2.4978,6,-1,-2,6
2.4984,6,-1,-2,6
2.499,6,-1,-2,6
2.4996,6,-1,-2,6
2.5002,6,-1,-2,6
2.5008,6,-1,-2,6
2.5014,6,-1,-2,6
2.502,6,-1,-2,6
2.5026,6,-1,-2,6
2.5032,6,-1,-2,6
2.5038,6,-1,-2,6
2.5044,6,-1,-2,6
2.505,6,-1,-2,6
2.5056,6,-1,-2,6
2.5062,6,-1,-2,6
2.5068,6,-1,-2,6
2.5074,6,-1,-2,6
2.508,6,-1,-2,6
2.5086,6,-1,-2,6
2.5092,6,-1,-2,6
2.5098,6,-1,-2,6
2.5104,6,-1,-2,6
2.511,6,-1,-2,6
2.5116,6,-1,-2,6
2.5122,6,-1,-2,6
2.5128,6,-1,-2,6
2.5134,6,-1,-2,6
2.514,6,-1,-2,6
2.5146,6,-1,-2,6
2.5152,6,-1,-2,6
2.5158,6,-1,-2,6
2.5164,6,-1,-2,6
2.517,6,-1,-2,6
2.5176,6,-1,-2,6
2.5182,6,-1,-2,6
2.5188,6,-1,-2,6
2.5194,6,-1,-2,6
2.52,6,-1,-2,6
2.5206,6,-1,-2,6
2.5212,6,-1,-2,6
2.5218,6,-1,-2,6
2.5224,6,-1,-2,6
2.523,6,-1,-2,6
2.5236,6,-1,-2,6
2.5242,6,-1,-2,6
2.5248,6,-1,-2,6
2.5254,6,-1,-2,6
2.526,6,-1,-2,6
2.5266,6,-1,-2,6
2.5272,6,-1,-2,6
2.5278,6,-1,-2,6
2.5284,6,-1,-2,6
2.529,6,-1,-2,6
2.5296,6,-1,-2,6
2.5302,6,-1,-2,6
2.5308,6,-1,-2,6
2.5314,6,-1,-2,6
2.532,6,-1,-2,6
2.5326,6,-1,-2,6
2.5332,6,-1,-2,6
2.5338,6,-1,-2,6
2.5344,6,-1,-2,6
2.535,6,-1,-2,6
2.5356,6,-1,-2,6
2.5362,6,-1,-2,6
2.5368,6,-1,-2,6
2.5374,6,-1,-2,6
2.538,6,-1,-2,6
2.5386,6,-1,-2,6
2.5392,6,-1,-2,6
2.5398,6,-1,-2,6
2.5404,6,-1,-2,6
2.541,6,-1,-2,6
2.5416,6,-1,-2,6
2.5422,6,-1,-2,6
2.5428,6,-1,-2,6
2.5434,6,-1,-2,6
2.544,6,-1,-2,6
2.5446,6,-1,-2,6
2.5452,6,-1,-2,6
2.5458,6,-1,-2,6
2.5464,6,-1,-2,6
2.547,6,-1,-2,6
2.5476,6,-1,-2,6
2.5482,6,-1,-2,6
2.5488,6,-1,-2,6
2.5494,6,-1,-2,6
2.55,6,-1,-2,6
2.5506,6,-1,-2,6
2.5512,6,-1,-2,6
2.5518,6,-1,-2,6
2.5524,6,-1,-2,6
2.553,6,-1,-2,6
2.5536,6,-1,-2,6
2.5542,6,-1,-2,6
2.5548,6,-1,-2,6
2.5554,6,-1,-2,6
2.556,6,-1,-2,6
2.5566,6,-1,-2,6
2.5572,6,-1,-2,6
2.5578,6,-1,-2,6
2.5584,6,-1,-2,6
2.559,6,-1,-2,6
2.5596,6,-1,-2,6
2.5602,6,-1,-2,6
2.5608,6,-1,-2,6
2.5614,6,-1,-2,6
2.562,6,-1,-2,6
2.5626,6,-1,-2,6
2.5632,6,-1,-2,6
2.5638,6,-1,-2,6
2.5644,6,-1,-2,6
2.565,6,-1,-2,6
2.5656,6,-1,-2,6
2.5662,6,-1,-2,6
2.5668,6,-1,-2,6
2.5674,6,-1,-2,6
2.568,6,-1,-2,6
2.5686,6,-1,-2,6
2.5692,6,-1,-2,6
2.5698,6,-1,-2,6
2.5704,6,-1,-2,6
2.571,6,-1,-2,6
2.5716,6,-1,-2,6
2.5722,6,-1,-2,6
2.5728,6,-1,-2,6
2.5734,6,-1,-2,6
2.574,6,-1,-2,6
2.5746,6,-1,-2,6
2.5752,6,-1,-2,6
2.5758,6,-1,-2,6
2.5764,6,-1,-2,6
2.577,6,-1,-2,6
2.5776,6,-1,-2,6
2.5782,6,-1,-2,6
2.5788,6,-1,-2,6
2.5794,6,-1,-2,6
2.58,6,-1,-2,6
2.5806,6,-1,-2,6
2.5812,6,-1,-2,6
2.5818,6,-1,-2,6
2.5824,6,-1,-2,6
2.583,6,-1,-2,6
2.5836,6,-1,-2,6
2.5842,6,-1,-2,6
2.5848,6,-1,-2,6
2.5854,6,-1,-2,6
2.586,6,-1,-2,6
2.5866,6,-1,-2,6
2.5872,6,-1,-2,6
2.5878,6,-1,-2,6
2.5884,6,-1,-2,6
2.589,6,-1,-2,6
2.5896,6,-1,-2,6
2.5902,6,-1,-2,6
2.5908,6,-1,-2,6
2.5914,6,-1,-2,6
2.592,6,-1,-2,6
2.5926,6,-1,-2,6
2.5932,6,-1,-2,6
2.5938,6,-1,-2,6
2.5944,6,-1,-2,6
2.595,6,-1,-2,6
2.5956,6,-1,-2,6
2.5962,6,-1,-2,6
2.5968,6,-1,-2,6
2.5974,6,-1,-2,6
2.598,6,-1,-2,6
2.5986,6,-1,-2,6
2.5992,6,-1,-2,6
2.5998,6,-1,-2,6
2.6004,6,-1,-2,6
2.601,6,-1,-2,6
2.6016,6,-1,-2,6
2.6022,6,-1,-2,6
2.6028,6,-1,-2,6
2.6034,6,-1,-2,6
2.604,6,-1,-2,6
2.6046,6,-1,-2,6
2.6052,6,-1,-2,6
2.6058,6,-1,-2,6
2.6064,6,-1,-2,6
2.607,6,-1,-2,6
2.6076,6,-1,-2,6
2.6082,6,-1,-2,6
2.6088,6,-1,-2,6
2.6094,6,-1,-2,6
2.61,6,-1,-2,6
2.6106,6,-1,-2,6
2.6112,6,-1,-2,6
2.6118,6,-1,-2,6
2.6124,6,-1,-2,6
2.613,6,-1,-2,6
2.6136,6,-1,-2,6
2.6142,6,-1,-2,6
2.6148,6,-1,-2,6
2.6154,6,-1,-2,6
2.616,6,-1,-2,6
2.6166,6,-1,-2,6
2.6172,6,-1,-2,6
2.6178,6,-1,-2,6
2.6184,6,-1,-2,6
2.619,6,-1,-2,6
2.6196,6,-1,-2,6
2.6202,6,-1,-2,6
2.6208,6,-1,-2,6
2.6214,6,-1,-2,6
2.622,6,-1,-2,6
2.6226,6,-1,-2,6
2.6232,6,-1,-2,6
2.6238,6,-1,-2,6
2.6244,6,-1,-2,6
2.625,6,-1,-2,6
2.6256,6,-1,-2,6
2.6262,6,-1,-2,6
2.6268,6,-1,-2,6
2.6274,6,-1,-2,6
2.628,6,-1,-2,6
2.6286,6,-1,-2,6
2.6292,6,-1,-2,6
2.6298,6,-1,-2,6
2.6304,6,-1,-2,6
2.631,6,-1,-2,6
2.6316,6,-1,-2,6
2.6322,6,-1,-2,6
2.6328,6,-1,-2,6
2.6334,6,-1,-2,6
2.634,6,-1,-2,6
2.6346,6,-1,-2,6
2.6352,6,-1,-2,6
2.6358,6,-1,-2,6
2.6364,6,-1,-2,6
2.637,6,-1,-2,6
2.6376,6,-1,-2,6
2.6382,6,-1,-2,6
2.6388,6,-1,-2,6
2.6394,6,-1,-2,6
2.64,6,-1,-2,6
2.6406,6,-1,-2,6
2.6412,6,-1,-2,6
2.6418,6,-1,-2,6
2.6424,6,-1,-2,6
2.643,6,-1,-2,6
2.6436,6,-1,-2,6
2.6442,6,-1,-2,6
2.6448,6,-1,-2,6
2.6454,6,-1,-2,6
2.646,6,-1,-2,6
2.6466,6,-1,-2,6
2.6472,6,-1,-2,6
2.6478,6,-1,-2,6
2.6484,6,-1,-2,6
2.649,6,-1,-2,6
2.6496,6,-1,-2,6
2.6502,6,-1,-2,6
2.6508,6,-1,-2,6
2.6514,6,-1,-2,6
2.652,6,-1,-2,6
2.6526,6,-1,-2,6
2.6532,6,-1,-2,6
2.6538,6,-1,-2,6
2.6544,6,-1,-2,6
2.655,6,-1,-2,6
2.6556,6,-1,-2,6
2.6562,6,-1,-2,6
2.6568,6,-1,-2,6
2.6574,6,-1,-2,6
2.658,6,-1,-2,6
2.6586,6,-1,-2,6
2.6592,6,-1,-2,6
2.6598,6,-1,-2,6
2.6604,6,-1,-2,6
2.661,6,-1,-2,6
2.6616,6,-1,-2,6
2.6622,6,-1,-2,6
2.6628,6,-1,-2,6
2.6634,6,-1,-2,6
2.664,6,-1,-2,6
2.6646,6,-1,-2,6
2.6652,6,-1,-2,6
2.6658,6,-1,-2,6
2.6664,6,-1,-2,6
2.667,6,-1,-2,6
2.6676,6,-1,-2,6
2.6682,6,-1,-2,6
2.6688,6,-1,-2,6
2.6694,6,-1,-2,6
2.67,6,-1,-2,6
2.6706,6,-1,-2,6
2.6712,6,-1,-2,6
2.6718,6,-1,-2,6
2.6724,6,-1,-2,6
2.673,6,-1,-2,6
2.6736,6,-1,-2,6
2.6742,6,-1,-2,6
2.6748,6,-1,-2,6
2.6754,6,-1,-2,6
2.676,6,-1,-2,6
2.6766,6,-1,-2,6
2.6772,6,-1,-2,6
2.6778,6,-1,-2,6
2.6784,6,-1,-2,6
2.679,6,-1,-2,6
2.6796,6,-1,-2,6
2.6802,6,-1,-2,6
2.6808,6,-1,-2,6
2.6814,6,-1,-2,6
2.682,6,-1,-2,6
2.6826,6,-1,-2,6
2.6832,6,-1,-2,6
2.6838,6,-1,-2,6
2.6844,6,-1,-2,6
2.685,6,-1,-2,6
2.6856,6,-1,-2,6
2.6862,6,-1,-2,6
2.6868,6,-1,-2,6
2.6874,6,-1,-2,6
2.688,6,-1,-2,6
2.6886,6,-1,-2,6
2.6892,6,-1,-2,6
2.6898,6,-1,-2,6
2.6904,6,-1,-2,6
2.691,6,-1,-2,6
2.6916,6,-1,-2,6
2.6922,6,-1,-2,6
2.6928,6,-1,-2,6
2.6934,6,-1,-2,6
2.694,6,-1,-2,6
2.6946,6,-1,-2,6
2.6952,6,-1,-2,6
2.6958,6,-1,-2,6
2.6964,6,-1,-2,6
2.697,6,-1,-2,6
2.6976,6,-1,-2,6
2.6982,6,-1,-2,6
2.6988,6,-1,-2,6
2.6994,6,-1,-2,6
2.7,6,-1,-2,6
2.7006,6,-1,-2,6
2.7012,6,-1,-2,6
2.7018,6,-1,-2,6
2.7024,6,-1,-2,6
2.703,6,-1,-2,6
2.7036,6,-1,-2,6
2.7042,6,-1,-2,6
2.7048,6,-1,-2,6
2.7054,6,-1,-2,6
2.706,6,-1,-2,6
2.7066,6,-1,-2,6
2.7072,6,-1,-2,6
2.7078,6,-1,-2,6
2.7084,6,-1,-2,6
2.709,6,-1,-2,6
2.7096,6,-1,-2,6
2.7102,6,-1,-2,6
2.7108,6,-1,-2,6
2.7114,6,-1,-2,6
2.712,6,-1,-2,6
2.7126,6,-1,-2,6
2.7132,6,-1,-2,6
2.7138,6,-1,-2,6
2.7144,6,-1,-2,6
2.715,6,-1,-2,6
2.7156,6,-1,-2,6
2.7162,6,-1,-2,6
2.7168,6,-1,-2,6
2.7174,6,-1,-2,6
2.718,6,-1,-2,6
2.7186,6,-1,-2,6
2.7192,6,-1,-2,6
2.7198,6,-1,-2,6
2.7204,6,-1,-2,6
2.721,6,-1,-2,6
2.7216,6,-1,-2,6
2.7222,6,-1,-2,6
2.7228,6,-1,-2,6
2.7234,6,-1,-2,6
2.724,6,-1,-2,6
2.7246,6,-1,-2,6
2.7252,6,-1,-2,6
2.7258,6,-1,-2,6
2.7264,6,-1,-2,6
2.727,6,-1,-2,6
2.7276,6,-1,-2,6
2.7282,6,-1,-2,6
2.7288,6,-1,-2,6
2.7294,6,-1,-2,6
2.73,6,-1,-2,6
2.7306,6,-1,-2,6
2.7312,6,-1,-2,6
2.7318,6,-1,-2,6
2.7324,6,-1,-2,6
2.733,6,-1,-2,6
2.7336,6,-1,-2,6
2.7342,6,-1,-2,6
2.7348,6,-1,-2,6
2.7354,6,-1,-2,6
2.736,6,-1,-2,6
2.7366,6,-1,-2,6
2.7372,6,-1,-2,6
2.7378,6,-1,-2,6
2.7384,6,-1,-2,6
2.739,6,-1,-2,6
2.7396,6,-1,-2,6
2.7402,6,-1,-2,6
2.7408,6,-1,-2,6
2.7414,6,-1,-2,6
2.742,6,-1,-2,6
2.7426,6,-1,-2,6
2.7432,6,-1,-2,6
2.7438,6,-1,-2,6
2.7444,6,-1,-2,6
2.745,6,-1,-2,6
2.7456,6,-1,-2,6
2.7462,6,-1,-2,6
2.7468,6,-1,-2,6
2.7474,6,-1,-2,6
2.748,6,-1,-2,6
2.7486,6,-1,-2,6
2.7492,6,-1,-2,6
2.7498,6,-1,-2,6
2.7504,6,-1,-2,6
2.751,6,-1,-2,6
2.7516,6,-1,-2,6
2.7522,6,-1,-2,6
2.7528,6,-1,-2,6
2.7534,6,-1,-2,6
2.754,6,-1,-2,6
2.7546,6,-1,-2,6
2.7552,6,-1,-2,6
2.7558,6,-1,-2,6
2.7564,6,-1,-2,6
2.757,6,-1,-2,6
2.7576,6,-1,-2,6
2.7582,6,-1,-2,6
2.7588,6,-1,-2,6
2.7594,6,-1,-2,6
2.76,6,-1,-2,6
2.7606,6,-1,-2,6
2.7612,6,-1,-2,6
2.7618,6,-1,-2,6
2.7624,6,-1,-2,6
2.763,6,-1,-2,6
2.7636,6,-1,-2,6
2.7642,6,-1,-2,6
2.7648,6,-1,-2,6
2.7654,6,-1,-2,6
2.766,6,-1,-2,6
2.7666,6,-1,-2,6
2.7672,6,-1,-2,6
2.7678,6,-1,-2,6
2.7684,6,-1,-2,6
2.769,6,-1,-2,6
2.7696,6,-1,-2,6
2.7702,6,-1,-2,6
2.7708,6,-1,-2,6
2.7714,6,-1,-2,6
2.772,6,-1,-2,6
2.7726,6,-1,-2,6
2.7732,6,-1,-2,6
2.7738,6,-1,-2,6
2.7744,6,-1,-2,6
2.775,6,-1,-2,6
2.7756,6,-1,-2,6
2.7762,6,-1,-2,6
2.7768,6,-1,-2,6
2.7774,6,-1,-2,6
2.778,6,-1,-2,6
2.7786,6,-1,-2,6
2.7792,6,-1,-2,6
2.7798,6,-1,-2,6
2.7804,6,-1,-2,6
2.781,6,-1,-2,6
2.7816,6,-1,-2,6
2.7822,6,-1,-2,6
2.7828,6,-1,-2,6
2.7834,6,-1,-2,6
2.784,6,-1,-2,6
2.7846,6,-1,-2,6
2.7852,6,-1,-2,6
2.7858,6,-1,-2,6
2.7864,6,-1,-2,6
2.787,6,-1,-2,6
2.7876,6,-1,-2,6
2.7882,6,-1,-2,6
2.7888,6,-1,-2,6
2.7894,6,-1,-2,6
2.79,6,-1,-2,6
2.7906,6,-1,-2,6
2.7912,6,-1,-2,6
2.7918,6,-1,-2,6
2.7924,6,-1,-2,6
2.793,6,-1,-2,6
2.7936,6,-1,-2,6
2.7942,6,-1,-2,6
2.7948,6,-1,-2,6
2.7954,6,-1,-2,6
2.796,6,-1,-2,6
2.7966,6,-1,-2,6
2.7972,6,-1,-2,6
2.7978,6,-1,-2,6
2.7984,6,-1,-2,6
2.799,6,-1,-2,6
2.7996,6,-1,-2,6
2.8002,6,-1,-2,6
2.8008,6,-1,-2,6
2.8014,6,-1,-2,6
2.802,6,-1,-2,6
2.8026,6,-1,-2,6
2.8032,6,-1,-2,6
2.8038,6,-1,-2,6
2.8044,6,-1,-2,6
2.805,6,-1,-2,6
2.8056,6,-1,-2,6
2.8062,6,-1,-2,6
2.8068,6,-1,-2,6
2.8074,6,-1,-2,6
2.808,6,-1,-2,6
2.8086,6,-1,-2,6
2.8092,6,-1,-2,6
2.8098,6,-1,-2,6
2.8104,6,-1,-2,6
2.811,6,-1,-2,6
2.8116,6,-1,-2,6
2.8122,6,-1,-2,6
2.8128,6,-1,-2,6
2.8134,6,-1,-2,6
2.814,6,-1,-2,6
2.8146,6,-1,-2,6
2.8152,6,-1,-2,6
2.8158,6,-1,-2,6
2.8164,6,-1,-2,6
2.817,6,-1,-2,6
2.8176,6,-1,-2,6
2.8182,6,-1,-2,6
2.8188,6,-1,-2,6
2.8194,6,-1,-2,6
2.82,6,-1,-2,6
2.8206,6,-1,-2,6
2.8212,6,-1,-2,6
2.8218,6,-1,-2,6
2.8224,6,-1,-2,6
2.823,6,-1,-2,6
2.8236,6,-1,-2,6
2.8242,6,-1,-2,6
2.8248,6,-1,-2,6
