"time","success1","success2","success3","success4"
0.0646,1,1,1,1
0.06462,1,1,1,1
0.06464,1,1,1,1
0.06466,1,1,1,1
0.06468,1,1,1,1
0.0647,1,1,1,1
0.06472,1,1,1,1
0.06474,1,1,1,1
0.06476,1,1,1,1
0.06478,1,1,1,1
0.0648,1,1,1,1
0.06482,1,1,1,1
0.06484,1,1,1,1
0.06486,1,1,1,1
0.06488,1,1,1,1
0.0649,1,1,1,1
0.06492,1,1,1,1
0.06494,1,1,1,1
0.06496,1,1,1,1
0.06498,1,1,1,1
0.065,1,1,1,1
0.06502,1,1,1,1
0.06504,1,1,1,1
0.06506,1,1,1,1
0.06508,1,1,1,1
0.0651,1,1,1,1
0.06512,1,1,1,1
0.06514,1,1,1,1
0.06516,1,1,1,1
0.06518,1,1,1,1
0.0652,1,1,1,1
0.06522,1,1,1,1
0.06524,1,1,1,1
0.06526,1,1,1,1
0.06528,1,1,1,1
0.0653,1,1,1,1
0.06532,1,1,1,1
0.06534,1,1,1,1
0.06536,1,1,1,1
0.06538,1,1,1,1
0.0654,1,1,1,1
0.06542,1,1,1,1
0.06544,1,1,1,1
0.06546,1,1,1,1
0.06548,1,1,1,1
0.0655,1,1,1,1
0.06552,1,1,1,1
0.06554,1,1,1,1
0.06556,1,1,1,1
0.06558,1,1,1,1
0.0656,1,1,1,1
0.06562,1,1,1,1
0.06564,1,1,1,1
0.06566,1,1,1,1
0.06568,1,1,1,1
0.0657,1,1,1,1
0.06572,1,1,1,1
0.06574,1,1,1,1
0.06576,1,1,1,1
0.06578,1,1,1,1
0.0658,1,1,1,1
0.06582,1,1,1,1
0.06584,1,1,1,1
0.06586,1,1,1,1
0.06588,1,1,1,1
0.0659,1,1,1,1
0.06592,1,1,1,1
0.06594,1,1,1,1
0.06596,1,1,1,1
0.06598,1,1,1,1
0.066,1,1,1,1
0.06602,1,1,1,1
0.06604,1,1,1,1
0.06606,1,1,1,1
0.06608,1,1,1,1
0.0661,1,1,1,1
0.06612,1,1,1,1
0.06614,1,1,1,1
0.06616,1,1,1,1
0.06618,1,1,1,1
0.0662,1,1,1,1
0.06622,1,1,1,1
0.06624,1,1,1,1
0.06626,1,1,1,1
0.06628,1,1,1,1
0.0663,1,1,1,1
0.06632,1,1,1,1
0.06634,1,1,1,1
0.06636,1,1,1,1
0.06638,1,1,1,1
0.0664,1,1,1,1
0.06642,1,1,1,1
0.06644,1,1,1,1
0.06646,1,1,1,1
0.06648,1,1,1,1
0.0665,1,1,1,1
0.06652,1,1,1,1
0.06654,1,1,1,1
0.06656,1,1,1,1
0.06658,1,1,1,1
0.0666,1,1,1,1
0.06662,1,1,1,1
0.06664,1,1,1,1
0.06666,1,1,1,1
0.06668,1,1,1,1
0.0667,1,1,1,1
0.06672,1,1,1,1
0.06674,1,1,1,1
0.06676,1,1,1,1
0.06678,1,1,1,1
0.0668,1,1,1,1
0.06682,1,1,1,1
0.06684,1,1,1,1
0.06686,1,1,1,1
0.06688,1,1,1,1
0.0669,1,1,1,1
0.06692,1,1,1,1
0.06694,1,1,1,1
0.06696,1,1,1,1
0.06698,1,1,1,1
0.067,1,1,1,1
0.06702,1,1,1,1
0.06704,1,1,1,1
0.06706,1,1,1,1
0.06708,1,1,1,1
0.0671,1,1,1,1
0.06712,1,1,1,1
0.06714,1,1,1,1
0.06716,1,1,1,1
0.06718,1,1,1,1
0.0672,1,1,1,1
0.06722,1,1,1,1
0.06724,1,1,1,1
0.06726,1,1,1,1
0.06728,1,1,1,1
0.0673,1,1,1,1
0.06732,1,1,1,1
0.06734,1,1,1,1
0.06736,1,1,1,1
0.06738,1,1,1,1
0.0674,1,1,1,1
0.06742,1,1,1,1
0.06744,1,1,1,1
0.06746,1,1,1,1
0.06748,1,1,1,1
0.0675,1,1,1,1
0.06752,1,1,1,1
0.06754,1,1,1,1
0.06756,1,1,1,1
0.06758,1,1,1,1
0.0676,1,1,1,1
0.06762,1,1,1,1
0.06764,1,1,1,1
0.06766,1,1,1,1
0.06768,1,1,1,1
0.0677,1,1,1,1
0.06772,1,1,1,1
0.06774,1,1,1,1
0.06776,1,1,1,1
0.06778,1,1,1,1
0.0678,1,1,1,1
0.06782,1,1,1,1
0.06784,1,1,1,1
0.06786,1,1,1,1
0.06788,1,1,1,1
0.0679,1,1,1,1
0.06792,1,1,1,1
0.06794,1,1,1,1
0.06796,1,1,1,1
0.06798,1,1,1,1
0.068,1,1,1,1
0.06802,1,1,1,1
0.06804,1,1,1,1
0.06806,1,1,1,1
0.06808,1,1,1,1
0.0681,1,1,1,1
0.06812,1,1,1,1
0.06814,1,1,1,1
0.06816,1,1,1,1
0.06818,1,1,1,1
0.0682,1,1,1,1
0.06822,1,1,1,1
0.06824,1,1,1,1
0.06826,1,1,1,1
0.06828,1,1,1,1
0.0683,1,1,1,1
0.06832,1,1,1,1
0.06834,1,1,1,1
0.06836,1,1,1,1
0.06838,1,1,1,1
0.0684,1,1,1,1
0.06842,1,1,1,1
0.06844,1,1,1,1
0.06846,1,1,1,1
0.06848,1,1,1,1
0.0685,1,1,1,1
0.06852,1,1,1,1
0.06854,1,1,1,1
0.06856,1,1,1,1
0.06858,1,1,1,1
0.0686,1,1,1,1
0.06862,1,1,1,1
0.06864,1,1,1,1
0.06866,1,1,1,1
0.06868,1,1,1,1
0.0687,1,1,1,1
0.06872,1,1,1,1
0.06874,1,1,1,1
0.06876,1,1,1,1
0.06878,1,1,1,1
0.0688,1,1,1,1
0.06882,1,1,1,1
0.06884,1,1,1,1
0.06886,1,1,1,1
0.06888,1,1,1,1
0.0689,1,1,1,1
0.06892,1,1,1,1
0.06894,1,1,1,1
0.06896,1,1,1,1
0.06898,1,1,1,1
0.069,1,1,1,1
0.06902,1,1,1,1
0.06904,1,1,1,1
0.06906,1,1,1,1
0.06908,1,1,1,1
0.0691,1,1,1,1
0.06912,1,1,1,1
0.06914,1,1,1,1
0.06916,1,1,1,1
0.06918,1,1,1,1
0.0692,1,1,1,1
0.06922,1,1,1,1
0.06924,1,1,1,1
0.06926,1,1,1,1
0.06928,1,1,1,1
0.0693,1,1,1,1
0.06932,1,1,1,1
0.06934,1,1,1,1
0.06936,1,1,1,1
0.06938,1,1,1,1
0.0694,1,1,1,1
0.06942,1,1,1,1
0.06944,1,1,1,1
0.06946,1,1,1,1
0.06948,1,1,1,1
0.0695,1,1,1,1
0.06952,1,1,1,1
0.06954,1,1,1,1
0.06956,1,1,1,1
0.06958,1,1,1,1
0.0696,1,1,1,1
0.06962,1,1,1,1
0.06964,1,1,1,1
0.06966,1,1,1,1
0.06968,1,1,1,1
0.0697,1,1,1,1
0.06972,1,1,1,1
0.06974,1,1,1,1
0.06976,1,1,1,1
0.06978,1,1,1,1
0.0698,1,1,1,1
0.06982,1,1,1,1
0.06984,1,1,1,1
0.06986,1,1,1,1
0.06988,1,1,1,1
0.0699,1,1,1,1
0.06992,1,1,1,1
0.06994,1,1,1,1
0.06996,1,1,1,1
0.06998,1,1,1,1
0.07,1,1,1,1
0.07002,1,1,1,1
0.07004,1,1,1,1
0.07006,1,1,1,1
0.07008,1,1,1,1
0.0701,1,1,1,1
0.07012,1,1,1,1
0.07014,1,1,1,1
0.07016,1,1,1,1
0.07018,1,1,1,1
0.0702,1,1,1,1
0.07022,1,1,1,1
0.07024,1,1,1,1
0.07026,1,1,1,1
0.07028,1,1,1,1
0.0703,1,1,1,1
0.07032,1,1,1,1
0.07034,1,1,1,1
0.07036,1,1,1,1
0.07038,1,1,1,1
0.0704,1,1,1,1
0.07042,1,1,1,1
0.07044,1,1,1,1
0.07046,1,1,1,1
0.07048,1,1,1,1
0.0705,1,1,1,1
0.07052,1,1,1,1
0.07054,1,1,1,1
0.07056,1,1,1,1
0.07058,1,1,1,1
0.0706,1,1,1,1
0.07062,1,1,1,1
0.07064,1,1,1,1
0.07066,1,1,1,1
0.07068,1,1,1,1
0.0707,1,1,1,1
0.07072,1,1,1,1
0.07074,1,1,1,1
0.07076,1,1,1,1
0.07078,1,1,1,1
0.0708,1,1,1,1
0.07082,1,1,1,1
0.07084,1,1,1,1
0.07086,1,1,1,1
0.07088,1,1,1,1
0.0709,1,1,1,1
0.07092,1,1,1,1
0.07094,1,1,1,1
0.07096,1,1,1,1
0.07098,1,1,1,1
0.071,1,1,1,1
0.07102,1,1,1,1
0.07104,1,1,1,1
0.07106,1,1,1,1
0.07108,1,1,1,1
0.0711,1,1,1,1
0.07112,1,1,1,1
0.07114,1,1,1,1
0.07116,1,1,1,1
0.07118,1,1,1,1
0.0712,1,1,1,1
0.07122,1,1,1,1
0.07124,1,1,1,1
0.07126,1,1,1,1
0.07128,1,1,1,1
0.0713,1,1,1,1
0.07132,1,1,1,1
0.07134,1,1,1,1
0.07136,1,1,1,1
0.07138,1,1,1,1
0.0714,1,1,1,1
0.07142,1,1,1,1
0.07144,1,1,1,1
0.07146,1,1,1,1
0.07148,1,1,1,1
0.0715,1,1,1,1
0.07152,1,1,1,1
0.07154,1,1,1,1
0.07156,1,1,1,1
0.07158,1,1,1,1
0.0716,1,1,1,1
0.07162,1,1,1,1
0.07164,1,1,1,1
0.07166,1,1,1,1
0.07168,1,1,1,1
0.0717,1,1,1,1
0.07172,1,1,1,1
0.07174,1,1,1,1
0.07176,1,1,1,1
0.07178,1,1,1,1
0.0718,1,1,1,1
0.07182,1,1,1,1
0.07184,1,1,1,1
0.07186,1,1,1,1
0.07188,1,1,1,1
0.0719,1,1,1,1
0.07192,1,1,1,1
0.07194,1,1,1,1
0.07196,1,1,1,1
0.07198,1,1,1,1
0.072,1,1,1,1
0.07202,1,1,1,1
0.07204,1,1,1,1
0.07206,1,1,1,1
0.07208,1,1,1,1
0.0721,1,1,1,1
0.07212,1,1,1,1
0.07214,1,1,1,1
0.07216,1,1,1,1
0.07218,1,1,1,1
0.0722,1,1,1,1
0.07222,1,1,1,1
0.07224,1,1,1,1
0.07226,1,1,1,1
0.07228,1,1,1,1
0.0723,1,1,1,1
0.07232,1,1,1,1
0.07234,1,1,1,1
0.07236,1,1,1,1
0.07238,1,1,1,1
0.0724,1,1,1,1
0.07242,1,1,1,1
0.07244,1,1,1,1
0.07246,1,1,1,1
0.07248,1,1,1,1
0.0725,1,1,1,1
0.07252,1,1,1,1
0.07254,1,1,1,1
0.07256,1,1,1,1
0.07258,1,1,1,1
0.0726,1,1,1,1
0.07262,1,1,1,1
0.07264,1,1,1,1
0.07266,1,1,1,1
0.07268,1,1,1,1
0.0727,1,1,1,1
0.07272,1,1,1,1
0.07274,1,1,1,1
0.07276,1,1,1,1
0.07278,1,1,1,1
0.0728,1,1,1,1
0.07282,1,1,1,1
0.07284,1,1,1,1
0.07286,1,1,1,1
0.07288,1,1,1,1
0.0729,1,1,1,1
0.07292,1,1,1,1
0.07294,1,1,1,1
0.07296,1,1,1,1
0.07298,1,1,1,1
0.073,1,1,1,1
0.07302,1,1,1,1
0.07304,1,1,1,1
0.07306,1,1,1,1
0.07308,1,1,1,1
0.0731,1,1,1,1
0.07312,1,1,1,1
0.07314,1,1,1,1
0.07316,1,1,1,1
0.07318,1,1,1,1
0.0732,1,1,1,1
0.07322,1,1,1,1
0.07324,1,1,1,1
0.07326,1,1,1,1
0.07328,1,1,1,1
0.0733,1,1,1,1
0.07332,1,1,1,1
0.07334,1,1,1,1
0.07336,1,1,1,1
0.07338,1,1,1,1
0.0734,1,1,1,1
0.07342,1,1,1,1
0.07344,1,1,1,1
0.07346,1,1,1,1
0.07348,1,1,1,1
0.0735,1,1,1,1
0.07352,1,1,1,1
0.07354,1,1,1,1
0.07356,1,1,1,1
0.07358,1,1,1,1
0.0736,1,1,1,1
0.07362,1,1,1,1
0.07364,1,1,1,1
0.07366,1,1,1,1
0.07368,1,1,1,1
0.0737,1,1,1,1
0.07372,1,1,1,1
0.07374,1,1,1,1
0.07376,1,1,1,1
0.07378,1,1,1,1
0.0738,1,1,1,1
0.07382,1,1,1,1
0.07384,1,1,1,1
0.07386,1,1,1,1
0.07388,1,1,1,1
0.0739,1,1,1,1
0.07392,1,1,1,1
0.07394,1,1,1,1
0.07396,1,1,1,1
0.07398,1,1,1,1
0.074,1,1,1,1
0.07402,1,1,1,1
0.07404,1,1,1,1
0.07406,1,1,1,1
0.07408,1,1,1,1
0.0741,1,1,1,1
0.07412,1,1,1,1
0.07414,1,1,1,1
0.07416,1,1,1,1
0.07418,1,1,1,1
0.0742,1,1,1,1
0.07422,1,1,1,1
0.07424,1,1,1,1
0.07426,1,1,1,1
0.07428,1,1,1,1
0.0743,1,1,1,1
0.07432,1,1,1,1
0.07434,1,1,1,1
0.07436,1,1,1,1
0.07438,1,1,1,1
0.0744,1,1,1,1
0.07442,1,1,1,1
0.07444,1,1,1,1
0.07446,1,1,1,1
0.07448,1,1,1,1
0.0745,1,1,1,1
0.07452,1,1,1,1
0.07454,1,1,1,1
0.07456,1,1,1,1
0.07458,1,1,1,1
0.0746,1,1,1,1
0.07462,1,1,1,1
0.07464,1,1,1,1
0.07466,1,1,1,1
0.07468,1,1,1,1
0.0747,1,1,1,1
0.07472,1,1,1,1
0.07474,1,1,1,1
0.07476,1,1,1,1
0.07478,1,1,1,1
0.0748,1,1,1,1
0.07482,1,1,1,1
0.07484,1,1,1,1
0.07486,1,1,1,1
0.07488,1,1,1,1
0.0749,1,1,1,1
0.07492,1,1,1,1
0.07494,1,1,1,1
0.07496,1,1,1,1
0.07498,1,1,1,1
0.075,1,1,1,1
0.07502,1,1,1,1
0.07504,1,1,1,1
0.07506,1,1,1,1
0.07508,1,1,1,1
0.0751,1,1,1,1
0.07512,1,1,1,1
0.07514,1,1,1,1
0.07516,1,1,1,1
0.07518,1,1,1,1
0.0752,1,1,1,1
0.07522,1,1,1,1
0.07524,1,1,1,1
0.07526,1,1,1,1
0.07528,1,1,1,1
0.0753,1,1,1,1
0.07532,1,1,1,1
0.07534,1,1,1,1
0.07536,1,1,1,1
0.07538,1,1,1,1
0.0754,1,1,1,1
0.07542,1,1,1,1
0.07544,1,1,1,1
0.07546,1,1,1,1
0.07548,1,1,1,1
0.0755,1,1,1,1
0.07552,1,1,1,1
0.07554,1,1,1,1
0.07556,1,1,1,1
0.07558,1,1,1,1
0.0756,1,1,1,1
0.07562,1,1,1,1
0.07564,1,1,1,1
0.07566,1,1,1,1
0.07568,1,1,1,1
0.0757,1,1,1,1
0.07572,1,1,1,1
0.07574,1,1,1,1
0.07576,1,1,1,1
0.07578,1,1,1,1
0.0758,1,1,1,1
0.07582,1,1,1,1
0.07584,1,1,1,1
0.07586,1,1,1,1
0.07588,1,1,1,1
0.0759,1,1,1,1
0.07592,1,1,1,1
0.07594,1,1,1,1
0.07596,1,1,1,1
0.07598,1,1,1,1
0.076,1,1,1,1
0.07602,1,1,1,1
0.07604,1,1,1,1
0.07606,1,1,1,1
0.07608,1,1,1,1
0.0761,1,1,1,1
0.07612,1,1,1,1
0.07614,1,1,1,1
0.07616,1,1,1,1
0.07618,1,1,1,1
0.0762,1,1,1,1
0.07622,1,1,1,1
0.07624,1,1,1,1
0.07626,1,1,1,1
0.07628,1,1,1,1
0.0763,1,1,1,1
0.07632,1,1,1,1
0.07634,1,1,1,1
0.07636,1,1,1,1
0.07638,1,1,1,1
0.0764,1,1,1,1
0.07642,1,1,1,1
0.07644,1,1,1,1
0.07646,1,1,1,1
0.07648,1,1,1,1
0.0765,1,1,1,1
0.07652,1,1,1,1
0.07654,1,1,1,1
0.07656,1,1,1,1
0.07658,1,1,1,1
0.0766,1,1,1,1
0.07662,1,1,1,1
0.07664,1,1,1,1
0.07666,1,1,1,1
0.07668,1,1,1,1
0.0767,1,1,1,1
0.07672,1,1,1,1
0.07674,1,1,1,1
0.07676,1,1,1,1
0.07678,1,1,1,1
0.0768,1,1,1,1
0.07682,1,1,1,1
0.07684,1,1,1,1
0.07686,1,1,1,1
0.07688,1,1,1,1
0.0769,1,1,1,1
0.07692,1,1,1,1
0.07694,1,1,1,1
0.07696,1,1,1,1
0.07698,1,1,1,1
0.077,1,1,1,1
0.07702,1,1,1,1
0.07704,1,1,1,1
0.07706,1,1,1,1
0.07708,1,1,1,1
0.0771,1,1,1,1
0.07712,1,1,1,1
0.07714,1,1,1,1
0.07716,1,1,1,1
0.07718,1,1,1,1
0.0772,1,1,1,1
0.07722,1,1,1,1
0.07724,1,1,1,1
0.07726,1,1,1,1
0.07728,1,1,1,1
0.0773,1,1,1,1
0.07732,1,1,1,1
0.07734,1,1,1,1
0.07736,1,1,1,1
0.07738,1,1,1,1
0.0774,1,1,1,1
0.07742,1,1,1,1
0.07744,1,1,1,1
0.07746,1,1,1,1
0.07748,1,1,1,1
0.0775,1,1,1,1
0.07752,1,1,1,1
0.07754,1,1,1,1
0.07756,1,1,1,1
0.07758,1,1,1,1
0.0776,1,1,1,1
0.07762,1,1,1,1
0.07764,1,1,1,1
0.07766,1,1,1,1
0.07768,1,1,1,1
0.0777,1,1,1,1
0.07772,1,1,1,1
0.07774,1,1,1,1
0.07776,1,1,1,1
0.07778,1,1,1,1
0.0778,1,1,1,1
0.07782,1,1,1,1
0.07784,1,1,1,1
0.07786,1,1,1,1
0.07788,1,1,1,1
0.0779,1,1,1,1
0.07792,1,1,1,1
0.07794,1,1,1,1
0.07796,1,1,1,1
0.07798,1,1,1,1
0.078,1,1,1,1
0.07802,1,1,1,1
0.07804,1,1,1,1
0.07806,1,1,1,1
0.07808,1,1,1,1
0.0781,1,1,1,1
0.07812,1,1,1,1
0.07814,1,1,1,1
0.07816,1,1,1,1
0.07818,1,1,1,1
0.0782,1,1,1,1
0.07822,1,1,1,1
0.07824,1,1,1,1
0.07826,1,1,1,1
0.07828,1,1,1,1
0.0783,1,1,1,1
0.07832,1,1,1,1
0.07834,1,1,1,1
0.07836,1,1,1,1
0.07838,1,1,1,1
0.0784,1,1,1,1
0.07842,1,1,1,1
0.07844,1,1,1,1
0.07846,1,1,1,1
0.07848,1,1,1,1
0.0785,1,1,1,1
0.07852,1,1,1,1
0.07854,1,1,1,1
0.07856,1,1,1,1
0.07858,1,1,1,1
0.0786,1,1,1,1
0.07862,1,1,1,1
0.07864,1,1,1,1
0.07866,1,1,1,1
0.07868,1,1,1,1
0.0787,1,1,1,1
0.07872,1,1,1,1
0.07874,1,1,1,1
0.07876,1,1,1,1
0.07878,1,1,1,1
0.0788,1,1,1,1
0.07882,1,1,1,1
0.07884,1,1,1,1
0.07886,1,1,1,1
0.07888,1,1,1,1
0.0789,1,1,1,1
0.07892,1,1,1,1
0.07894,1,1,1,1
0.07896,1,1,1,1
0.07898,1,1,1,1
0.079,1,1,1,1
0.07902,1,1,1,1
0.07904,1,1,1,1
0.07906,1,1,1,1
0.07908,1,1,1,1
0.0791,1,1,1,1
0.07912,1,1,1,1
0.07914,1,1,1,1
0.07916,1,1,1,1
0.07918,1,1,1,1
0.0792,1,1,1,1
0.07922,1,1,1,1
0.07924,1,1,1,1
0.07926,1,1,1,1
0.07928,1,1,1,1
0.0793,1,1,1,1
0.07932,1,1,1,1
0.07934,1,1,1,1
0.07936,1,1,1,1
0.07938,1,1,1,1
0.0794,1,1,1,1
0.07942,1,1,1,1
0.07944,1,1,1,1
0.07946,1,1,1,1
0.07948,1,1,1,1
0.0795,1,1,1,1
0.07952,1,1,1,1
0.07954,1,1,1,1
0.07956,1,1,1,1
0.07958,1,1,1,1
0.0796,1,1,1,1
0.07962,1,1,1,1
0.07964,1,1,1,1
0.07966,1,1,1,1
0.07968,1,1,1,1
0.0797,1,1,1,1
0.07972,1,1,1,1
0.07974,1,1,1,1
0.07976,1,1,1,1
0.07978,1,1,1,1
0.0798,1,1,1,1
0.07982,1,1,1,1
0.07984,1,1,1,1
0.07986,1,1,1,1
0.07988,1,1,1,1
0.0799,1,1,1,1
0.07992,1,1,1,1
0.07994,1,1,1,1
0.07996,1,1,1,1
0.07998,1,1,1,1
0.08,1,1,1,1
0.08002,1,1,1,1
0.08004,1,1,1,1
0.08006,1,1,1,1
0.08008,1,1,1,1
0.0801,1,1,1,1
0.08012,1,1,1,1
0.08014,1,1,1,1
0.08016,1,1,1,1
0.08018,1,1,1,1
0.0802,1,1,1,1
0.08022,1,1,1,1
0.08024,1,1,1,1
0.08026,1,1,1,1
0.08028,1,1,1,1
0.0803,1,1,1,1
0.08032,1,1,1,1
0.08034,1,1,1,1
0.08036,1,1,1,1
0.08038,1,1,1,1
0.0804,1,1,1,1
0.08042,1,1,1,1
0.08044,1,1,1,1
0.08046,1,1,1,1
0.08048,1,1,1,1
0.0805,1,1,1,1
0.08052,1,1,1,1
0.08054,1,1,1,1
0.08056,1,1,1,1
0.08058,1,1,1,1
0.0806,1,1,1,1
0.08062,1,1,1,1
0.08064,1,1,1,1
0.08066,1,1,1,1
0.08068,1,1,1,1
0.0807,1,1,1,1
0.08072,1,1,1,1
0.08074,1,1,1,1
0.08076,1,1,1,1
0.08078,1,1,1,1
0.0808,1,1,1,1
0.08082,1,1,1,1
0.08084,1,1,1,1
0.08086,1,1,1,1
0.08088,1,1,1,1
0.0809,1,1,1,1
0.08092,1,1,1,1
0.08094,1,1,1,1
0.08096,1,1,1,1
0.08098,1,1,1,1
0.081,1,1,1,1
0.08102,1,1,1,1
0.08104,1,1,1,1
0.08106,1,1,1,1
0.08108,1,1,1,1
0.0811,1,1,1,1
0.08112,1,1,1,1
0.08114,1,1,1,1
0.08116,1,1,1,1
0.08118,1,1,1,1
0.0812,1,1,1,1
0.08122,1,1,1,1
0.08124,1,1,1,1
0.08126,1,1,1,1
0.08128,1,1,1,1
0.0813,1,1,1,1
0.08132,1,1,1,1
0.08134,1,1,1,1
0.08136,1,1,1,1
0.08138,1,1,1,1
0.0814,1,1,1,1
0.08142,1,1,1,1
0.08144,1,1,1,1
0.08146,1,1,1,1
0.08148,1,1,1,1
0.0815,1,1,1,1
0.08152,1,1,1,1
0.08154,1,1,1,1
0.08156,1,1,1,1
0.08158,1,1,1,1
0.0816,1,1,1,1
0.08162,1,1,1,1
0.08164,1,1,1,1
0.08166,1,1,1,1
0.08168,1,1,1,1
0.0817,1,1,1,1
0.08172,1,1,1,1
0.08174,1,1,1,1
0.08176,1,1,1,1
0.08178,1,1,1,1
0.0818,1,1,1,1
0.08182,1,1,1,1
0.08184,1,1,1,1
0.08186,1,1,1,1
0.08188,1,1,1,1
0.0819,1,1,1,1
0.08192,1,1,1,1
0.08194,1,1,1,1
0.08196,1,1,1,1
0.08198,1,1,1,1
0.082,1,1,1,1
0.08202,1,1,1,1
0.08204,1,1,1,1
0.08206,1,1,1,1
0.08208,1,1,1,1
0.0821,1,1,1,1
0.08212,1,1,1,1
0.08214,1,1,1,1
0.08216,1,1,1,1
0.08218,1,1,1,1
0.0822,1,1,1,1
0.08222,1,1,1,1
0.08224,1,1,1,1
0.08226,1,1,1,1
0.08228,1,1,1,1
0.0823,1,1,1,1
0.08232,1,1,1,1
0.08234,1,1,1,1
0.08236,1,1,1,1
0.08238,1,1,1,1
0.0824,1,1,1,1
0.08242,1,1,1,1
0.08244,1,1,1,1
0.08246,1,1,1,1
0.08248,1,1,1,1
0.0825,1,1,1,1
0.08252,1,1,1,1
0.08254,1,1,1,1
0.08256,1,1,1,1
0.08258,1,1,1,1
0.0826,1,1,1,1
0.08262,1,1,1,1
0.08264,1,1,1,1
0.08266,1,1,1,1
0.08268,1,1,1,1
0.0827,1,1,1,1
0.08272,1,1,1,1
0.08274,1,1,1,1
0.08276,1,1,1,1
0.08278,1,1,1,1
0.0828,1,1,1,1
0.08282,1,1,1,1
0.08284,1,1,1,1
0.08286,1,1,1,1
0.08288,1,1,1,1
0.0829,1,1,1,1
0.08292,1,1,1,1
0.08294,1,1,1,1
0.08296,1,1,1,1
0.08298,1,1,1,1
0.083,1,1,1,1
0.08302,1,1,1,1
0.08304,1,1,1,1
0.08306,1,1,1,1
0.08308,1,1,1,1
0.0831,1,1,1,1
0.08312,1,1,1,1
0.08314,1,1,1,1
0.08316,1,1,1,1
0.08318,1,1,1,1
0.0832,1,1,1,1
0.08322,1,1,1,1
0.08324,1,1,1,1
0.08326,1,1,1,1
0.08328,1,1,1,1
0.0833,1,1,1,1
0.08332,1,1,1,1
0.08334,1,1,1,1
0.08336,1,1,1,1
0.08338,1,1,1,1
0.0834,1,1,1,1
0.08342,1,1,1,1
0.08344,1,1,1,1
0.08346,1,1,1,1
0.08348,1,1,1,1
0.0835,1,1,1,1
0.08352,1,1,1,1
0.08354,1,1,1,1
0.08356,1,1,1,1
0.08358,1,1,1,1
0.0836,1,1,1,1
0.08362,1,1,1,1
0.08364,1,1,1,1
0.08366,1,1,1,1
0.08368,1,1,1,1
0.0837,1,1,1,1
0.08372,1,1,1,1
0.08374,1,1,1,1
0.08376,1,1,1,1
0.08378,1,1,1,1
0.0838,1,1,1,1
0.08382,1,1,1,1
0.08384,1,1,1,1
0.08386,1,1,1,1
0.08388,1,1,1,1
0.0839,1,1,1,1
0.08392,1,1,1,1
0.08394,1,1,1,1
0.08396,1,1,1,1
0.08398,1,1,1,1
0.084,1,1,1,1
0.08402,1,1,1,1
0.08404,1,1,1,1
0.08406,1,1,1,1
0.08408,1,1,1,1
0.0841,1,1,1,1
0.08412,1,1,1,1
0.08414,1,1,1,1
0.08416,1,1,1,1
0.08418,1,1,1,1
0.0842,1,1,1,1
0.08422,1,1,1,1
0.08424,1,1,1,1
0.08426,1,1,1,1
0.08428,1,1,1,1
0.0843,1,1,1,1
0.08432,1,1,1,1
0.08434,1,1,1,1
0.08436,1,1,1,1
0.08438,1,1,1,1
0.0844,1,1,1,1
0.08442,1,1,1,1
0.08444,1,1,1,1
0.08446,1,1,1,1
0.08448,1,1,1,1
0.0845,1,1,1,1
0.08452,1,1,1,1
0.08454,1,1,1,1
0.08456,1,1,1,1
0.08458,1,1,1,1
0.0846,1,1,1,1
0.08462,1,1,1,1
0.08464,1,1,1,1
0.08466,1,1,1,1
0.08468,1,1,1,1
0.0847,1,1,1,1
0.08472,1,1,1,1
0.08474,1,1,1,1
0.08476,1,1,1,1
0.08478,1,1,1,1
0.0848,1,1,1,1
0.08482,1,1,1,1
0.08484,1,1,1,1
0.08486,1,1,1,1
0.08488,1,1,1,1
0.0849,1,1,1,1
0.08492,1,1,1,1
0.08494,1,1,1,1
0.08496,1,1,1,1
0.08498,1,1,1,1
0.085,1,1,1,1
0.08502,1,1,1,1
0.08504,1,1,1,1
0.08506,1,1,1,1
0.08508,1,1,1,1
0.0851,1,1,1,1
0.08512,1,1,1,1
0.08514,1,1,1,1
0.08516,1,1,1,1
0.08518,1,1,1,1
0.0852,1,1,1,1
0.08522,1,1,1,1
0.08524,1,1,1,1
0.08526,1,1,1,1
0.08528,1,1,1,1
0.0853,1,1,1,1
0.08532,1,1,1,1
0.08534,1,1,1,1
0.08536,1,1,1,1
0.08538,1,1,1,1
0.0854,1,1,1,1
0.08542,1,1,1,1
0.08544,1,1,1,1
0.08546,1,1,1,1
0.08548,1,1,1,1
0.0855,1,1,1,1
0.08552,1,1,1,1
0.08554,1,1,1,1
0.08556,1,1,1,1
0.08558,1,1,1,1
0.0856,1,1,1,1
0.08562,1,1,1,1
0.08564,1,1,1,1
0.08566,1,1,1,1
0.08568,1,1,1,1
0.0857,1,1,1,1
0.08572,1,1,1,1
0.08574,1,1,1,1
0.08576,1,1,1,1
0.08578,1,1,1,1
0.0858,1,1,1,1
0.08582,1,1,1,1
0.08584,1,1,1,1
0.08586,1,1,1,1
0.08588,1,1,1,1
0.0859,1,1,1,1
0.08592,1,1,1,1
0.08594,1,1,1,1
0.08596,1,1,1,1
0.08598,1,1,1,1
0.086,1,1,1,1
0.08602,1,1,1,1
0.08604,1,1,1,1
0.08606,1,1,1,1
0.08608,1,1,1,1
0.0861,1,1,1,1
0.08612,1,1,1,1
