"time","I[1].re","I[1].im","I[2].re","I[2].im","I[3].re","I[3].im"
0.2188,0.229911211591674,0.249995398372878,0.101546760024287,-0.324106649039688,-0.331457971615961,0.0741112506668098
0.219,0.229894302683561,0.249995398711053,0.101555214771212,-0.324092005664799,-0.331449517454772,0.0740966069537454
0.2192,0.229877396262759,0.249995399049178,0.101563668274437,-0.324077364443961,-0.331441064537197,0.0740819653947824
0.2194,0.229860492328722,0.249995399387254,0.101572120534238,-0.324062725376699,-0.33143261286296,0.0740673259894444
0.2196,0.229843590880901,0.249995399725281,0.101580571550888,-0.324048088462538,-0.331424162431789,0.074052688737257
0.2198,0.229826691918746,0.249995400063256,0.101589021324661,-0.324033453701002,-0.331415713243407,0.0740380536377456
0.22,0.22980979544171,0.249995400401183,0.101597469855832,-0.324018821091617,-0.331407265297542,0.0740234206904341
0.2202,0.229792901449244,0.24999540073906,0.101605917144675,-0.32400419063391,-0.331398818593919,0.0740087898948493
0.2204,0.229776009940801,0.249995401076887,0.101614363191463,-0.323989562327403,-0.331390373132264,0.0739941612505158
0.2206,0.229759120915832,0.249995401414664,0.101622807996471,-0.323974936171624,-0.331381928912304,0.0739795347569595
0.2208,0.229742234373791,0.249995401752392,0.101631251559973,-0.323960312166098,-0.331373485933764,0.0739649104137054
0.221,0.229725350314129,0.249995402090071,0.101639693882242,-0.323945690310351,-0.331365044196371,0.0739502882202801
0.2212,0.229708468736299,0.249995402427699,0.101648134963552,-0.323931070603908,-0.331356603699851,0.0739356681762092
0.2214,0.229691589639754,0.249995402765278,0.101656574804176,-0.323916453046297,-0.33134816444393,0.073921050281019
0.2216,0.229674713023948,0.249995403102807,0.101665013404388,-0.323901837637043,-0.331339726428336,0.0739064345342357
0.2218,0.229657838888332,0.249995403440287,0.101673450764462,-0.323887224375673,-0.331331289652794,0.0738918209353855
0.222,0.22964096723236,0.249995403777717,0.101681886884671,-0.323872613261712,-0.331322854117031,0.0738772094839955
0.2222,0.229624098055487,0.249995404115098,0.101690321765288,-0.323858004294689,-0.331314419820775,0.0738626001795916
0.2224,0.229607231357165,0.249995404452428,0.101698755406586,-0.32384339747413,-0.331305986763751,0.0738479930217017
0.2226,0.229590367136849,0.249995404789709,0.101707187808838,-0.323828792799561,-0.331297554945687,0.0738333880098519
0.2228,0.229573505393991,0.249995405126941,0.101715618972318,-0.323814190270511,-0.33128912436631,0.0738187851435694
0.223,0.229556646128047,0.249995405464124,0.101724048897299,-0.323799589886505,-0.331280695025346,0.0738041844223816
0.2232,0.229539789338471,0.249995405801257,0.101732477584052,-0.323784991647073,-0.331272266922523,0.073789585845816
0.2234,0.229522935024717,0.24999540613834,0.101740905032852,-0.32377039555174,-0.331263840057569,0.0737749894133999
0.2236,0.229506083186239,0.249995406475374,0.101749331243971,-0.323755801600034,-0.33125541443021,0.0737603951246608
0.2238,0.229489233822493,0.249995406812358,0.101757756217681,-0.323741209791485,-0.331246990040174,0.0737458029791272
0.224,0.229472386932933,0.249995407149292,0.101766179954255,-0.323726620125619,-0.331238566887188,0.0737312129763262
0.2242,0.229455542517015,0.249995407486178,0.101774602453965,-0.323712032601964,-0.33123014497098,0.0737166251157862
0.2244,0.229438700574193,0.249995407823014,0.101783023717084,-0.323697447220049,-0.331221724291277,0.0737020393970354
0.2246,0.229421861103923,0.2499954081598,0.101791443743885,-0.323682863979402,-0.331213304847808,0.0736874558196023
0.2248,0.229405024105661,0.249995408496537,0.101799862534639,-0.323668282879552,-0.3312048866403,0.0736728743830151
0.225,0.229388189578862,0.249995408833224,0.101808280089618,-0.323653703920027,-0.33119646966848,0.0736582950868029
0.2252,0.229371357522982,0.249995409169863,0.101816696409095,-0.323639127100357,-0.331188053932077,0.0736437179304938
0.2254,0.229354527937477,0.249995409506451,0.101825111493342,-0.323624552420069,-0.331179639430819,0.0736291429136172
0.2256,0.229337700821804,0.249995409842991,0.10183352534263,-0.323609979878693,-0.331171226164434,0.073614570035702
0.2258,0.229320876175418,0.24999541017948,0.101841937957232,-0.323595409475758,-0.33116281413265,0.0735999992962776
0.226,0.229304053997777,0.249995410515921,0.101850349337418,-0.323580841210794,-0.331154403335195,0.0735854306948728
0.2262,0.229287234288336,0.249995410852312,0.101858759483462,-0.32356627508333,-0.331145993771798,0.0735708642310174
0.2264,0.229270417046553,0.249995411188654,0.101867168395634,-0.323551711092895,-0.331137585442187,0.073556299904241
0.2266,0.229253602271885,0.249995411524946,0.101875576074206,-0.32353714923902,-0.331129178346091,0.0735417377140732
0.2268,0.229236789963789,0.24999541186119,0.101883982519449,-0.323522589521234,-0.331120772483238,0.0735271776600439
0.227,0.229219980121722,0.249995412197383,0.101892387731635,-0.323508031939067,-0.331112367853357,0.0735126197416834
0.2272,0.229203172745141,0.249995412533528,0.101900791711035,-0.323493476492049,-0.331103964456177,0.0734980639585213
0.2274,0.229186367833505,0.249995412869623,0.101909194457921,-0.323478923179712,-0.331095562291425,0.0734835103100884
0.2276,0.229169565386271,0.249995413205669,0.101917595972562,-0.323464372001584,-0.331087161358832,0.0734689587959145
0.2278,0.229152765402896,0.249995413541666,0.101925996255231,-0.323449822957197,-0.331078761658127,0.073454409415531
0.228,0.22913596788284,0.249995413877613,0.101934395306198,-0.323435276046081,-0.331070363189038,0.0734398621684677
0.2282,0.229119172825559,0.249995414213511,0.101942793125734,-0.323420731267767,-0.331061965951294,0.073425317054256
0.2284,0.229102380230514,0.24999541454936,0.10195118971411,-0.323406188621787,-0.331053569944625,0.0734107740724273
0.2286,0.229085590097163,0.24999541488516,0.101959585071597,-0.323391648107671,-0.33104517516876,0.0733962332225115
0.2288,0.229068802424963,0.24999541522091,0.101967979198466,-0.323377109724951,-0.331036781623429,0.0733816945040409
0.229,0.229052017213373,0.249995415556611,0.101976372094986,-0.323362573473158,-0.33102838930836,0.0733671579165464
0.2292,0.229035234461855,0.249995415892263,0.101984763761429,-0.323348039351823,-0.331019998223284,0.0733526234595594
0.2294,0.229018454169865,0.249995416227866,0.101993154198064,-0.323333507360478,-0.331011608367929,0.0733380911326118
0.2296,0.229001676336864,0.24999541656342,0.102001543405163,-0.323318977498655,-0.331003219742027,0.0733235609352355
0.2298,0.228984900962311,0.249995416898924,0.102009931382995,-0.323304449765887,-0.330994832345305,0.0733090328669624
0.23,0.228968128045665,0.24999541723438,0.10201831813183,-0.323289924161704,-0.330986446177496,0.0732945069273244
0.2302,0.228951357586388,0.249995417569786,0.102026703651939,-0.32327540068564,-0.330978061238327,0.0732799831158538
0.2304,0.228934589583937,0.249995417905143,0.102035087943592,-0.323260879337225,-0.330969677527529,0.0732654614320826
0.2306,0.228917824037775,0.249995418240451,0.102043471007059,-0.323246360115995,-0.330961295044834,0.0732509418755438
0.2308,0.228901060947361,0.24999541857571,0.102051852842608,-0.32323184302148,-0.330952913789969,0.0732364244457698
0.231,0.228884300312155,0.249995418910919,0.102060233450511,-0.323217328053213,-0.330944533762667,0.0732219091422936
0.2312,0.228867542131619,0.24999541924608,0.102068612831037,-0.323202815210727,-0.330936154962656,0.0732073959646473
0.2314,0.228850786405213,0.249995419581192,0.102076990984455,-0.323188304493557,-0.330927777389668,0.0731928849123649
0.2316,0.228834033132398,0.249995419916254,0.102085367911035,-0.323173795901233,-0.330919401043433,0.073178375984979
0.2318,0.228817282312634,0.249995420251267,0.102093743611047,-0.323159289433291,-0.330911025923681,0.0731638691820233
0.232,0.228800533945384,0.249995420586232,0.10210211808476,-0.323144785089262,-0.330902652030144,0.0731493645030307
0.2322,0.228783788030109,0.249995420921147,0.102110491332442,-0.323130282868682,-0.330894279362552,0.0731348619475353
0.2324,0.228767044566271,0.249995421256013,0.102118863354365,-0.323115782771084,-0.330885907920635,0.0731203615150701
0.2326,0.22875030355333,0.249995421590831,0.102127234150795,-0.323101284796001,-0.330877537704125,0.07310586320517
0.2328,0.228733564990749,0.249995421925599,0.102135603722003,-0.323086788942967,-0.330869168712753,0.0730913670173682
0.233,0.228716828877991,0.249995422260318,0.102143972068258,-0.323072295211517,-0.330860800946248,0.0730768729511991
0.2332,0.228700095214516,0.249995422594988,0.102152339189828,-0.323057803601185,-0.330852434404344,0.0730623810061968
0.2334,0.228683363999789,0.249995422929609,0.102160705086983,-0.323043314111505,-0.330844069086771,0.0730478911818958
0.2336,0.22866663523327,0.249995423264182,0.10216906975999,-0.323028826742012,-0.33083570499326,0.0730334034778305
0.2338,0.228649908914423,0.249995423598705,0.102177433209119,-0.323014341492241,-0.330827342123542,0.0730189178935358
0.234,0.228633185042711,0.24999542393318,0.102185795434638,-0.322999858361726,-0.33081898047735,0.0730044344285463
0.2342,0.228616463617597,0.249995424267605,0.102194156436816,-0.322985377350002,-0.330810620054413,0.0729899530823971
0.2344,0.228599744638544,0.249995424601982,0.102202516215922,-0.322970898456605,-0.330802260854465,0.0729754738546234
0.2346,0.228583028105014,0.249995424936309,0.102210874772223,-0.322956421681069,-0.330793902877237,0.07296099674476
0.2348,0.228566314016473,0.249995425270588,0.102219232105988,-0.322941947022931,-0.33078554612246,0.0729465217523424
0.235,0.228549602372382,0.249995425604818,0.102227588217484,-0.322927474481724,-0.330777190589866,0.0729320488769058
0.2352,0.228532893172207,0.249995425938999,0.102235943106981,-0.322913004056986,-0.330768836279188,0.0729175781179867
0.2354,0.22851618641541,0.249995426273131,0.102244296774746,-0.322898535748251,-0.330760483190157,0.07290310947512
0.2356,0.228499482101457,0.249995426607215,0.102252649221048,-0.322884069555057,-0.330752131322504,0.0728886429478419
0.2358,0.228482780229811,0.249995426941249,0.102261000446153,-0.322869605476938,-0.330743780675964,0.0728741785356887
0.236,0.228466080799937,0.249995427275235,0.10226935045033,-0.322855143513431,-0.330735431250267,0.0728597162381962
0.2362,0.228449383811299,0.249995427609172,0.102277699233847,-0.322840683664072,-0.330727083045146,0.0728452560549005
0.2364,0.228432689263362,0.249995427943059,0.102286046796971,-0.322826225928398,-0.330718736060333,0.0728307979853385
0.2366,0.228415997155591,0.249995428276898,0.102294393139969,-0.322811770305945,-0.33071039029556,0.0728163420290465
0.2368,0.228399307487451,0.249995428610689,0.10230273826311,-0.32279731679625,-0.330702045750562,0.0728018881855612
0.237,0.228382620258407,0.249995428944431,0.102311082166661,-0.32278286539885,-0.330693702425068,0.0727874364544196
0.2372,0.228365935467925,0.249995429278123,0.102319424850889,-0.322768416113282,-0.330685360318813,0.0727729868351589
0.2374,0.22834925311547,0.249995429611767,0.10232776631606,-0.322753968939083,-0.33067701943153,0.0727585393273156
0.2376,0.228332573200507,0.249995429945363,0.102336106562443,-0.32273952387579,-0.330668679762951,0.0727440939304276
0.2378,0.228315895722503,0.249995430278909,0.102344445590306,-0.322725080922941,-0.330660341312808,0.0727296506440314
0.238,0.228299220680923,0.249995430612407,0.102352783399913,-0.322710640080073,-0.330652004080836,0.0727152094676654
0.2382,0.228282548075234,0.249995430945856,0.102361119991533,-0.322696201346723,-0.330643668066767,0.0727007704008667
0.2384,0.228265877904902,0.249995431279257,0.102369455365433,-0.32268176472243,-0.330635333270334,0.0726863334431731
0.2386,0.228249210169393,0.249995431612609,0.102377789521878,-0.322667330206732,-0.330626999691271,0.072671898594123
0.2388,0.228232544868174,0.249995431945912,0.102386122461136,-0.322652897799166,-0.33061866732931,0.0726574658532542
0.239,0.228215882000711,0.249995432279166,0.102394454183474,-0.322638467499271,-0.330610336184186,0.0726430352201046
0.2392,0.228199221566473,0.249995432612372,0.102402784689158,-0.322624039306585,-0.330602006255631,0.072628606694213
0.2394,0.228182563564925,0.249995432945529,0.102411113978455,-0.322609613220646,-0.330593677543379,0.0726141802751172
0.2396,0.228165907995534,0.249995433278637,0.10241944205163,-0.322595189240994,-0.330585350047164,0.0725997559623568
0.2398,0.228149254857769,0.249995433611697,0.102427768908951,-0.322580767367167,-0.33057702376672,0.0725853337554699
0.24,0.228132604151097,0.249995433944708,0.102436094550683,-0.322566347598704,-0.330568698701781,0.0725709136539952
0.2402,0.228115955874985,0.249995434277671,0.102444418977093,-0.322551929935143,-0.330560374852078,0.0725564956574719
0.2404,0.228099310028902,0.249995434610584,0.102452742188447,-0.322537514376024,-0.330552052217349,0.0725420797654396
0.2406,0.228082666612315,0.24999543494345,0.10246106418501,-0.322523100920886,-0.330543730797325,0.0725276659774362
0.2408,0.228066025624692,0.249995435276267,0.102469384967049,-0.322508689569269,-0.330535410591742,0.0725132542930026
0.241,0.228049387065502,0.249995435609035,0.10247770453483,-0.322494280320713,-0.330527091600332,0.0724988447116777
0.2412,0.228032750934214,0.249995435941755,0.102486022888618,-0.322479873174756,-0.330518773822832,0.0724844372330011
0.2414,0.228016117230295,0.249995436274426,0.102494340028679,-0.322465468130939,-0.330510457258974,0.0724700318565128
0.2416,0.227999485953214,0.249995436607048,0.102502655955279,-0.322451065188801,-0.330502141908493,0.0724556285817528
0.2418,0.227982857102442,0.249995436939622,0.102510970668683,-0.322436664347883,-0.330493827771125,0.0724412274082609
0.242,0.227966230677446,0.249995437272148,0.102519284169156,-0.322422265607725,-0.330485514846602,0.0724268283355774
0.2422,0.227949606677696,0.249995437604625,0.102527596456965,-0.322407868967868,-0.330477203134661,0.0724124313632429
0.2424,0.227932985102661,0.249995437937053,0.102535907532374,-0.322393474427851,-0.330468892635035,0.0723980364907976
0.2426,0.227916365951811,0.249995438269433,0.102544217395648,-0.322379081987215,-0.330460583347459,0.0723836437177821
0.2428,0.227899749224616,0.249995438601765,0.102552526047054,-0.322364691645502,-0.330452275271669,0.0723692530437374
0.243,0.227883134920544,0.249995438934048,0.102560833486855,-0.322350303402252,-0.330443968407399,0.0723548644682042
0.2432,0.227866523039068,0.249995439266283,0.102569139715317,-0.322335917257006,-0.330435662754385,0.0723404779907233
0.2434,0.227849913579656,0.249995439598469,0.102577444732705,-0.322321533209305,-0.33042735831236,0.0723260936108356
0.2436,0.227833306541778,0.249995439930607,0.102585748539283,-0.322307151258691,-0.330419055081061,0.0723117113280841
0.2438,0.227816701924906,0.249995440262696,0.102594051135317,-0.322292771404704,-0.330410753060223,0.0722973311420082
0.244,0.22780009972851,0.249995440594737,0.102602352521071,-0.322278393646887,-0.330402452249581,0.0722829530521501
0.2442,0.227783499952061,0.24999544092673,0.102610652696809,-0.322264017984781,-0.33039415264887,0.0722685770580517
0.2444,0.22776690259503,0.249995441258674,0.102618951662797,-0.322249644417929,-0.330385854257827,0.0722542031592545
0.2446,0.227750307656887,0.24999544159057,0.102627249419298,-0.322235272945871,-0.330377557076186,0.0722398313553009
0.2448,0.227733715137105,0.249995441922417,0.102635545966578,-0.32222090356815,-0.330369261103683,0.0722254616457328
0.245,0.227717125035154,0.249995442254216,0.1026438413049,-0.322206536284309,-0.330360966340054,0.0722110940300924
0.2452,0.227700537350506,0.249995442585967,0.102652135434529,-0.322192171093889,-0.330352672785034,0.0721967285079218
0.2454,0.227683952082633,0.249995442917669,0.102660428355728,-0.322177807996433,-0.33034438043836,0.0721823650787636
0.2456,0.227667369231006,0.249995443249323,0.102668720068762,-0.322163446991484,-0.330336089299768,0.0721680037421608
0.2458,0.227650788795097,0.249995443580929,0.102677010573895,-0.322149088078585,-0.330327799368993,0.0721536444976555
0.246,0.22763421077438,0.249995443912487,0.102685299871391,-0.322134731257278,-0.330319510645771,0.0721392873447908
0.2462,0.227617635168326,0.249995444243996,0.102693587961514,-0.322120376527106,-0.33031122312984,0.0721249322831103
0.2464,0.227601061976407,0.249995444575457,0.102701874844527,-0.322106023887613,-0.330302936820934,0.0721105793121565
0.2466,0.227584491198097,0.249995444906869,0.102710160520694,-0.322091673338342,-0.33029465171879,0.0720962284314728
0.2468,0.227567922832867,0.249995445238234,0.102718444990278,-0.322077324878836,-0.330286367823145,0.0720818796406026
0.247,0.227551356880191,0.24999544556955,0.102726728253544,-0.32206297850864,-0.330278085133736,0.0720675329390898
0.2472,0.227534793339543,0.249995445900818,0.102735010310755,-0.322048634227295,-0.330269803650298,0.0720531883264776
0.2474,0.227518232210395,0.249995446232037,0.102743291162174,-0.322034292034347,-0.330261523372568,0.0720388458023099
0.2476,0.22750167349222,0.249995446563209,0.102751570808064,-0.32201995192934,-0.330253244300284,0.0720245053661309
0.2478,0.227485117184493,0.249995446894332,0.102759849248689,-0.322005613911817,-0.330244966433181,0.0720101670174846
0.248,0.227468563286686,0.249995447225407,0.102768126484311,-0.321991277981322,-0.330236689770998,0.0719958307559149
0.2482,0.227452011798275,0.249995447556434,0.102776402515194,-0.321976944137401,-0.33022841431347,0.0719814965809669
0.2484,0.227435462718732,0.249995447887412,0.102784677341602,-0.321962612379597,-0.330220140060334,0.0719671644921842
0.2486,0.227418916047532,0.249995448218343,0.102792950963796,-0.321948282707455,-0.330211867011328,0.0719528344891118
0.2488,0.22740237178415,0.249995448549225,0.10280122338204,-0.32193395512052,-0.330203595166189,0.0719385065712946
0.249,0.227385829928059,0.249995448880059,0.102809494596596,-0.321919629618336,-0.330195324524655,0.071924180738277
0.2492,0.227369290478734,0.249995449210845,0.102817764607727,-0.32190530620045,-0.330187055086462,0.0719098569896046
0.2494,0.227352753435651,0.249995449541584,0.102826033415696,-0.321890984866405,-0.330178786851347,0.0718955353248217
0.2496,0.227336218798284,0.249995449872273,0.102834301020766,-0.321876665615748,-0.33017051981905,0.0718812157434748
