"time","delay.inertialDelaySensitive[1].x","delay.inertialDelaySensitive[1].y","delay.inertialDelaySensitive[2].x","delay.inertialDelaySensitive[2].y","delay.inertialDelaySensitive[3].x","delay.inertialDelaySensitive[3].y"
8.654,3,3,4,4,3,3
8.656,3,3,4,4,3,3
8.658,3,3,4,4,3,3
8.66,3,3,4,4,3,3
8.662,3,3,4,4,3,3
8.664,3,3,4,4,3,3
8.666,3,3,4,4,3,3
8.668,3,3,4,4,3,3
8.67,3,3,4,4,3,3
8.672,3,3,4,4,3,3
8.674,3,3,4,4,3,3
8.676,3,3,4,4,3,3
8.678,3,3,4,4,3,3
8.68,3,3,4,4,3,3
8.682,3,3,4,4,3,3
8.684,3,3,4,4,3,3
8.686,3,3,4,4,3,3
8.688,3,3,4,4,3,3
8.69,3,3,4,4,3,3
8.692,3,3,4,4,3,3
8.694,3,3,4,4,3,3
8.696,3,3,4,4,3,3
8.698,3,3,4,4,3,3
8.7,3,3,4,4,3,3
8.702,3,3,4,4,3,3
8.704,3,3,4,4,3,3
8.706,3,3,4,4,3,3
8.708,3,3,4,4,3,3
8.71,3,3,4,4,3,3
8.712,3,3,4,4,3,3
8.714,3,3,4,4,3,3
8.716,3,3,4,4,3,3
8.718,3,3,4,4,3,3
8.72,3,3,4,4,3,3
8.722,3,3,4,4,3,3
8.724,3,3,4,4,3,3
8.726,3,3,4,4,3,3
8.728,3,3,4,4,3,3
8.73,3,3,4,4,3,3
8.732,3,3,4,4,3,3
8.734,3,3,4,4,3,3
8.736,3,3,4,4,3,3
8.738,3,3,4,4,3,3
8.74,3,3,4,4,3,3
8.742,3,3,4,4,3,3
8.744,3,3,4,4,3,3
8.746,3,3,4,4,3,3
8.748,3,3,4,4,3,3
8.75,3,3,4,4,3,3
8.752,3,3,4,4,3,3
8.754,3,3,4,4,3,3
8.756,3,3,4,4,3,3
8.758,3,3,4,4,3,3
8.76,3,3,4,4,3,3
8.762,3,3,4,4,3,3
8.764,3,3,4,4,3,3
8.766,3,3,4,4,3,3
8.768,3,3,4,4,3,3
8.77,3,3,4,4,3,3
8.772,3,3,4,4,3,3
8.774,3,3,4,4,3,3
8.776,3,3,4,4,3,3
8.778,3,3,4,4,3,3
8.78,3,3,4,4,3,3
8.782,3,3,4,4,3,3
8.784,3,3,4,4,3,3
8.786,3,3,4,4,3,3
8.788,3,3,4,4,3,3
8.79,3,3,4,4,3,3
8.792,3,3,4,4,3,3
8.794,3,3,4,4,3,3
8.796,3,3,4,4,3,3
8.798,3,3,4,4,3,3
8.8,3,3,4,4,3,3
8.802,3,3,4,4,3,3
8.804,3,3,4,4,3,3
8.806,3,3,4,4,3,3
8.808,3,3,4,4,3,3
8.81,3,3,4,4,3,3
8.812,3,3,4,4,3,3
8.814,3,3,4,4,3,3
8.816,3,3,4,4,3,3
8.818,3,3,4,4,3,3
8.82,3,3,4,4,3,3
8.822,3,3,4,4,3,3
8.824,3,3,4,4,3,3
8.826,3,3,4,4,3,3
8.828,3,3,4,4,3,3
8.83,3,3,4,4,3,3
8.832,3,3,4,4,3,3
8.834,3,3,4,4,3,3
8.836,3,3,4,4,3,3
8.838,3,3,4,4,3,3
8.84,3,3,4,4,3,3
8.842,3,3,4,4,3,3
8.844,3,3,4,4,3,3
8.846,3,3,4,4,3,3
8.848,3,3,4,4,3,3
8.85,3,3,4,4,3,3
8.852,3,3,4,4,3,3
8.854,3,3,4,4,3,3
8.856,3,3,4,4,3,3
8.858,3,3,4,4,3,3
8.86,3,3,4,4,3,3
8.862,3,3,4,4,3,3
8.864,3,3,4,4,3,3
8.866,3,3,4,4,3,3
8.868,3,3,4,4,3,3
8.87,3,3,4,4,3,3
8.872,3,3,4,4,3,3
8.874,3,3,4,4,3,3
8.876,3,3,4,4,3,3
8.878,3,3,4,4,3,3
8.88,3,3,4,4,3,3
8.882,3,3,4,4,3,3
8.884,3,3,4,4,3,3
8.886,3,3,4,4,3,3
8.888,3,3,4,4,3,3
8.89,3,3,4,4,3,3
8.892,3,3,4,4,3,3
8.894,3,3,4,4,3,3
8.896,3,3,4,4,3,3
8.898,3,3,4,4,3,3
8.9,3,3,4,4,3,3
8.902,3,3,4,4,3,3
8.904,3,3,4,4,3,3
8.906,3,3,4,4,3,3
8.908,3,3,4,4,3,3
8.91,3,3,4,4,3,3
8.912,3,3,4,4,3,3
8.914,3,3,4,4,3,3
8.916,3,3,4,4,3,3
8.918,3,3,4,4,3,3
8.92,3,3,4,4,3,3
8.922,3,3,4,4,3,3
8.924,3,3,4,4,3,3
8.926,3,3,4,4,3,3
8.928,3,3,4,4,3,3
8.93,3,3,4,4,3,3
8.932,3,3,4,4,3,3
8.934,3,3,4,4,3,3
8.936,3,3,4,4,3,3
8.938,3,3,4,4,3,3
8.94,3,3,4,4,3,3
8.942,3,3,4,4,3,3
8.944,3,3,4,4,3,3
8.946,3,3,4,4,3,3
8.948,3,3,4,4,3,3
8.95,3,3,4,4,3,3
8.952,3,3,4,4,3,3
8.954,3,3,4,4,3,3
8.956,3,3,4,4,3,3
8.958,3,3,4,4,3,3
8.96,3,3,4,4,3,3
8.962,3,3,4,4,3,3
8.964,3,3,4,4,3,3
8.966,3,3,4,4,3,3
8.968,3,3,4,4,3,3
8.97,3,3,4,4,3,3
8.972,3,3,4,4,3,3
8.974,3,3,4,4,3,3
8.976,3,3,4,4,3,3
8.978,3,3,4,4,3,3
8.98,3,3,4,4,3,3
8.982,3,3,4,4,3,3
8.984,3,3,4,4,3,3
8.986,3,3,4,4,3,3
8.988,3,3,4,4,3,3
8.99,3,3,4,4,3,3
8.992,3,3,4,4,3,3
8.994,3,3,4,4,3,3
8.996,3,3,4,4,3,3
8.998,3,3,4,4,3,3
9,3,3,4,4,3,3
9.002,3,3,4,4,3,3
9.004,3,3,4,4,3,3
9.006,3,3,4,4,3,3
9.008,3,3,4,4,3,3
9.01,3,3,4,4,3,3
9.012,3,3,4,4,3,3
9.014,3,3,4,4,3,3
9.016,3,3,4,4,3,3
9.018,3,3,4,4,3,3
9.02,3,3,4,4,3,3
9.022,3,3,4,4,3,3
9.024,3,3,4,4,3,3
9.026,3,3,4,4,3,3
9.028,3,3,4,4,3,3
9.03,3,3,4,4,3,3
9.032,3,3,4,4,3,3
9.034,3,3,4,4,3,3
9.036,3,3,4,4,3,3
9.038,3,3,4,4,3,3
9.04,3,3,4,4,3,3
9.042,3,3,4,4,3,3
9.044,3,3,4,4,3,3
9.046,3,3,4,4,3,3
9.048,3,3,4,4,3,3
9.05,3,3,4,4,3,3
9.052,3,3,4,4,3,3
9.054,3,3,4,4,3,3
9.056,3,3,4,4,3,3
9.058,3,3,4,4,3,3
9.06,3,3,4,4,3,3
9.062,3,3,4,4,3,3
9.064,3,3,4,4,3,3
9.066,3,3,4,4,3,3
9.068,3,3,4,4,3,3
9.07,3,3,4,4,3,3
9.072,3,3,4,4,3,3
9.074,3,3,4,4,3,3
9.076,3,3,4,4,3,3
9.078,3,3,4,4,3,3
9.08,3,3,4,4,3,3
9.082,3,3,4,4,3,3
9.084,3,3,4,4,3,3
9.086,3,3,4,4,3,3
9.088,3,3,4,4,3,3
9.09,3,3,4,4,3,3
9.092,3,3,4,4,3,3
9.094,3,3,4,4,3,3
9.096,3,3,4,4,3,3
9.098,3,3,4,4,3,3
9.1,3,3,4,4,3,3
9.102,3,3,4,4,3,3
9.104,3,3,4,4,3,3
9.106,3,3,4,4,3,3
9.108,3,3,4,4,3,3
9.11,3,3,4,4,3,3
9.112,3,3,4,4,3,3
9.114,3,3,4,4,3,3
9.116,3,3,4,4,3,3
9.118,3,3,4,4,3,3
9.12,3,3,4,4,3,3
9.122,3,3,4,4,3,3
9.124,3,3,4,4,3,3
9.126,3,3,4,4,3,3
9.128,3,3,4,4,3,3
9.13,3,3,4,4,3,3
9.132,3,3,4,4,3,3
9.134,3,3,4,4,3,3
9.136,3,3,4,4,3,3
9.138,3,3,4,4,3,3
9.14,3,3,4,4,3,3
9.142,3,3,4,4,3,3
9.144,3,3,4,4,3,3
9.146,3,3,4,4,3,3
9.148,3,3,4,4,3,3
9.15,3,3,4,4,3,3
9.152,3,3,4,4,3,3
9.154,3,3,4,4,3,3
9.156,3,3,4,4,3,3
9.158,3,3,4,4,3,3
9.16,3,3,4,4,3,3
9.162,3,3,4,4,3,3
9.164,3,3,4,4,3,3
9.166,3,3,4,4,3,3
9.168,3,3,4,4,3,3
9.17,3,3,4,4,3,3
9.172,3,3,4,4,3,3
9.174,3,3,4,4,3,3
9.176,3,3,4,4,3,3
9.178,3,3,4,4,3,3
9.18,3,3,4,4,3,3
9.182,3,3,4,4,3,3
9.184,3,3,4,4,3,3
9.186,3,3,4,4,3,3
9.188,3,3,4,4,3,3
9.19,3,3,4,4,3,3
9.192,3,3,4,4,3,3
9.194,3,3,4,4,3,3
9.196,3,3,4,4,3,3
9.198,3,3,4,4,3,3
9.2,3,3,4,4,3,3
9.202,3,3,4,4,3,3
9.204,3,3,4,4,3,3
9.206,3,3,4,4,3,3
9.208,3,3,4,4,3,3
9.21,3,3,4,4,3,3
9.212,3,3,4,4,3,3
9.214,3,3,4,4,3,3
9.216,3,3,4,4,3,3
9.218,3,3,4,4,3,3
9.22,3,3,4,4,3,3
9.222,3,3,4,4,3,3
9.224,3,3,4,4,3,3
9.226,3,3,4,4,3,3
9.228,3,3,4,4,3,3
9.23,3,3,4,4,3,3
9.232,3,3,4,4,3,3
9.234,3,3,4,4,3,3
9.236,3,3,4,4,3,3
9.238,3,3,4,4,3,3
9.24,3,3,4,4,3,3
9.242,3,3,4,4,3,3
9.244,3,3,4,4,3,3
9.246,3,3,4,4,3,3
9.248,3,3,4,4,3,3
9.25,3,3,4,4,3,3
9.252,3,3,4,4,3,3
9.254,3,3,4,4,3,3
9.256,3,3,4,4,3,3
9.258,3,3,4,4,3,3
9.26,3,3,4,4,3,3
9.262,3,3,4,4,3,3
9.264,3,3,4,4,3,3
9.266,3,3,4,4,3,3
9.268,3,3,4,4,3,3
9.27,3,3,4,4,3,3
9.272,3,3,4,4,3,3
9.274,3,3,4,4,3,3
9.276,3,3,4,4,3,3
9.278,3,3,4,4,3,3
9.28,3,3,4,4,3,3
9.282,3,3,4,4,3,3
9.284,3,3,4,4,3,3
9.286,3,3,4,4,3,3
9.288,3,3,4,4,3,3
9.29,3,3,4,4,3,3
9.292,3,3,4,4,3,3
9.294,3,3,4,4,3,3
9.296,3,3,4,4,3,3
9.298,3,3,4,4,3,3
9.3,3,3,4,4,3,3
9.302,3,3,4,4,3,3
9.304,3,3,4,4,3,3
9.306,3,3,4,4,3,3
9.308,3,3,4,4,3,3
9.31,3,3,4,4,3,3
9.312,3,3,4,4,3,3
9.314,3,3,4,4,3,3
9.316,3,3,4,4,3,3
9.318,3,3,4,4,3,3
9.32,3,3,4,4,3,3
9.322,3,3,4,4,3,3
9.324,3,3,4,4,3,3
9.326,3,3,4,4,3,3
9.328,3,3,4,4,3,3
9.33,3,3,4,4,3,3
9.332,3,3,4,4,3,3
9.334,3,3,4,4,3,3
9.336,3,3,4,4,3,3
9.338,3,3,4,4,3,3
9.34,3,3,4,4,3,3
9.342,3,3,4,4,3,3
9.344,3,3,4,4,3,3
9.346,3,3,4,4,3,3
9.348,3,3,4,4,3,3
9.35,3,3,4,4,3,3
9.352,3,3,4,4,3,3
9.354,3,3,4,4,3,3
9.356,3,3,4,4,3,3
9.358,3,3,4,4,3,3
9.36,3,3,4,4,3,3
9.362,3,3,4,4,3,3
9.364,3,3,4,4,3,3
9.366,3,3,4,4,3,3
9.368,3,3,4,4,3,3
9.37,3,3,4,4,3,3
9.372,3,3,4,4,3,3
9.374,3,3,4,4,3,3
9.376,3,3,4,4,3,3
9.378,3,3,4,4,3,3
9.38,3,3,4,4,3,3
9.382,3,3,4,4,3,3
9.384,3,3,4,4,3,3
9.386,3,3,4,4,3,3
9.388,3,3,4,4,3,3
9.39,3,3,4,4,3,3
9.392,3,3,4,4,3,3
9.394,3,3,4,4,3,3
9.396,3,3,4,4,3,3
9.398,3,3,4,4,3,3
9.4,3,3,4,4,3,3
9.402,3,3,4,4,3,3
9.404,3,3,4,4,3,3
9.406,3,3,4,4,3,3
9.408,3,3,4,4,3,3
9.41,3,3,4,4,3,3
9.412,3,3,4,4,3,3
9.414,3,3,4,4,3,3
9.416,3,3,4,4,3,3
9.418,3,3,4,4,3,3
9.42,3,3,4,4,3,3
9.422,3,3,4,4,3,3
9.424,3,3,4,4,3,3
9.426,3,3,4,4,3,3
9.428,3,3,4,4,3,3
9.43,3,3,4,4,3,3
9.432,3,3,4,4,3,3
9.434,3,3,4,4,3,3
9.436,3,3,4,4,3,3
9.438,3,3,4,4,3,3
9.44,3,3,4,4,3,3
9.442,3,3,4,4,3,3
9.444,3,3,4,4,3,3
9.446,3,3,4,4,3,3
9.448,3,3,4,4,3,3
9.45,3,3,4,4,3,3
9.452,3,3,4,4,3,3
9.454,3,3,4,4,3,3
9.456,3,3,4,4,3,3
9.458,3,3,4,4,3,3
9.46,3,3,4,4,3,3
9.462,3,3,4,4,3,3
9.464,3,3,4,4,3,3
9.466,3,3,4,4,3,3
9.468,3,3,4,4,3,3
9.47,3,3,4,4,3,3
9.472,3,3,4,4,3,3
9.474,3,3,4,4,3,3
9.476,3,3,4,4,3,3
9.478,3,3,4,4,3,3
9.48,3,3,4,4,3,3
9.482,3,3,4,4,3,3
9.484,3,3,4,4,3,3
9.486,3,3,4,4,3,3
9.488,3,3,4,4,3,3
9.49,3,3,4,4,3,3
9.492,3,3,4,4,3,3
9.494,3,3,4,4,3,3
9.496,3,3,4,4,3,3
9.498,3,3,4,4,3,3
9.5,3,3,4,4,3,3
9.502,3,3,4,4,3,3
9.504,3,3,4,4,3,3
9.506,3,3,4,4,3,3
9.508,3,3,4,4,3,3
9.51,3,3,4,4,3,3
9.512,3,3,4,4,3,3
9.514,3,3,4,4,3,3
9.516,3,3,4,4,3,3
9.518,3,3,4,4,3,3
9.52,3,3,4,4,3,3
9.522,3,3,4,4,3,3
9.524,3,3,4,4,3,3
9.526,3,3,4,4,3,3
9.528,3,3,4,4,3,3
9.53,3,3,4,4,3,3
9.532,3,3,4,4,3,3
9.534,3,3,4,4,3,3
9.536,3,3,4,4,3,3
9.538,3,3,4,4,3,3
9.54,3,3,4,4,3,3
9.542,3,3,4,4,3,3
9.544,3,3,4,4,3,3
9.546,3,3,4,4,3,3
9.548,3,3,4,4,3,3
9.55,3,3,4,4,3,3
9.552,3,3,4,4,3,3
9.554,3,3,4,4,3,3
9.556,3,3,4,4,3,3
9.558,3,3,4,4,3,3
9.56,3,3,4,4,3,3
9.562,3,3,4,4,3,3
9.564,3,3,4,4,3,3
9.566,3,3,4,4,3,3
9.568,3,3,4,4,3,3
9.57,3,3,4,4,3,3
9.572,3,3,4,4,3,3
9.574,3,3,4,4,3,3
9.576,3,3,4,4,3,3
9.578,3,3,4,4,3,3
9.58,3,3,4,4,3,3
9.582,3,3,4,4,3,3
9.584,3,3,4,4,3,3
9.586,3,3,4,4,3,3
9.588,3,3,4,4,3,3
9.59,3,3,4,4,3,3
9.592,3,3,4,4,3,3
9.594,3,3,4,4,3,3
9.596,3,3,4,4,3,3
9.598,3,3,4,4,3,3
9.6,3,3,4,4,3,3
9.602,3,3,4,4,3,3
9.604,3,3,4,4,3,3
9.606,3,3,4,4,3,3
9.608,3,3,4,4,3,3
9.61,3,3,4,4,3,3
9.612,3,3,4,4,3,3
9.614,3,3,4,4,3,3
9.616,3,3,4,4,3,3
9.618,3,3,4,4,3,3
9.62,3,3,4,4,3,3
9.622,3,3,4,4,3,3
9.624,3,3,4,4,3,3
9.626,3,3,4,4,3,3
9.628,3,3,4,4,3,3
9.63,3,3,4,4,3,3
9.632,3,3,4,4,3,3
9.634,3,3,4,4,3,3
9.636,3,3,4,4,3,3
9.638,3,3,4,4,3,3
9.64,3,3,4,4,3,3
9.642,3,3,4,4,3,3
9.644,3,3,4,4,3,3
9.646,3,3,4,4,3,3
9.648,3,3,4,4,3,3
9.65,3,3,4,4,3,3
9.652,3,3,4,4,3,3
9.654,3,3,4,4,3,3
9.656,3,3,4,4,3,3
9.658,3,3,4,4,3,3
9.66,3,3,4,4,3,3
9.662,3,3,4,4,3,3
9.664,3,3,4,4,3,3
9.666,3,3,4,4,3,3
9.668,3,3,4,4,3,3
9.67,3,3,4,4,3,3
9.672,3,3,4,4,3,3
9.674,3,3,4,4,3,3
9.676,3,3,4,4,3,3
9.678,3,3,4,4,3,3
9.68,3,3,4,4,3,3
9.682,3,3,4,4,3,3
9.684,3,3,4,4,3,3
9.686,3,3,4,4,3,3
9.688,3,3,4,4,3,3
9.69,3,3,4,4,3,3
9.692,3,3,4,4,3,3
9.694,3,3,4,4,3,3
9.696,3,3,4,4,3,3
9.698,3,3,4,4,3,3
9.7,3,3,4,4,3,3
9.702,3,3,4,4,3,3
9.704,3,3,4,4,3,3
9.706,3,3,4,4,3,3
9.708,3,3,4,4,3,3
9.71,3,3,4,4,3,3
9.712,3,3,4,4,3,3
9.714,3,3,4,4,3,3
9.716,3,3,4,4,3,3
9.718,3,3,4,4,3,3
9.72,3,3,4,4,3,3
9.722,3,3,4,4,3,3
9.724,3,3,4,4,3,3
9.726,3,3,4,4,3,3
9.728,3,3,4,4,3,3
9.73,3,3,4,4,3,3
9.732,3,3,4,4,3,3
9.734,3,3,4,4,3,3
9.736,3,3,4,4,3,3
9.738,3,3,4,4,3,3
9.74,3,3,4,4,3,3
9.742,3,3,4,4,3,3
9.744,3,3,4,4,3,3
9.746,3,3,4,4,3,3
9.748,3,3,4,4,3,3
9.75,3,3,4,4,3,3
9.752,3,3,4,4,3,3
9.754,3,3,4,4,3,3
9.756,3,3,4,4,3,3
9.758,3,3,4,4,3,3
9.76,3,3,4,4,3,3
9.762,3,3,4,4,3,3
9.764,3,3,4,4,3,3
9.766,3,3,4,4,3,3
9.768,3,3,4,4,3,3
9.77,3,3,4,4,3,3
9.772,3,3,4,4,3,3
9.774,3,3,4,4,3,3
9.776,3,3,4,4,3,3
9.778,3,3,4,4,3,3
9.78,3,3,4,4,3,3
9.782,3,3,4,4,3,3
9.784,3,3,4,4,3,3
9.786,3,3,4,4,3,3
9.788,3,3,4,4,3,3
9.79,3,3,4,4,3,3
9.792,3,3,4,4,3,3
9.794,3,3,4,4,3,3
9.796,3,3,4,4,3,3
9.798,3,3,4,4,3,3
9.8,3,3,4,4,3,3
9.802,3,3,4,4,3,3
9.804,3,3,4,4,3,3
9.806,3,3,4,4,3,3
9.808,3,3,4,4,3,3
9.81,3,3,4,4,3,3
9.812,3,3,4,4,3,3
9.814,3,3,4,4,3,3
9.816,3,3,4,4,3,3
9.818,3,3,4,4,3,3
9.82,3,3,4,4,3,3
9.822,3,3,4,4,3,3
9.824,3,3,4,4,3,3
9.826,3,3,4,4,3,3
9.828,3,3,4,4,3,3
9.83,3,3,4,4,3,3
9.832,3,3,4,4,3,3
9.834,3,3,4,4,3,3
9.836,3,3,4,4,3,3
9.838,3,3,4,4,3,3
9.84,3,3,4,4,3,3
9.842,3,3,4,4,3,3
9.844,3,3,4,4,3,3
9.846,3,3,4,4,3,3
9.848,3,3,4,4,3,3
9.85,3,3,4,4,3,3
9.852,3,3,4,4,3,3
9.854,3,3,4,4,3,3
9.856,3,3,4,4,3,3
9.858,3,3,4,4,3,3
9.86,3,3,4,4,3,3
9.862,3,3,4,4,3,3
9.864,3,3,4,4,3,3
9.866,3,3,4,4,3,3
9.868,3,3,4,4,3,3
9.87,3,3,4,4,3,3
9.872,3,3,4,4,3,3
9.874,3,3,4,4,3,3
9.876,3,3,4,4,3,3
9.878,3,3,4,4,3,3
9.88,3,3,4,4,3,3
9.882,3,3,4,4,3,3
9.884,3,3,4,4,3,3
9.886,3,3,4,4,3,3
9.888,3,3,4,4,3,3
9.89,3,3,4,4,3,3
9.892,3,3,4,4,3,3
9.894,3,3,4,4,3,3
9.896,3,3,4,4,3,3
9.898,3,3,4,4,3,3
9.9,3,3,4,4,3,3
9.902,3,3,4,4,3,3
9.904,3,3,4,4,3,3
9.906,3,3,4,4,3,3
9.908,3,3,4,4,3,3
9.91,3,3,4,4,3,3
9.912,3,3,4,4,3,3
9.914,3,3,4,4,3,3
9.916,3,3,4,4,3,3
9.918,3,3,4,4,3,3
9.92,3,3,4,4,3,3
9.922,3,3,4,4,3,3
9.924,3,3,4,4,3,3
9.926,3,3,4,4,3,3
9.928,3,3,4,4,3,3
9.93,3,3,4,4,3,3
9.932,3,3,4,4,3,3
9.934,3,3,4,4,3,3
9.936,3,3,4,4,3,3
9.938,3,3,4,4,3,3
9.94,3,3,4,4,3,3
9.942,3,3,4,4,3,3
9.944,3,3,4,4,3,3
9.946,3,3,4,4,3,3
9.948,3,3,4,4,3,3
9.95,3,3,4,4,3,3
9.952,3,3,4,4,3,3
9.954,3,3,4,4,3,3
9.956,3,3,4,4,3,3
9.958,3,3,4,4,3,3
9.96,3,3,4,4,3,3
9.962,3,3,4,4,3,3
9.964,3,3,4,4,3,3
9.966,3,3,4,4,3,3
9.968,3,3,4,4,3,3
9.97,3,3,4,4,3,3
9.972,3,3,4,4,3,3
9.974,3,3,4,4,3,3
9.976,3,3,4,4,3,3
9.978,3,3,4,4,3,3
9.98,3,3,4,4,3,3
9.982,3,3,4,4,3,3
9.984,3,3,4,4,3,3
9.986,3,3,4,4,3,3
9.988,3,3,4,4,3,3
9.99,3,3,4,4,3,3
9.992,3,3,4,4,3,3
9.994,3,3,4,4,3,3
9.996,3,3,4,4,3,3
9.998,3,3,4,4,3,3
10,3,3,4,4,3,3
10,3,3,4,4,3,3
