"time","medium1.T","medium1.p","medium2.T","medium2.p"
0.085,300.28755034225,100169.720414623,300.133660078957,100106.541642639
0.0852,300.288226425293,100170.11975478,300.13397433544,100106.792314627
0.0854,300.288902505961,100170.519094927,300.134288590806,100107.042986548
0.0856,300.289578584254,100170.918435065,300.134602845056,100107.293658402
0.0858,300.290254660171,100171.317775193,300.134917098189,100107.544330189
0.086,300.290930733714,100171.717115312,300.135231350206,100107.79500191
0.0862,300.291606804882,100172.116455422,300.135545601107,100108.045673564
0.0864,300.292282873674,100172.515795522,300.135859850892,100108.296345151
0.0866,300.292958940091,100172.915135613,300.13617409956,100108.547016671
0.0868,300.293635004134,100173.314475694,300.136488347112,100108.797688124
0.087,300.294311065801,100173.713815767,300.136802593548,100109.048359511
0.0872,300.294987125093,100174.113155829,300.137116838868,100109.299030831
0.0874,300.29566318201,100174.512495883,300.137431083071,100109.549702084
0.0876,300.296339236552,100174.911835927,300.137745326158,100109.80037327
0.0878,300.297015288719,100175.311175962,300.138059568128,100110.05104439
0.088,300.29769133851,100175.710515987,300.138373808983,100110.301715442
0.0882,300.298367385927,100176.109856003,300.138688048721,100110.552386428
0.0884,300.299043430968,100176.509196009,300.139002287342,100110.803057347
0.0886,300.299719473635,100176.908536007,300.139316524848,100111.0537282
0.0888,300.300395513926,100177.307875995,300.139630761237,100111.304398985
0.089,300.301071551842,100177.707215973,300.13994499651,100111.555069704
0.0892,300.301747587383,100178.106555942,300.140259230666,100111.805740356
0.0894,300.30242362055,100178.505895902,300.140573463707,100112.056410941
0.0896,300.303099651341,100178.905235852,300.140887695631,100112.307081459
0.0898,300.303775679756,100179.304575793,300.141201926438,100112.557751911
0.09,300.304451705797,100179.703915725,300.14151615613,100112.808422295
0.0902,300.305127729463,100180.103255647,300.141830384705,100113.059092613
0.0904,300.305803750754,100180.50259556,300.142144612164,100113.309762865
0.0906,300.306479769669,100180.901935463,300.142458838506,100113.560433049
0.0908,300.30715578621,100181.301275358,300.142773063732,100113.811103166
0.091,300.307831800375,100181.700615242,300.143087287842,100114.061773217
0.0912,300.308507812165,100182.099955118,300.143401510836,100114.312443201
0.0914,300.30918382158,100182.499294984,300.143715732713,100114.563113118
0.0916,300.30985982862,100182.89863484,300.144029953474,100114.813782969
0.0918,300.310535833285,100183.297974688,300.144344173119,100115.064452752
0.092,300.311211835575,100183.697314526,300.144658391648,100115.315122469
0.0922,300.31188783549,100184.096654354,300.14497260906,100115.565792119
0.0924,300.31256383303,100184.495994173,300.145286825356,100115.816461702
0.0926,300.313239828194,100184.895333983,300.145601040535,100116.067131219
0.0928,300.313915820984,100185.294673784,300.145915254599,100116.317800668
0.093,300.314591811398,100185.694013575,300.146229467546,100116.568470051
0.0932,300.315267799438,100186.093353356,300.146543679376,100116.819139367
0.0934,300.315943785102,100186.492693129,300.146857890091,100117.069808617
0.0936,300.316619768391,100186.892032892,300.147172099689,100117.320477799
0.0938,300.317295749305,100187.291372645,300.147486308171,100117.571146915
0.094,300.317971727844,100187.690712389,300.147800515536,100117.821815964
0.0942,300.318647704008,100188.090052124,300.148114721786,100118.072484946
0.0944,300.319323677797,100188.48939185,300.148428926919,100118.323153861
0.0946,300.31999964921,100188.888731566,300.148743130935,100118.57382271
0.0948,300.320675618249,100189.288071273,300.149057333836,100118.824491491
0.095,300.321351584913,100189.68741097,300.14937153562,100119.075160206
0.0952,300.322027549201,100190.086750658,300.149685736288,100119.325828854
0.0954,300.322703511114,100190.486090337,300.149999935839,100119.576497436
0.0956,300.323379470653,100190.885430006,300.150314134274,100119.82716595
0.0958,300.324055427816,100191.284769666,300.150628331593,100120.077834398
0.096,300.324731382604,100191.684109316,300.150942527796,100120.328502779
0.0962,300.325407335017,100192.083448957,300.151256722883,100120.579171093
0.0964,300.326083285055,100192.482788589,300.151570916853,100120.82983934
0.0966,300.326759232718,100192.882128211,300.151885109706,100121.080507521
0.0968,300.327435178005,100193.281467825,300.152199301444,100121.331175635
0.097,300.328111120918,100193.680807428,300.152513492065,100121.581843682
0.0972,300.328787061455,100194.080147022,300.15282768157,100121.832511662
0.0974,300.329462999618,100194.479486607,300.153141869959,100122.083179575
0.0976,300.330138935405,100194.878826183,300.153456057231,100122.333847422
0.0978,300.330814868817,100195.278165749,300.153770243387,100122.584515202
0.098,300.331490799855,100195.677505306,300.154084428427,100122.835182915
0.0982,300.332166728517,100196.076844853,300.15439861235,100123.085850561
0.0984,300.332842654804,100196.476184391,300.154712795157,100123.33651814
0.0986,300.333518578716,100196.87552392,300.155026976848,100123.587185653
0.0988,300.334194500252,100197.274863439,300.155341157423,100123.837853099
0.099,300.334870419414,100197.674202949,300.155655336881,100124.088520478
0.0992,300.335546336201,100198.07354245,300.155969515223,100124.33918779
0.0994,300.336222250612,100198.472881941,300.156283692449,100124.589855036
0.0996,300.336898162649,100198.872221423,300.156597868558,100124.840522214
0.0998,300.33757407231,100199.271560896,300.156912043551,100125.091189326
0.1,300.338249979596,100199.670900359,300.157226217428,100125.341856371
0.1002,300.338925884507,100200.070239812,300.157540390189,100125.59252335
0.1004,300.339601787043,100200.469579257,300.157854561833,100125.843190261
0.1006,300.340277687204,100200.868918692,300.158168732361,100126.093857106
0.1008,300.34095358499,100201.268258117,300.158482901772,100126.344523884
0.101,300.341629480401,100201.667597534,300.158797070068,100126.595190595
0.1012,300.342305373437,100202.06693694,300.159111237247,100126.845857239
0.1014,300.342981264097,100202.466276338,300.15942540331,100127.096523817
0.1016,300.343657152383,100202.865615726,300.159739568256,100127.347190327
0.1018,300.344333038293,100203.264955105,300.160053732086,100127.597856771
0.102,300.345008921829,100203.664294474,300.1603678948,100127.848523149
0.1022,300.345684802989,100204.063633834,300.160682056398,100128.099189459
0.1024,300.346360681774,100204.462973185,300.160996216879,100128.349855703
0.1026,300.347036558184,100204.862312526,300.161310376244,100128.600521879
0.1028,300.347712432219,100205.261651858,300.161624534493,100128.851187989
0.103,300.348388303879,100205.660991181,300.161938691625,100129.101854033
0.1032,300.349064173164,100206.060330494,300.162252847642,100129.352520009
0.1034,300.349740040074,100206.459669798,300.162567002541,100129.603185919
0.1036,300.350415904608,100206.859009092,300.162881156325,100129.853851761
0.1038,300.351091766768,100207.258348377,300.163195308992,100130.104517537
0.104,300.351767626552,100207.657687653,300.163509460543,100130.355183247
0.1042,300.352443483962,100208.057026919,300.163823610978,100130.605848889
0.1044,300.353119338996,100208.456366176,300.164137760297,100130.856514465
0.1046,300.353795191655,100208.855705424,300.164451908499,100131.107179973
0.1048,300.354471041939,100209.255044662,300.164766055584,100131.357845416
0.105,300.355146890266,100209.65438389,300.16508020176,100131.608510804
0.1052,300.35582273639,100210.053723107,300.165394346905,100131.859176131
0.1054,300.356498580143,100210.453062315,300.165708490935,100132.109841392
0.1056,300.357174421526,100210.852401514,300.166022633852,100132.360506586
0.1058,300.357850260538,100211.251740704,300.166336775654,100132.611171713
0.106,300.358526097179,100211.651079884,300.166650916342,100132.861836774
0.1062,300.35920193145,100212.050419054,300.166965055916,100133.112501768
0.1064,300.35987776335,100212.449758216,300.167279194376,100133.363166695
0.1066,300.36055359288,100212.849097368,300.167593331722,100133.613831556
0.1068,300.361229420039,100213.24843651,300.167907467954,100133.86449635
0.107,300.361905244827,100213.647775643,300.168221603071,100134.115161077
0.1072,300.362581067244,100214.047114767,300.168535737075,100134.365825738
0.1074,300.363256887292,100214.446453881,300.168849869964,100134.616490332
0.1076,300.363932704968,100214.845792986,300.16916400174,100134.867154859
0.1078,300.364608520274,100215.245132082,300.169478132401,100135.11781932
0.108,300.365284333209,100215.644471168,300.169792261948,100135.368483714
0.1082,300.365960143773,100216.043810245,300.170106390381,100135.619148041
0.1084,300.366635951967,100216.443149312,300.170420517701,100135.869812302
0.1086,300.36731175779,100216.842488371,300.170734643905,100136.120476496
0.1088,300.367987561243,100217.241827419,300.171048768996,100136.371140624
0.109,300.368663362325,100217.641166459,300.171362892973,100136.621804685
0.1092,300.369339161036,100218.040505488,300.171677015836,100136.872468679
0.1094,300.370014957377,100218.439844509,300.171991137584,100137.123132607
0.1096,300.370690751347,100218.83918352,300.172305258219,100137.373796467
0.1098,300.371366542946,100219.238522522,300.172619377739,100137.624460262
0.11,300.372042332175,100219.637861514,300.172933496146,100137.875123989
0.1102,300.372718119033,100220.037200497,300.173247613438,100138.12578765
0.1104,300.373393903521,100220.436539471,300.173561729616,100138.376451244
0.1106,300.374069685638,100220.835878435,300.17387584468,100138.627114772
0.1108,300.374745465384,100221.23521739,300.17418995863,100138.877778233
0.111,300.37542124276,100221.634556335,300.174504071466,100139.128441627
0.1112,300.376097017765,100222.033895271,300.174818183188,100139.379104955
0.1114,300.376772790399,100222.433234198,300.175132293796,100139.629768216
0.1116,300.377448560663,100222.832573115,300.175446403289,100139.880431411
0.1118,300.378124328556,100223.231912023,300.175760511669,100140.131094538
0.112,300.378800094078,100223.631250922,300.176074618934,100140.381757599
0.1122,300.37947585723,100224.030589811,300.176388725086,100140.632420594
0.1124,300.380151618011,100224.429928691,300.176702830123,100140.883083521
0.1126,300.380827376422,100224.829267561,300.177016934046,100141.133746383
0.1128,300.381503132462,100225.228606422,300.177331036855,100141.384409177
0.113,300.382178886131,100225.627945274,300.17764513855,100141.635071905
0.1132,300.38285463743,100226.027284116,300.177959239131,100141.885734566
0.1134,300.383530386358,100226.426622949,300.178273338598,100142.136397161
0.1136,300.384206132916,100226.825961772,300.178587436951,100142.387059688
0.1138,300.384881877103,100227.225300586,300.178901534189,100142.63772215
0.114,300.385557618919,100227.624639391,300.179215630314,100142.888384544
0.1142,300.386233358364,100228.023978186,300.179529725324,100143.139046872
0.1144,300.386909095439,100228.423316972,300.179843819221,100143.389709133
0.1146,300.387584830144,100228.822655749,300.180157912003,100143.640371328
0.1148,300.388260562477,100229.221994516,300.180472003671,100143.891033456
0.115,300.38893629244,100229.621333274,300.180786094225,100144.141695517
0.1152,300.389612020033,100230.020672022,300.181100183665,100144.392357512
0.1154,300.390287745254,100230.420010761,300.181414271991,100144.64301944
0.1156,300.390963468106,100230.819349491,300.181728359203,100144.893681301
0.1158,300.391639188586,100231.218688211,300.182042445301,100145.144343096
0.116,300.392314906696,100231.618026922,300.182356530284,100145.395004824
0.1162,300.392990622435,100232.017365623,300.182670614154,100145.645666485
0.1164,300.393666335804,100232.416704315,300.182984696909,100145.89632808
0.1166,300.394342046802,100232.816042998,300.183298778551,100146.146989608
0.1168,300.395017755429,100233.215381671,300.183612859078,100146.39765107
0.117,300.395693461686,100233.614720335,300.183926938491,100146.648312465
0.1172,300.396369165572,100234.01405899,300.18424101679,100146.898973793
0.1174,300.397044867088,100234.413397635,300.184555093975,100147.149635054
0.1176,300.397720566232,100234.812736271,300.184869170046,100147.400296249
0.1178,300.398396263007,100235.212074897,300.185183245003,100147.650957377
0.118,300.39907195741,100235.611413514,300.185497318846,100147.901618439
0.1182,300.399747649443,100236.010752122,300.185811391574,100148.152279434
0.1184,300.400423339105,100236.41009072,300.186125463189,100148.402940362
0.1186,300.401099026397,100236.809429309,300.18643953369,100148.653601223
0.1188,300.401774711318,100237.208767888,300.186753603076,100148.904262018
0.119,300.402450393869,100237.608106458,300.187067671348,100149.154922747
0.1192,300.403126074048,100238.007445019,300.187381738506,100149.405583408
0.1194,300.403801751858,100238.40678357,300.187695804551,100149.656244003
0.1196,300.404477427296,100238.806122112,300.188009869481,100149.906904532
0.1198,300.405153100364,100239.205460645,300.188323933297,100150.157564993
0.12,300.405828771061,100239.604799168,300.188637995998,100150.408225388
0.1202,300.406504439388,100240.004137682,300.188952057586,100150.658885717
0.1204,300.407180105344,100240.403476186,300.18926611806,100150.909545978
0.1206,300.407855768929,100240.802814681,300.189580177419,100151.160206174
0.1208,300.408531430144,100241.202153167,300.189894235665,100151.410866302
0.121,300.409207088988,100241.601491643,300.190208292796,100151.661526364
