"Time","heatCapacitor.T","eddyCurrentForce.lossPower","mass.s"
0.963,493.14954,0.00026641044,5.8721633
0.96350002,493.14954,0.00026344045,5.8721657
0.96399999,493.14954,0.00026050358,5.8721681
0.96450001,493.14954,0.00025759952,5.8721704
0.96499997,493.14954,0.00025472781,5.8721728
0.9655,493.14954,0.00025188812,5.8721752
0.96600002,493.14954,0.0002490801,5.8721776
0.96649998,493.14954,0.00024630339,5.87218
0.96700001,493.14954,0.00024355762,5.8721824
0.96749997,493.14954,0.00024084246,5.8721848
0.96799999,493.14954,0.00023815758,5.8721867
0.96850002,493.14954,0.00023550262,5.872189
0.96899998,493.14954,0.00023287727,5.8721914
0.96950001,493.14954,0.00023028118,5.8721938
0.97000003,493.14954,0.00022771402,5.8721962
0.97049999,493.14954,0.00022517549,5.8721981
0.97100002,493.14954,0.00022266526,5.8722005
0.97149998,493.14954,0.00022018299,5.8722029
0.972,493.14954,0.00021772842,5.8722048
0.97250003,493.14954,0.00021530119,5.8722072
0.97299999,493.14954,0.00021290102,5.8722091
0.97350001,493.14954,0.00021052762,5.8722115
0.97399998,493.14954,0.00020818066,5.8722138
0.9745,493.14954,0.00020585988,5.8722157
0.97500002,493.14954,0.00020356494,5.8722181
0.97549999,493.14954,0.0002012956,5.87222
0.97600001,493.14954,0.00019905154,5.8722219
0.97649997,493.14954,0.00019683251,5.8722243
0.977,493.14954,0.0001946382,5.8722262
0.97750002,493.14954,0.00019246835,5.8722286
0.97799999,493.14954,0.00019032271,5.8722305
0.97850001,493.14954,0.00018820101,5.8722324
0.97899997,493.14954,0.00018610296,5.8722343
0.9795,493.14954,0.00018402829,5.8722367
0.98000002,493.14954,0.00018197676,5.8722386
0.98049998,493.14954,0.00017994811,5.8722405
0.98100001,493.14954,0.00017794207,5.8722425
0.98150003,493.14954,0.00017595838,5.8722448
0.98199999,493.14954,0.00017399683,5.8722467
0.98250002,493.14954,0.00017205713,5.8722486
0.98299998,493.14954,0.00017013904,5.8722506
0.9835,493.14954,0.00016824236,5.8722525
0.98400003,493.14954,0.00016636681,5.8722544
0.98449999,493.14954,0.00016451217,5.8722563
0.98500001,493.14954,0.0001626782,5.8722582
0.98549998,493.14954,0.00016086467,5.8722601
0.986,493.14954,0.00015907137,5.872262
0.98650002,493.14954,0.00015729805,5.8722639
0.98699999,493.14954,0.00015554449,5.8722658
0.98750001,493.14954,0.0001538105,5.8722677
0.98799998,493.14954,0.00015209582,5.8722696
0.9885,493.14954,0.00015040026,5.8722711
0.98900002,493.14954,0.00014872359,5.872273
0.98949999,493.14954,0.00014706561,5.8722749
0.99000001,493.14954,0.00014542612,5.8722768
0.99049997,493.14954,0.00014380489,5.8722787
0.991,493.14954,0.00014220174,5.8722801
0.99150002,493.14954,0.00014061645,5.872282
0.99199998,493.14954,0.00013904886,5.8722839
0.99250001,493.14954,0.00013749875,5.8722858
0.99299997,493.14954,0.00013596591,5.8722873
0.99349999,493.14954,0.00013445017,5.8722892
0.99400002,493.14954,0.0001329513,5.8722906
0.99449998,493.14954,0.00013146916,5.8722925
0.995,493.14954,0.00013000352,5.8722944
0.99550003,493.14954,0.00012855424,5.8722959
0.99599999,493.14954,0.00012712109,5.8722978
0.99650002,493.14954,0.00012570393,5.8722992
0.99699998,493.14954,0.00012430256,5.8723011
0.9975,493.14954,0.00012291681,5.8723025
0.99800003,493.14954,0.00012154651,5.8723044
0.99849999,493.14954,0.00012019147,5.8723059
0.99900001,493.14954,0.00011885154,5.8723078
0.99949998,493.14954,0.00011752654,5.8723092
1,493.14954,0.00011621631,5.8723106
1,493.14954,0.00011621631,5.8723106
