"time","p_table.a","p_table.b","p_table.last","p_table.nextEvent"
3.314,2,99990,2,0
3.3145,2,99990,2,0
3.315,2,99990,2,0
3.3155,2,99990,2,0
3.316,2,99990,2,0
3.3165,2,99990,2,0
3.317,2,99990,2,0
3.3175,2,99990,2,0
3.318,2,99990,2,0
3.3185,2,99990,2,0
3.319,2,99990,2,0
3.3195,2,99990,2,0
3.32,2,99990,2,0
3.3205,2,99990,2,0
3.321,2,99990,2,0
3.3215,2,99990,2,0
3.322,2,99990,2,0
3.3225,2,99990,2,0
3.323,2,99990,2,0
3.3235,2,99990,2,0
3.324,2,99990,2,0
3.3245,2,99990,2,0
3.325,2,99990,2,0
3.3255,2,99990,2,0
3.326,2,99990,2,0
3.3265,2,99990,2,0
3.327,2,99990,2,0
3.3275,2,99990,2,0
3.328,2,99990,2,0
3.3285,2,99990,2,0
3.329,2,99990,2,0
3.3295,2,99990,2,0
3.33,2,99990,2,0
3.3305,2,99990,2,0
3.331,2,99990,2,0
3.3315,2,99990,2,0
3.332,2,99990,2,0
3.3325,2,99990,2,0
3.333,2,99990,2,0
3.3335,2,99990,2,0
3.334,2,99990,2,0
3.3345,2,99990,2,0
3.335,2,99990,2,0
3.3355,2,99990,2,0
3.336,2,99990,2,0
3.3365,2,99990,2,0
3.337,2,99990,2,0
3.3375,2,99990,2,0
3.338,2,99990,2,0
3.3385,2,99990,2,0
3.339,2,99990,2,0
3.3395,2,99990,2,0
3.34,2,99990,2,0
3.3405,2,99990,2,0
3.341,2,99990,2,0
3.3415,2,99990,2,0
3.342,2,99990,2,0
3.3425,2,99990,2,0
3.343,2,99990,2,0
3.3435,2,99990,2,0
3.344,2,99990,2,0
3.3445,2,99990,2,0
3.345,2,99990,2,0
3.3455,2,99990,2,0
3.346,2,99990,2,0
3.3465,2,99990,2,0
3.347,2,99990,2,0
3.3475,2,99990,2,0
3.348,2,99990,2,0
3.3485,2,99990,2,0
3.349,2,99990,2,0
3.3495,2,99990,2,0
3.35,2,99990,2,0
3.3505,2,99990,2,0
3.351,2,99990,2,0
3.3515,2,99990,2,0
3.352,2,99990,2,0
3.3525,2,99990,2,0
3.353,2,99990,2,0
3.3535,2,99990,2,0
3.354,2,99990,2,0
3.3545,2,99990,2,0
3.355,2,99990,2,0
3.3555,2,99990,2,0
3.356,2,99990,2,0
3.3565,2,99990,2,0
3.357,2,99990,2,0
3.3575,2,99990,2,0
3.358,2,99990,2,0
3.3585,2,99990,2,0
3.359,2,99990,2,0
3.3595,2,99990,2,0
3.36,2,99990,2,0
3.3605,2,99990,2,0
3.361,2,99990,2,0
3.3615,2,99990,2,0
3.362,2,99990,2,0
3.3625,2,99990,2,0
3.363,2,99990,2,0
3.3635,2,99990,2,0
3.364,2,99990,2,0
3.3645,2,99990,2,0
3.365,2,99990,2,0
3.3655,2,99990,2,0
3.366,2,99990,2,0
3.3665,2,99990,2,0
3.367,2,99990,2,0
3.3675,2,99990,2,0
3.368,2,99990,2,0
3.3685,2,99990,2,0
3.369,2,99990,2,0
3.3695,2,99990,2,0
3.37,2,99990,2,0
3.3705,2,99990,2,0
3.371,2,99990,2,0
3.3715,2,99990,2,0
3.372,2,99990,2,0
3.3725,2,99990,2,0
3.373,2,99990,2,0
3.3735,2,99990,2,0
3.374,2,99990,2,0
3.3745,2,99990,2,0
3.375,2,99990,2,0
3.3755,2,99990,2,0
3.376,2,99990,2,0
3.3765,2,99990,2,0
3.377,2,99990,2,0
3.3775,2,99990,2,0
3.378,2,99990,2,0
3.3785,2,99990,2,0
3.379,2,99990,2,0
3.3795,2,99990,2,0
3.38,2,99990,2,0
3.3805,2,99990,2,0
3.381,2,99990,2,0
3.3815,2,99990,2,0
3.382,2,99990,2,0
3.3825,2,99990,2,0
3.383,2,99990,2,0
3.3835,2,99990,2,0
3.384,2,99990,2,0
3.3845,2,99990,2,0
3.385,2,99990,2,0
3.3855,2,99990,2,0
3.386,2,99990,2,0
3.3865,2,99990,2,0
3.387,2,99990,2,0
3.3875,2,99990,2,0
3.388,2,99990,2,0
3.3885,2,99990,2,0
3.389,2,99990,2,0
3.3895,2,99990,2,0
3.39,2,99990,2,0
3.3905,2,99990,2,0
3.391,2,99990,2,0
3.3915,2,99990,2,0
3.392,2,99990,2,0
3.3925,2,99990,2,0
3.393,2,99990,2,0
3.3935,2,99990,2,0
3.394,2,99990,2,0
3.3945,2,99990,2,0
3.395,2,99990,2,0
3.3955,2,99990,2,0
3.396,2,99990,2,0
3.3965,2,99990,2,0
3.397,2,99990,2,0
3.3975,2,99990,2,0
3.398,2,99990,2,0
3.3985,2,99990,2,0
3.399,2,99990,2,0
3.3995,2,99990,2,0
3.4,2,99990,2,0
3.4005,2,99990,2,0
3.401,2,99990,2,0
3.4015,2,99990,2,0
3.402,2,99990,2,0
3.4025,2,99990,2,0
3.403,2,99990,2,0
3.4035,2,99990,2,0
3.404,2,99990,2,0
3.4045,2,99990,2,0
3.405,2,99990,2,0
3.4055,2,99990,2,0
3.406,2,99990,2,0
3.4065,2,99990,2,0
3.407,2,99990,2,0
3.4075,2,99990,2,0
3.408,2,99990,2,0
3.4085,2,99990,2,0
3.409,2,99990,2,0
3.4095,2,99990,2,0
3.41,2,99990,2,0
3.4105,2,99990,2,0
3.411,2,99990,2,0
3.4115,2,99990,2,0
3.412,2,99990,2,0
3.4125,2,99990,2,0
3.413,2,99990,2,0
3.4135,2,99990,2,0
3.414,2,99990,2,0
3.4145,2,99990,2,0
3.415,2,99990,2,0
3.4155,2,99990,2,0
3.416,2,99990,2,0
3.4165,2,99990,2,0
3.417,2,99990,2,0
3.4175,2,99990,2,0
3.418,2,99990,2,0
3.4185,2,99990,2,0
3.419,2,99990,2,0
3.4195,2,99990,2,0
3.42,2,99990,2,0
3.4205,2,99990,2,0
3.421,2,99990,2,0
3.4215,2,99990,2,0
3.422,2,99990,2,0
3.4225,2,99990,2,0
3.423,2,99990,2,0
3.4235,2,99990,2,0
3.424,2,99990,2,0
3.4245,2,99990,2,0
3.425,2,99990,2,0
3.4255,2,99990,2,0
3.426,2,99990,2,0
3.4265,2,99990,2,0
3.427,2,99990,2,0
3.4275,2,99990,2,0
3.428,2,99990,2,0
3.4285,2,99990,2,0
3.429,2,99990,2,0
3.4295,2,99990,2,0
3.43,2,99990,2,0
3.4305,2,99990,2,0
3.431,2,99990,2,0
3.4315,2,99990,2,0
3.432,2,99990,2,0
3.4325,2,99990,2,0
3.433,2,99990,2,0
3.4335,2,99990,2,0
3.434,2,99990,2,0
3.4345,2,99990,2,0
3.435,2,99990,2,0
3.4355,2,99990,2,0
3.436,2,99990,2,0
3.4365,2,99990,2,0
3.437,2,99990,2,0
3.4375,2,99990,2,0
3.438,2,99990,2,0
3.4385,2,99990,2,0
3.439,2,99990,2,0
3.4395,2,99990,2,0
3.44,2,99990,2,0
3.4405,2,99990,2,0
3.441,2,99990,2,0
3.4415,2,99990,2,0
3.442,2,99990,2,0
3.4425,2,99990,2,0
3.443,2,99990,2,0
3.4435,2,99990,2,0
3.444,2,99990,2,0
3.4445,2,99990,2,0
3.445,2,99990,2,0
3.4455,2,99990,2,0
3.446,2,99990,2,0
3.4465,2,99990,2,0
3.447,2,99990,2,0
3.4475,2,99990,2,0
3.448,2,99990,2,0
3.4485,2,99990,2,0
3.449,2,99990,2,0
3.4495,2,99990,2,0
3.45,2,99990,2,0
3.4505,2,99990,2,0
3.451,2,99990,2,0
3.4515,2,99990,2,0
3.452,2,99990,2,0
3.4525,2,99990,2,0
3.453,2,99990,2,0
3.4535,2,99990,2,0
3.454,2,99990,2,0
3.4545,2,99990,2,0
3.455,2,99990,2,0
3.4555,2,99990,2,0
3.456,2,99990,2,0
3.4565,2,99990,2,0
3.457,2,99990,2,0
3.4575,2,99990,2,0
3.458,2,99990,2,0
3.4585,2,99990,2,0
3.459,2,99990,2,0
3.4595,2,99990,2,0
3.46,2,99990,2,0
3.4605,2,99990,2,0
3.461,2,99990,2,0
3.4615,2,99990,2,0
3.462,2,99990,2,0
3.4625,2,99990,2,0
3.463,2,99990,2,0
3.4635,2,99990,2,0
3.464,2,99990,2,0
3.4645,2,99990,2,0
3.465,2,99990,2,0
3.4655,2,99990,2,0
3.466,2,99990,2,0
3.4665,2,99990,2,0
3.467,2,99990,2,0
3.4675,2,99990,2,0
3.468,2,99990,2,0
3.4685,2,99990,2,0
3.469,2,99990,2,0
3.4695,2,99990,2,0
3.47,2,99990,2,0
3.4705,2,99990,2,0
3.471,2,99990,2,0
3.4715,2,99990,2,0
3.472,2,99990,2,0
3.4725,2,99990,2,0
3.473,2,99990,2,0
3.4735,2,99990,2,0
3.474,2,99990,2,0
3.4745,2,99990,2,0
3.475,2,99990,2,0
3.4755,2,99990,2,0
3.476,2,99990,2,0
3.4765,2,99990,2,0
3.477,2,99990,2,0
3.4775,2,99990,2,0
3.478,2,99990,2,0
3.4785,2,99990,2,0
3.479,2,99990,2,0
3.4795,2,99990,2,0
3.48,2,99990,2,0
3.4805,2,99990,2,0
3.481,2,99990,2,0
3.4815,2,99990,2,0
3.482,2,99990,2,0
3.4825,2,99990,2,0
3.483,2,99990,2,0
3.4835,2,99990,2,0
3.484,2,99990,2,0
3.4845,2,99990,2,0
3.485,2,99990,2,0
3.4855,2,99990,2,0
3.486,2,99990,2,0
3.4865,2,99990,2,0
3.487,2,99990,2,0
3.4875,2,99990,2,0
3.488,2,99990,2,0
3.4885,2,99990,2,0
3.489,2,99990,2,0
3.4895,2,99990,2,0
3.49,2,99990,2,0
3.4905,2,99990,2,0
3.491,2,99990,2,0
3.4915,2,99990,2,0
3.492,2,99990,2,0
3.4925,2,99990,2,0
3.493,2,99990,2,0
3.4935,2,99990,2,0
3.494,2,99990,2,0
3.4945,2,99990,2,0
3.495,2,99990,2,0
3.4955,2,99990,2,0
3.496,2,99990,2,0
3.4965,2,99990,2,0
3.497,2,99990,2,0
3.4975,2,99990,2,0
3.498,2,99990,2,0
3.4985,2,99990,2,0
3.499,2,99990,2,0
3.4995,2,99990,2,0
3.5,2,99990,2,0
3.5005,2,99990,2,0
3.501,2,99990,2,0
3.5015,2,99990,2,0
3.502,2,99990,2,0
3.5025,2,99990,2,0
3.503,2,99990,2,0
3.5035,2,99990,2,0
3.504,2,99990,2,0
3.5045,2,99990,2,0
3.505,2,99990,2,0
3.5055,2,99990,2,0
3.506,2,99990,2,0
3.5065,2,99990,2,0
3.507,2,99990,2,0
3.5075,2,99990,2,0
3.508,2,99990,2,0
3.5085,2,99990,2,0
3.509,2,99990,2,0
3.5095,2,99990,2,0
3.51,2,99990,2,0
3.5105,2,99990,2,0
3.511,2,99990,2,0
3.5115,2,99990,2,0
3.512,2,99990,2,0
3.5125,2,99990,2,0
3.513,2,99990,2,0
3.5135,2,99990,2,0
3.514,2,99990,2,0
3.5145,2,99990,2,0
3.515,2,99990,2,0
3.5155,2,99990,2,0
3.516,2,99990,2,0
3.5165,2,99990,2,0
3.517,2,99990,2,0
3.5175,2,99990,2,0
3.518,2,99990,2,0
3.5185,2,99990,2,0
3.519,2,99990,2,0
3.5195,2,99990,2,0
3.52,2,99990,2,0
3.5205,2,99990,2,0
3.521,2,99990,2,0
3.5215,2,99990,2,0
3.522,2,99990,2,0
3.5225,2,99990,2,0
3.523,2,99990,2,0
3.5235,2,99990,2,0
3.524,2,99990,2,0
3.5245,2,99990,2,0
3.525,2,99990,2,0
3.5255,2,99990,2,0
3.526,2,99990,2,0
3.5265,2,99990,2,0
3.527,2,99990,2,0
3.5275,2,99990,2,0
3.528,2,99990,2,0
3.5285,2,99990,2,0
3.529,2,99990,2,0
3.5295,2,99990,2,0
3.53,2,99990,2,0
3.5305,2,99990,2,0
3.531,2,99990,2,0
3.5315,2,99990,2,0
3.532,2,99990,2,0
3.5325,2,99990,2,0
3.533,2,99990,2,0
3.5335,2,99990,2,0
3.534,2,99990,2,0
3.5345,2,99990,2,0
3.535,2,99990,2,0
3.5355,2,99990,2,0
3.536,2,99990,2,0
3.5365,2,99990,2,0
3.537,2,99990,2,0
3.5375,2,99990,2,0
3.538,2,99990,2,0
3.5385,2,99990,2,0
3.539,2,99990,2,0
3.5395,2,99990,2,0
3.54,2,99990,2,0
3.5405,2,99990,2,0
3.541,2,99990,2,0
3.5415,2,99990,2,0
3.542,2,99990,2,0
3.5425,2,99990,2,0
3.543,2,99990,2,0
3.5435,2,99990,2,0
3.544,2,99990,2,0
3.5445,2,99990,2,0
3.545,2,99990,2,0
3.5455,2,99990,2,0
3.546,2,99990,2,0
3.5465,2,99990,2,0
3.547,2,99990,2,0
3.5475,2,99990,2,0
3.548,2,99990,2,0
3.5485,2,99990,2,0
3.549,2,99990,2,0
3.5495,2,99990,2,0
3.55,2,99990,2,0
3.5505,2,99990,2,0
3.551,2,99990,2,0
3.5515,2,99990,2,0
3.552,2,99990,2,0
3.5525,2,99990,2,0
3.553,2,99990,2,0
3.5535,2,99990,2,0
3.554,2,99990,2,0
3.5545,2,99990,2,0
3.555,2,99990,2,0
3.5555,2,99990,2,0
3.556,2,99990,2,0
3.5565,2,99990,2,0
3.557,2,99990,2,0
3.5575,2,99990,2,0
3.558,2,99990,2,0
3.5585,2,99990,2,0
3.559,2,99990,2,0
3.5595,2,99990,2,0
3.56,2,99990,2,0
3.5605,2,99990,2,0
3.561,2,99990,2,0
3.5615,2,99990,2,0
3.562,2,99990,2,0
3.5625,2,99990,2,0
3.563,2,99990,2,0
3.5635,2,99990,2,0
3.564,2,99990,2,0
3.5645,2,99990,2,0
3.565,2,99990,2,0
3.5655,2,99990,2,0
3.566,2,99990,2,0
3.5665,2,99990,2,0
3.567,2,99990,2,0
3.5675,2,99990,2,0
3.568,2,99990,2,0
3.5685,2,99990,2,0
3.569,2,99990,2,0
3.5695,2,99990,2,0
3.57,2,99990,2,0
3.5705,2,99990,2,0
3.571,2,99990,2,0
3.5715,2,99990,2,0
3.572,2,99990,2,0
3.5725,2,99990,2,0
3.573,2,99990,2,0
3.5735,2,99990,2,0
3.574,2,99990,2,0
3.5745,2,99990,2,0
3.575,2,99990,2,0
3.5755,2,99990,2,0
3.576,2,99990,2,0
3.5765,2,99990,2,0
3.577,2,99990,2,0
3.5775,2,99990,2,0
3.578,2,99990,2,0
3.5785,2,99990,2,0
3.579,2,99990,2,0
3.5795,2,99990,2,0
3.58,2,99990,2,0
3.5805,2,99990,2,0
3.581,2,99990,2,0
3.5815,2,99990,2,0
3.582,2,99990,2,0
3.5825,2,99990,2,0
3.583,2,99990,2,0
3.5835,2,99990,2,0
3.584,2,99990,2,0
3.5845,2,99990,2,0
3.585,2,99990,2,0
3.5855,2,99990,2,0
3.586,2,99990,2,0
3.5865,2,99990,2,0
3.587,2,99990,2,0
3.5875,2,99990,2,0
3.588,2,99990,2,0
3.5885,2,99990,2,0
3.589,2,99990,2,0
3.5895,2,99990,2,0
3.59,2,99990,2,0
3.5905,2,99990,2,0
3.591,2,99990,2,0
3.5915,2,99990,2,0
3.592,2,99990,2,0
3.5925,2,99990,2,0
3.593,2,99990,2,0
3.5935,2,99990,2,0
3.594,2,99990,2,0
3.5945,2,99990,2,0
3.595,2,99990,2,0
3.5955,2,99990,2,0
3.596,2,99990,2,0
3.5965,2,99990,2,0
3.597,2,99990,2,0
3.5975,2,99990,2,0
3.598,2,99990,2,0
3.5985,2,99990,2,0
3.599,2,99990,2,0
3.5995,2,99990,2,0
3.6,2,99990,2,0
3.6005,2,99990,2,0
3.601,2,99990,2,0
3.6015,2,99990,2,0
3.602,2,99990,2,0
3.6025,2,99990,2,0
3.603,2,99990,2,0
3.6035,2,99990,2,0
3.604,2,99990,2,0
3.6045,2,99990,2,0
3.605,2,99990,2,0
3.6055,2,99990,2,0
3.606,2,99990,2,0
3.6065,2,99990,2,0
3.607,2,99990,2,0
3.6075,2,99990,2,0
3.608,2,99990,2,0
3.6085,2,99990,2,0
3.609,2,99990,2,0
3.6095,2,99990,2,0
3.61,2,99990,2,0
3.6105,2,99990,2,0
3.611,2,99990,2,0
3.6115,2,99990,2,0
3.612,2,99990,2,0
3.6125,2,99990,2,0
3.613,2,99990,2,0
3.6135,2,99990,2,0
3.614,2,99990,2,0
3.6145,2,99990,2,0
3.615,2,99990,2,0
3.6155,2,99990,2,0
3.616,2,99990,2,0
3.6165,2,99990,2,0
3.617,2,99990,2,0
3.6175,2,99990,2,0
3.618,2,99990,2,0
3.6185,2,99990,2,0
3.619,2,99990,2,0
3.6195,2,99990,2,0
3.62,2,99990,2,0
3.6205,2,99990,2,0
3.621,2,99990,2,0
3.6215,2,99990,2,0
3.622,2,99990,2,0
3.6225,2,99990,2,0
3.623,2,99990,2,0
3.6235,2,99990,2,0
3.624,2,99990,2,0
3.6245,2,99990,2,0
3.625,2,99990,2,0
3.6255,2,99990,2,0
3.626,2,99990,2,0
3.6265,2,99990,2,0
3.627,2,99990,2,0
3.6275,2,99990,2,0
3.628,2,99990,2,0
3.6285,2,99990,2,0
3.629,2,99990,2,0
3.6295,2,99990,2,0
3.63,2,99990,2,0
3.6305,2,99990,2,0
3.631,2,99990,2,0
3.6315,2,99990,2,0
3.632,2,99990,2,0
3.6325,2,99990,2,0
3.633,2,99990,2,0
3.6335,2,99990,2,0
3.634,2,99990,2,0
3.6345,2,99990,2,0
3.635,2,99990,2,0
3.6355,2,99990,2,0
3.636,2,99990,2,0
3.6365,2,99990,2,0
3.637,2,99990,2,0
3.6375,2,99990,2,0
3.638,2,99990,2,0
3.6385,2,99990,2,0
3.639,2,99990,2,0
3.6395,2,99990,2,0
3.64,2,99990,2,0
3.6405,2,99990,2,0
3.641,2,99990,2,0
3.6415,2,99990,2,0
3.642,2,99990,2,0
3.6425,2,99990,2,0
3.643,2,99990,2,0
3.6435,2,99990,2,0
3.644,2,99990,2,0
3.6445,2,99990,2,0
3.645,2,99990,2,0
3.6455,2,99990,2,0
3.646,2,99990,2,0
3.6465,2,99990,2,0
3.647,2,99990,2,0
3.6475,2,99990,2,0
3.648,2,99990,2,0
3.6485,2,99990,2,0
3.649,2,99990,2,0
3.6495,2,99990,2,0
3.65,2,99990,2,0
3.6505,2,99990,2,0
3.651,2,99990,2,0
3.6515,2,99990,2,0
3.652,2,99990,2,0
3.6525,2,99990,2,0
3.653,2,99990,2,0
3.6535,2,99990,2,0
3.654,2,99990,2,0
3.6545,2,99990,2,0
3.655,2,99990,2,0
3.6555,2,99990,2,0
3.656,2,99990,2,0
3.6565,2,99990,2,0
3.657,2,99990,2,0
3.6575,2,99990,2,0
3.658,2,99990,2,0
3.6585,2,99990,2,0
3.659,2,99990,2,0
3.6595,2,99990,2,0
3.66,2,99990,2,0
3.6605,2,99990,2,0
3.661,2,99990,2,0
3.6615,2,99990,2,0
3.662,2,99990,2,0
3.6625,2,99990,2,0
3.663,2,99990,2,0
3.6635,2,99990,2,0
3.664,2,99990,2,0
3.6645,2,99990,2,0
3.665,2,99990,2,0
3.6655,2,99990,2,0
3.666,2,99990,2,0
3.6665,2,99990,2,0
3.667,2,99990,2,0
3.6675,2,99990,2,0
3.668,2,99990,2,0
3.6685,2,99990,2,0
3.669,2,99990,2,0
3.6695,2,99990,2,0
3.67,2,99990,2,0
3.6705,2,99990,2,0
3.671,2,99990,2,0
3.6715,2,99990,2,0
3.672,2,99990,2,0
3.6725,2,99990,2,0
3.673,2,99990,2,0
3.6735,2,99990,2,0
3.674,2,99990,2,0
3.6745,2,99990,2,0
3.675,2,99990,2,0
3.6755,2,99990,2,0
3.676,2,99990,2,0
3.6765,2,99990,2,0
3.677,2,99990,2,0
3.6775,2,99990,2,0
3.678,2,99990,2,0
3.6785,2,99990,2,0
3.679,2,99990,2,0
3.6795,2,99990,2,0
3.68,2,99990,2,0
3.6805,2,99990,2,0
3.681,2,99990,2,0
3.6815,2,99990,2,0
3.682,2,99990,2,0
3.6825,2,99990,2,0
3.683,2,99990,2,0
3.6835,2,99990,2,0
3.684,2,99990,2,0
3.6845,2,99990,2,0
3.685,2,99990,2,0
3.6855,2,99990,2,0
3.686,2,99990,2,0
3.6865,2,99990,2,0
3.687,2,99990,2,0
3.6875,2,99990,2,0
3.688,2,99990,2,0
3.6885,2,99990,2,0
3.689,2,99990,2,0
3.6895,2,99990,2,0
3.69,2,99990,2,0
3.6905,2,99990,2,0
3.691,2,99990,2,0
3.6915,2,99990,2,0
3.692,2,99990,2,0
3.6925,2,99990,2,0
3.693,2,99990,2,0
3.6935,2,99990,2,0
3.694,2,99990,2,0
3.6945,2,99990,2,0
3.695,2,99990,2,0
3.6955,2,99990,2,0
3.696,2,99990,2,0
3.6965,2,99990,2,0
3.697,2,99990,2,0
3.6975,2,99990,2,0
3.698,2,99990,2,0
3.6985,2,99990,2,0
3.699,2,99990,2,0
3.6995,2,99990,2,0
3.7,2,99990,2,0
3.7005,2,99990,2,0
3.701,2,99990,2,0
3.7015,2,99990,2,0
3.702,2,99990,2,0
3.7025,2,99990,2,0
3.703,2,99990,2,0
3.7035,2,99990,2,0
3.704,2,99990,2,0
3.7045,2,99990,2,0
3.705,2,99990,2,0
3.7055,2,99990,2,0
3.706,2,99990,2,0
3.7065,2,99990,2,0
3.707,2,99990,2,0
3.7075,2,99990,2,0
3.708,2,99990,2,0
3.7085,2,99990,2,0
3.709,2,99990,2,0
3.7095,2,99990,2,0
3.71,2,99990,2,0
3.7105,2,99990,2,0
3.711,2,99990,2,0
3.7115,2,99990,2,0
3.712,2,99990,2,0
3.7125,2,99990,2,0
3.713,2,99990,2,0
3.7135,2,99990,2,0
3.714,2,99990,2,0
3.7145,2,99990,2,0
3.715,2,99990,2,0
3.7155,2,99990,2,0
3.716,2,99990,2,0
3.7165,2,99990,2,0
3.717,2,99990,2,0
3.7175,2,99990,2,0
3.718,2,99990,2,0
3.7185,2,99990,2,0
3.719,2,99990,2,0
3.7195,2,99990,2,0
3.72,2,99990,2,0
3.7205,2,99990,2,0
3.721,2,99990,2,0
3.7215,2,99990,2,0
3.722,2,99990,2,0
3.7225,2,99990,2,0
3.723,2,99990,2,0
3.7235,2,99990,2,0
3.724,2,99990,2,0
3.7245,2,99990,2,0
3.725,2,99990,2,0
3.7255,2,99990,2,0
3.726,2,99990,2,0
3.7265,2,99990,2,0
3.727,2,99990,2,0
3.7275,2,99990,2,0
3.728,2,99990,2,0
3.7285,2,99990,2,0
3.729,2,99990,2,0
3.7295,2,99990,2,0
3.73,2,99990,2,0
3.7305,2,99990,2,0
3.731,2,99990,2,0
3.7315,2,99990,2,0
3.732,2,99990,2,0
3.7325,2,99990,2,0
3.733,2,99990,2,0
3.7335,2,99990,2,0
3.734,2,99990,2,0
3.7345,2,99990,2,0
3.735,2,99990,2,0
3.7355,2,99990,2,0
3.736,2,99990,2,0
3.7365,2,99990,2,0
3.737,2,99990,2,0
3.7375,2,99990,2,0
3.738,2,99990,2,0
3.7385,2,99990,2,0
3.739,2,99990,2,0
3.7395,2,99990,2,0
3.74,2,99990,2,0
3.7405,2,99990,2,0
3.741,2,99990,2,0
3.7415,2,99990,2,0
3.742,2,99990,2,0
3.7425,2,99990,2,0
3.743,2,99990,2,0
3.7435,2,99990,2,0
3.744,2,99990,2,0
3.7445,2,99990,2,0
3.745,2,99990,2,0
3.7455,2,99990,2,0
3.746,2,99990,2,0
3.7465,2,99990,2,0
3.747,2,99990,2,0
3.7475,2,99990,2,0
3.748,2,99990,2,0
3.7485,2,99990,2,0
3.749,2,99990,2,0
3.7495,2,99990,2,0
3.75,2,99990,2,0
3.7505,2,99990,2,0
3.751,2,99990,2,0
3.7515,2,99990,2,0
3.752,2,99990,2,0
3.7525,2,99990,2,0
3.753,2,99990,2,0
3.7535,2,99990,2,0
3.754,2,99990,2,0
3.7545,2,99990,2,0
3.755,2,99990,2,0
3.7555,2,99990,2,0
3.756,2,99990,2,0
3.7565,2,99990,2,0
3.757,2,99990,2,0
3.7575,2,99990,2,0
3.758,2,99990,2,0
3.7585,2,99990,2,0
3.759,2,99990,2,0
3.7595,2,99990,2,0
3.76,2,99990,2,0
3.7605,2,99990,2,0
3.761,2,99990,2,0
3.7615,2,99990,2,0
3.762,2,99990,2,0
3.7625,2,99990,2,0
3.763,2,99990,2,0
3.7635,2,99990,2,0
3.764,2,99990,2,0
3.7645,2,99990,2,0
3.765,2,99990,2,0
3.7655,2,99990,2,0
3.766,2,99990,2,0
3.7665,2,99990,2,0
3.767,2,99990,2,0
3.7675,2,99990,2,0
3.768,2,99990,2,0
3.7685,2,99990,2,0
3.769,2,99990,2,0
3.7695,2,99990,2,0
3.77,2,99990,2,0
3.7705,2,99990,2,0
3.771,2,99990,2,0
3.7715,2,99990,2,0
3.772,2,99990,2,0
3.7725,2,99990,2,0
3.773,2,99990,2,0
3.7735,2,99990,2,0
3.774,2,99990,2,0
3.7745,2,99990,2,0
3.775,2,99990,2,0
3.7755,2,99990,2,0
3.776,2,99990,2,0
3.7765,2,99990,2,0
3.777,2,99990,2,0
3.7775,2,99990,2,0
3.778,2,99990,2,0
3.7785,2,99990,2,0
3.779,2,99990,2,0
3.7795,2,99990,2,0
3.78,2,99990,2,0
3.7805,2,99990,2,0
3.781,2,99990,2,0
3.7815,2,99990,2,0
3.782,2,99990,2,0
3.7825,2,99990,2,0
3.783,2,99990,2,0
3.7835,2,99990,2,0
3.784,2,99990,2,0
3.7845,2,99990,2,0
3.785,2,99990,2,0
3.7855,2,99990,2,0
3.786,2,99990,2,0
3.7865,2,99990,2,0
3.787,2,99990,2,0
3.7875,2,99990,2,0
3.788,2,99990,2,0
3.7885,2,99990,2,0
3.789,2,99990,2,0
3.7895,2,99990,2,0
3.79,2,99990,2,0
3.7905,2,99990,2,0
3.791,2,99990,2,0
3.7915,2,99990,2,0
3.792,2,99990,2,0
3.7925,2,99990,2,0
3.793,2,99990,2,0
3.7935,2,99990,2,0
3.794,2,99990,2,0
3.7945,2,99990,2,0
3.795,2,99990,2,0
3.7955,2,99990,2,0
3.796,2,99990,2,0
3.7965,2,99990,2,0
3.797,2,99990,2,0
3.7975,2,99990,2,0
3.798,2,99990,2,0
3.7985,2,99990,2,0
3.799,2,99990,2,0
3.7995,2,99990,2,0
3.8,2,99990,2,0
3.8005,2,99990,2,0
3.801,2,99990,2,0
3.8015,2,99990,2,0
3.802,2,99990,2,0
3.8025,2,99990,2,0
3.803,2,99990,2,0
3.8035,2,99990,2,0
3.804,2,99990,2,0
3.8045,2,99990,2,0
3.805,2,99990,2,0
3.8055,2,99990,2,0
3.806,2,99990,2,0
3.8065,2,99990,2,0
3.807,2,99990,2,0
3.8075,2,99990,2,0
3.808,2,99990,2,0
3.8085,2,99990,2,0
3.809,2,99990,2,0
3.8095,2,99990,2,0
3.81,2,99990,2,0
3.8105,2,99990,2,0
3.811,2,99990,2,0
3.8115,2,99990,2,0
3.812,2,99990,2,0
3.8125,2,99990,2,0
3.813,2,99990,2,0
3.8135,2,99990,2,0
3.814,2,99990,2,0
3.8145,2,99990,2,0
3.815,2,99990,2,0
3.8155,2,99990,2,0
3.816,2,99990,2,0
3.8165,2,99990,2,0
3.817,2,99990,2,0
3.8175,2,99990,2,0
3.818,2,99990,2,0
3.8185,2,99990,2,0
3.819,2,99990,2,0
3.8195,2,99990,2,0
3.82,2,99990,2,0
3.8205,2,99990,2,0
3.821,2,99990,2,0
3.8215,2,99990,2,0
3.822,2,99990,2,0
3.8225,2,99990,2,0
3.823,2,99990,2,0
3.8235,2,99990,2,0
3.824,2,99990,2,0
3.8245,2,99990,2,0
3.825,2,99990,2,0
3.8255,2,99990,2,0
3.826,2,99990,2,0
3.8265,2,99990,2,0
3.827,2,99990,2,0
3.8275,2,99990,2,0
3.828,2,99990,2,0
3.8285,2,99990,2,0
3.829,2,99990,2,0
3.8295,2,99990,2,0
3.83,2,99990,2,0
3.8305,2,99990,2,0
