"time","booleanTable.y","integerTable.y","start.on","start.reset[1]","stop.on","stop.reset[1]"
8.698,0,2,0,1,1,0
8.7,0,2,0,1,1,0
8.702,0,2,0,1,1,0
8.704,0,2,0,1,1,0
8.706,0,2,0,1,1,0
8.708,0,2,0,1,1,0
8.71,0,2,0,1,1,0
8.712,0,2,0,1,1,0
8.714,0,2,0,1,1,0
8.716,0,2,0,1,1,0
8.718,0,2,0,1,1,0
8.72,0,2,0,1,1,0
8.722,0,2,0,1,1,0
8.724,0,2,0,1,1,0
8.726,0,2,0,1,1,0
8.728,0,2,0,1,1,0
8.73,0,2,0,1,1,0
8.732,0,2,0,1,1,0
8.734,0,2,0,1,1,0
8.736,0,2,0,1,1,0
8.738,0,2,0,1,1,0
8.74,0,2,0,1,1,0
8.742,0,2,0,1,1,0
8.744,0,2,0,1,1,0
8.746,0,2,0,1,1,0
8.748,0,2,0,1,1,0
8.75,0,2,0,1,1,0
8.752,0,2,0,1,1,0
8.754,0,2,0,1,1,0
8.756,0,2,0,1,1,0
8.758,0,2,0,1,1,0
8.76,0,2,0,1,1,0
8.762,0,2,0,1,1,0
8.764,0,2,0,1,1,0
8.766,0,2,0,1,1,0
8.768,0,2,0,1,1,0
8.77,0,2,0,1,1,0
8.772,0,2,0,1,1,0
8.774,0,2,0,1,1,0
8.776,0,2,0,1,1,0
8.778,0,2,0,1,1,0
8.78,0,2,0,1,1,0
8.782,0,2,0,1,1,0
8.784,0,2,0,1,1,0
8.786,0,2,0,1,1,0
8.788,0,2,0,1,1,0
8.79,0,2,0,1,1,0
8.792,0,2,0,1,1,0
8.794,0,2,0,1,1,0
8.796,0,2,0,1,1,0
8.798,0,2,0,1,1,0
8.8,0,2,0,1,1,0
8.802,0,2,0,1,1,0
8.804,0,2,0,1,1,0
8.806,0,2,0,1,1,0
8.808,0,2,0,1,1,0
8.81,0,2,0,1,1,0
8.812,0,2,0,1,1,0
8.814,0,2,0,1,1,0
8.816,0,2,0,1,1,0
8.818,0,2,0,1,1,0
8.82,0,2,0,1,1,0
8.822,0,2,0,1,1,0
8.824,0,2,0,1,1,0
8.826,0,2,0,1,1,0
8.828,0,2,0,1,1,0
8.83,0,2,0,1,1,0
8.832,0,2,0,1,1,0
8.834,0,2,0,1,1,0
8.836,0,2,0,1,1,0
8.838,0,2,0,1,1,0
8.84,0,2,0,1,1,0
8.842,0,2,0,1,1,0
8.844,0,2,0,1,1,0
8.846,0,2,0,1,1,0
8.848,0,2,0,1,1,0
8.85,0,2,0,1,1,0
8.852,0,2,0,1,1,0
8.854,0,2,0,1,1,0
8.856,0,2,0,1,1,0
8.858,0,2,0,1,1,0
8.86,0,2,0,1,1,0
8.862,0,2,0,1,1,0
8.864,0,2,0,1,1,0
8.866,0,2,0,1,1,0
8.868,0,2,0,1,1,0
8.87,0,2,0,1,1,0
8.872,0,2,0,1,1,0
8.874,0,2,0,1,1,0
8.876,0,2,0,1,1,0
8.878,0,2,0,1,1,0
8.88,0,2,0,1,1,0
8.882,0,2,0,1,1,0
8.884,0,2,0,1,1,0
8.886,0,2,0,1,1,0
8.888,0,2,0,1,1,0
8.89,0,2,0,1,1,0
8.892,0,2,0,1,1,0
8.894,0,2,0,1,1,0
8.896,0,2,0,1,1,0
8.898,0,2,0,1,1,0
8.9,0,2,0,1,1,0
8.902,0,2,0,1,1,0
8.904,0,2,0,1,1,0
8.906,0,2,0,1,1,0
8.908,0,2,0,1,1,0
8.91,0,2,0,1,1,0
8.912,0,2,0,1,1,0
8.914,0,2,0,1,1,0
8.916,0,2,0,1,1,0
8.918,0,2,0,1,1,0
8.92,0,2,0,1,1,0
8.922,0,2,0,1,1,0
8.924,0,2,0,1,1,0
8.926,0,2,0,1,1,0
8.928,0,2,0,1,1,0
8.93,0,2,0,1,1,0
8.932,0,2,0,1,1,0
8.934,0,2,0,1,1,0
8.936,0,2,0,1,1,0
8.938,0,2,0,1,1,0
8.94,0,2,0,1,1,0
8.942,0,2,0,1,1,0
8.944,0,2,0,1,1,0
8.946,0,2,0,1,1,0
8.948,0,2,0,1,1,0
8.95,0,2,0,1,1,0
8.952,0,2,0,1,1,0
8.954,0,2,0,1,1,0
8.956,0,2,0,1,1,0
8.958,0,2,0,1,1,0
8.96,0,2,0,1,1,0
8.962,0,2,0,1,1,0
8.964,0,2,0,1,1,0
8.966,0,2,0,1,1,0
8.968,0,2,0,1,1,0
8.97,0,2,0,1,1,0
8.972,0,2,0,1,1,0
8.974,0,2,0,1,1,0
8.976,0,2,0,1,1,0
8.978,0,2,0,1,1,0
8.98,0,2,0,1,1,0
8.982,0,2,0,1,1,0
8.984,0,2,0,1,1,0
8.986,0,2,0,1,1,0
8.988,0,2,0,1,1,0
8.99,0,2,0,1,1,0
8.992,0,2,0,1,1,0
8.994,0,2,0,1,1,0
8.996,0,2,0,1,1,0
8.998,0,2,0,1,1,0
9,0,2,0,1,1,0
9,1,2,0,1,1,0
9.002,1,2,0,1,1,0
9.004,1,2,0,1,1,0
9.006,1,2,0,1,1,0
9.008,1,2,0,1,1,0
9.01,1,2,0,1,1,0
9.012,1,2,0,1,1,0
9.014,1,2,0,1,1,0
9.016,1,2,0,1,1,0
9.018,1,2,0,1,1,0
9.02,1,2,0,1,1,0
9.022,1,2,0,1,1,0
9.024,1,2,0,1,1,0
9.026,1,2,0,1,1,0
9.028,1,2,0,1,1,0
9.03,1,2,0,1,1,0
9.032,1,2,0,1,1,0
9.034,1,2,0,1,1,0
9.036,1,2,0,1,1,0
9.038,1,2,0,1,1,0
9.04,1,2,0,1,1,0
9.042,1,2,0,1,1,0
9.044,1,2,0,1,1,0
9.046,1,2,0,1,1,0
9.048,1,2,0,1,1,0
9.05,1,2,0,1,1,0
9.052,1,2,0,1,1,0
9.054,1,2,0,1,1,0
9.056,1,2,0,1,1,0
9.058,1,2,0,1,1,0
9.06,1,2,0,1,1,0
9.062,1,2,0,1,1,0
9.064,1,2,0,1,1,0
9.066,1,2,0,1,1,0
9.068,1,2,0,1,1,0
9.07,1,2,0,1,1,0
9.072,1,2,0,1,1,0
9.074,1,2,0,1,1,0
9.076,1,2,0,1,1,0
9.078,1,2,0,1,1,0
9.08,1,2,0,1,1,0
9.082,1,2,0,1,1,0
9.084,1,2,0,1,1,0
9.086,1,2,0,1,1,0
9.088,1,2,0,1,1,0
9.09,1,2,0,1,1,0
9.092,1,2,0,1,1,0
9.094,1,2,0,1,1,0
9.096,1,2,0,1,1,0
9.098,1,2,0,1,1,0
9.1,1,2,0,1,1,0
9.102,1,2,0,1,1,0
9.104,1,2,0,1,1,0
9.106,1,2,0,1,1,0
9.108,1,2,0,1,1,0
9.11,1,2,0,1,1,0
9.112,1,2,0,1,1,0
9.114,1,2,0,1,1,0
9.116,1,2,0,1,1,0
9.118,1,2,0,1,1,0
9.12,1,2,0,1,1,0
9.122,1,2,0,1,1,0
9.124,1,2,0,1,1,0
9.126,1,2,0,1,1,0
9.128,1,2,0,1,1,0
9.13,1,2,0,1,1,0
9.132,1,2,0,1,1,0
9.134,1,2,0,1,1,0
9.136,1,2,0,1,1,0
9.138,1,2,0,1,1,0
9.14,1,2,0,1,1,0
9.142,1,2,0,1,1,0
9.144,1,2,0,1,1,0
9.146,1,2,0,1,1,0
9.148,1,2,0,1,1,0
9.15,1,2,0,1,1,0
9.152,1,2,0,1,1,0
9.154,1,2,0,1,1,0
9.156,1,2,0,1,1,0
9.158,1,2,0,1,1,0
9.16,1,2,0,1,1,0
9.162,1,2,0,1,1,0
9.164,1,2,0,1,1,0
9.166,1,2,0,1,1,0
9.168,1,2,0,1,1,0
9.17,1,2,0,1,1,0
9.172,1,2,0,1,1,0
9.174,1,2,0,1,1,0
9.176,1,2,0,1,1,0
9.178,1,2,0,1,1,0
9.18,1,2,0,1,1,0
9.182,1,2,0,1,1,0
9.184,1,2,0,1,1,0
9.186,1,2,0,1,1,0
9.188,1,2,0,1,1,0
9.19,1,2,0,1,1,0
9.192,1,2,0,1,1,0
9.194,1,2,0,1,1,0
9.196,1,2,0,1,1,0
9.198,1,2,0,1,1,0
9.2,1,2,0,1,1,0
9.202,1,2,0,1,1,0
9.204,1,2,0,1,1,0
9.206,1,2,0,1,1,0
9.208,1,2,0,1,1,0
9.21,1,2,0,1,1,0
9.212,1,2,0,1,1,0
9.214,1,2,0,1,1,0
9.216,1,2,0,1,1,0
9.218,1,2,0,1,1,0
9.22,1,2,0,1,1,0
9.222,1,2,0,1,1,0
9.224,1,2,0,1,1,0
9.226,1,2,0,1,1,0
9.228,1,2,0,1,1,0
9.23,1,2,0,1,1,0
9.232,1,2,0,1,1,0
9.234,1,2,0,1,1,0
9.236,1,2,0,1,1,0
9.238,1,2,0,1,1,0
9.24,1,2,0,1,1,0
9.242,1,2,0,1,1,0
9.244,1,2,0,1,1,0
9.246,1,2,0,1,1,0
9.248,1,2,0,1,1,0
9.25,1,2,0,1,1,0
9.252,1,2,0,1,1,0
9.254,1,2,0,1,1,0
9.256,1,2,0,1,1,0
9.258,1,2,0,1,1,0
9.26,1,2,0,1,1,0
9.262,1,2,0,1,1,0
9.264,1,2,0,1,1,0
9.266,1,2,0,1,1,0
9.268,1,2,0,1,1,0
9.27,1,2,0,1,1,0
9.272,1,2,0,1,1,0
9.274,1,2,0,1,1,0
9.276,1,2,0,1,1,0
9.278,1,2,0,1,1,0
9.28,1,2,0,1,1,0
9.282,1,2,0,1,1,0
9.284,1,2,0,1,1,0
9.286,1,2,0,1,1,0
9.288,1,2,0,1,1,0
9.29,1,2,0,1,1,0
9.292,1,2,0,1,1,0
9.294,1,2,0,1,1,0
9.296,1,2,0,1,1,0
9.298,1,2,0,1,1,0
9.3,1,2,0,1,1,0
9.302,1,2,0,1,1,0
9.304,1,2,0,1,1,0
9.306,1,2,0,1,1,0
9.308,1,2,0,1,1,0
9.31,1,2,0,1,1,0
9.312,1,2,0,1,1,0
9.314,1,2,0,1,1,0
9.316,1,2,0,1,1,0
9.318,1,2,0,1,1,0
9.32,1,2,0,1,1,0
9.322,1,2,0,1,1,0
9.324,1,2,0,1,1,0
9.326,1,2,0,1,1,0
9.328,1,2,0,1,1,0
9.33,1,2,0,1,1,0
9.332,1,2,0,1,1,0
9.334,1,2,0,1,1,0
9.336,1,2,0,1,1,0
9.338,1,2,0,1,1,0
9.34,1,2,0,1,1,0
9.342,1,2,0,1,1,0
9.344,1,2,0,1,1,0
9.346,1,2,0,1,1,0
9.348,1,2,0,1,1,0
9.35,1,2,0,1,1,0
9.352,1,2,0,1,1,0
9.354,1,2,0,1,1,0
9.356,1,2,0,1,1,0
9.358,1,2,0,1,1,0
9.36,1,2,0,1,1,0
9.362,1,2,0,1,1,0
9.364,1,2,0,1,1,0
9.366,1,2,0,1,1,0
9.368,1,2,0,1,1,0
9.37,1,2,0,1,1,0
9.372,1,2,0,1,1,0
9.374,1,2,0,1,1,0
9.376,1,2,0,1,1,0
9.378,1,2,0,1,1,0
9.38,1,2,0,1,1,0
9.382,1,2,0,1,1,0
9.384,1,2,0,1,1,0
9.386,1,2,0,1,1,0
9.388,1,2,0,1,1,0
9.39,1,2,0,1,1,0
9.392,1,2,0,1,1,0
9.394,1,2,0,1,1,0
9.396,1,2,0,1,1,0
9.398,1,2,0,1,1,0
9.4,1,2,0,1,1,0
9.402,1,2,0,1,1,0
9.404,1,2,0,1,1,0
9.406,1,2,0,1,1,0
9.408,1,2,0,1,1,0
9.41,1,2,0,1,1,0
9.412,1,2,0,1,1,0
9.414,1,2,0,1,1,0
9.416,1,2,0,1,1,0
9.418,1,2,0,1,1,0
9.42,1,2,0,1,1,0
9.422,1,2,0,1,1,0
9.424,1,2,0,1,1,0
9.426,1,2,0,1,1,0
9.428,1,2,0,1,1,0
9.43,1,2,0,1,1,0
9.432,1,2,0,1,1,0
9.434,1,2,0,1,1,0
9.436,1,2,0,1,1,0
9.438,1,2,0,1,1,0
9.44,1,2,0,1,1,0
9.442,1,2,0,1,1,0
9.444,1,2,0,1,1,0
9.446,1,2,0,1,1,0
9.448,1,2,0,1,1,0
9.45,1,2,0,1,1,0
9.452,1,2,0,1,1,0
9.454,1,2,0,1,1,0
9.456,1,2,0,1,1,0
9.458,1,2,0,1,1,0
9.46,1,2,0,1,1,0
9.462,1,2,0,1,1,0
9.464,1,2,0,1,1,0
9.466,1,2,0,1,1,0
9.468,1,2,0,1,1,0
9.47,1,2,0,1,1,0
9.472,1,2,0,1,1,0
9.474,1,2,0,1,1,0
9.476,1,2,0,1,1,0
9.478,1,2,0,1,1,0
9.48,1,2,0,1,1,0
9.482,1,2,0,1,1,0
9.484,1,2,0,1,1,0
9.486,1,2,0,1,1,0
9.488,1,2,0,1,1,0
9.49,1,2,0,1,1,0
9.492,1,2,0,1,1,0
9.494,1,2,0,1,1,0
9.496,1,2,0,1,1,0
9.498,1,2,0,1,1,0
9.5,1,2,0,1,1,0
9.502,1,2,0,1,1,0
9.504,1,2,0,1,1,0
9.506,1,2,0,1,1,0
9.508,1,2,0,1,1,0
9.51,1,2,0,1,1,0
9.512,1,2,0,1,1,0
9.514,1,2,0,1,1,0
9.516,1,2,0,1,1,0
9.518,1,2,0,1,1,0
9.52,1,2,0,1,1,0
9.522,1,2,0,1,1,0
9.524,1,2,0,1,1,0
9.526,1,2,0,1,1,0
9.528,1,2,0,1,1,0
9.53,1,2,0,1,1,0
9.532,1,2,0,1,1,0
9.534,1,2,0,1,1,0
9.536,1,2,0,1,1,0
9.538,1,2,0,1,1,0
9.54,1,2,0,1,1,0
9.542,1,2,0,1,1,0
9.544,1,2,0,1,1,0
9.546,1,2,0,1,1,0
9.548,1,2,0,1,1,0
9.55,1,2,0,1,1,0
9.552,1,2,0,1,1,0
9.554,1,2,0,1,1,0
9.556,1,2,0,1,1,0
9.558,1,2,0,1,1,0
9.56,1,2,0,1,1,0
9.562,1,2,0,1,1,0
9.564,1,2,0,1,1,0
9.566,1,2,0,1,1,0
9.568,1,2,0,1,1,0
9.57,1,2,0,1,1,0
9.572,1,2,0,1,1,0
9.574,1,2,0,1,1,0
9.576,1,2,0,1,1,0
9.578,1,2,0,1,1,0
9.58,1,2,0,1,1,0
9.582,1,2,0,1,1,0
9.584,1,2,0,1,1,0
9.586,1,2,0,1,1,0
9.588,1,2,0,1,1,0
9.59,1,2,0,1,1,0
9.592,1,2,0,1,1,0
9.594,1,2,0,1,1,0
9.596,1,2,0,1,1,0
9.598,1,2,0,1,1,0
9.6,1,2,0,1,1,0
9.602,1,2,0,1,1,0
9.604,1,2,0,1,1,0
9.606,1,2,0,1,1,0
9.608,1,2,0,1,1,0
9.61,1,2,0,1,1,0
9.612,1,2,0,1,1,0
9.614,1,2,0,1,1,0
9.616,1,2,0,1,1,0
9.618,1,2,0,1,1,0
9.62,1,2,0,1,1,0
9.622,1,2,0,1,1,0
9.624,1,2,0,1,1,0
9.626,1,2,0,1,1,0
9.628,1,2,0,1,1,0
9.63,1,2,0,1,1,0
9.632,1,2,0,1,1,0
9.634,1,2,0,1,1,0
9.636,1,2,0,1,1,0
9.638,1,2,0,1,1,0
9.64,1,2,0,1,1,0
9.642,1,2,0,1,1,0
9.644,1,2,0,1,1,0
9.646,1,2,0,1,1,0
9.648,1,2,0,1,1,0
9.65,1,2,0,1,1,0
9.652,1,2,0,1,1,0
9.654,1,2,0,1,1,0
9.656,1,2,0,1,1,0
9.658,1,2,0,1,1,0
9.66,1,2,0,1,1,0
9.662,1,2,0,1,1,0
9.664,1,2,0,1,1,0
9.666,1,2,0,1,1,0
9.668,1,2,0,1,1,0
9.67,1,2,0,1,1,0
9.672,1,2,0,1,1,0
9.674,1,2,0,1,1,0
9.676,1,2,0,1,1,0
9.678,1,2,0,1,1,0
9.68,1,2,0,1,1,0
9.682,1,2,0,1,1,0
9.684,1,2,0,1,1,0
9.686,1,2,0,1,1,0
9.688,1,2,0,1,1,0
9.69,1,2,0,1,1,0
9.692,1,2,0,1,1,0
9.694,1,2,0,1,1,0
9.696,1,2,0,1,1,0
9.698,1,2,0,1,1,0
9.7,1,2,0,1,1,0
9.702,1,2,0,1,1,0
9.704,1,2,0,1,1,0
9.706,1,2,0,1,1,0
9.708,1,2,0,1,1,0
9.71,1,2,0,1,1,0
9.712,1,2,0,1,1,0
9.714,1,2,0,1,1,0
9.716,1,2,0,1,1,0
9.718,1,2,0,1,1,0
9.72,1,2,0,1,1,0
9.722,1,2,0,1,1,0
9.724,1,2,0,1,1,0
9.726,1,2,0,1,1,0
9.728,1,2,0,1,1,0
9.73,1,2,0,1,1,0
9.732,1,2,0,1,1,0
9.734,1,2,0,1,1,0
9.736,1,2,0,1,1,0
9.738,1,2,0,1,1,0
9.74,1,2,0,1,1,0
9.742,1,2,0,1,1,0
9.744,1,2,0,1,1,0
9.746,1,2,0,1,1,0
9.748,1,2,0,1,1,0
9.75,1,2,0,1,1,0
9.752,1,2,0,1,1,0
9.754,1,2,0,1,1,0
9.756,1,2,0,1,1,0
9.758,1,2,0,1,1,0
9.76,1,2,0,1,1,0
9.762,1,2,0,1,1,0
9.764,1,2,0,1,1,0
9.766,1,2,0,1,1,0
9.768,1,2,0,1,1,0
9.77,1,2,0,1,1,0
9.772,1,2,0,1,1,0
9.774,1,2,0,1,1,0
9.776,1,2,0,1,1,0
9.778,1,2,0,1,1,0
9.78,1,2,0,1,1,0
9.782,1,2,0,1,1,0
9.784,1,2,0,1,1,0
9.786,1,2,0,1,1,0
9.788,1,2,0,1,1,0
9.79,1,2,0,1,1,0
9.792,1,2,0,1,1,0
9.794,1,2,0,1,1,0
9.796,1,2,0,1,1,0
9.798,1,2,0,1,1,0
9.8,1,2,0,1,1,0
9.802,1,2,0,1,1,0
9.804,1,2,0,1,1,0
9.806,1,2,0,1,1,0
9.808,1,2,0,1,1,0
9.81,1,2,0,1,1,0
9.812,1,2,0,1,1,0
9.814,1,2,0,1,1,0
9.816,1,2,0,1,1,0
9.818,1,2,0,1,1,0
9.82,1,2,0,1,1,0
9.822,1,2,0,1,1,0
9.824,1,2,0,1,1,0
9.826,1,2,0,1,1,0
9.828,1,2,0,1,1,0
9.83,1,2,0,1,1,0
9.832,1,2,0,1,1,0
9.834,1,2,0,1,1,0
9.836,1,2,0,1,1,0
9.838,1,2,0,1,1,0
9.84,1,2,0,1,1,0
9.842,1,2,0,1,1,0
9.844,1,2,0,1,1,0
9.846,1,2,0,1,1,0
9.848,1,2,0,1,1,0
9.85,1,2,0,1,1,0
9.852,1,2,0,1,1,0
9.854,1,2,0,1,1,0
9.856,1,2,0,1,1,0
9.858,1,2,0,1,1,0
9.86,1,2,0,1,1,0
9.862,1,2,0,1,1,0
9.864,1,2,0,1,1,0
9.866,1,2,0,1,1,0
9.868,1,2,0,1,1,0
9.87,1,2,0,1,1,0
9.872,1,2,0,1,1,0
9.874,1,2,0,1,1,0
9.876,1,2,0,1,1,0
9.878,1,2,0,1,1,0
9.88,1,2,0,1,1,0
9.882,1,2,0,1,1,0
9.884,1,2,0,1,1,0
9.886,1,2,0,1,1,0
9.888,1,2,0,1,1,0
9.89,1,2,0,1,1,0
9.892,1,2,0,1,1,0
9.894,1,2,0,1,1,0
9.896,1,2,0,1,1,0
9.898,1,2,0,1,1,0
9.9,1,2,0,1,1,0
9.902,1,2,0,1,1,0
9.904,1,2,0,1,1,0
9.906,1,2,0,1,1,0
9.908,1,2,0,1,1,0
9.91,1,2,0,1,1,0
9.912,1,2,0,1,1,0
9.914,1,2,0,1,1,0
9.916,1,2,0,1,1,0
9.918,1,2,0,1,1,0
9.92,1,2,0,1,1,0
9.922,1,2,0,1,1,0
9.924,1,2,0,1,1,0
9.926,1,2,0,1,1,0
9.928,1,2,0,1,1,0
9.93,1,2,0,1,1,0
9.932,1,2,0,1,1,0
9.934,1,2,0,1,1,0
9.936,1,2,0,1,1,0
9.938,1,2,0,1,1,0
9.94,1,2,0,1,1,0
9.942,1,2,0,1,1,0
9.944,1,2,0,1,1,0
9.946,1,2,0,1,1,0
9.948,1,2,0,1,1,0
9.95,1,2,0,1,1,0
9.952,1,2,0,1,1,0
9.954,1,2,0,1,1,0
9.956,1,2,0,1,1,0
9.958,1,2,0,1,1,0
9.96,1,2,0,1,1,0
9.962,1,2,0,1,1,0
9.964,1,2,0,1,1,0
9.966,1,2,0,1,1,0
9.968,1,2,0,1,1,0
9.97,1,2,0,1,1,0
9.972,1,2,0,1,1,0
9.974,1,2,0,1,1,0
9.976,1,2,0,1,1,0
9.978,1,2,0,1,1,0
9.98,1,2,0,1,1,0
9.982,1,2,0,1,1,0
9.984,1,2,0,1,1,0
9.986,1,2,0,1,1,0
9.988,1,2,0,1,1,0
9.99,1,2,0,1,1,0
9.992,1,2,0,1,1,0
9.994,1,2,0,1,1,0
9.996,1,2,0,1,1,0
9.998,1,2,0,1,1,0
10,1,2,0,1,1,0
10,1,2,0,1,1,0
