"Time","harmonic.y_arg","potentialSensor.phi[3]","potentialSensor.phi[1]","filter[1].x[1]","harmonic.mean1.x","toPolar.y[1]","toPolar.y[2]","filter[2].x[1]","harmonic.mean2.x","filter[2].x[2]","integrator.y","harmonic.y_rms","potentialSensor.phi[2]","filter[1].x[2]"
0.93400937,0.062649876,1.2247449,1.2247449,1.4149023,0.39956099,1.4119487,-0.062698051,-0.098149858,0.075013921,-0.088468447,11.737108,0.99839938,-1.2247449,1.4091744
0.93400937,0.062649876,-1.2247449,1.2247449,1.4149023,0.39956099,1.4119487,-0.062698051,-0.098149858,0.075013921,-0.088468447,11.737108,0.99839938,-1.2247449,1.4091744
0.93449998,0.062649876,-1.2247449,1.2247449,1.4134264,0.40013689,1.4119745,-0.062719218,-0.091930218,0.074389018,-0.088499889,11.743274,0.99839938,-1.2247449,1.4091983
0.93484318,0.062649876,-1.2247449,1.2247449,1.4124192,0.40054202,1.4119873,-0.062721699,-0.087616727,0.073954009,-0.08850418,11.747586,0.99839938,-1.2247449,1.4092108
0.93484318,0.062649876,1.2247449,1.2247449,1.4124192,0.40054202,1.4119873,-0.062721699,-0.087616727,0.073954009,-0.08850418,11.747586,0.99839938,1.2247449,1.4092108
0.935,0.062649876,1.2247449,1.2247449,1.4102545,0.40072775,1.4119904,-0.062720522,-0.087482437,0.073755853,-0.08850272,11.749557,0.99839938,1.2247449,1.409214
0.93515682,0.062649876,1.2247449,1.2247449,1.4080931,0.40091383,1.4119903,-0.062719345,-0.087348357,0.07355807,-0.088501051,11.751527,0.99839938,1.2247449,1.409214
0.93515682,0.062649876,-1.2247449,1.2247449,1.4080931,0.40091383,1.4119903,-0.062719345,-0.087348357,0.07355807,-0.088501051,11.751527,0.99839938,-1.2247449,1.409214
0.93550003,0.062649876,-1.2247449,1.2247449,1.4071367,0.40132254,1.4119842,-0.06271179,-0.083081156,0.073126413,-0.088490032,11.755839,0.99839938,-1.2247449,1.4092087
0.93599063,0.062649876,-1.2247449,1.2247449,1.4058046,0.40191007,1.4119686,-0.062683843,-0.077033922,0.072512411,-0.088449664,11.762005,0.99839938,-1.2247449,1.4091955
0.93599063,0.062649876,1.2247449,1.2247449,1.4058046,0.40191007,1.4119686,-0.062683843,-0.077033922,0.072512411,-0.088449664,11.762005,0.99839938,-1.2247449,1.4091955
0.93599999,0.062649876,1.2247449,1.2247449,1.4058211,0.4019213,1.4119682,-0.062683113,-0.07706283,0.072500728,-0.088448621,11.762123,0.99839938,-1.2247449,1.4091952
0.93650001,0.062649876,1.2247449,1.2247449,1.4066894,0.40252399,1.4119507,-0.062647179,-0.078627907,0.071878813,-0.088396877,11.768406,0.99839938,-1.2247449,1.4091809
0.93699998,0.062649876,1.2247449,1.2247449,1.4075412,0.40313056,1.4119378,-0.062616728,-0.08023379,0.071260706,-0.088353164,11.77469,0.99839938,-1.2247449,1.4091707
0.9375,0.062649876,1.2247449,1.2247449,1.408376,0.40374097,1.4119297,-0.062591873,-0.081880234,0.070646428,-0.088317625,11.780972,0.99839938,-1.2247449,1.4091648
0.93800002,0.062649876,1.2247449,1.2247449,1.4091939,0.40435526,1.4119262,-0.062572725,-0.083566941,0.070036002,-0.088290423,11.787255,0.99839938,-1.2247449,1.4091629
0.93849999,0.062649876,1.2247449,1.2247449,1.4099941,0.40497333,1.4119269,-0.0625595,-0.085293412,0.069429465,-0.088271841,11.793539,0.99839938,-1.2247449,1.4091648
0.93900001,0.062649876,1.2247449,1.2247449,1.4107771,0.40559521,1.411932,-0.062552154,-0.087059751,0.068826824,-0.088261805,11.799822,0.99839938,-1.2247449,1.4091706
0.93949997,0.062649876,1.2247449,1.2247449,1.4115423,0.40622088,1.4119415,-0.062550835,-0.088865578,0.068228096,-0.088260539,11.806106,0.99839938,-1.2247449,1.4091803
0.93984318,0.062649876,1.2247449,1.2247449,1.4120574,0.40665251,1.4119506,-0.062553391,-0.090128012,0.067819387,-0.088264711,11.810418,0.99839938,-1.2247449,1.409189
0.93984318,0.062649876,-1.2247449,-1.2247449,1.4120574,0.40665251,1.4119506,-0.062553391,-0.090128012,0.067819387,-0.088264711,11.810418,0.99839938,-1.2247449,1.409189
0.94,0.062649876,-1.2247449,-1.2247449,1.4098932,0.40645474,1.4119534,-0.062555216,-0.089989878,0.068005487,-0.08826746,11.812388,0.99839938,-1.2247449,1.4091917
0.94,0.062649876,-1.2247449,-1.2247449,1.4098932,0.40645474,1.4119534,-0.062555216,-0.089989878,0.068005487,-0.08826746,11.812388,0.99839938,-1.2247449,1.4091917
0.94006604,0.062649876,-1.2247449,-1.2247449,1.4089825,0.4063713,1.4119537,-0.062555984,-0.089931749,0.068083771,-0.088268556,11.813218,0.99839938,-1.2247449,1.4091918
0.94006604,0.062649876,1.2247449,1.2247449,1.4089825,0.4063713,1.4119537,-0.062555984,-0.089931749,0.068083771,-0.088268556,11.813218,0.99839938,-1.2247449,1.4091918
0.94050002,0.062649876,1.2247449,1.2247449,1.409629,0.40692103,1.4119548,-0.062563397,-0.091573708,0.067571208,-0.088279076,11.818671,0.99839938,-1.2247449,1.4091924
0.94099998,0.062649876,1.2247449,1.2247449,1.4103566,0.40755787,1.41196,-0.062577933,-0.093501575,0.066984355,-0.088299878,11.824955,0.99839938,-1.2247449,1.4091963
0.94150001,0.062649876,1.2247449,1.2247449,1.4110657,0.40819842,1.4119692,-0.062598974,-0.095467731,0.066401519,-0.088330105,11.831238,0.99839938,-1.2247449,1.4092036
0.94199997,0.062649876,1.2247449,1.2247449,1.4117558,0.40884259,1.4119824,-0.06262663,-0.097471878,0.065822728,-0.088369906,11.837522,0.99839938,-1.2247449,1.4092144
0.9425,0.062649876,1.2247449,1.2247449,1.4124268,0.40949038,1.4119995,-0.062660977,-0.099513799,0.06524799,-0.088419378,11.843804,0.99839938,-1.2247449,1.4092283
0.94300002,0.062649876,1.2247449,1.2247449,1.4130788,0.41014177,1.4120202,-0.062702112,-0.10159323,0.064677335,-0.088478647,11.850087,0.99839938,-1.2247449,1.4092455
0.94348878,0.062649876,1.2247449,1.2247449,1.4136972,0.41078201,1.4120442,-0.062748976,-0.10366202,0.064123444,-0.088546187,11.85623,0.99839938,-1.2247449,1.4092652
0.94348878,0.062649876,-1.2247449,1.2247449,1.4136972,0.41078201,1.4120442,-0.062748976,-0.10366202,0.064123444,-0.088546187,11.85623,0.99839938,-1.2247449,1.4092652
0.94349998,0.062649876,-1.2247449,1.2247449,1.4136781,0.41079676,1.4120448,-0.062750116,-0.1035339,0.064110786,-0.088547841,11.856371,0.99839938,-1.2247449,1.4092656
0.94400001,0.062649876,-1.2247449,1.2247449,1.4128391,0.41145527,1.4120679,-0.062791131,-0.097854048,0.063548349,-0.088607088,11.862654,0.99839938,-1.2247449,1.4092852
0.94450003,0.062649876,-1.2247449,1.2247449,1.4120364,0.41211733,1.4120853,-0.062812731,-0.092240043,0.062990062,-0.088638626,11.868937,0.99839938,-1.2247449,1.4093006
0.94493395,0.062649876,-1.2247449,1.2247449,1.4113691,0.41269472,1.4120958,-0.062815949,-0.087420985,0.062508918,-0.088643819,11.874391,0.99839938,-1.2247449,1.4093108
0.94493395,0.062649876,1.2247449,1.2247449,1.4113691,0.41269472,1.4120958,-0.062815949,-0.087420985,0.062508918,-0.088643819,11.874391,0.99839938,1.2247449,1.4093108
0.94499999,0.062649876,1.2247449,1.2247449,1.4104574,0.41278285,1.4120969,-0.062815331,-0.08736451,0.062435955,-0.088643007,11.87522,0.99839938,1.2247449,1.4093119
0.94506603,0.062649876,1.2247449,1.2247449,1.4095464,0.41287103,1.4120972,-0.062814713,-0.087308079,0.062363066,-0.088642165,11.87605,0.99839938,1.2247449,1.4093122
0.94506603,0.062649876,-1.2247449,1.2247449,1.4095464,0.41287103,1.4120972,-0.062814713,-0.087308079,0.062363066,-0.088642165,11.87605,0.99839938,-1.2247449,1.4093122
0.94550002,0.062649876,-1.2247449,1.2247449,1.408921,0.41345188,1.4120959,-0.062803604,-0.082547866,0.061886031,-0.088626422,11.881503,0.99839938,-1.2247449,1.4093119
0.94599998,0.062649876,-1.2247449,1.2247449,1.4082334,0.41412431,1.4120897,-0.062773496,-0.077124275,0.061340325,-0.088583596,11.887787,0.99839938,-1.2247449,1.4093084
0.9465,0.062649876,-1.2247449,1.2247449,1.4075805,0.4148002,1.4120785,-0.062725075,-0.071766131,0.060798854,-0.088514663,11.89407,0.99839938,-1.2247449,1.4093015
0.94651121,0.062649876,-1.2247449,1.2247449,1.4075662,0.41481537,1.4120783,-0.062723778,-0.071646728,0.060786761,-0.088512823,11.894211,0.99839938,-1.2247449,1.4093014
0.94651121,0.062649876,1.2247449,1.2247449,1.4075662,0.41481537,1.4120783,-0.062723778,-0.071646728,0.060786761,-0.088512823,11.894211,0.99839938,-1.2247449,1.4093014
0.94700003,0.062649876,1.2247449,1.2247449,1.4080913,0.41547945,1.4120666,-0.062671497,-0.07418061,0.060261637,-0.088438407,11.900353,0.99839938,-1.2247449,1.4092944
0.94749999,0.062649876,1.2247449,1.2247449,1.4086074,0.41616204,1.412058,-0.06262707,-0.076805986,0.059728701,-0.088375263,11.906636,0.99839938,-1.2247449,1.4092897
0.94800001,0.062649876,1.2247449,1.2247449,1.4091018,0.41684797,1.4120526,-0.062591918,-0.079464704,0.059200082,-0.088325381,11.912919,0.99839938,-1.2247449,1.4092875
0.94849998,0.062649876,1.2247449,1.2247449,1.4095747,0.41753721,1.4120505,-0.062566064,-0.082156666,0.058675785,-0.088288806,11.919203,0.99839938,-1.2247449,1.4092877
0.949,0.062649876,1.2247449,1.2247449,1.4100257,0.41822973,1.4120513,-0.062549606,-0.084881455,0.058155838,-0.08826568,11.925486,0.99839938,-1.2247449,1.40929
0.94950002,0.062649876,1.2247449,1.2247449,1.4104548,0.41892549,1.4120553,-0.062542573,-0.087639011,0.057640247,-0.088256009,11.931769,0.99839938,-1.2247449,1.4092945
0.94993395,0.062649876,1.2247449,1.2247449,1.4108093,0.41953197,1.412061,-0.062544107,-0.090058811,0.057196304,-0.088258535,11.937222,0.99839938,-1.2247449,1.4093001
0.94993395,0.062649876,-1.2247449,-1.2247449,1.4108093,0.41953197,1.412061,-0.062544107,-0.090058811,0.057196304,-0.088258535,11.937222,0.99839938,-1.2247449,1.4093001
0.94999999,0.062649876,-1.2247449,-1.2247449,1.4098979,0.41943946,1.4120618,-0.06254489,-0.090000637,0.057263587,-0.088259675,11.938052,0.99839938,-1.2247449,1.4093008
0.94999999,0.062649876,-1.2247449,-1.2247449,1.4098979,0.41943946,1.4120618,-0.06254489,-0.090000637,0.057263587,-0.088259675,11.938052,0.99839938,-1.2247449,1.4093008
0.9500137,0.062649876,-1.2247449,-1.2247449,1.4097091,0.41942027,1.4120618,-0.062545054,-0.089988582,0.05727753,-0.088259913,11.938224,0.99839938,-1.2247449,1.4093008
0.9500137,0.062649876,1.2247449,1.2247449,1.4097091,0.41942027,1.4120618,-0.062545054,-0.089988582,0.05727753,-0.088259913,11.938224,0.99839938,-1.2247449,1.4093008
0.95050001,0.062649876,1.2247449,1.2247449,1.4100885,0.42010328,1.4120656,-0.062555328,-0.092736594,0.056784637,-0.088274628,11.944335,0.99839938,-1.2247449,1.4093037
0.95099998,0.062649876,1.2247449,1.2247449,1.4104563,0.42080867,1.4120722,-0.062575445,-0.095593326,0.056282233,-0.088303387,11.950619,0.99839938,-1.2247449,1.4093084
0.9515,0.062649876,1.2247449,1.2247449,1.4108013,0.42151719,1.4120811,-0.062605336,-0.098481379,0.055784285,-0.088346079,11.956902,0.99839938,-1.2247449,1.4093148
0.95200002,0.062649876,1.2247449,1.2247449,1.4111234,0.42222881,1.4120926,-0.062645011,-0.10140074,0.055290792,-0.088402711,11.963184,0.99839938,-1.2247449,1.4093227
0.95249999,0.062649876,1.2247449,1.2247449,1.4114223,0.42294353,1.4121064,-0.062694594,-0.10435086,0.054801796,-0.088473447,11.969468,0.99839938,-1.2247449,1.409332
0.95295262,0.062649876,1.2247449,1.2247449,1.4116729,0.42359316,1.4121208,-0.062747978,-0.10704812,0.054363001,-0.088549592,11.975156,0.99839938,-1.2247449,1.4093418
0.95295262,0.062649876,-1.2247449,1.2247449,1.4116729,0.42359316,1.4121208,-0.062747978,-0.10704812,0.054363001,-0.088549592,11.975156,0.99839938,-1.2247449,1.4093418
0.95300001,0.062649876,-1.2247449,1.2247449,1.4116472,0.42366129,1.4121225,-0.062753916,-0.10657696,0.054317281,-0.088558055,11.975751,0.99839938,-1.2247449,1.4093429
0.95349997,0.062649876,-1.2247449,1.2247449,1.4113914,0.42438212,1.4121377,-0.062807061,-0.10164066,0.053837277,-0.088633925,11.982035,0.99839938,-1.2247449,1.4093535
0.954,0.062649876,-1.2247449,1.2247449,1.4111642,0.42510596,1.4121505,-0.062843189,-0.096770175,0.053361818,-0.088685632,11.988317,0.99839938,-1.2247449,1.4093629
0.95450002,0.062649876,-1.2247449,1.2247449,1.4109654,0.42583272,1.4121605,-0.062862545,-0.091965355,0.052890919,-0.088713549,11.9946,0.99839938,-1.2247449,1.4093713
0.95498633,0.062649876,-1.2247449,1.2247449,1.4107991,0.42654243,1.412168,-0.062865473,-0.08735504,0.052437302,-0.088718154,12.000711,0.99839938,-1.2247449,1.4093784
0.95498633,0.062649876,1.2247449,1.2247449,1.4107991,0.42654243,1.412168,-0.062865473,-0.08735504,0.052437302,-0.088718154,12.000711,0.99839938,1.2247449,1.4093784
0.95499998,0.062649876,1.2247449,1.2247449,1.4106101,0.42656246,1.4121683,-0.062865339,-0.087343343,0.052424591,-0.088717967,12.000884,0.99839938,1.2247449,1.4093786
0.95501369,0.062649876,1.2247449,1.2247449,1.4104211,0.42658249,1.4121684,-0.062865198,-0.087331638,0.05241188,-0.088717781,12.001056,0.99839938,1.2247449,1.4093788
0.95501369,0.062649876,-1.2247449,1.2247449,1.4104211,0.42658249,1.4121684,-0.062865198,-0.087331638,0.05241188,-0.088717781,12.001056,0.99839938,-1.2247449,1.4093788
0.95550001,0.062649876,-1.2247449,1.2247449,1.4102843,0.42729512,1.4121718,-0.06285271,-0.082785606,0.051962852,-0.088700399,12.007167,0.99839938,-1.2247449,1.4093834
0.95599997,0.062649876,-1.2247449,1.2247449,1.4101704,0.42803067,1.4121735,-0.062824249,-0.078175858,0.05150573,-0.088660389,12.013451,0.99839938,-1.2247449,1.4093876
0.95649999,0.062649876,-1.2247449,1.2247449,1.4100833,0.42876905,1.4121733,-0.062780209,-0.073631182,0.051053241,-0.088598303,12.019733,0.99839938,-1.2247449,1.4093912
0.95700002,0.062649876,-1.2247449,1.2247449,1.4100227,0.4295103,1.4121712,-0.062720783,-0.069151476,0.050605398,-0.088514425,12.026016,0.99839938,-1.2247449,1.4093945
0.9570474,0.062649876,-1.2247449,1.2247449,1.4100183,0.42958069,1.412171,-0.062714361,-0.068730362,0.050563205,-0.08850535,12.026612,0.99839938,-1.2247449,1.4093947
0.9570474,0.062649876,1.2247449,1.2247449,1.4100183,0.42958069,1.412171,-0.062714361,-0.068730362,0.050563205,-0.08850535,12.026612,0.99839938,-1.2247449,1.4093947
0.95749998,0.062649876,1.2247449,1.2247449,1.4100844,0.43025434,1.4121689,-0.062657513,-0.071950451,0.050162219,-0.0884251,12.0323,0.99839938,-1.2247449,1.4093977
0.958,0.062649876,1.2247449,1.2247449,1.4101335,0.43100113,1.4121678,-0.06260673,-0.075532548,0.049723726,-0.088353463,12.038583,0.99839938,-1.2247449,1.4094011
0.95850003,0.062649876,1.2247449,1.2247449,1.4101574,0.43175066,1.412168,-0.062568597,-0.079140536,0.049289938,-0.088299729,12.044867,0.99839938,-1.2247449,1.4094046
0.95899999,0.062649876,1.2247449,1.2247449,1.4101561,0.43250287,1.4121693,-0.062543139,-0.082774155,0.048860874,-0.088263929,12.051149,0.99839938,-1.2247449,1.4094082
0.95950001,0.062649876,1.2247449,1.2247449,1.4101294,0.43325779,1.4121717,-0.062530369,-0.086433269,0.048436537,-0.088246085,12.057432,0.99839938,-1.2247449,1.4094118
0.95998633,0.062649876,1.2247449,1.2247449,1.4100791,0.43399459,1.4121749,-0.062530167,-0.09001632,0.048028383,-0.088245995,12.063543,0.99839938,-1.2247449,1.409415
0.95998633,0.062649876,-1.2247449,-1.2247449,1.4100791,0.43399459,1.4121749,-0.062530167,-0.09001632,0.048028383,-0.088245995,12.063543,0.99839938,-1.2247449,1.409415
0.95999998,0.062649876,-1.2247449,-1.2247449,1.4098902,0.43397382,1.4121751,-0.062530331,-0.090004258,0.048039813,-0.088246234,12.063716,0.99839938,-1.2247449,1.4094151
0.95999998,0.062649876,-1.2247449,-1.2247449,1.4098902,0.43397382,1.4121751,-0.062530331,-0.090004258,0.048039813,-0.088246234,12.063716,0.99839938,-1.2247449,1.4094151
0.96000057,0.062649876,-1.2247449,-1.2247449,1.4098827,0.43397298,1.4121751,-0.062530331,-0.090003781,0.048040267,-0.088246241,12.063723,0.99839938,-1.2247449,1.4094151
0.96000057,0.062649876,1.2247449,1.2247449,1.4098827,0.43397298,1.4121751,-0.062530331,-0.090003781,0.048040267,-0.088246241,12.063723,0.99839938,-1.2247449,1.4094151
0.9605,0.062649876,1.2247449,1.2247449,1.4098059,0.43473235,1.4121783,-0.062542677,-0.093709536,0.047625903,-0.088263839,12.069999,0.99839938,-1.2247449,1.4094172
0.96100003,0.062649876,1.2247449,1.2247449,1.4097031,0.43549514,1.4121821,-0.06256783,-0.097443826,0.047215868,-0.088299528,12.076283,0.99839938,-1.2247449,1.4094188
0.96149999,0.062649876,1.2247449,1.2247449,1.4095744,0.43626049,1.4121865,-0.062605806,-0.10120232,0.046810638,-0.088353328,12.082565,0.99839938,-1.2247449,1.4094199
0.96200001,0.062649876,1.2247449,1.2247449,1.4094195,0.43702835,1.4121913,-0.062656641,-0.10498472,0.046410233,-0.088425271,12.088848,0.99839938,-1.2247449,1.4094201
0.96240932,0.062649876,1.2247449,1.2247449,1.4092733,0.43765882,1.4121954,-0.062707826,-0.10809889,0.046086036,-0.088497676,12.093992,0.99839938,-1.2247449,1.4094198
0.96240932,0.062649876,-1.2247449,1.2247449,1.4092733,0.43765882,1.4121954,-0.062707826,-0.10809889,0.046086036,-0.088497676,12.093992,0.99839938,-1.2247449,1.4094198
0.96249998,0.062649876,-1.2247449,1.2247449,1.4093134,0.43779874,1.4121964,-0.062719874,-0.10734493,0.046014648,-0.088514723,12.095132,0.99839938,-1.2247449,1.4094197
0.963,0.062649876,-1.2247449,1.2247449,1.4095477,0.4385716,1.4122016,-0.062777698,-0.10322616,0.04562391,-0.088596553,12.101415,0.99839938,-1.2247449,1.4094198
0.96350002,0.062649876,-1.2247449,1.2247449,1.4098032,0.43934688,1.4122068,-0.062821202,-0.09917219,0.045238037,-0.088658176,12.107698,0.99839938,-1.2247449,1.409421
0.96399999,0.062649876,-1.2247449,1.2247449,1.4100795,0.4401246,1.4122119,-0.062850595,-0.095182858,0.044857047,-0.088699937,12.113981,0.99839938,-1.2247449,1.4094236
0.96450001,0.062649876,-1.2247449,1.2247449,1.4103762,0.44090465,1.4122173,-0.062866196,-0.091257989,0.044480953,-0.088722259,12.120264,0.99839938,-1.2247449,1.4094275
0.96499944,0.062649876,-1.2247449,1.2247449,1.4106929,0.44168624,1.4122229,-0.062868088,-0.087401725,0.044110168,-0.088725284,12.126541,0.99839938,-1.2247449,1.409433
0.96499944,0.062649876,1.2247449,1.2247449,1.4106929,0.44168624,1.4122229,-0.062868088,-0.087401725,0.044110168,-0.088725284,12.126541,0.99839938,1.2247449,1.409433
0.96499997,0.062649876,1.2247449,1.2247449,1.4106854,0.44168708,1.4122229,-0.062868081,-0.087401256,0.044109762,-0.088725276,12.126548,0.99839938,1.2247449,1.409433
0.96500057,0.062649876,1.2247449,1.2247449,1.4106778,0.44168794,1.4122229,-0.062868081,-0.087400787,0.044109359,-0.088725269,12.126554,0.99839938,1.2247449,1.409433
0.96500057,0.062649876,-1.2247449,1.2247449,1.4106778,0.44168794,1.4122229,-0.062868081,-0.087400787,0.044109359,-0.088725269,12.126554,0.99839938,-1.2247449,1.409433
0.9655,0.062649876,-1.2247449,1.2247449,1.4110144,0.44247183,1.4122288,-0.062856667,-0.08360865,0.043743491,-0.088709556,12.132831,0.99839938,-1.2247449,1.4094399
0.96600002,0.062649876,-1.2247449,1.2247449,1.4113708,0.44325888,1.4122353,-0.062832333,-0.079876214,0.043382164,-0.088675663,12.139114,0.99839938,-1.2247449,1.4094485
0.96649998,0.062649876,-1.2247449,1.2247449,1.411746,0.44404817,1.4122423,-0.062795319,-0.076207533,0.043025788,-0.088623941,12.145397,0.99839938,-1.2247449,1.4094588
0.96700001,0.062649876,-1.2247449,1.2247449,1.4121398,0.44483966,1.4122502,-0.062745966,-0.072602376,0.042674385,-0.088554859,12.15168,0.99839938,-1.2247449,1.4094709
0.96749997,0.062649876,-1.2247449,1.2247449,1.412552,0.44563335,1.4122587,-0.062684298,-0.069060721,0.042327955,-0.088468477,12.157964,0.99839938,-1.2247449,1.409485
0.96759069,0.062649876,-1.2247449,1.2247449,1.4126287,0.44577754,1.4122604,-0.06267181,-0.068425171,0.042265657,-0.088450983,12.159103,0.99839938,-1.2247449,1.4094877
0.96759069,0.062649876,1.2247449,1.2247449,1.4126287,0.44577754,1.4122604,-0.06267181,-0.068425171,0.042265657,-0.088450983,12.159103,0.99839938,-1.2247449,1.4094877
0.96799999,0.062649876,1.2247449,1.2247449,1.4122081,0.44642922,1.4122676,-0.062619872,-0.072061896,0.041986514,-0.088378228,12.164247,0.99839938,-1.2247449,1.4094995
0.96850002,0.062649876,1.2247449,1.2247449,1.4116691,0.44722724,1.4122751,-0.062570773,-0.076520927,0.041650087,-0.088309489,12.17053,0.99839938,-1.2247449,1.4095113
0.96899998,0.062649876,1.2247449,1.2247449,1.4111024,0.44802731,1.4122813,-0.062537432,-0.080997959,0.041318677,-0.088262886,12.176813,0.99839938,-1.2247449,1.4095205
0.96950001,0.062649876,1.2247449,1.2247449,1.4105078,0.44882947,1.4122859,-0.062519848,-0.085492775,0.040992305,-0.088238396,12.183096,0.99839938,-1.2247449,1.4095267
0.96999943,0.062649876,1.2247449,1.2247449,1.4098861,0.44963279,1.412289,-0.062518008,-0.090000153,0.040671326,-0.088235989,12.189373,0.99839938,-1.2247449,1.4095299
0.96999943,0.062649876,-1.2247449,-1.2247449,1.4098861,0.44963279,1.412289,-0.062518008,-0.090000153,0.040671326,-0.088235989,12.189373,0.99839938,-1.2247449,1.4095299
0.97000003,0.062649876,-1.2247449,-1.2247449,1.4098785,0.4496319,1.412289,-0.062518016,-0.089999676,0.040671676,-0.088236004,12.18938,0.99839938,-1.2247449,1.4095299
0.97000003,0.062649876,-1.2247449,-1.2247449,1.4098785,0.4496319,1.412289,-0.062518016,-0.089999676,0.040671676,-0.088236004,12.18938,0.99839938,-1.2247449,1.4095299
0.97002679,0.062649876,-1.2247449,-1.2247449,1.4095087,0.44958872,1.412289,-0.062518336,-0.089976065,0.040688768,-0.088236459,12.189716,0.99839938,-1.2247449,1.4095299
0.97002679,0.062649876,1.2247449,1.2247449,1.4095087,0.44958872,1.412289,-0.062518336,-0.089976065,0.040688768,-0.088236459,12.189716,0.99839938,-1.2247449,1.4095299
0.97049999,0.062649876,1.2247449,1.2247449,1.4088939,0.45035172,1.4122887,-0.062531084,-0.094264425,0.040389586,-0.0882544,12.195662,0.99839938,-1.2247449,1.4095285
0.97100002,0.062649876,1.2247449,1.2247449,1.408217,0.45115989,1.4122864,-0.062559851,-0.098812245,0.04007839,-0.088294812,12.201946,0.99839938,-1.2247449,1.4095237
0.97149998,0.062649876,1.2247449,1.2247449,1.4075116,0.45196998,1.4122822,-0.062604345,-0.10337668,0.039772276,-0.088357255,12.208229,0.99839938,-1.2247449,1.4095155
0.97186744,0.062649876,1.2247449,1.2247449,1.4069752,0.45256653,1.4122778,-0.062647052,-0.10674149,0.039550565,-0.08841718,12.212847,0.99839938,-1.2247449,1.4095074
0.97186744,0.062649876,-1.2247449,1.2247449,1.4069752,0.45256653,1.4122778,-0.062647052,-0.10674149,0.039550565,-0.08841718,12.212847,0.99839938,-1.2247449,1.4095074
0.972,0.062649876,-1.2247449,1.2247449,1.4071378,0.45278201,1.4122761,-0.062663577,-0.10587217,0.039471257,-0.088440359,12.214512,0.99839938,-1.2247449,1.4095042
0.97250003,0.062649876,-1.2247449,1.2247449,1.4077603,0.45359591,1.4122709,-0.06271854,-0.10263305,0.039175346,-0.088517517,12.220796,0.99839938,-1.2247449,1.4094942
0.97299999,0.062649876,-1.2247449,1.2247449,1.4083965,0.45441163,1.4122679,-0.062762104,-0.099456795,0.038884554,-0.088578716,12.227078,0.99839938,-1.2247449,1.4094872
0.97350001,0.062649876,-1.2247449,1.2247449,1.4090463,0.45522916,1.412267,-0.062794477,-0.096343234,0.038598895,-0.088624299,12.233362,0.99839938,-1.2247449,1.4094836
0.97399998,0.062649876,-1.2247449,1.2247449,1.409709,0.45604846,1.4122685,-0.062816173,-0.09329199,0.038318392,-0.088654965,12.239645,0.99839938,-1.2247449,1.4094831
0.9745,0.062649876,-1.2247449,1.2247449,1.4103844,0.45686951,1.4122722,-0.062827155,-0.090303078,0.038043037,-0.088670693,12.245928,0.99839938,-1.2247449,1.4094859
0.9749732,0.062649876,-1.2247449,1.2247449,1.4110355,0.45764813,1.4122781,-0.062827811,-0.087531805,0.037787199,-0.088671975,12.251874,0.99839938,-1.2247449,1.4094915
0.9749732,0.062649876,1.2247449,1.2247449,1.4110355,0.45764813,1.4122781,-0.062827811,-0.087531805,0.037787199,-0.088671975,12.251874,0.99839938,1.2247449,1.4094915
0.97500002,0.062649876,1.2247449,1.2247449,1.4106654,0.4576923,1.4122783,-0.06282758,-0.08750885,0.037772838,-0.088671669,12.252212,0.99839938,1.2247449,1.4094919
0.97502685,0.062649876,1.2247449,1.2247449,1.4102952,0.45773646,1.4122785,-0.062827356,-0.087485895,0.037758492,-0.088671364,12.252548,0.99839938,1.2247449,1.4094921
0.97502685,0.062649876,-1.2247449,1.2247449,1.4102952,0.45773646,1.4122785,-0.062827356,-0.087485895,0.037758492,-0.088671364,12.252548,0.99839938,-1.2247449,1.4094921
0.97549999,0.062649876,-1.2247449,1.2247449,1.4109623,0.45851678,1.4122831,-0.062818818,-0.084775195,0.03750781,-0.088659614,12.258494,0.99839938,-1.2247449,1.4094974
0.97600001,0.062649876,-1.2247449,1.2247449,1.4116784,0.45934287,1.4122903,-0.062800229,-0.081970863,0.037247971,-0.088633865,12.264778,0.99839938,-1.2247449,1.4095063
0.97649997,0.062649876,-1.2247449,1.2247449,1.4124057,0.4601706,1.4123003,-0.062772192,-0.079227865,0.036993336,-0.088594981,12.271061,0.99839938,-1.2247449,1.4095187
0.977,0.062649876,-1.2247449,1.2247449,1.4131441,0.46099988,1.4123129,-0.062734745,-0.076546177,0.036743902,-0.08854299,12.277344,0.99839938,-1.2247449,1.4095347
0.97750002,0.062649876,-1.2247449,1.2247449,1.4138929,0.46183071,1.4123284,-0.062688358,-0.073925413,0.036499694,-0.088478565,12.283628,0.99839938,-1.2247449,1.4095541
0.97799999,0.062649876,-1.2247449,1.2247449,1.4146522,0.46266308,1.4123465,-0.062632881,-0.071365692,0.036260702,-0.088401511,12.28991,0.99839938,-1.2247449,1.4095771
0.97813255,0.062649876,-1.2247449,1.2247449,1.4148554,0.46288401,1.4123517,-0.062616684,-0.070697285,0.036198214,-0.088379003,12.291576,0.99839938,-1.2247449,1.4095839
0.97813255,0.062649876,1.2247449,1.2247449,1.4148554,0.46288401,1.4123517,-0.062616684,-0.070697285,0.036198214,-0.088379003,12.291576,0.99839938,-1.2247449,1.4095839
