"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent"
0.3,89580.7049602853,303947.537713136,84568.5682579539,106115.781873637,1,1,0,1,2,1
0.301,89596.8853866043,303946.920042513,84572.0218395775,106115.802956388,1,1,0,1,2,1
0.302,89613.0545480136,303946.30282667,84575.4844774281,106115.824017134,1,1,0,1,2,1
0.303,89629.2124445133,303945.686065608,84578.9561715056,106115.845055876,1,1,0,1,2,1
0.304,89645.3590761033,303945.069759327,84582.4369218101,106115.866072612,1,1,0,1,2,1
0.305,89661.4944427837,303944.453907826,84585.9267283415,106115.887067343,1,1,0,1,2,1
0.306,89677.6185445545,303943.838511106,84589.4255910999,106115.90804007,1,1,0,1,2,1
0.307,89693.7313814155,303943.223569166,84592.9335100852,106115.928990791,1,1,0,1,2,1
0.308,89709.832953367,303942.609082007,84596.4504852975,106115.949919508,1,1,0,1,2,1
0.309,89725.9232604088,303941.995049629,84599.9765167368,106115.970826219,1,1,0,1,2,1
0.31,89742.0023025409,303941.381472031,84603.5116044029,106115.991710925,1,1,0,1,2,1
0.311,89758.0700797635,303940.768349214,84607.0557482961,106116.012573627,1,1,0,1,2,1
0.312,89774.1265920763,303940.155681177,84610.6089484161,106116.033414323,1,1,0,1,2,1
0.313,89790.1718394795,303939.543467921,84614.1712047632,106116.054233015,1,1,0,1,2,1
0.314,89806.2058219731,303938.931709445,84617.7425173372,106116.075029701,1,1,0,1,2,1
0.315,89822.228539557,303938.320405751,84621.3228861381,106116.095804383,1,1,0,1,2,1
0.316,89838.2399922313,303937.709556836,84624.912311166,106116.11655706,1,1,0,1,2,1
0.317,89854.2401799959,303937.099162703,84628.5107924208,106116.137287731,1,1,0,1,2,1
0.318,89870.2291028509,303936.489223349,84632.1183299026,106116.157996398,1,1,0,1,2,1
0.319,89886.2067607962,303935.879738777,84635.7349236114,106116.178683059,1,1,0,1,2,1
0.32,89902.1731538319,303935.270708985,84639.360573547,106116.199347716,1,1,0,1,2,1
0.321,89918.1282819579,303934.662133973,84642.9952797097,106116.219990368,1,1,0,1,2,1
0.322,89934.0721451743,303934.054013743,84646.6390420993,106116.240611015,1,1,0,1,2,1
0.323,89950.004743481,303933.446348292,84650.2918607158,106116.261209656,1,1,0,1,2,1
0.324,89965.9260768781,303932.839137623,84653.9537355593,106116.281786293,1,1,0,1,2,1
0.325,89981.8361453655,303932.232381734,84657.6246666297,106116.302340925,1,1,0,1,2,1
0.326,89997.7349489433,303931.626080625,84661.3046539271,106116.322873552,1,1,0,1,2,1
0.327,90013.6224876115,303931.020234297,84664.9936974515,106116.343384174,1,1,0,1,2,1
0.328,90029.4987613699,303930.41484275,84668.6917972027,106116.36387279,1,1,0,1,2,1
0.329,90045.3671178678,303929.809751597,84672.3929565751,106116.384351113,1,1,0,1,2,1
0.33,90061.2260461689,303929.20503052,84676.0998820914,106116.404813855,1,1,0,1,2,1
0.331,90077.0740344567,303928.60074924,84679.8152818514,106116.425255728,1,1,0,1,2,1
0.332,90092.9110895412,303927.996907443,84683.5391436566,106116.445676757,1,1,0,1,2,1
0.333,90108.7372182323,303927.393504815,84687.2714553085,106116.466076966,1,1,0,1,2,1
0.334,90124.5524273399,303926.790541041,84691.0122046084,106116.486456377,1,1,0,1,2,1
0.335,90140.356723674,303926.188015809,84694.7613793578,106116.506815015,1,1,0,1,2,1
0.336,90156.1501140445,303925.585928803,84698.5189673581,106116.527152903,1,1,0,1,2,1
0.337,90171.9326052613,303924.984279711,84702.2849564108,106116.547470066,1,1,0,1,2,1
0.338,90187.7042041345,303924.383068216,84706.0593343173,106116.567766528,1,1,0,1,2,1
0.339,90203.4649174739,303923.782294007,84709.842088879,106116.588042311,1,1,0,1,2,1
0.34,90219.2147520895,303923.181956768,84713.6332078973,106116.608297441,1,1,0,1,2,1
0.341,90234.9537147912,303922.582056186,84717.4326791737,106116.62853194,1,1,0,1,2,1
0.342,90250.6818123889,303921.982591946,84721.2404905095,106116.648745832,1,1,0,1,2,1
0.343,90266.3990516927,303921.383563734,84725.0566297064,106116.668939143,1,1,0,1,2,1
0.344,90282.1054395124,303920.784971237,84728.8810845656,106116.689111894,1,1,0,1,2,1
0.345,90297.8009826579,303920.18681414,84732.7138428886,106116.70926411,1,1,0,1,2,1
0.346,90313.4856879393,303919.589092129,84736.5548924768,106116.729395815,1,1,0,1,2,1
0.347,90329.1595621665,303918.99180489,84740.4042211316,106116.749507033,1,1,0,1,2,1
0.348,90344.8226121494,303918.394952109,84744.2618166546,106116.769597788,1,1,0,1,2,1
0.349,90360.4748446979,303917.798533473,84748.127666847,106116.789668102,1,1,0,1,2,1
0.35,90376.116266622,303917.202548666,84752.0017595104,106116.809718001,1,1,0,1,2,1
0.351,90391.7468847316,303916.606997376,84755.8840824462,106116.829747508,1,1,0,1,2,1
0.352,90407.3667058367,303916.011879287,84759.7746234558,106116.849756647,1,1,0,1,2,1
0.353,90422.9757367472,303915.417194086,84763.6733703407,106116.869745441,1,1,0,1,2,1
0.354,90438.573984273,303914.822941459,84767.5803109022,106116.889713914,1,1,0,1,2,1
0.355,90454.1614552241,303914.229121091,84771.4954329417,106116.909662091,1,1,0,1,2,1
0.356,90469.7381564105,303913.635732669,84775.4187242609,106116.929589995,1,1,0,1,2,1
0.357,90485.304094642,303913.042775879,84779.3501726609,106116.94949765,1,1,0,1,2,1
0.358,90500.8592767286,303912.450250406,84783.2897659434,106116.969385079,1,1,0,1,2,1
0.359,90516.4037094803,303911.858155936,84787.2374919097,106116.989252307,1,1,0,1,2,1
0.36,90531.937399707,303911.266492156,84791.1933383612,106117.009099358,1,1,0,1,2,1
0.361,90547.4603542186,303910.675258751,84795.1572930994,106117.028926254,1,1,0,1,2,1
0.362,90562.9725798251,303910.084455408,84799.1293439257,106117.048733021,1,1,0,1,2,1
0.363,90578.4740833364,303909.494081811,84803.1094786416,106117.068519681,1,1,0,1,2,1
0.364,90593.9648715624,303908.904137648,84807.0976850484,106117.08828626,1,1,0,1,2,1
0.365,90609.4449513131,303908.314622604,84811.0939509476,106117.108032779,1,1,0,1,2,1
0.366,90624.9143293985,303907.725536365,84815.0982641407,106117.127759264,1,1,0,1,2,1
0.367,90640.3730126285,303907.136878617,84819.110612429,106117.147465738,1,1,0,1,2,1
0.368,90655.8210078129,303906.548649046,84823.130983614,106117.167152225,1,1,0,1,2,1
0.369,90671.2583217619,303905.960847337,84827.1593654972,106117.186818748,1,1,0,1,2,1
0.37,90686.6849612852,303905.373473178,84831.1957458798,106117.206465332,1,1,0,1,2,1
0.371,90702.1009331928,303904.786526253,84835.2401125635,106117.226092001,1,1,0,1,2,1
0.372,90717.5062442948,303904.200006249,84839.2924533496,106117.245698778,1,1,0,1,2,1
0.373,90732.9009014009,303903.613912851,84843.3527560395,106117.265285687,1,1,0,1,2,1
0.374,90748.2849113212,303903.028245746,84847.4210084347,106117.284852751,1,1,0,1,2,1
0.375,90763.6582808656,303902.44300462,84851.4971983366,106117.304399996,1,1,0,1,2,1
0.376,90779.0210168441,303901.858189158,84855.5813135466,106117.323927443,1,1,0,1,2,1
0.377,90794.3731260665,303901.273799046,84859.6733418662,106117.343435119,1,1,0,1,2,1
0.378,90809.7146153429,303900.689833971,84863.7732710968,106117.362923045,1,1,0,1,2,1
0.379,90825.0454914831,303900.106293617,84867.8810890398,106117.382391246,1,1,0,1,2,1
0.38,90840.3657612971,303899.523177672,84871.9967834967,106117.401839746,1,1,0,1,2,1
0.381,90855.6754315949,303898.940485822,84876.1203422688,106117.421268569,1,1,0,1,2,1
0.382,90870.9745091864,303898.358217751,84880.2517531577,106117.440677738,1,1,0,1,2,1
0.383,90886.2630008814,303897.776373146,84884.3910039647,106117.460067277,1,1,0,1,2,1
0.384,90901.5409134901,303897.194951693,84888.5380824913,106117.479437211,1,1,0,1,2,1
0.385,90916.8082538222,303896.613953079,84892.6929765388,106117.498787562,1,1,0,1,2,1
0.386,90932.0650286879,303896.033376988,84896.8556739089,106117.518118355,1,1,0,1,2,1
0.387,90947.3112448968,303895.453223106,84901.0261624028,106117.537429614,1,1,0,1,2,1
0.388,90962.5469092592,303894.873491121,84905.204429822,106117.556721362,1,1,0,1,2,1
0.389,90977.7720285847,303894.294180717,84909.3904639679,106117.575993623,1,1,0,1,2,1
0.39,90992.9866096835,303893.715291581,84913.584252642,106117.595246421,1,1,0,1,2,1
0.391,91008.1906593655,303893.136823398,84917.7857836456,106117.61447978,1,1,0,1,2,1
0.392,91023.3841844405,303892.558775855,84921.9950447803,106117.633693724,1,1,0,1,2,1
0.393,91038.5671917186,303891.981148637,84926.2120238474,106117.652888276,1,1,0,1,2,1
0.394,91053.7396880096,303891.403941431,84930.4367086485,106117.67206346,1,1,0,1,2,1
0.395,91068.9016801236,303890.827153922,84934.6690869848,106117.6912193,1,1,0,1,2,1
0.396,91084.0531748704,303890.250785796,84938.9091466578,106117.710355821,1,1,0,1,2,1
0.397,91099.19417906,303889.674836739,84943.1568754691,106117.729473045,1,1,0,1,2,1
0.398,91114.3246995023,303889.099306437,84947.4122612199,106117.748570997,1,1,0,1,2,1
0.399,91129.4447430073,303888.524194577,84951.6752917117,106117.7676497,1,1,0,1,2,1
0.4,91144.5543163849,303887.949500844,84955.9459547461,106117.786709178,1,1,0,1,2,1
0.401,91159.6534264451,303887.375224923,84960.2242381242,106117.805749456,1,1,0,1,2,1
0.402,91174.7420799978,303886.801366501,84964.5101296478,106117.824770556,1,1,0,1,2,1
0.403,91189.8202838529,303886.227925265,84968.803617118,106117.843772503,1,1,0,1,2,1
0.404,91204.8880448204,303885.654900899,84973.1046883365,106117.86275532,1,1,0,1,2,1
0.405,91219.9453697102,303885.082293089,84977.4133311046,106117.881719032,1,1,0,1,2,1
0.406,91234.9922653323,303884.510101523,84981.7295332237,106117.900663662,1,1,0,1,2,1
0.407,91250.0287384966,303883.938325885,84986.0532824953,106117.919589234,1,1,0,1,2,1
0.408,91265.054796013,303883.366965861,84990.3845667208,106117.938495772,1,1,0,1,2,1
0.409,91280.0704446915,303882.796021138,84994.7233737016,106117.957383299,1,1,0,1,2,1
0.41,91295.075691342,303882.225491402,84999.0696912392,106117.97625184,1,1,0,1,2,1
0.411,91310.0705427745,303881.655376338,85003.423507135,106117.995101418,1,1,0,1,2,1
0.412,91325.0550057989,303881.085675632,85007.7848091904,106118.013932057,1,1,0,1,2,1
0.413,91340.0290872251,303880.51638897,85012.1535852068,106118.032743781,1,1,0,1,2,1
0.414,91354.9927938631,303879.947516038,85016.5298229858,106118.051536614,1,1,0,1,2,1
0.415,91369.9461325228,303879.379056523,85020.9135103287,106118.070310579,1,1,0,1,2,1
0.416,91384.8891100143,303878.81101011,85025.3046350369,106118.0890657,1,1,0,1,2,1
0.417,91399.8217331473,303878.243376485,85029.7031849118,106118.107802002,1,1,0,1,2,1
0.418,91414.7440087318,303877.676155333,85034.109147755,106118.126519508,1,1,0,1,2,1
0.419,91429.6559435779,303877.109346342,85038.5225113678,106118.145218242,1,1,0,1,2,1
0.42,91444.5575444953,303876.542949196,85042.9432635517,106118.163898227,1,1,0,1,2,1
0.421,91459.4497115141,303875.976939111,85047.3700469108,106118.182558501,1,1,0,1,2,1
0.422,91474.3321373668,303875.411324376,85051.8033222497,106118.201199435,1,1,0,1,2,1
0.423,91489.2043020175,303874.846119113,85056.2438708047,106118.219821634,1,1,0,1,2,1
0.424,91504.0662129437,303874.281322987,85060.6916793717,106118.238425122,1,1,0,1,2,1
0.425,91518.9178776229,303873.716935668,85065.1467347468,106118.257009921,1,1,0,1,2,1
0.426,91533.7593035326,303873.152956823,85069.6090237261,106118.275576054,1,1,0,1,2,1
0.427,91548.5904981504,303872.58938612,85074.0785331055,106118.294123546,1,1,0,1,2,1
0.428,91563.4114689538,303872.026223225,85078.5552496813,106118.312652418,1,1,0,1,2,1
0.429,91578.2222234202,303871.463467807,85083.0391602494,106118.331162694,1,1,0,1,2,1
0.43,91593.0227690273,303870.901119534,85087.5302516059,106118.349654397,1,1,0,1,2,1
0.431,91607.8131132525,303870.339178073,85092.0285105468,106118.36812755,1,1,0,1,2,1
0.432,91622.5932635733,303869.777643091,85096.5339238682,106118.386582176,1,1,0,1,2,1
0.433,91637.3632274673,303869.216514257,85101.0464783661,106118.405018298,1,1,0,1,2,1
0.434,91652.1230124119,303868.655791238,85105.5661608366,106118.42343594,1,1,0,1,2,1
0.435,91666.8726258847,303868.095473702,85110.0929580758,106118.441835124,1,1,0,1,2,1
0.436,91681.6120753633,303867.535561316,85114.6268568796,106118.460215873,1,1,0,1,2,1
0.437,91696.341368325,303866.976053748,85119.1678440443,106118.478578211,1,1,0,1,2,1
0.438,91711.0605122476,303866.416950666,85123.7159063657,106118.49692216,1,1,0,1,2,1
0.439,91725.7695146083,303865.858251736,85128.27103064,106118.515247745,1,1,0,1,2,1
0.44,91740.4683828849,303865.299956628,85132.8332036632,106118.533554987,1,1,0,1,2,1
0.441,91755.1571245547,303864.742065009,85137.4024122314,106118.55184391,1,1,0,1,2,1
0.442,91769.8357470954,303864.184576545,85141.9786431406,106118.570114536,1,1,0,1,2,1
0.443,91784.5042579844,303863.627490906,85146.5618831869,106118.58836689,1,1,0,1,2,1
0.444,91799.1626646992,303863.070807758,85151.1521191663,106118.606600994,1,1,0,1,2,1
0.445,91813.8109747174,303862.51452677,85155.7493378749,106118.624816871,1,1,0,1,2,1
0.446,91828.4491955165,303861.958647608,85160.3535261087,106118.643014545,1,1,0,1,2,1
0.447,91843.0773345739,303861.40316994,85164.9646706639,106118.661194038,1,1,0,1,2,1
0.448,91857.6953993673,303860.848093435,85169.5827583363,106118.679355373,1,1,0,1,2,1
0.449,91872.3033973742,303860.29341776,85174.2077759222,106118.697498574,1,1,0,1,2,1
0.45,91886.9013360719,303859.739142582,85178.8397102176,106118.715623663,1,1,0,1,2,1
0.451,91901.4892229382,303859.185267569,85183.4785480184,106118.733730665,1,1,0,1,2,1
0.452,91916.0670654504,303858.631792389,85188.1242761208,106118.751819601,1,1,0,1,2,1
0.453,91930.6348710861,303858.07871671,85192.7768813208,106118.769890494,1,1,0,1,2,1
0.454,91945.1926473229,303857.526040198,85197.4363504145,106118.787943369,1,1,0,1,2,1
0.455,91959.7404016381,303856.973762522,85202.1026701979,106118.805978248,1,1,0,1,2,1
0.456,91974.2781415095,303856.42188335,85206.7758274671,106118.823995154,1,1,0,1,2,1
0.457,91988.8058744144,303855.870402349,85211.4558090182,106118.84199411,1,1,0,1,2,1
0.458,92003.3236078304,303855.319319186,85216.1426016471,106118.85997514,1,1,0,1,2,1
0.459,92017.831349235,303854.768633529,85220.8361921499,106118.877938266,1,1,0,1,2,1
0.46,92032.3291061057,303854.218345047,85225.5365673228,106118.895883511,1,1,0,1,2,1
0.461,92046.8168859201,303853.668453406,85230.2437139617,106118.913810899,1,1,0,1,2,1
0.462,92061.2946961556,303853.118958274,85234.9576188626,106118.931720453,1,1,0,1,2,1
0.463,92075.7625442898,303852.56985932,85239.6782688218,106118.949612195,1,1,0,1,2,1
0.464,92090.2204378002,303852.02115621,85244.4056506351,106118.967486149,1,1,0,1,2,1
0.465,92104.6683841642,303851.472848612,85249.1397510987,106118.985342338,1,1,0,1,2,1
0.466,92119.1063908596,303850.924936194,85253.8805570087,106119.003180785,1,1,0,1,2,1
0.467,92133.5344653636,303850.377418623,85258.628055161,106119.021001513,1,1,0,1,2,1
0.468,92147.9526151539,303849.830295568,85263.3822323517,106119.038804545,1,1,0,1,2,1
0.469,92162.3608477081,303849.283566696,85268.1430753769,106119.056589904,1,1,0,1,2,1
0.47,92176.7591705034,303848.737231674,85272.9105710326,106119.074357614,1,1,0,1,2,1
0.471,92191.1475910177,303848.19129017,85277.6847061149,106119.092107697,1,1,0,1,2,1
0.472,92205.5261167282,303847.645741852,85282.4654674199,106119.109840177,1,1,0,1,2,1
0.473,92219.8947551125,303847.100586387,85287.2528417436,106119.127555076,1,1,0,1,2,1
0.474,92234.2535136483,303846.555823444,85292.046815882,106119.145252418,1,1,0,1,2,1
0.475,92248.6023998129,303846.011452689,85296.8473766312,106119.162932225,1,1,0,1,2,1
0.476,92262.941421084,303845.467473791,85301.6545107872,106119.180594522,1,1,0,1,2,1
0.477,92277.2705849389,303844.923886416,85306.4682051462,106119.19823933,1,1,0,1,2,1
0.478,92291.5898988553,303844.380690233,85311.2884465041,106119.215866673,1,1,0,1,2,1
0.479,92305.8993703106,303843.83788491,85316.115221657,106119.233476574,1,1,0,1,2,1
0.48,92320.1990067824,303843.295470114,85320.948517401,106119.251069057,1,1,0,1,2,1
0.481,92334.4888157482,303842.753445512,85325.7883205322,106119.268644143,1,1,0,1,2,1
0.482,92348.7688046855,303842.211810773,85330.6346178465,106119.286201857,1,1,0,1,2,1
0.483,92363.0389810718,303841.670565563,85335.48739614,106119.303742222,1,1,0,1,2,1
0.484,92377.2993523846,303841.129709551,85340.3466422088,106119.32126526,1,1,0,1,2,1
0.485,92391.5499261015,303840.589242405,85345.212342849,106119.338770994,1,1,0,1,2,1
0.486,92405.7907097,303840.049163791,85350.0844848565,106119.356259448,1,1,0,1,2,1
0.487,92420.0217106575,303839.509473378,85354.9630550275,106119.373730645,1,1,0,1,2,1
0.488,92434.2429364517,303838.970170833,85359.848040158,106119.391184608,1,1,0,1,2,1
0.489,92448.45439456,303838.431255824,85364.7394270441,106119.408621359,1,1,0,1,2,1
0.49,92462.6560924599,303837.892728018,85369.6372024817,106119.426040923,1,1,0,1,2,1
0.491,92476.848037629,303837.354587084,85374.541353267,106119.443443322,1,1,0,1,2,1
0.492,92491.0302375447,303836.816832688,85379.4518661961,106119.460828578,1,1,0,1,2,1
0.493,92505.2026996847,303836.279464499,85384.3687280649,106119.478196716,1,1,0,1,2,1
0.494,92519.3654315263,303835.742482184,85389.2919256695,106119.495547759,1,1,0,1,2,1
0.495,92533.5184405472,303835.205885411,85394.221445806,106119.512881729,1,1,0,1,2,1
0.496,92547.6617342249,303834.669673847,85399.1572752704,106119.530198649,1,1,0,1,2,1
0.497,92561.7953200367,303834.13384716,85404.0994008589,106119.547498543,1,1,0,1,2,1
0.498,92575.9192054604,303833.598405018,85409.0478093673,106119.564781434,1,1,0,1,2,1
0.499,92590.0333979734,303833.063347088,85414.0024875919,106119.582047344,1,1,0,1,2,1
0.5,92604.1379050531,303832.528673038,85418.9634223286,106119.599296297,1,1,0,1,2,1
0.501,92618.2327341773,303831.994382536,85423.9306003735,106119.616528316,1,1,0,1,2,1
0.502,92632.3178928232,303831.46047525,85428.9040085226,106119.633743424,1,1,0,1,2,1
0.503,92646.3933884685,303830.926950846,85433.883633572,106119.650941644,1,1,0,1,2,1
0.504,92660.4584562208,303830.393849362,85438.8716085643,106119.668118503,1,1,0,1,2,1
0.505,92674.513618612,303829.861143545,85443.8664890723,106119.685277022,1,1,0,1,2,1
0.506,92688.5591046811,303829.328821483,85448.8676462212,106119.702418513,1,1,0,1,2,1
0.507,92702.594921498,303828.796882865,85453.8750679401,106119.719542999,1,1,0,1,2,1
0.508,92716.6210761323,303828.265327379,85458.888742158,106119.736650499,1,1,0,1,2,1
0.509,92730.6375756541,303827.734154715,85463.9086568038,106119.753741035,1,1,0,1,2,1
0.51,92744.6444271329,303827.203364561,85468.9347998067,106119.770814626,1,1,0,1,2,1
0.511,92758.6416376386,303826.672956607,85473.9671590956,106119.787871295,1,1,0,1,2,1
0.512,92772.6292142411,303826.142930541,85479.0057225995,106119.804911061,1,1,0,1,2,1
0.513,92786.6071640101,303825.613286053,85484.0504782474,106119.821933944,1,1,0,1,2,1
0.514,92800.5754940155,303825.084022831,85489.1014139683,106119.838939967,1,1,0,1,2,1
0.515,92814.5342113269,303824.555140564,85494.1585176914,106119.85592915,1,1,0,1,2,1
0.516,92828.4833230143,303824.026638941,85499.2217773455,106119.872901512,1,1,0,1,2,1
0.517,92842.4228361475,303823.498517652,85504.2911808596,106119.889857076,1,1,0,1,2,1
0.518,92856.3527577961,303822.970776385,85509.3667161629,106119.906795861,1,1,0,1,2,1
0.519,92870.2730950301,303822.443414829,85514.4483711842,106119.923717889,1,1,0,1,2,1
0.52,92884.1838549191,303821.916432674,85519.5361338527,106119.94062318,1,1,0,1,2,1
0.521,92898.0850445332,303821.389829607,85524.6299920973,106119.957511754,1,1,0,1,2,1
0.522,92911.9766709419,303820.863605318,85529.729933847,106119.974383634,1,1,0,1,2,1
0.523,92925.8587412152,303820.337759497,85534.8359470309,106119.991238838,1,1,0,1,2,1
0.524,92939.7312624228,303819.812291831,85539.9480195779,106120.008077388,1,1,0,1,2,1
