"time","directMass.mass.s","directMass.mass.v","mass2a.s","mass2a.v","mass2b.s","mass2b.v","mass3a.s","mass3a.v","mass3b.s","mass3b.v"
0.253,0.0617326622512258,0.482116358023182,0.0617722019751425,0.476533054921271,0.0617128923892686,0.484908009574142,0.0617616055090558,0.47807075646618,0.061718190622311,0.484139158801684
0.2535,0.0619737053609996,0.482054495446021,0.062010452671243,0.476468180630669,0.061955331705879,0.484847652853702,0.0620005457533426,0.477694616647221,0.0619602851648283,0.484234434845422
0.254,0.0622147151616816,0.481983122128498,0.0622486686075251,0.476394016138523,0.062197738438761,0.48477767512349,0.062239294329068,0.477304823978936,0.0622024255779887,0.48432227120328
0.2545,0.0624556868985895,0.481902240889779,0.0624868451396041,0.47631056437415,0.0624401077780834,0.484698079147598,0.0624778448250441,0.476902488114455,0.0624446079353624,0.484402117277442
0.255,0.0626966158185433,0.481811854925182,0.0627249776246508,0.476217828634284,0.0626824349154908,0.484608868070635,0.0627161914603718,0.4764887373308,0.0626868279976293,0.484473413722373
0.2555,0.0629374971700539,0.481711967806222,0.0629630614215755,0.476115812583122,0.0629247150442942,0.484510045417777,0.0629543291081915,0.476064716034246,0.0629290812009852,0.484535593692211
0.256,0.0631783262035108,0.481602583473006,0.0632010918912102,0.476004520244879,0.0631669433596623,0.484401615087074,0.0631922525621325,0.475631513820368,0.0631713630242002,0.484588118299326
0.2565,0.0634190981713717,0.48148370622662,0.0634390643964912,0.475883955996353,0.0634091150588132,0.484283581341758,0.063429955803332,0.475190094585632,0.0634136693553918,0.484630512047115
0.257,0.0636598083283451,0.481355340773636,0.0636769743026485,0.475754124610388,0.0636512253411945,0.484155948855264,0.063667436418601,0.474741691201949,0.0636559942832173,0.48466216555948
0.2575,0.0639004519315825,0.481217492183142,0.0639148169773832,0.475615031213895,0.0638932694086833,0.48401872266777,0.0639046913720722,0.474287418715022,0.0638983322113379,0.484682528917203
0.258,0.0641410242408656,0.481070165899397,0.0641525877910536,0.47546668130021,0.0641352424657728,0.483871908198995,0.0641417182745592,0.473828384428322,0.064140677224019,0.484691056634935
0.2585,0.0643815205187934,0.480913367741787,0.0643902821168576,0.475309080729037,0.0643771397197624,0.483715511248167,0.0643785153985021,0.473365684612597,0.0643830230789392,0.484687209306383
0.259,0.0646219360309487,0.480747103897511,0.0646278953309943,0.475142235719304,0.0646189563809271,0.483549537986619,0.0646150808176966,0.472900369125782,0.0646253636375749,0.484670471283377
0.2595,0.0648622660460598,0.480571380912792,0.0648654228128191,0.474966152840564,0.0648606876626813,0.483373994948911,0.0648514113702373,0.472433399551053,0.0648676933839712,0.484640371593663
0.26,0.0651025058363245,0.480386205738467,0.0651028599451716,0.47478083905753,0.0651023287819021,0.48318888907894,0.0650875081617082,0.471965847131627,0.0651100046736328,0.484596385041888
0.2605,0.0653426506774679,0.48019158568637,0.0653402021144214,0.474586301687456,0.0653438749589924,0.482994227685832,0.0653233713389075,0.471498697312082,0.0653522903467483,0.484538029873515
0.261,0.0655826958489682,0.479987528441995,0.0655774447106918,0.474382548412502,0.0655853214181076,0.482790018456746,0.0655590016324242,0.471032902458119,0.0655945429572404,0.484464841433934
0.2615,0.0658226366342441,0.479774042064366,0.0658145831280429,0.474169587279599,0.0658266633873458,0.482576269456754,0.0657944003609224,0.470569378175166,0.0658367547709051,0.484376374008967
0.262,0.0660624683208015,0.479551134978965,0.0660516127646133,0.473947426693532,0.0660678960988968,0.482352989121685,0.0660295685657969,0.470109004488826,0.0660789181983041,0.484272200224034
0.2625,0.0663021862003631,0.47931881596772,0.0662885290227444,0.473716075407155,0.0663090147891737,0.482120186248007,0.0662645057779298,0.469652629082146,0.06632102641158,0.484151909410508
0.263,0.0665417855693331,0.479077094215964,0.066525327309445,0.473475542567259,0.0665500146992784,0.481877870040321,0.0664992159189165,0.469201030646115,0.0665630703945417,0.48401512600089
0.2635,0.0667812617287235,0.478825979267892,0.0667620030363091,0.473225837671052,0.0667908910749318,0.481626050066317,0.0667337017433035,0.468754946294073,0.0668050417214336,0.483861495754803
0.264,0.0670206099844169,0.478565481039317,0.0669985516197762,0.472966970578608,0.0670316391667384,0.481364736269676,0.0669679664561592,0.468315058860893,0.0670469317485459,0.483690692128529
0.2645,0.0672598256473542,0.478295609817448,0.0672349684813136,0.472698951512652,0.0672722542303758,0.481093938969851,0.0672020137062389,0.467881993283753,0.0672887316179121,0.483502418084297
0.265,0.0674989040336634,0.478016376254076,0.0674712490475412,0.472421791051885,0.0675127315267257,0.480813668855177,0.0674358468199683,0.467456350484121,0.0675304326405112,0.483296389139055
0.2655,0.067737840464749,0.477727791354355,0.0677073887503163,0.472135500120026,0.0677530663219666,0.480523936971525,0.0676694675305425,0.467038766189449,0.0677720269318525,0.48307230393681
0.266,0.0679766302679073,0.477429866525052,0.0679433830273458,0.47184009003294,0.0679932538881893,0.480224754771113,0.0679028815431165,0.466629632073195,0.0680135046303029,0.482829983750982
0.2665,0.0682152687761146,0.477122613529151,0.0681792273219686,0.471535572454284,0.0682332895031888,0.479916134066589,0.0681360933337948,0.466229348711725,0.0682548564972747,0.482569245937865
0.267,0.0684537513283292,0.476806044498678,0.0684149170834539,0.471221959408024,0.0684731684507681,0.479598087044009,0.0683691076423511,0.46583824789172,0.0684960731713186,0.482289942802158
0.2675,0.0686920732696781,0.476480171934394,0.0686504477671832,0.470899263278134,0.0687128860209267,0.479270626262529,0.0686019294551842,0.465456589495266,0.0687371451769252,0.481991963153959
0.268,0.0689302299515685,0.476145008699259,0.0688858148347581,0.470567496802201,0.0689524375099749,0.478933764647793,0.0688345634169888,0.465084620631769,0.0689780632188586,0.481675202733005
0.2685,0.0691682167317316,0.475800568006091,0.0691210137540398,0.470226673059365,0.0691918182205788,0.478587515479458,0.0690670127105223,0.464722692725753,0.0692188187423365,0.48133950564626
0.269,0.0694060289749981,0.47544686346682,0.0693560399999183,0.469876805518425,0.0694310234625392,0.478231892441022,0.0692992835832751,0.464370763321645,0.0694594016708597,0.480984913539408
0.2695,0.0696436620529407,0.475083909046495,0.0695908890539529,0.469517907992903,0.0696700485524358,0.477866909573296,0.0695313811417727,0.464028849361909,0.0696998025085249,0.480611438888789
0.27,0.0698811113442172,0.474711719076109,0.0698255564047096,0.469149994653566,0.0699088888139723,0.477492581287385,0.0697633105383534,0.463696892904417,0.0699400117471494,0.480219132161956
0.2705,0.0701183722347553,0.474330308252201,0.0700600375479421,0.468773080028032,0.0701475395781632,0.47710892236429,0.0699950769460255,0.463374758889958,0.0701800198791205,0.479808082933323
0.271,0.0703554401178499,0.473939691630616,0.070294327986685,0.468387178994668,0.0703859961834335,0.476715947948595,0.0702266851978099,0.463062309888711,0.07041981757787,0.47937838250157
0.2715,0.070592310394152,0.473539884613102,0.0705284232312407,0.467992306769492,0.0706242539756089,0.476313673534912,0.0704581390151064,0.46275957513968,0.070659396083675,0.478930039349814
0.272,0.0708289784726148,0.473130902997384,0.070762318800114,0.467588478955071,0.0708623083088664,0.475902115018545,0.0706894438785957,0.462466083860963,0.0708987457696245,0.478463312565596
0.2725,0.0710654397699849,0.472712762930734,0.0709960102195053,0.467175711495169,0.0711001545452259,0.47548128864852,0.0709206043614655,0.462181469102685,0.0711378574742448,0.477978409844758
0.273,0.0713016897111863,0.472285480922746,0.0712294930236883,0.466754020687218,0.0713377880549365,0.475051211040515,0.0711516248601796,0.461905292080897,0.0713767221366899,0.477475575343672
0.2735,0.0715377237295042,0.471849073844861,0.0714627627551895,0.466323423181843,0.0715752042166628,0.474611899176374,0.0713825095643088,0.461637041098316,0.0716153308121021,0.476955090218134
0.274,0.071773537266669,0.471403558924406,0.0716958149648688,0.46588393597704,0.0718123984175703,0.474163370398093,0.0716132623424647,0.46137621139841,0.0718536747287714,0.476417232687405
0.2745,0.0720091257727861,0.47094895373016,0.0719286452118479,0.46543557640407,0.0720493660532565,0.473705642393209,0.0718438864980944,0.461122510564087,0.0720917454101322,0.475862175313197
0.275,0.0722444847074555,0.47048527622321,0.0721612490646152,0.464978362177113,0.0722861025288769,0.473238733246263,0.0720743855266474,0.4608750979057,0.0723295342978597,0.475290365381966
0.2755,0.0724796095391104,0.470012544710107,0.0723936221003698,0.464512311347522,0.072522603258482,0.472762661391404,0.0723047623744287,0.460633269251904,0.0725670331214515,0.474702182439209
0.276,0.0727144957454424,0.469530777855597,0.0726257599054387,0.464037442316241,0.0727588636654455,0.47227744562528,0.0725350196110256,0.460396260428194,0.0728042338126511,0.4740980365693
0.2765,0.0729491388135833,0.469039994682049,0.0728576580754553,0.463553773833247,0.0729948791826486,0.471783105106455,0.0727651593978066,0.460163247462489,0.0730411285214719,0.47347836829183
0.277,0.0731835342401788,0.468540214563785,0.0730893122154292,0.463061324992001,0.0732306452525548,0.471279659349682,0.0729951836070303,0.459933421466071,0.0732777095567532,0.472843611112643
0.2775,0.0734176775312521,0.468031457211634,0.0733207179396103,0.462560115214364,0.0734661573270742,0.470767128210273,0.0732250942294674,0.459706206565207,0.0735139691821446,0.472194082534847
0.278,0.0736515642035025,0.467513742724535,0.0735518708727684,0.462050164300972,0.0737014108688709,0.470245531936321,0.0734548918028167,0.45948049650421,0.0737499004038457,0.471530365834699
0.2785,0.0738851897834897,0.466987091542309,0.0737827666493862,0.461531492385115,0.0739364013505427,0.469714891120911,0.0736845767576561,0.459255337818318,0.0739854962964067,0.470852968404306
0.279,0.074118549808099,0.466451524458327,0.0740134009141162,0.461004119945102,0.0741711242550916,0.469175226714944,0.0739141489950175,0.459029736211739,0.0742207502146399,0.470162418581621
0.2795,0.0743516398247219,0.465907062618856,0.0742437693219573,0.460468067803614,0.0744055750761055,0.468626560026481,0.0741436078574267,0.458802658023359,0.0744556558083698,0.469459264916605
0.28,0.0745844553913205,0.465353727517671,0.0744738675383163,0.459923357122437,0.0746397493178239,0.468068912715293,0.074372952439214,0.458573091743517,0.074690206867374,0.468744045404749
0.2805,0.0748169920762198,0.464791540979655,0.074703691238801,0.459370009386446,0.0748736424949306,0.467502306776265,0.0746021826857302,0.458340249167677,0.0749243967714649,0.468017186885645
0.281,0.0750492454595905,0.464220525213034,0.0749332361106813,0.458808046454587,0.0751072501340463,0.466926764592262,0.0748312955744145,0.458102896034448,0.0751582204021787,0.467279339802328
0.2815,0.0752812111324752,0.463640702761846,0.0751624978519268,0.458237490513473,0.0753405677727506,0.466342308886036,0.0750602884447526,0.457859948022017,0.0753916724763367,0.466531080131761
0.282,0.0755128846972955,0.463052096518536,0.0753914721717048,0.457658364089674,0.0755735909600921,0.465748962732972,0.075289158019777,0.457610304144775,0.075624748036055,0.465772992705418
0.2825,0.0757442617680303,0.462454729723221,0.0756201547905545,0.457070690048985,0.0758063152567695,0.465146749560343,0.0755179003832142,0.457352849299866,0.0758574424604386,0.465005669934899
0.283,0.075975337970272,0.461848625958574,0.0758485414404408,0.456474491591432,0.0760387362351889,0.464535693142149,0.0757465114193048,0.457086496712601,0.0760897512457558,0.464229690581561
0.2835,0.0762061089409423,0.461233809132543,0.0760766278644725,0.455869792234399,0.0762708494791785,0.463915817581619,0.0759749885431183,0.456810341668166,0.0763216691398545,0.463445542864732
0.284,0.076436570329965,0.460610303531065,0.0763044098185488,0.455256615864063,0.0765026505856743,0.46328714736457,0.0762033250139274,0.456523175640507,0.076553192987984,0.462653867476345
0.2845,0.0766667177991313,0.45997813377036,0.0765318830702399,0.454634986688833,0.0767341351635783,0.462649707311128,0.0764315148883493,0.456223917945768,0.0767843192545226,0.461855241682657
0.285,0.0768965470226484,0.459337324809418,0.0767590433993254,0.454004929251525,0.0769652988343112,0.462003522588369,0.0766595515961405,0.455911497442715,0.0770150447359026,0.46105023849277
0.2855,0.0771260536873149,0.458687901949172,0.076985886597966,0.45336646842855,0.0771961372319907,0.461348618709488,0.07688742792626,0.4555848558482,0.0772453665678426,0.460239424999659
0.286,0.0773552334925717,0.458029890827675,0.0772124084707514,0.452719629425199,0.0774266460034831,0.460685021528917,0.0771151365258601,0.455242968581263,0.0774752819759277,0.459423351950881
0.2865,0.0775840821501349,0.457363317401985,0.0774386048343385,0.452064437757963,0.0776568208080344,0.460012757224001,0.0773426721016335,0.454884923783008,0.0777047871743858,0.458602514211475
0.287,0.077812595385864,0.456688208001231,0.0776644715192876,0.451400919306299,0.0778866573191535,0.459331852348701,0.0775700245000364,0.45450968963409,0.077933880828778,0.457777467184802
0.2875,0.0780407689384636,0.456004589278833,0.0778900043687841,0.450729100266007,0.0781161512233047,0.45864233378525,0.0777971847102023,0.454116323288114,0.0781625610525945,0.456948722274193
0.288,0.0782685985600734,0.455312488224856,0.0781151992392168,0.450049007161274,0.078345298220503,0.457944228756652,0.0780241431617301,0.453703916492541,0.0783908262592452,0.456116774091015
0.2885,0.078496080016441,0.454611932165102,0.0783400520003473,0.449360666843781,0.0785740940244892,0.457237564825767,0.0782508897213783,0.453271599267463,0.0786186751639726,0.455282098613922
0.289,0.0787232090869688,0.453902948756555,0.0785645585353541,0.448664106488249,0.0788025343627774,0.456522369890712,0.0784774141828756,0.452818539743138,0.0788461065390156,0.454445153263264
0.2895,0.0789499815642592,0.453185565968513,0.0787887147403844,0.44795935357403,0.0790306149761979,0.455798672165758,0.0787037086944058,0.452343928903557,0.0790731179991861,0.453606384500991
0.29,0.0791763932561818,0.452459812135874,0.0790125165265856,0.447246435937078,0.0792583316209811,0.455066500235276,0.0789297604215484,0.451847041393163,0.0792997096734987,0.45276619750723
0.2905,0.0794024399844099,0.451725715911387,0.0792359598186651,0.446525381723365,0.0794856800672837,0.454325883005402,0.0791555578828757,0.451327189817292,0.0795258810351773,0.451924978958435
0.291,0.0796281175850521,0.45098330627784,0.0794590405555091,0.445796219400755,0.079712656099825,0.453576849716387,0.0793810891743165,0.450783742226924,0.0797516317904202,0.451083088303298
0.2915,0.0798534219088223,0.450232612547071,0.0796817546903495,0.445058977758039,0.0799392555180599,0.452819429941591,0.079606341976897,0.450216125711396,0.0799769618747851,0.450240855964908
0.292,0.0800783488210832,0.449473664355684,0.0799040981908051,0.444313685900746,0.0801654741362236,0.452053653583157,0.0798313039798542,0.449623808458519,0.0802018712416979,0.449398592304267
0.2925,0.0803028942013009,0.448706491645479,0.0801260670383435,0.443560373232043,0.0803913077827808,0.451279550852201,0.0800559652314591,0.449006181883119,0.0804263586862219,0.448556646526659
0.293,0.0805270539453125,0.44793112471686,0.0803476572305102,0.442799069504829,0.080616752302715,0.450497152322879,0.0802803112874067,0.44836291980505,0.0806504252742656,0.447715227172765
