"time","aD_Converter.z","pulse.T0","pulse.np"
0.11584,0,0.115,0
0.11588,0,0.115,0
0.11592,0,0.115,0
0.11596,0,0.115,0
0.116,0,0.115,0
0.116,0,0.116,0
0.11601,0,0.116,0
0.11601,0,0.116,0
0.11604,0,0.116,0
0.11608,0,0.116,0
0.11612,0,0.116,0
0.11616,0,0.116,0
0.1162,0,0.116,0
0.11624,0,0.116,0
0.11628,0,0.116,0
0.11632,0,0.116,0
0.11636,0,0.116,0
0.1164,0,0.116,0
0.11644,0,0.116,0
0.11648,0,0.116,0
0.11652,0,0.116,0
0.11656,0,0.116,0
0.1166,0,0.116,0
0.11664,0,0.116,0
0.11668,0,0.116,0
0.11672,0,0.116,0
0.11676,0,0.116,0
0.1168,0,0.116,0
0.11684,0,0.116,0
0.11688,0,0.116,0
0.11692,0,0.116,0
0.11696,0,0.116,0
0.117,0,0.116,0
0.117,0,0.117,0
0.11701,0,0.117,0
0.11701,0,0.117,0
0.11704,0,0.117,0
0.11708,0,0.117,0
0.11712,0,0.117,0
0.11716,0,0.117,0
0.1172,0,0.117,0
0.11724,0,0.117,0
0.11728,0,0.117,0
0.11732,0,0.117,0
0.11736,0,0.117,0
0.1174,0,0.117,0
0.11744,0,0.117,0
0.11748,0,0.117,0
0.11752,0,0.117,0
0.11756,0,0.117,0
0.1176,0,0.117,0
0.11764,0,0.117,0
0.11768,0,0.117,0
0.11772,0,0.117,0
0.11776,0,0.117,0
0.1178,0,0.117,0
0.11784,0,0.117,0
0.11788,0,0.117,0
0.11792,0,0.117,0
0.11796,0,0.117,0
0.118,0,0.117,0
0.118,0,0.118,0
0.11801,0,0.118,0
0.11801,0,0.118,0
0.11804,0,0.118,0
0.11808,0,0.118,0
0.11812,0,0.118,0
0.11816,0,0.118,0
0.1182,0,0.118,0
0.11824,0,0.118,0
0.11828,0,0.118,0
0.11832,0,0.118,0
0.11836,0,0.118,0
0.1184,0,0.118,0
0.11844,0,0.118,0
0.11848,0,0.118,0
0.11852,0,0.118,0
0.11856,0,0.118,0
0.1186,0,0.118,0
0.11864,0,0.118,0
0.11868,0,0.118,0
0.11872,0,0.118,0
0.11876,0,0.118,0
0.1188,0,0.118,0
0.11884,0,0.118,0
0.11888,0,0.118,0
0.11892,0,0.118,0
0.11896,0,0.118,0
0.119,0,0.118,0
0.119,0,0.119,0
0.11901,0,0.119,0
0.11901,0,0.119,0
0.11904,0,0.119,0
0.11908,0,0.119,0
0.11912,0,0.119,0
0.11916,0,0.119,0
0.1192,0,0.119,0
0.11924,0,0.119,0
0.11928,0,0.119,0
0.11932,0,0.119,0
0.11936,0,0.119,0
0.1194,0,0.119,0
0.11944,0,0.119,0
0.11948,0,0.119,0
0.11952,0,0.119,0
0.11956,0,0.119,0
0.1196,0,0.119,0
0.11964,0,0.119,0
0.11968,0,0.119,0
0.11972,0,0.119,0
0.11976,0,0.119,0
0.1198,0,0.119,0
0.11984,0,0.119,0
0.11988,0,0.119,0
0.11992,0,0.119,0
0.11996,0,0.119,0
0.12,0,0.119,0
0.12,0,0.12,0
0.12001,0,0.12,0
0.12001,0,0.12,0
0.12004,0,0.12,0
0.12008,0,0.12,0
0.12012,0,0.12,0
0.12016,0,0.12,0
0.1202,0,0.12,0
0.12024,0,0.12,0
0.12028,0,0.12,0
0.12032,0,0.12,0
0.12036,0,0.12,0
0.1204,0,0.12,0
0.12044,0,0.12,0
0.12048,0,0.12,0
0.12052,0,0.12,0
0.12056,0,0.12,0
0.1206,0,0.12,0
0.12064,0,0.12,0
0.12068,0,0.12,0
0.12072,0,0.12,0
0.12076,0,0.12,0
0.1208,0,0.12,0
0.12084,0,0.12,0
0.12088,0,0.12,0
0.12092,0,0.12,0
0.12096,0,0.12,0
0.121,0,0.12,0
0.121,0,0.121,0
0.12101,0,0.121,0
0.12101,0,0.121,0
0.12104,0,0.121,0
0.12108,0,0.121,0
0.12112,0,0.121,0
0.12116,0,0.121,0
0.1212,0,0.121,0
0.12124,0,0.121,0
0.12128,0,0.121,0
0.12132,0,0.121,0
0.12136,0,0.121,0
0.1214,0,0.121,0
0.12144,0,0.121,0
0.12148,0,0.121,0
0.12152,0,0.121,0
0.12156,0,0.121,0
0.1216,0,0.121,0
0.12164,0,0.121,0
0.12168,0,0.121,0
0.12172,0,0.121,0
0.12176,0,0.121,0
0.1218,0,0.121,0
0.12184,0,0.121,0
0.12188,0,0.121,0
0.12192,0,0.121,0
0.12196,0,0.121,0
0.122,0,0.121,0
0.122,0,0.122,0
0.12201,0,0.122,0
0.12201,0,0.122,0
0.12204,0,0.122,0
0.12208,0,0.122,0
0.12212,0,0.122,0
0.12216,0,0.122,0
0.1222,0,0.122,0
0.12224,0,0.122,0
0.12228,0,0.122,0
0.12232,0,0.122,0
0.12236,0,0.122,0
0.1224,0,0.122,0
0.12244,0,0.122,0
0.12248,0,0.122,0
0.12252,0,0.122,0
0.12256,0,0.122,0
0.1226,0,0.122,0
0.12264,0,0.122,0
0.12268,0,0.122,0
0.12272,0,0.122,0
0.12276,0,0.122,0
0.1228,0,0.122,0
0.12284,0,0.122,0
0.12288,0,0.122,0
0.12292,0,0.122,0
0.12296,0,0.122,0
0.123,0,0.122,0
0.123,0,0.123,0
0.12301,0,0.123,0
0.12301,0,0.123,0
0.12304,0,0.123,0
0.12308,0,0.123,0
0.12312,0,0.123,0
0.12316,0,0.123,0
0.1232,0,0.123,0
0.12324,0,0.123,0
0.12328,0,0.123,0
0.12332,0,0.123,0
0.12336,0,0.123,0
0.1234,0,0.123,0
0.12344,0,0.123,0
0.12348,0,0.123,0
0.12352,0,0.123,0
0.12356,0,0.123,0
0.1236,0,0.123,0
0.12364,0,0.123,0
0.12368,0,0.123,0
0.12372,0,0.123,0
0.12376,0,0.123,0
0.1238,0,0.123,0
0.12384,0,0.123,0
0.12388,0,0.123,0
0.12392,0,0.123,0
0.12396,0,0.123,0
0.124,0,0.123,0
0.124,0,0.124,0
0.12401,0,0.124,0
0.12401,0,0.124,0
0.12404,0,0.124,0
0.12408,0,0.124,0
0.12412,0,0.124,0
0.12416,0,0.124,0
0.1242,0,0.124,0
0.12424,0,0.124,0
0.12428,0,0.124,0
0.12432,0,0.124,0
0.12436,0,0.124,0
0.1244,0,0.124,0
0.12444,0,0.124,0
0.12448,0,0.124,0
0.12452,0,0.124,0
0.12456,0,0.124,0
0.1246,0,0.124,0
0.12464,0,0.124,0
0.12468,0,0.124,0
0.12472,0,0.124,0
0.12476,0,0.124,0
0.1248,0,0.124,0
0.12484,0,0.124,0
0.12488,0,0.124,0
0.12492,0,0.124,0
0.12496,0,0.124,0
0.125,0,0.124,0
0.125,0,0.125,0
0.12501,0,0.125,0
0.12501,0,0.125,0
0.12504,0,0.125,0
0.12508,0,0.125,0
0.12512,0,0.125,0
0.12516,0,0.125,0
0.1252,0,0.125,0
0.12524,0,0.125,0
0.12528,0,0.125,0
0.12532,0,0.125,0
0.12536,0,0.125,0
0.1254,0,0.125,0
0.12544,0,0.125,0
0.12548,0,0.125,0
0.12552,0,0.125,0
0.12556,0,0.125,0
0.1256,0,0.125,0
0.12564,0,0.125,0
0.12568,0,0.125,0
0.12572,0,0.125,0
0.12576,0,0.125,0
0.1258,0,0.125,0
0.12584,0,0.125,0
0.12588,0,0.125,0
0.12592,0,0.125,0
0.12596,0,0.125,0
0.126,0,0.125,0
0.126,0,0.126,0
0.12601,0,0.126,0
0.12601,0,0.126,0
0.12604,0,0.126,0
0.12608,0,0.126,0
0.12612,0,0.126,0
0.12616,0,0.126,0
0.1262,0,0.126,0
0.12624,0,0.126,0
0.12628,0,0.126,0
0.12632,0,0.126,0
0.12636,0,0.126,0
0.1264,0,0.126,0
0.12644,0,0.126,0
0.12648,0,0.126,0
0.12652,0,0.126,0
0.12656,0,0.126,0
0.1266,0,0.126,0
0.12664,0,0.126,0
0.12668,0,0.126,0
0.12672,0,0.126,0
0.12676,0,0.126,0
0.1268,0,0.126,0
0.12684,0,0.126,0
0.12688,0,0.126,0
0.12692,0,0.126,0
0.12696,0,0.126,0
0.127,0,0.126,0
0.127,0,0.127,0
0.12701,0,0.127,0
0.12701,0,0.127,0
0.12704,0,0.127,0
0.12708,0,0.127,0
0.12712,0,0.127,0
0.12716,0,0.127,0
0.1272,0,0.127,0
0.12724,0,0.127,0
0.12728,0,0.127,0
0.12732,0,0.127,0
0.12736,0,0.127,0
0.1274,0,0.127,0
0.12744,0,0.127,0
0.12748,0,0.127,0
0.12752,0,0.127,0
0.12756,0,0.127,0
0.1276,0,0.127,0
0.12764,0,0.127,0
0.12768,0,0.127,0
0.12772,0,0.127,0
0.12776,0,0.127,0
0.1278,0,0.127,0
0.12784,0,0.127,0
0.12788,0,0.127,0
0.12792,0,0.127,0
0.12796,0,0.127,0
0.128,0,0.127,0
0.128,0,0.128,0
0.12801,0,0.128,0
0.12801,0,0.128,0
0.12804,0,0.128,0
0.12808,0,0.128,0
0.12812,0,0.128,0
0.12816,0,0.128,0
0.1282,0,0.128,0
0.12824,0,0.128,0
0.12828,0,0.128,0
0.12832,0,0.128,0
0.12836,0,0.128,0
0.1284,0,0.128,0
0.12844,0,0.128,0
0.12848,0,0.128,0
0.12852,0,0.128,0
0.12856,0,0.128,0
0.1286,0,0.128,0
0.12864,0,0.128,0
0.12868,0,0.128,0
0.12872,0,0.128,0
0.12876,0,0.128,0
0.1288,0,0.128,0
0.12884,0,0.128,0
0.12888,0,0.128,0
0.12892,0,0.128,0
0.12896,0,0.128,0
0.129,0,0.128,0
0.129,0,0.129,0
0.12901,0,0.129,0
0.12901,0,0.129,0
0.12904,0,0.129,0
0.12908,0,0.129,0
0.12912,0,0.129,0
0.12916,0,0.129,0
0.1292,0,0.129,0
0.12924,0,0.129,0
0.12928,0,0.129,0
0.12932,0,0.129,0
0.12936,0,0.129,0
0.1294,0,0.129,0
0.12944,0,0.129,0
0.12948,0,0.129,0
0.12952,0,0.129,0
0.12956,0,0.129,0
0.1296,0,0.129,0
0.12964,0,0.129,0
0.12968,0,0.129,0
0.12972,0,0.129,0
0.12976,0,0.129,0
0.1298,0,0.129,0
0.12984,0,0.129,0
0.12988,0,0.129,0
0.12992,0,0.129,0
0.12996,0,0.129,0
0.13,0,0.129,0
0.13,0,0.13,0
0.13001,0,0.13,0
0.13001,0,0.13,0
0.13004,0,0.13,0
0.13008,0,0.13,0
0.13012,0,0.13,0
0.13016,0,0.13,0
0.1302,0,0.13,0
0.13024,0,0.13,0
0.13028,0,0.13,0
0.13032,0,0.13,0
0.13036,0,0.13,0
0.1304,0,0.13,0
0.13044,0,0.13,0
0.13048,0,0.13,0
0.13052,0,0.13,0
0.13056,0,0.13,0
0.1306,0,0.13,0
0.13064,0,0.13,0
0.13068,0,0.13,0
0.13072,0,0.13,0
0.13076,0,0.13,0
0.1308,0,0.13,0
0.13084,0,0.13,0
0.13088,0,0.13,0
0.13092,0,0.13,0
0.13096,0,0.13,0
0.131,0,0.13,0
0.131,0,0.131,0
0.13101,0,0.131,0
0.13101,0,0.131,0
0.13104,0,0.131,0
0.13108,0,0.131,0
0.13112,0,0.131,0
0.13116,0,0.131,0
0.1312,0,0.131,0
0.13124,0,0.131,0
0.13128,0,0.131,0
0.13132,0,0.131,0
0.13136,0,0.131,0
0.1314,0,0.131,0
0.13144,0,0.131,0
0.13148,0,0.131,0
0.13152,0,0.131,0
0.13156,0,0.131,0
0.1316,0,0.131,0
0.13164,0,0.131,0
0.13168,0,0.131,0
0.13172,0,0.131,0
0.13176,0,0.131,0
0.1318,0,0.131,0
0.13184,0,0.131,0
0.13188,0,0.131,0
0.13192,0,0.131,0
0.13196,0,0.131,0
0.132,0,0.131,0
0.132,0,0.132,0
0.13201,0,0.132,0
0.13201,0,0.132,0
0.13204,0,0.132,0
0.13208,0,0.132,0
0.13212,0,0.132,0
0.13216,0,0.132,0
0.1322,0,0.132,0
0.13224,0,0.132,0
0.13228,0,0.132,0
0.13232,0,0.132,0
0.13236,0,0.132,0
0.1324,0,0.132,0
0.13244,0,0.132,0
0.13248,0,0.132,0
0.13252,0,0.132,0
0.13256,0,0.132,0
0.1326,0,0.132,0
0.13264,0,0.132,0
0.13268,0,0.132,0
0.13272,0,0.132,0
0.13276,0,0.132,0
0.1328,0,0.132,0
0.13284,0,0.132,0
0.13288,0,0.132,0
0.13292,0,0.132,0
0.13296,0,0.132,0
0.133,0,0.132,0
0.133,0,0.133,0
0.13301,0,0.133,0
0.13301,0,0.133,0
0.13304,0,0.133,0
0.13308,0,0.133,0
0.13312,0,0.133,0
0.13316,0,0.133,0
0.1332,0,0.133,0
0.13324,0,0.133,0
0.13328,0,0.133,0
0.13332,0,0.133,0
0.13336,0,0.133,0
0.1334,0,0.133,0
0.13344,0,0.133,0
0.13348,0,0.133,0
0.13352,0,0.133,0
0.13356,0,0.133,0
0.1336,0,0.133,0
0.13364,0,0.133,0
0.13368,0,0.133,0
0.13372,0,0.133,0
0.13376,0,0.133,0
0.1338,0,0.133,0
0.13384,0,0.133,0
0.13388,0,0.133,0
0.13392,0,0.133,0
0.13396,0,0.133,0
0.134,0,0.133,0
0.134,0,0.134,0
0.13401,0,0.134,0
0.13401,0,0.134,0
0.13404,0,0.134,0
0.13408,0,0.134,0
0.13412,0,0.134,0
0.13416,0,0.134,0
0.1342,0,0.134,0
0.13424,0,0.134,0
0.13428,0,0.134,0
0.13432,0,0.134,0
0.13436,0,0.134,0
0.1344,0,0.134,0
0.13444,0,0.134,0
0.13448,0,0.134,0
0.13452,0,0.134,0
0.13456,0,0.134,0
0.1346,0,0.134,0
0.13464,0,0.134,0
0.13468,0,0.134,0
0.13472,0,0.134,0
0.13476,0,0.134,0
0.1348,0,0.134,0
0.13484,0,0.134,0
0.13488,0,0.134,0
0.13492,0,0.134,0
0.13496,0,0.134,0
0.135,0,0.134,0
0.135,0,0.135,0
0.13501,0,0.135,0
0.13501,0,0.135,0
0.13504,0,0.135,0
0.13508,0,0.135,0
0.13512,0,0.135,0
0.13516,0,0.135,0
0.1352,0,0.135,0
0.13524,0,0.135,0
0.13528,0,0.135,0
0.13532,0,0.135,0
0.13536,0,0.135,0
0.1354,0,0.135,0
0.13544,0,0.135,0
0.13548,0,0.135,0
0.13552,0,0.135,0
0.13556,0,0.135,0
0.1356,0,0.135,0
0.13564,0,0.135,0
0.13568,0,0.135,0
0.13572,0,0.135,0
0.13576,0,0.135,0
0.1358,0,0.135,0
0.13584,0,0.135,0
0.13588,0,0.135,0
0.13592,0,0.135,0
0.13596,0,0.135,0
0.136,0,0.135,0
0.136,0,0.136,0
0.13601,0,0.136,0
0.13601,0,0.136,0
0.13604,0,0.136,0
0.13608,0,0.136,0
0.13612,0,0.136,0
0.13616,0,0.136,0
0.1362,0,0.136,0
0.13624,0,0.136,0
0.13628,0,0.136,0
0.13632,0,0.136,0
0.13636,0,0.136,0
0.1364,0,0.136,0
0.13644,0,0.136,0
0.13648,0,0.136,0
0.13652,0,0.136,0
0.13656,0,0.136,0
0.1366,0,0.136,0
0.13664,0,0.136,0
0.13668,0,0.136,0
0.13672,0,0.136,0
0.13676,0,0.136,0
0.1368,0,0.136,0
0.13684,0,0.136,0
0.13688,0,0.136,0
0.13692,0,0.136,0
0.13696,0,0.136,0
0.137,0,0.136,0
0.137,0,0.137,0
0.13701,0,0.137,0
0.13701,0,0.137,0
0.13704,0,0.137,0
0.13708,0,0.137,0
0.13712,0,0.137,0
0.13716,0,0.137,0
0.1372,0,0.137,0
0.13724,0,0.137,0
0.13728,0,0.137,0
0.13732,0,0.137,0
0.13736,0,0.137,0
0.1374,0,0.137,0
0.13744,0,0.137,0
0.13748,0,0.137,0
0.13752,0,0.137,0
0.13756,0,0.137,0
0.1376,0,0.137,0
0.13764,0,0.137,0
0.13768,0,0.137,0
0.13772,0,0.137,0
0.13776,0,0.137,0
0.1378,0,0.137,0
0.13784,0,0.137,0
0.13788,0,0.137,0
0.13792,0,0.137,0
0.13796,0,0.137,0
0.138,0,0.137,0
0.138,0,0.138,0
0.13801,0,0.138,0
0.13801,0,0.138,0
0.13804,0,0.138,0
0.13808,0,0.138,0
0.13812,0,0.138,0
0.13816,0,0.138,0
0.1382,0,0.138,0
0.13824,0,0.138,0
0.13828,0,0.138,0
0.13832,0,0.138,0
0.13836,0,0.138,0
0.1384,0,0.138,0
0.13844,0,0.138,0
0.13848,0,0.138,0
0.13852,0,0.138,0
0.13856,0,0.138,0
0.1386,0,0.138,0
0.13864,0,0.138,0
0.13868,0,0.138,0
0.13872,0,0.138,0
0.13876,0,0.138,0
0.1388,0,0.138,0
0.13884,0,0.138,0
0.13888,0,0.138,0
0.13892,0,0.138,0
0.13896,0,0.138,0
0.139,0,0.138,0
0.139,0,0.139,0
0.13901,0,0.139,0
0.13901,0,0.139,0
0.13904,0,0.139,0
0.13908,0,0.139,0
0.13912,0,0.139,0
0.13916,0,0.139,0
0.1392,0,0.139,0
0.13924,0,0.139,0
0.13928,0,0.139,0
0.13932,0,0.139,0
0.13936,0,0.139,0
0.1394,0,0.139,0
0.13944,0,0.139,0
0.13948,0,0.139,0
0.13952,0,0.139,0
0.13956,0,0.139,0
0.1396,0,0.139,0
0.13964,0,0.139,0
0.13968,0,0.139,0
0.13972,0,0.139,0
0.13976,0,0.139,0
0.1398,0,0.139,0
0.13984,0,0.139,0
0.13988,0,0.139,0
0.13992,0,0.139,0
0.13996,0,0.139,0
0.14,0,0.139,0
0.14,0,0.14,0
0.14001,0,0.14,0
0.14001,0,0.14,0
0.14004,0,0.14,0
0.14008,0,0.14,0
0.14012,0,0.14,0
0.14016,0,0.14,0
0.1402,0,0.14,0
0.14024,0,0.14,0
0.14028,0,0.14,0
0.14032,0,0.14,0
0.14036,0,0.14,0
0.1404,0,0.14,0
0.14044,0,0.14,0
0.14048,0,0.14,0
0.14052,0,0.14,0
0.14056,0,0.14,0
0.1406,0,0.14,0
0.14064,0,0.14,0
0.14068,0,0.14,0
0.14072,0,0.14,0
0.14076,0,0.14,0
0.1408,0,0.14,0
0.14084,0,0.14,0
0.14088,0,0.14,0
0.14092,0,0.14,0
0.14096,0,0.14,0
0.141,0,0.14,0
0.141,0,0.141,0
0.14101,0,0.141,0
0.14101,0,0.141,0
0.14104,0,0.141,0
0.14108,0,0.141,0
0.14112,0,0.141,0
0.14116,0,0.141,0
0.1412,0,0.141,0
0.14124,0,0.141,0
0.14128,0,0.141,0
0.14132,0,0.141,0
0.14136,0,0.141,0
0.1414,0,0.141,0
0.14144,0,0.141,0
0.14148,0,0.141,0
0.14152,0,0.141,0
0.14156,0,0.141,0
0.1416,0,0.141,0
0.14164,0,0.141,0
0.14168,0,0.141,0
0.14172,0,0.141,0
0.14176,0,0.141,0
0.1418,0,0.141,0
0.14184,0,0.141,0
0.14188,0,0.141,0
0.14192,0,0.141,0
0.14196,0,0.141,0
0.142,0,0.141,0
0.142,0,0.142,0
0.14201,0,0.142,0
0.14201,0,0.142,0
0.14204,0,0.142,0
0.14208,0,0.142,0
0.14212,0,0.142,0
0.14216,0,0.142,0
0.1422,0,0.142,0
0.14224,0,0.142,0
0.14228,0,0.142,0
0.14232,0,0.142,0
0.14236,0,0.142,0
0.1424,0,0.142,0
0.14244,0,0.142,0
0.14248,0,0.142,0
0.14252,0,0.142,0
0.14256,0,0.142,0
0.1426,0,0.142,0
0.14264,0,0.142,0
0.14268,0,0.142,0
0.14272,0,0.142,0
0.14276,0,0.142,0
0.1428,0,0.142,0
0.14284,0,0.142,0
0.14288,0,0.142,0
0.14292,0,0.142,0
0.14296,0,0.142,0
0.143,0,0.142,0
0.143,0,0.143,0
0.14301,0,0.143,0
0.14301,0,0.143,0
0.14304,0,0.143,0
0.14308,0,0.143,0
0.14312,0,0.143,0
0.14316,0,0.143,0
0.1432,0,0.143,0
0.14324,0,0.143,0
0.14328,0,0.143,0
0.14332,0,0.143,0
0.14336,0,0.143,0
0.1434,0,0.143,0
0.14344,0,0.143,0
0.14348,0,0.143,0
0.14352,0,0.143,0
0.14356,0,0.143,0
0.1436,0,0.143,0
0.14364,0,0.143,0
0.14368,0,0.143,0
0.14372,0,0.143,0
0.14376,0,0.143,0
0.1438,0,0.143,0
0.14384,0,0.143,0
0.14388,0,0.143,0
0.14392,0,0.143,0
0.14396,0,0.143,0
0.144,0,0.143,0
0.144,0,0.144,0
0.14401,0,0.144,0
0.14401,0,0.144,0
0.14404,0,0.144,0
0.14408,0,0.144,0
0.14412,0,0.144,0
0.14416,0,0.144,0
0.1442,0,0.144,0
0.14424,0,0.144,0
0.14428,0,0.144,0
0.14432,0,0.144,0
0.14436,0,0.144,0
0.1444,0,0.144,0
0.14444,0,0.144,0
0.14448,0,0.144,0
0.14452,0,0.144,0
0.14456,0,0.144,0
0.1446,0,0.144,0
0.14464,0,0.144,0
0.14468,0,0.144,0
0.14472,0,0.144,0
0.14476,0,0.144,0
0.1448,0,0.144,0
0.14484,0,0.144,0
0.14488,0,0.144,0
0.14492,0,0.144,0
0.14496,0,0.144,0
0.145,0,0.144,0
0.145,0,0.145,0
0.14501,0,0.145,0
0.14501,0,0.145,0
0.14504,0,0.145,0
0.14508,0,0.145,0
0.14512,0,0.145,0
0.14516,0,0.145,0
0.1452,0,0.145,0
0.14524,0,0.145,0
0.14528,0,0.145,0
0.14532,0,0.145,0
0.14536,0,0.145,0
0.1454,0,0.145,0
0.14544,0,0.145,0
0.14548,0,0.145,0
0.14552,0,0.145,0
0.14556,0,0.145,0
0.1456,0,0.145,0
0.14564,0,0.145,0
0.14568,0,0.145,0
0.14572,0,0.145,0
0.14576,0,0.145,0
0.1458,0,0.145,0
0.14584,0,0.145,0
0.14588,0,0.145,0
0.14592,0,0.145,0
0.14596,0,0.145,0
0.146,0,0.145,0
0.146,0,0.146,0
0.14601,0,0.146,0
0.14601,0,0.146,0
0.14604,0,0.146,0
0.14608,0,0.146,0
0.14612,0,0.146,0
0.14616,0,0.146,0
0.1462,0,0.146,0
0.14624,0,0.146,0
0.14628,0,0.146,0
0.14632,0,0.146,0
0.14636,0,0.146,0
0.1464,0,0.146,0
0.14644,0,0.146,0
0.14648,0,0.146,0
0.14652,0,0.146,0
0.14656,0,0.146,0
0.1466,0,0.146,0
0.14664,0,0.146,0
0.14668,0,0.146,0
0.14672,0,0.146,0
0.14676,0,0.146,0
0.1468,0,0.146,0
0.14684,0,0.146,0
0.14688,0,0.146,0
0.14692,0,0.146,0
0.14696,0,0.146,0
0.147,0,0.146,0
0.147,0,0.147,0
0.14701,0,0.147,0
0.14701,0,0.147,0
0.14704,0,0.147,0
0.14708,0,0.147,0
0.14712,0,0.147,0
0.14716,0,0.147,0
0.1472,0,0.147,0
0.14724,0,0.147,0
0.14728,0,0.147,0
0.14732,0,0.147,0
0.14736,0,0.147,0
0.1474,0,0.147,0
0.14744,0,0.147,0
0.14748,0,0.147,0
0.14752,0,0.147,0
0.14756,0,0.147,0
0.1476,0,0.147,0
0.14764,0,0.147,0
0.14768,0,0.147,0
0.14772,0,0.147,0
0.14776,0,0.147,0
0.1478,0,0.147,0
0.14784,0,0.147,0
0.14788,0,0.147,0
0.14792,0,0.147,0
0.14796,0,0.147,0
0.148,0,0.147,0
0.148,0,0.148,0
0.14801,0,0.148,0
0.14801,0,0.148,0
0.14804,0,0.148,0
0.14808,0,0.148,0
0.14812,0,0.148,0
0.14816,0,0.148,0
0.1482,0,0.148,0
0.14824,0,0.148,0
0.14828,0,0.148,0
0.14832,0,0.148,0
0.14836,0,0.148,0
0.1484,0,0.148,0
0.14844,0,0.148,0
0.14848,0,0.148,0
0.14852,0,0.148,0
0.14856,0,0.148,0
0.1486,0,0.148,0
0.14864,0,0.148,0
0.14868,0,0.148,0
0.14872,0,0.148,0
0.14876,0,0.148,0
0.1488,0,0.148,0
0.14884,0,0.148,0
0.14888,0,0.148,0
0.14892,0,0.148,0
0.14896,0,0.148,0
0.149,0,0.148,0
0.149,0,0.149,0
0.14901,0,0.149,0
0.14901,0,0.149,0
0.14904,0,0.149,0
0.14908,0,0.149,0
0.14912,0,0.149,0
0.14916,0,0.149,0
0.1492,0,0.149,0
0.14924,0,0.149,0
0.14928,0,0.149,0
0.14932,0,0.149,0
0.14936,0,0.149,0
0.1494,0,0.149,0
0.14944,0,0.149,0
0.14948,0,0.149,0
0.14952,0,0.149,0
0.14956,0,0.149,0
0.1496,0,0.149,0
0.14964,0,0.149,0
0.14968,0,0.149,0
0.14972,0,0.149,0
0.14976,0,0.149,0
0.1498,0,0.149,0
0.14984,0,0.149,0
0.14988,0,0.149,0
0.14992,0,0.149,0
0.14996,0,0.149,0
0.15,0,0.149,0
0.15,0,0.15,0
0.15001,0,0.15,0
0.15001,0,0.15,0
0.15004,0,0.15,0
0.15008,0,0.15,0
0.15012,0,0.15,0
0.15016,0,0.15,0
0.1502,0,0.15,0
0.15024,0,0.15,0
0.15028,0,0.15,0
0.15032,0,0.15,0
0.15036,0,0.15,0
0.1504,0,0.15,0
0.15044,0,0.15,0
0.15048,0,0.15,0
0.15052,0,0.15,0
0.15056,0,0.15,0
0.1506,0,0.15,0
0.15064,0,0.15,0
0.15068,0,0.15,0
0.15072,0,0.15,0
0.15076,0,0.15,0
0.1508,0,0.15,0
0.15084,0,0.15,0
0.15088,0,0.15,0
0.15092,0,0.15,0
0.15096,0,0.15,0
0.151,0,0.15,0
0.151,0,0.151,0
0.15101,0,0.151,0
0.15101,0,0.151,0
0.15104,0,0.151,0
0.15108,0,0.151,0
0.15112,0,0.151,0
0.15116,0,0.151,0
0.1512,0,0.151,0
0.15124,0,0.151,0
0.15128,0,0.151,0
0.15132,0,0.151,0
0.15136,0,0.151,0
0.1514,0,0.151,0
0.15144,0,0.151,0
0.15148,0,0.151,0
0.15152,0,0.151,0
0.15156,0,0.151,0
0.1516,0,0.151,0
0.15164,0,0.151,0
0.15168,0,0.151,0
0.15172,0,0.151,0
0.15176,0,0.151,0
0.1518,0,0.151,0
0.15184,0,0.151,0
0.15188,0,0.151,0
0.15192,0,0.151,0
0.15196,0,0.151,0
0.152,0,0.151,0
0.152,0,0.152,0
0.15201,0,0.152,0
0.15201,0,0.152,0
0.15204,0,0.152,0
0.15208,0,0.152,0
0.15212,0,0.152,0
0.15216,0,0.152,0
0.1522,0,0.152,0
0.15224,0,0.152,0
0.15228,0,0.152,0
0.15232,0,0.152,0
0.15236,0,0.152,0
0.1524,0,0.152,0
0.15244,0,0.152,0
0.15248,0,0.152,0
0.15252,0,0.152,0
0.15256,0,0.152,0
0.1526,0,0.152,0
0.15264,0,0.152,0
0.15268,0,0.152,0
0.15272,0,0.152,0
0.15276,0,0.152,0
0.1528,0,0.152,0
0.15284,0,0.152,0
0.15288,0,0.152,0
0.15292,0,0.152,0
0.15296,0,0.152,0
0.153,0,0.152,0
0.153,0,0.153,0
0.15301,0,0.153,0
0.15301,0,0.153,0
0.15304,0,0.153,0
0.15308,0,0.153,0
0.15312,0,0.153,0
0.15316,0,0.153,0
0.1532,0,0.153,0
0.15324,0,0.153,0
0.15328,0,0.153,0
0.15332,0,0.153,0
0.15336,0,0.153,0
0.1534,0,0.153,0
0.15344,0,0.153,0
0.15348,0,0.153,0
0.15352,0,0.153,0
0.15356,0,0.153,0
0.1536,0,0.153,0
0.15364,0,0.153,0
0.15368,0,0.153,0
0.15372,0,0.153,0
0.15376,0,0.153,0
0.1538,0,0.153,0
0.15384,0,0.153,0
0.15388,0,0.153,0
0.15392,0,0.153,0
0.15396,0,0.153,0
0.154,0,0.153,0
0.154,0,0.154,0
0.15401,0,0.154,0
0.15401,0,0.154,0
0.15404,0,0.154,0
0.15408,0,0.154,0
0.15412,0,0.154,0
0.15416,0,0.154,0
0.1542,0,0.154,0
0.15424,0,0.154,0
0.15428,0,0.154,0
0.15432,0,0.154,0
