"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]","voltageController.PI_d.x","voltageController.PI_q.x"
0.521,-28.1388092929801,33.2978030318289,-75.3755005155265,118.871490713524,-0.253352274112843,0.609008770313166
0.5215,-28.1221236082133,33.4449173477257,-75.3748074825225,118.869591993036,-0.254729957623763,0.612736546135135
0.522,-28.1053643836284,33.5919623163203,-75.3741149414785,118.867694593804,-0.256107092728861,0.616463015559095
0.5225,-28.0885316539638,33.7389376966778,-75.373422894251,118.865798520591,-0.257483678014973,0.620188174087506
0.523,-28.0716254540792,33.8858432483625,-75.3727313426822,118.863903778131,-0.258859712062337,0.623912017208969
0.5235,-28.0546458189547,34.0326787314397,-75.3720402886006,118.862010371125,-0.260235193444821,0.627634540398739
0.524,-28.0375927836912,34.1794439064783,-75.3713497338214,118.860118304239,-0.261610120730156,0.631355739119251
0.5245,-28.0204663835098,34.3261385345524,-75.3706596801462,118.858227582113,-0.262984492480171,0.635075608820641
0.525,-28.003266653752,34.4727623772438,-75.3699701293634,118.85633820935,-0.264358307251021,0.63879414494127
0.5255,-27.9859936298791,34.6193151966437,-75.3692810832488,118.854450190526,-0.265731563593424,0.64251134290824
0.526,-27.9686473474721,34.7657967553552,-75.368592543565,118.852563530186,-0.267104260052891,0.646227198137921
0.5265,-27.9512278422316,34.9122068164949,-75.3679045120625,118.850678232845,-0.268476395169958,0.649941706036471
0.527,-27.9337351499774,35.0585451436955,-75.3672169904792,118.848794302989,-0.26984796748042,0.653654862000359
0.5275,-27.9161693066487,35.2048115011074,-75.366529980541,118.846911745075,-0.271218975515562,0.657366661416881
0.528,-27.8985303483034,35.3510056534014,-75.365843483962,118.845030563532,-0.272589417802393,0.661077099664692
0.5285,-27.8808183111181,35.49712736577,-75.3651575024445,118.843150762759,-0.273959292863876,0.664786172114316
0.529,-27.8630332313878,35.6431764039303,-75.3644720376792,118.84127234713,-0.275328599219165,0.668493874128679
0.5295,-27.8451751455261,35.7891525341253,-75.3637870913457,118.839395320991,-0.27669733538383,0.672200201063621
0.53,-27.8272440900644,35.9350555231269,-75.3631026651124,118.83751968866,-0.278065499870097,0.675905148268425
0.5305,-27.809240101652,36.080885138237,-75.362418760637,118.835645454431,-0.279433091187075,0.679608711086333
0.531,-27.7911632160828,36.2266411340368,-75.3617353776227,118.833772618508,-0.280800105740861,0.683310880271958
0.5315,-27.7730134705668,36.3723232833292,-75.3610525183561,118.831901186492,-0.282166542737551,0.687011652691139
0.532,-27.7547909024819,36.5179313601441,-75.3603701852151,118.83003116417,-0.283532401490251,0.690711025444041
0.5325,-27.7364955489236,36.6634651336109,-75.3596883797694,118.828162555637,-0.284897680447904,0.69440899374579
0.533,-27.7181274471033,36.808924373385,-75.3590071035771,118.826295364962,-0.286262378055191,0.698105552803037
0.5335,-27.6996866343478,36.95430884965,-75.3583263581842,118.824429596183,-0.287626492752707,0.701800697814367
0.534,-27.6811731480991,37.0996183331195,-75.3576461451253,118.822565253311,-0.288990022977155,0.705494423970732
0.5345,-27.6625870259144,37.2448525950387,-75.3569664659234,118.82070234033,-0.290352967161529,0.70918672645586
0.535,-27.6439283054659,37.3900114071865,-75.3562873220902,118.818840861196,-0.291715323735299,0.712877600446686
0.5355,-27.62519702454,37.5350945418768,-75.3556087151261,118.816980819839,-0.293077091124598,0.716567041113762
0.536,-27.6063932210377,37.6801017719608,-75.3549306465209,118.815122220162,-0.294438267752408,0.720255043621684
0.5365,-27.5875169329742,37.8250328708286,-75.3542531177533,118.813265066043,-0.295798852038745,0.72394160312951
0.537,-27.5685681984785,37.9698876124109,-75.3535761302914,118.811409361334,-0.297158842400847,0.727626714791181
0.5375,-27.5495470557934,38.1146657711809,-75.3528996855927,118.80955510986,-0.298518237253358,0.73131037375594
0.538,-27.530453543275,38.2593671221562,-75.3522237851046,118.807702315424,-0.299877035008514,0.734992575168757
0.5385,-27.5112876993928,38.4039914409002,-75.3515484302641,118.8058509818,-0.301235234076331,0.738673314170739
0.539,-27.4920495627291,38.5485385035246,-75.3508736224985,118.804001112743,-0.302592832864788,0.742352585899565
0.5395,-27.4727391719791,38.6930080866902,-75.350199363225,118.802152711979,-0.303949829780016,0.746030385489891
0.54,-27.4533565659505,38.8373999676099,-75.3495256538511,118.800305783214,-0.305306223226481,0.749706708073782
0.5405,-27.4339017835633,38.9817139240493,-75.348852495775,118.79846033013,-0.306662011607171,0.753381548781125
0.541,-27.4143748638495,39.1259497343294,-75.3481798903856,118.796616356384,-0.308017193323785,0.757054902740057
0.5415,-27.3947758459532,39.2701071773279,-75.3475078390624,118.794773865613,-0.309371766776912,0.760726765077375
0.542,-27.3751047691299,39.4141860324813,-75.3468363431759,118.792932861431,-0.310725730366226,0.764397130918965
0.5425,-27.3553616725906,39.5581860777679,-75.3461654037749,118.791093346768,-0.31207908215342,0.768065994650738
0.543,-27.3355465948763,39.7021070816087,-75.3454950203297,118.789255321222,-0.313431818508628,0.771733346950618
0.5435,-27.3156595764505,39.8459488364529,-75.3448251959416,118.787418792051,-0.314783939722434,0.775399187094112
0.544,-27.2957006569938,39.9897111237424,-75.3441559319085,118.7855837627,-0.316135444151426,0.779063510117171
0.5445,-27.2756698762965,40.1333937254754,-75.3434872295182,118.783750236595,-0.317486330150265,0.782726311052686
0.545,-27.2555672742579,40.2769964242074,-75.3428190900489,118.781918217133,-0.318836596071833,0.786387584930827
0.5455,-27.2353928908869,40.4205190030531,-75.3421515147688,118.780087707692,-0.320186240267377,0.790047326779372
0.546,-27.2151467663008,40.5639612456881,-75.3414845049366,118.778258711623,-0.321535261086661,0.793705531624042
0.5465,-27.1948289407256,40.7073229363501,-75.3408180618016,118.776431232255,-0.322883656878106,0.797362194488837
0.547,-27.1744394544958,40.8506038598407,-75.3401521866036,118.774605272894,-0.324231425988942,0.80101731039637
0.5475,-27.1539783480536,40.9938038015269,-75.3394868805732,118.772780836825,-0.32557856676535,0.804670874368199
0.548,-27.1334456619495,41.1369225473427,-75.3388221449321,118.770957927309,-0.326925077552614,0.808322881425163
0.5485,-27.1128414368413,41.2799598837906,-75.3381579808928,118.769136547584,-0.328270956695262,0.811973326587714
0.549,-27.0921657134942,41.422915597943,-75.3374943896592,118.767316700869,-0.329616202537217,0.815622204876256
0.5495,-27.0714185327805,41.5657894774443,-75.3368313724262,118.765498390359,-0.330960813421941,0.819269511311471
0.55,-27.0505999356793,41.7085813105117,-75.3361689303803,118.763681619228,-0.332304787692584,0.822915240914661
0.5505,-27.0297099632764,41.8512908859375,-75.3355070646996,118.761866390632,-0.333648123692127,0.826559388708078
0.551,-27.0087486567639,41.9939179930902,-75.3348457765537,118.760052707702,-0.334990819763534,0.83020194971526
0.5515,-26.9877160574399,42.136462421916,-75.3341850671042,118.758240573552,-0.336332874249891,0.83384291896136
0.552,-26.9666122067086,42.2789239629409,-75.3335249375044,118.756429991273,-0.337674285494561,0.83748229147349
0.5525,-26.9454371460794,42.4213024072716,-75.3328653889,118.754620963939,-0.339015051841326,0.841120062281044
0.553,-26.9241909171676,42.5635975465975,-75.3322064224284,118.752813494602,-0.340355171634532,0.84475622641604
0.5535,-26.9028735616931,42.7058091731921,-75.3315480392198,118.751007586297,-0.341694643219241,0.848390778913451
0.554,-26.8814851214809,42.8479370799145,-75.3308902403965,118.749203242037,-0.343033464941374,0.85202371481154
0.5545,-26.8600256378155,42.9899810503744,-75.3302330258616,118.747400462264,-0.344371633809655,0.855655026215702
0.555,-26.8384951527602,43.1319408790544,-75.3295763967777,118.745599250069,-0.345709148233045,0.859284708305377
0.5555,-26.8168937088559,43.2738163667235,-75.3289203550024,118.743799610009,-0.347046007396653,0.862912757964587
0.556,-26.7952213483263,43.4156073083208,-75.3282649015949,118.742001544953,-0.34838220961343,0.866539170164986
0.5565,-26.7734781134979,43.5573134993659,-75.3276100376059,118.740205057748,-0.349717753196162,0.870163939879327
0.557,-26.7516640467997,43.6989347359605,-75.3269557640775,118.738410151221,-0.351052636457582,0.87378706208173
0.5575,-26.7297791907627,43.8404708147892,-75.3263020820437,118.736616828179,-0.352386857710483,0.877408531747927
0.558,-26.7078235880204,43.9819215331213,-75.3256489925303,118.734825091406,-0.353720415267827,0.881028343855529
0.5585,-26.6857972813074,44.1232866888117,-75.3249964965548,118.73303494367,-0.355053307442856,0.884646493384277
0.559,-26.6637003134602,44.2645660803025,-75.3243445951267,118.731246387716,-0.356385532549208,0.8882629753163
0.5595,-26.6415327274163,44.4057595066241,-75.3236932892477,118.729459426269,-0.357717088901019,0.891877784636369
0.56,-26.6192945662141,44.5468667673967,-75.3230425799115,118.727674062035,-0.359047974813045,0.89549091633216
0.5605,-26.5969858729928,44.6878876628313,-75.3223924681042,118.725890297702,-0.360378188600766,0.899102365394501
0.561,-26.5746066909918,44.8288219937313,-75.3217429548042,118.724108135937,-0.361707728580501,0.902712126817637
0.5615,-26.5521570635508,44.9696695614936,-75.3210940409822,118.722327579388,-0.363036593069514,0.906320195599482
0.562,-26.5296370341092,45.11043016811,-75.3204457276017,118.720548630687,-0.364364780386134,0.909926566741878
0.5625,-26.5070466462061,45.2511036161686,-75.3197980156187,118.718771292443,-0.365692288849859,0.913531235250848
0.563,-26.4843859434798,45.3916897088548,-75.3191509059819,118.71699556725,-0.367019116781468,0.917134196136857
0.5635,-26.461654969668,45.5321882499528,-75.318504399633,118.715221457682,-0.368345262503135,0.920735444415065
0.564,-26.4388537686067,45.6725990438471,-75.3178584975064,118.713448966297,-0.369670724338543,0.924334975105586
0.5645,-26.4159823842309,45.8129218955233,-75.3172132005296,118.711678095634,-0.370995500612984,0.927932783233741
0.565,-26.3930408605735,45.9531566105699,-75.3165685096234,118.709908848213,-0.372319589653485,0.931528863830319
0.5655,-26.3700292417657,46.0933029951791,-75.3159244257016,118.708141226539,-0.373642989788907,0.935123211931831
0.566,-26.3469475720079,46.2333608556648,-75.3152809496255,118.706375233003,-0.374965699297921,0.938715822465681
0.5665,-26.3237958946811,46.3733299832132,-75.3146380807618,118.704610866845,-0.376287714766538,0.942306686624921
0.567,-26.3005742550055,46.5132101995043,-75.3139958212973,118.70284813324,-0.377609036002002,0.945895802714197
0.5675,-26.277282697486,46.6530013128937,-75.3133541720946,118.701087034572,-0.378929661313013,0.949483165732276
0.568,-26.2539212667235,46.7927031323347,-75.3127131340088,118.699327573206,-0.380249589009318,0.953068770681956
0.5685,-26.2304900074147,46.9323154673799,-75.3120727078874,118.697569751489,-0.381568817401794,0.956652612570263
0.569,-26.2069889643513,47.0718381281819,-75.3114328945708,118.695813571749,-0.382887344802536,0.960234686408645
0.5695,-26.1834181824205,47.2112709254943,-75.310793694892,118.694059036295,-0.384205169524938,0.96381498721317
0.57,-26.1597777066042,47.350613670673,-75.3101551096768,118.69230614742,-0.385522289883777,0.967393510004722
0.5705,-26.1360675819788,47.489866175677,-75.309517139744,118.690554907395,-0.386838704195298,0.970970249809192
0.571,-26.1122878537149,47.6290282530696,-75.308879785905,118.688805318477,-0.388154410777297,0.974545201657684
0.5715,-26.0884385670773,47.7680997160194,-75.3082430489646,118.687057382904,-0.389469407949204,0.9781183605867
0.572,-26.0645197674244,47.9070803783013,-75.3076069297205,118.685311102897,-0.390783694032169,0.981689721638344
0.5725,-26.040531500208,48.0459700542977,-75.3069714289635,118.683566480656,-0.392097267349145,0.985259279860513
0.573,-26.0164738109731,48.1847685589994,-75.3063365474778,118.68182351837,-0.393410126224971,0.988827030307099
0.5735,-25.9923467453575,48.3234757080065,-75.3057022860408,118.680082218205,-0.394722268986456,0.992392968038176
0.574,-25.9681503490917,48.46209131753,-75.3050686454232,118.678342582314,-0.396033693962464,0.995957088120205
0.5745,-25.9438846679985,48.600615204392,-75.3044356263894,118.676604612832,-0.397344399483997,0.999519385626223
0.575,-25.9195497479926,48.7390471860277,-75.3038032296969,118.674868311876,-0.398654383884279,1.00307985563605
0.5755,-25.8951456350806,48.8773870804855,-75.3031714560973,118.673133681548,-0.399963645498839,1.00663849323646
0.576,-25.8706723753604,49.015634706429,-75.3025403063353,118.671400723934,-0.401272182665597,1.01019529352141
0.5765,-25.8461300150214,49.1537898831372,-75.3019097811499,118.669669441103,-0.402579993724947,1.01375025159221
0.577,-25.8215186003436,49.291852430506,-75.3012798812734,118.667939835107,-0.403887077019839,1.01730336255775
0.5775,-25.7968381776977,49.4298221690492,-75.3006506074322,118.666211907986,-0.405193430895865,1.02085462153464
0.578,-25.7720887931966,49.5676989132974,-75.3000219598663,118.664485660744,-0.406499053134588,1.02440402237815
0.5785,-25.7472704932617,49.7054824825423,-75.2993939391109,118.662761095011,-0.40780394187586,1.02795155974782
0.579,-25.7223833248713,49.8431727055533,-75.2987665463399,118.661038213761,-0.40910809602277,1.03149723001443
0.5795,-25.6974273347437,49.9807694050965,-75.2981397822392,118.659317018932,-0.410411513912596,1.03504102828345
0.58,-25.672402569686,50.1182724045501,-75.2975136474881,118.657597512449,-0.411714193884759,1.03858294966701
0.5805,-25.6473090765937,50.2556815279057,-75.2968881427595,118.655879696218,-0.413016134280892,1.04212298928406
0.581,-25.6221469024501,50.392996599769,-75.2962632687198,118.65416357213,-0.414317333444897,1.04566114226056
0.5815,-25.5969160943266,50.5302174453604,-75.2956390260292,118.652449142059,-0.415617789723021,1.04919740372962
0.582,-25.571616699382,50.6673438905162,-75.2950154153412,118.650736407862,-0.416917501463911,1.05273176883163
0.5825,-25.5462487648623,50.8043757616893,-75.2943924373034,118.649025371382,-0.418216467018689,1.05626423271446
0.583,-25.5208123381005,50.9413128859496,-75.2937700925571,118.647316034444,-0.419514684741008,1.05979479053356
0.5835,-25.495307466516,51.0781550909856,-75.2931483817373,118.645608398857,-0.420812152987126,1.06332343745217
0.584,-25.4697341976148,51.2149022051048,-75.292527305473,118.643902466416,-0.422108870115964,1.06685016864141
0.5845,-25.4440925789888,51.3515540572344,-75.2919068643872,118.6421982389,-0.423404834489179,1.07037497928052
0.585,-25.4183826583158,51.4881104769224,-75.2912870590969,118.640495718071,-0.42470004447122,1.07389786455693
0.5855,-25.3926044833589,51.6245712943384,-75.2906678902132,118.638794905676,-0.425994498429403,1.07741881966648
0.586,-25.3667581019664,51.7609363402741,-75.2900493583412,118.637095803449,-0.427288194733968,1.08093783981351
0.5865,-25.3408435620716,51.8972054461449,-75.2894314640803,118.635398413105,-0.428581131758152,1.08445492021108
0.587,-25.3148609116924,52.0333784439895,-75.2888142080242,118.633702736348,-0.429873307878247,1.08797005608109
0.5875,-25.2888101989308,52.1694551664722,-75.2881975907606,118.632008774865,-0.431164721473672,1.09148324265444
0.588,-25.2626914719729,52.3054354468825,-75.2875816128719,118.630316530327,-0.432455370927032,1.09499447517117
0.5885,-25.2365047790887,52.4413191191366,-75.2869662749348,118.628626004394,-0.43374525462419,1.09850374888064
0.589,-25.2102501686314,52.577106017778,-75.2863515775204,118.626937198707,-0.435034370954326,1.10201105904168
0.5895,-25.1839276890374,52.7127959779784,-75.2857375211943,118.625250114897,-0.436322718310008,1.10551640092273
0.59,-25.1575373883177,52.8483888239916,-75.2851241058531,118.623564753172,-0.437610294273447,1.10901976795039
0.5905,-25.1310793154466,52.9838844007123,-75.2845113325381,118.621881116163,-0.438897097840713,1.11252115677008
0.591,-25.1045535191381,53.1192825458777,-75.2838992018378,118.620199205538,-0.440183127462574,1.11602056278843
0.5915,-25.0779600481492,53.2545830969769,-75.2832877142847,118.618519022846,-0.441468381531429,1.11951798128123
0.592,-25.0512989513182,53.3897858921216,-75.2826768704056,118.616840569619,-0.442752858442727,1.12301340753314
0.5925,-25.0245702775645,53.5248907700473,-75.2820666707218,118.615163847375,-0.444036556595023,1.12650683683784
0.593,-24.9977740758881,53.6598975701137,-75.2814571157487,118.613488857617,-0.445319474390027,1.12999826449814
