"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0.942,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.32129808276,271.886347802709,132.529450889995,82.0280043359142,260246.3401,260246.3401,260246.3401,260246.3401,390.32129808276,271.886347802709,132.529450889995,82.0280043359142,260246.3401,260246.3401,260246.3401,260246.3401,260246.3401,260246.3401,260246.3401,260246.3401,49.6972511871331,34.6176449696028,16.8741737715178,10.4441298896193,4969725.11871331,3461764.49696028,1687417.37715178,1044412.98896193,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260246.3401
0.9422,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.362731265609,271.91520894049,132.54351908714,82.0367117298461,260301.5941,260301.5941,260301.5941,260301.5941,390.362731265609,271.91520894049,132.54351908714,82.0367117298461,260301.5941,260301.5941,260301.5941,260301.5941,260301.5941,260301.5941,260301.5941,260301.5941,49.7025266238199,34.6213196837956,16.8759649900107,10.4452385494479,4970252.66238199,3462131.96837956,1687596.49900107,1044523.85494479,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,260301.5941
0.9424,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.404160051199,271.944067015269,132.557585791243,82.0454181996714,260356.8481,260356.8481,260356.8481,260356.8481,390.404160051199,271.944067015269,132.557585791243,82.0454181996714,260356.8481,260356.8481,260356.8481,260356.8481,260356.8481,260356.8481,260356.8481,260356.8481,49.7078015006302,34.6249940079949,16.8777560184035,10.4463470916156,4970780.15006302,3462499.40079949,1687775.60184035,1044634.70916156,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260356.8481
0.9426,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.445584440928,271.97292202802,132.571651002778,82.0541237456844,260412.1021,260412.1021,260412.1021,260412.1021,390.445584440928,271.97292202802,132.571651002778,82.0541237456844,260412.1021,260412.1021,260412.1021,260412.1021,260412.1021,260412.1021,260412.1021,260412.1021,49.7130758177421,34.6286679423248,16.8795468567567,10.4474555161598,4971307.58177421,3462866.79423248,1687954.68567567,1044745.55161598,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260412.1021
0.9428,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.487004436195,272.001773979719,132.585714722221,82.062828368179,260467.3561,260467.3561,260467.3561,260467.3561,390.487004436195,272.001773979719,132.585714722221,82.062828368179,260467.3561,260467.3561,260467.3561,260467.3561,260467.3561,260467.3561,260467.3561,260467.3561,49.7183495753338,34.6323414869094,16.8813375051307,10.448563823118,4971834.95753338,3463234.14869094,1688133.75051307,1044856.3823118,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260467.3561
0.943,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.5284200384,272.030622871339,132.599776950046,82.071532067449,260522.6101,260522.6101,260522.6101,260522.6101,390.5284200384,272.030622871339,132.599776950046,82.071532067449,260522.6101,260522.6101,260522.6101,260522.6101,260522.6101,260522.6101,260522.6101,260522.6101,49.7236227735834,34.6360146418726,16.883127963586,10.4496720125276,4972362.27735834,3463601.46418727,1688312.7963586,1044967.20125276,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,260522.6101
0.9432,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.569831248938,272.059468703854,132.613837686727,82.0802348437882,260577.8641,260577.8641,260577.8641,260577.8641,390.569831248938,272.059468703854,132.613837686727,82.0802348437882,260577.8641,260577.8641,260577.8641,260577.8641,260577.8641,260577.8641,260577.8641,260577.8641,49.7288954126687,34.6396874073385,16.8849182321831,10.450780084426,4972889.54126688,3463968.74073385,1688491.82321831,1045078.0084426,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260577.8641
0.9434,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.611238069208,272.088311478237,132.627896932739,82.08893669749,260633.1181,260633.1181,260633.1181,260633.1181,390.611238069208,272.088311478237,132.627896932739,82.08893669749,260633.1181,260633.1181,260633.1181,260633.1181,260633.1181,260633.1181,260633.1181,260633.1181,49.7341674927677,34.6433597834309,16.8867083109822,10.4518880388506,4973416.74927677,3464335.97834309,1688670.83109822,1045188.80388506,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260633.1181
0.9436,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.652640500605,272.117151195459,132.641954688556,82.097637628848,260688.3721,260688.3721,260688.3721,260688.3721,390.652640500605,272.117151195459,132.641954688556,82.097637628848,260688.3721,260688.3721,260688.3721,260688.3721,260688.3721,260688.3721,260688.3721,260688.3721,49.739439014058,34.6470317702736,16.8884982000439,10.4529958758387,4973943.9014058,3464703.17702736,1688849.82000439,1045299.58758387,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260688.3721
0.9438,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.694038544525,272.145987856494,132.656010954651,82.1063376381552,260743.6261,260743.6261,260743.6261,260743.6261,390.694038544525,272.145987856494,132.656010954651,82.1063376381552,260743.6261,260743.6261,260743.6261,260743.6261,260743.6261,260743.6261,260743.6261,260743.6261,49.7447099767173,34.6507033679904,16.8902878994283,10.4541035954276,4974470.99767173,3465070.33679904,1689028.78994283,1045410.35954276,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260743.6261
0.944,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.735432202362,272.174821462312,132.670065731499,82.1150367257049,260798.8801,260798.8801,260798.8801,260798.8801,390.735432202362,272.174821462312,132.670065731499,82.1150367257049,260798.8801,260798.8801,260798.8801,260798.8801,260798.8801,260798.8801,260798.8801,260798.8801,49.7499803809232,34.6543745767049,16.8920774091958,10.4552111976548,4974998.03809232,3465437.45767049,1689207.74091958,1045521.11976548,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260798.8801
0.9442,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.776821475509,272.203652013885,132.684119019572,82.1237348917898,260854.1341,260854.1341,260854.1341,260854.1341,390.776821475509,272.203652013885,132.684119019572,82.1237348917898,260854.1341,260854.1341,260854.1341,260854.1341,260854.1341,260854.1341,260854.1341,260854.1341,49.7552502268531,34.6580453965408,16.8938667294066,10.4563186825574,4975525.02268531,3465804.53965408,1689386.67294066,1045631.86825574,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260854.1341
0.9444,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.81820636536,272.232479512182,132.698170819343,82.1324321367027,260909.3881,260909.3881,260909.3881,260909.3881,390.81820636536,272.232479512182,132.698170819343,82.1324321367027,260909.3881,260909.3881,260909.3881,260909.3881,260909.3881,260909.3881,260909.3881,260909.3881,49.7605195146844,34.6617158276216,16.8956558601209,10.4574260501727,4976051.95146844,3466171.58276216,1689565.58601209,1045742.60501727,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,260909.3881
0.9446,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.859586873308,272.261303958174,132.712221131285,82.1411284607363,260964.6421,260964.6421,260964.6421,260964.6421,390.859586873308,272.261303958174,132.712221131285,82.1411284607363,260964.6421,260964.6421,260964.6421,260964.6421,260964.6421,260964.6421,260964.6421,260964.6421,49.7657882445944,34.6653858700708,16.897444801399,10.458533300538,4976578.82445944,3466538.58700708,1689744.4801399,1045853.3300538,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,260964.6421
0.9448,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.900963000743,272.29012535283,132.726269955872,82.149823864183,261019.8961,261019.8961,261019.8961,261019.8961,390.900963000743,272.29012535283,132.726269955872,82.149823864183,261019.8961,261019.8961,261019.8961,261019.8961,261019.8961,261019.8961,261019.8961,261019.8961,49.7710564167603,34.6690555240118,16.899233553301,10.4596404336906,4977105.64167603,3466905.55240118,1689923.3553301,1045964.04336906,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261019.8961
0.945,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.942334749058,272.318943697119,132.740317293573,82.1585183473352,261075.1501,261075.1501,261075.1501,261075.1501,390.942334749058,272.318943697119,132.740317293573,82.1585183473352,261075.1501,261075.1501,261075.1501,261075.1501,261075.1501,261075.1501,261075.1501,261075.1501,49.7763240313592,34.672724789568,16.9010221158871,10.4607474496677,4977632.40313592,3467272.4789568,1690102.21158871,1046074.74496677,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261075.1501
0.9452,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,390.98370211964,272.347758992008,132.754363144863,82.1672119104848,261130.4041,261130.4041,261130.4041,261130.4041,390.98370211964,272.347758992008,132.754363144863,82.1672119104848,261130.4041,261130.4041,261130.4041,261130.4041,261130.4041,261130.4041,261130.4041,261130.4041,49.7815910885679,34.6763936668627,16.9028104892172,10.4618543485063,4978159.10885679,3467639.36668627,1690281.04892172,1046185.43485063,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261130.4041
0.9454,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.025065113882,272.376571238467,132.768407510213,82.175904553924,261185.6581,261185.6581,261185.6581,261185.6581,391.025065113882,272.376571238467,132.768407510213,82.175904553924,261185.6581,261185.6581,261185.6581,261185.6581,261185.6581,261185.6581,261185.6581,261185.6581,49.7868575885636,34.680062156019,16.9045986733516,10.4629611302438,4978685.75885636,3468006.2156019,1690459.86733516,1046296.11302438,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,261185.6581
0.9456,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.066423733169,272.405380437462,132.782450390093,82.1845962779446,261240.9121,261240.9121,261240.9121,261240.9121,391.066423733169,272.405380437462,132.782450390093,82.1845962779446,261240.9121,261240.9121,261240.9121,261240.9121,261240.9121,261240.9121,261240.9121,261240.9121,49.7921235315229,34.6837302571603,16.9063866683502,10.4640677949173,4979212.35315229,3468373.02571603,1690638.66683502,1046406.77949173,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261240.9121
0.9458,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.107777978892,272.43418658996,132.796491784976,82.1932870828381,261296.1661,261296.1661,261296.1661,261296.1661,391.107777978892,272.43418658996,132.796491784976,82.1932870828381,261296.1661,261296.1661,261296.1661,261296.1661,261296.1661,261296.1661,261296.1661,261296.1661,49.7973889176226,34.6873979704094,16.908174474273,10.4651743425639,4979738.89176226,3468739.79704094,1690817.4474273,1046517.43425639,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261296.1661
0.946,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.149127852437,272.462989696927,132.810531695333,82.2019769688963,261351.4201,261351.4201,261351.4201,261351.4201,391.149127852437,272.462989696927,132.810531695333,82.2019769688963,261351.4201,261351.4201,261351.4201,261351.4201,261351.4201,261351.4201,261351.4201,261351.4201,49.8026537470393,34.6910652958896,16.90996209118,10.4662807732208,4980265.37470393,3469106.52958896,1690996.209118,1046628.07732208,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,261351.4201
0.9462,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.19047335519,272.491789759328,132.824570121633,82.2106659364104,261406.6741,261406.6741,261406.6741,261406.6741,391.19047335519,272.491789759328,132.824570121633,82.2106659364104,261406.6741,261406.6741,261406.6741,261406.6741,261406.6741,261406.6741,261406.6741,261406.6741,49.8079180199495,34.6947322337237,16.9117495191312,10.467387086925,4980791.80199495,3469473.22337237,1691174.95191312,1046738.7086925,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261406.6741
0.9464,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.231814488537,272.520586778131,132.838607064348,82.2193539856716,261461.9281,261461.9281,261461.9281,261461.9281,391.231814488537,272.520586778131,132.838607064348,82.2193539856716,261461.9281,261461.9281,261461.9281,261461.9281,261461.9281,261461.9281,261461.9281,261461.9281,49.8131817365296,34.6983987840346,16.9135367581864,10.4684932837136,4981318.17365296,3469839.87840346,1691353.67581864,1046849.32837136,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,261461.9281
0.9466,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.273151253863,272.549380754298,132.852642523948,82.2280411169711,261517.1821,261517.1821,261517.1821,261517.1821,391.273151253863,272.549380754298,132.852642523948,82.2280411169711,261517.1821,261517.1821,261517.1821,261517.1821,261517.1821,261517.1821,261517.1821,261517.1821,49.8184448969561,34.7020649469453,16.9153238084055,10.4695993636236,4981844.48969561,3470206.49469453,1691532.38084055,1046959.93636236,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666666,261517.1821
0.9468,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.314483652553,272.578171688794,132.866676500903,82.2367273305996,261572.4361,261572.4361,261572.4361,261572.4361,391.314483652553,272.578171688794,132.866676500903,82.2367273305996,261572.4361,261572.4361,261572.4361,261572.4361,261572.4361,261572.4361,261572.4361,261572.4361,49.8237075014052,34.7057307225783,16.9171106698484,10.4707053266922,4982370.75014052,3470573.07225783,1691711.06698484,1047070.53266922,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261572.4361
0.947,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.35581168599,272.606959582584,132.880708995683,82.2454126268481,261627.6901,261627.6901,261627.6901,261627.6901,391.35581168599,272.606959582584,132.880708995683,82.2454126268481,261627.6901,261627.6901,261627.6901,261627.6901,261627.6901,261627.6901,261627.6901,261627.6901,49.8289695500529,34.7093961110566,16.9188973425749,10.4718111729564,4982896.95500529,3470939.61110566,1691889.73425749,1047181.11729564,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261627.6901
0.9472,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.397135355556,272.635744436629,132.894740008756,82.254097006007,261682.9441,261682.9441,261682.9441,261682.9441,391.397135355556,272.635744436629,132.894740008756,82.254097006007,261682.9441,261682.9441,261682.9441,261682.9441,261682.9441,261682.9441,261682.9441,261682.9441,49.8342310430755,34.7130611125026,16.9206838266447,10.472916902453,4983423.10430755,3471306.11125026,1692068.38266447,1047291.6902453,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261682.9441
0.9474,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.438454662634,272.664526251894,132.908769540594,82.2627804683669,261738.1981,261738.1981,261738.1981,261738.1981,391.438454662634,272.664526251894,132.908769540594,82.2627804683669,261738.1981,261738.1981,261738.1981,261738.1981,261738.1981,261738.1981,261738.1981,261738.1981,49.8394919806487,34.716725727039,16.9224701221176,10.4740225152192,4983949.19806487,3471672.5727039,1692247.01221176,1047402.25152192,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261738.1981
0.9476,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,391.479769608605,272.693305029339,132.922797591663,82.271463014218,261793.4521,261793.4521,261793.4521,261793.4521,391.479769608605,272.693305029339,132.922797591663,82.271463014218,261793.4521,261793.4521,261793.4521,261793.4521,261793.4521,261793.4521,261793.4521,261793.4521,49.8447523629486,34.7203899547882,16.9242562290534,10.4751280112919,4984475.23629486,3472038.99547882,1692425.62290534,1047512.80112919,0.210741414242203,0.434329759166757,1.82797222222222,4.77166666666667,261793.4521
