"time","Adder1.Adder1.AND.G2.x","Adder1.Adder1.AND.G2.y","Adder1.Adder1.XOR.G2.x","Adder1.Adder1.XOR.G2.y","Adder1.Adder2.AND.G2.x","Adder1.Adder2.AND.G2.y","Adder1.Adder2.XOR.G2.x","Adder1.Adder2.XOR.G2.y","Counter.FF1.RS1.TD1.x","Counter.FF1.RS2.TD1.x","Counter.FF2.RS1.TD1.x","Counter.FF2.RS2.TD1.x","Counter.FF3.RS1.TD1.x","Counter.FF3.RS2.TD1.x"
5.914,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.916,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.918,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.92,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.922,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.924,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.926,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.928,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.93,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.932,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.934,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.936,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.938,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.94,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.942,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.944,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.946,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.948,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.95,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.952,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.954,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.956,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.958,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.96,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.962,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.964,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.966,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.968,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.97,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.972,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.974,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.976,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.978,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.98,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.982,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.984,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.986,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.988,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.99,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.992,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.994,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.996,4,4,3,3,3,3,3,3,3,3,4,4,4,3
5.998,4,4,3,3,3,3,3,3,3,3,4,4,4,3
6,4,4,3,3,3,3,3,3,3,3,4,4,4,3
6,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.001000000003,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.001000000003,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.002,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.004,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.006,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.008,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.01,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.012,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.014,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.016,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.018,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.02,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.022,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.024,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.026,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.028,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.03,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.032,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.034,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.036,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.038,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.04,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.042,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.044,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.046,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.048,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.05,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.052,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.054,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.056,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.058,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.06,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.062,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.064,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.066,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.068,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.07,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.072,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.074,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.076,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.078,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.08,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.082,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.084,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.086,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.088,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.09,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.092,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.094,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.096,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.098,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.1,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.102,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.104,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.106,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.108,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.11,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.112,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.114,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.116,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.118,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.12,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.122,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.124,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.126,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.128,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.13,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.132,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.134,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.136,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.138,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.14,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.142,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.144,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.146,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.148,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.15,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.152,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.154,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.156,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.158,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.16,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.162,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.164,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.166,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.168,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.17,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.172,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.174,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.176,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.178,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.18,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.182,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.184,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.186,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.188,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.19,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.192,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.194,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.196,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.198,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.2,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.202,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.204,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.206,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.208,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.21,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.212,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.214,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.216,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.218,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.22,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.222,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.224,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.226,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.228,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.23,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.232,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.234,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.236,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.238,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.24,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.242,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.244,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.246,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.248,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.25,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.252,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.254,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.256,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.258,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.26,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.262,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.264,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.266,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.268,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.27,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.272,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.274,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.276,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.278,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.28,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.282,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.284,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.286,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.288,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.29,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.292,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.294,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.296,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.298,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.3,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.302,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.304,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.306,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.308,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.31,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.312,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.314,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.316,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.318,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.32,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.322,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.324,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.326,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.328,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.33,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.332,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.334,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.336,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.338,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.34,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.342,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.344,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.346,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.348,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.35,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.352,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.354,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.356,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.358,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.36,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.362,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.364,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.366,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.368,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.37,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.372,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.374,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.376,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.378,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.38,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.382,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.384,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.386,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.388,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.39,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.392,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.394,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.396,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.398,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.4,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.402,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.404,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.406,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.408,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.41,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.412,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.414,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.416,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.418,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.42,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.422,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.424,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.426,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.428,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.43,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.432,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.434,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.436,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.438,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.44,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.442,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.444,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.446,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.448,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.45,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.452,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.454,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.456,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.458,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.46,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.462,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.464,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.466,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.468,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.47,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.472,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.474,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.476,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.478,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.48,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.482,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.484,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.486,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.488,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.49,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.492,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.494,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.496,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.498,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.5,4,4,3,3,3,3,3,3,3,4,4,4,4,3
6.5,4,4,3,3,3,3,4,3,4,4,4,3,4,3
6.501,4,4,3,3,3,3,4,3,4,4,4,3,4,3
6.501,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.502,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.504,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.506,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.508,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.51,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.512,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.514,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.516,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.518,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.52,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.522,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.524,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.526,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.528,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.53,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.532,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.534,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.536,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.538,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.54,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.542,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.544,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.546,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.548,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.55,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.552,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.554,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.556,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.558,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.56,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.562,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.564,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.566,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.568,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.57,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.572,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.574,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.576,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.578,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.58,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.582,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.584,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.586,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.588,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.59,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.592,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.594,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.596,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.598,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.6,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.602,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.604,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.606,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.608,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.61,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.612,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.614,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.616,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.618,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.62,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.622,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.624,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.626,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.628,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.63,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.632,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.634,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.636,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.638,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.64,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.642,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.644,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.646,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.648,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.65,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.652,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.654,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.656,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.658,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.66,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.662,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.664,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.666,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.668,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.67,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.672,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.674,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.676,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.678,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.68,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.682,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.684,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.686,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.688,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.69,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.692,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.694,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.696,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.698,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.7,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.702,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.704,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.706,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.708,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.71,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.712,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.714,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.716,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.718,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.72,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.722,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.724,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.726,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.728,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.73,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.732,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.734,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.736,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.738,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.74,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.742,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.744,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.746,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.748,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.75,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.752,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.754,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.756,4,4,3,3,3,3,4,4,4,4,4,3,4,3
6.758,4,4,3,3,3,3,4,4,4,4,4,3,4,3
