"Time","transferFunction.y.re","transferFunction.y.im","const.y.im","logFrequencySweep.y","const.y.re"
0.963,0.00019771641,1.3901308e-07,0,71.121353,1
0.96350002,0.00019590356,1.371055e-07,0,71.449631,1
0.96399999,0.00019410733,1.352241e-07,0,71.779427,1
0.96450001,0.00019232757,1.3336852e-07,0,72.110748,1
0.96499997,0.00019056414,1.315384e-07,0,72.443596,1
0.9655,0.00018881688,1.2973339e-07,0,72.777977,1
0.96600002,0.00018708562,1.2795317e-07,0,73.113907,1
0.96649998,0.00018537026,1.2619736e-07,0,73.451385,1
0.96700001,0.00018367062,1.2446567e-07,0,73.790421,1
0.96749997,0.00018198656,1.2275773e-07,0,74.131027,1
0.96799999,0.00018031795,1.2107323e-07,0,74.473198,1
0.96850002,0.00017866463,1.1941184e-07,0,74.816948,1
0.96899998,0.00017702648,1.1777326e-07,0,75.162292,1
0.96950001,0.00017540336,1.1615716e-07,0,75.509224,1
0.97000003,0.00017379511,1.1456324e-07,0,75.857758,1
0.97049999,0.0001722016,1.129912e-07,0,76.207901,1
0.97100002,0.00017062272,1.1144072e-07,0,76.559662,1
0.97149998,0.00016905832,1.0991153e-07,0,76.913048,1
0.972,0.00016750825,1.0840331e-07,0,77.268059,1
0.97250003,0.00016597239,1.0691581e-07,0,77.62471,1
0.97299999,0.00016445063,1.0544871e-07,0,77.983009,1
0.97350001,0.00016294282,1.0400174e-07,0,78.342964,1
0.97399998,0.00016144883,1.0257462e-07,0,78.704582,1
0.9745,0.00015996853,1.011671e-07,0,79.067863,1
0.97500002,0.00015850182,9.9778887e-08,0,79.432823,1
0.97549999,0.00015704855,9.8409728e-08,0,79.799469,1
0.97600001,0.00015560861,9.7059356e-08,0,80.167809,1
0.97649997,0.00015418186,9.5727515e-08,0,80.537842,1
0.977,0.00015276822,9.4413956e-08,0,80.909592,1
0.97750002,0.00015136752,9.3118416e-08,0,81.283051,1
0.97799999,0.00014997968,9.1840654e-08,0,81.658234,1
0.97850001,0.00014860455,9.0580428e-08,0,82.035156,1
0.97899997,0.00014724204,8.9337497e-08,0,82.413811,1
0.9795,0.00014589202,8.8111626e-08,0,82.79422,1
0.98000002,0.00014455437,8.6902574e-08,0,83.176376,1
0.98049998,0.000143229,8.5710113e-08,0,83.560303,1
0.98100001,0.00014191578,8.4534015e-08,0,83.945999,1
0.98150003,0.00014061459,8.3374054e-08,0,84.333473,1
0.98199999,0.00013932533,8.2230017e-08,0,84.72274,1
0.98250002,0.00013804791,8.1101675e-08,0,85.1138,1
0.98299998,0.0001367822,7.9988816e-08,0,85.506668,1
0.9835,0.00013552808,7.8891226e-08,0,85.901352,1
0.98400003,0.00013428547,7.78087e-08,0,86.297852,1
0.98449999,0.00013305424,7.6741031e-08,0,86.69619,1
0.98500001,0.00013183431,7.5688014e-08,0,87.096359,1
0.98549998,0.00013062557,7.4649449e-08,0,87.498375,1
0.986,0.00012942792,7.3625131e-08,0,87.902252,1
0.98650002,0.00012824124,7.2614867e-08,0,88.307991,1
0.98699999,0.00012706545,7.1618473e-08,0,88.715599,1
0.98750001,0.00012590042,7.063575e-08,0,89.125092,1
0.98799998,0.00012474609,6.9666505e-08,0,89.536476,1
0.9885,0.00012360234,6.871057e-08,0,89.94976,1
0.98900002,0.00012246908,6.7767751e-08,0,90.364944,1
0.98949999,0.00012134621,6.6837863e-08,0,90.782051,1
0.99000001,0.00012023364,6.5920744e-08,0,91.20108,1
0.99049997,0.00011913126,6.5016202e-08,0,91.622047,1
0.991,0.000118039,6.412408e-08,0,92.04496,1
0.99150002,0.00011695674,6.3244194e-08,0,92.469818,1
0.99199998,0.00011588442,6.2376387e-08,0,92.896637,1
0.99250001,0.00011482192,6.1520481e-08,0,93.325432,1
0.99299997,0.00011376917,6.0676328e-08,0,93.756203,1
0.99349999,0.00011272607,5.9843757e-08,0,94.188957,1
0.99400002,0.00011169253,5.9022607e-08,0,94.623718,1
0.99449998,0.00011066847,5.8212727e-08,0,95.060478,1
0.995,0.0001096538,5.741396e-08,0,95.49926,1
0.99550003,0.00010864843,5.6626156e-08,0,95.940063,1
0.99599999,0.00010765229,5.584916e-08,0,96.382904,1
0.99650002,0.00010666527,5.5082825e-08,0,96.827789,1
0.99699998,0.00010568731,5.4327007e-08,0,97.274719,1
0.9975,0.00010471831,5.3581562e-08,0,97.723724,1
0.99800003,0.0001037582,5.2846346e-08,0,98.174797,1
0.99849999,0.00010280689,5.2121216e-08,0,98.627945,1
0.99900001,0.0001018643,5.1406037e-08,0,99.083191,1
0.99949998,0.00010093036,5.0700674e-08,0,99.540543,1
1,0.00010000497,5.0004989e-08,0,100,1
1,0.00010000497,5.0004989e-08,0,100,1
