"time","medium2.T","medium2.X[1]","medium2.X[2]","medium2.X[3]","medium2.X[4]","medium2.p","state.T","state.p"
0.284,300,0.2,0.1,0.3,0.4,200284,484,100284
0.2842,300,0.2,0.1,0.3,0.4,200284.2,484.2,100284.2
0.2844,300,0.2,0.1,0.3,0.4,200284.4,484.4,100284.4
0.2846,300,0.2,0.1,0.3,0.4,200284.6,484.6,100284.6
0.2848,300,0.2,0.1,0.3,0.4,200284.8,484.8,100284.8
0.285,300,0.2,0.1,0.3,0.4,200285,485,100285
0.2852,300,0.2,0.1,0.3,0.4,200285.2,485.2,100285.2
0.2854,300,0.2,0.1,0.3,0.4,200285.4,485.4,100285.4
0.2856,300,0.2,0.1,0.3,0.4,200285.6,485.6,100285.6
0.2858,300,0.2,0.1,0.3,0.4,200285.8,485.8,100285.8
0.286,300,0.2,0.1,0.3,0.4,200286,486,100286
0.2862,300,0.2,0.1,0.3,0.4,200286.2,486.2,100286.2
0.2864,300,0.2,0.1,0.3,0.4,200286.4,486.4,100286.4
0.2866,300,0.2,0.1,0.3,0.4,200286.6,486.6,100286.6
0.2868,300,0.2,0.1,0.3,0.4,200286.8,486.8,100286.8
0.287,300,0.2,0.1,0.3,0.4,200287,487,100287
0.2872,300,0.2,0.1,0.3,0.4,200287.2,487.2,100287.2
0.2874,300,0.2,0.1,0.3,0.4,200287.4,487.4,100287.4
0.2876,300,0.2,0.1,0.3,0.4,200287.6,487.6,100287.6
0.2878,300,0.2,0.1,0.3,0.4,200287.8,487.8,100287.8
0.288,300,0.2,0.1,0.3,0.4,200288,488,100288
0.2882,300,0.2,0.1,0.3,0.4,200288.2,488.2,100288.2
0.2884,300,0.2,0.1,0.3,0.4,200288.4,488.4,100288.4
0.2886,300,0.2,0.1,0.3,0.4,200288.6,488.6,100288.6
0.2888,300,0.2,0.1,0.3,0.4,200288.8,488.8,100288.8
0.289,300,0.2,0.1,0.3,0.4,200289,489,100289
0.2892,300,0.2,0.1,0.3,0.4,200289.2,489.2,100289.2
0.2894,300,0.2,0.1,0.3,0.4,200289.4,489.4,100289.4
0.2896,300,0.2,0.1,0.3,0.4,200289.6,489.6,100289.6
0.2898,300,0.2,0.1,0.3,0.4,200289.8,489.8,100289.8
0.29,300,0.2,0.1,0.3,0.4,200290,490,100290
0.2902,300,0.2,0.1,0.3,0.4,200290.2,490.2,100290.2
0.2904,300,0.2,0.1,0.3,0.4,200290.4,490.4,100290.4
0.2906,300,0.2,0.1,0.3,0.4,200290.6,490.6,100290.6
0.2908,300,0.2,0.1,0.3,0.4,200290.8,490.8,100290.8
0.291,300,0.2,0.1,0.3,0.4,200291,491,100291
0.2912,300,0.2,0.1,0.3,0.4,200291.2,491.2,100291.2
0.2914,300,0.2,0.1,0.3,0.4,200291.4,491.4,100291.4
0.2916,300,0.2,0.1,0.3,0.4,200291.6,491.6,100291.6
0.2918,300,0.2,0.1,0.3,0.4,200291.8,491.8,100291.8
0.292,300,0.2,0.1,0.3,0.4,200292,492,100292
0.2922,300,0.2,0.1,0.3,0.4,200292.2,492.2,100292.2
0.2924,300,0.2,0.1,0.3,0.4,200292.4,492.4,100292.4
0.2926,300,0.2,0.1,0.3,0.4,200292.6,492.6,100292.6
0.2928,300,0.2,0.1,0.3,0.4,200292.8,492.8,100292.8
0.293,300,0.2,0.1,0.3,0.4,200293,493,100293
0.2932,300,0.2,0.1,0.3,0.4,200293.2,493.2,100293.2
0.2934,300,0.2,0.1,0.3,0.4,200293.4,493.4,100293.4
0.2936,300,0.2,0.1,0.3,0.4,200293.6,493.6,100293.6
0.2938,300,0.2,0.1,0.3,0.4,200293.8,493.8,100293.8
0.294,300,0.2,0.1,0.3,0.4,200294,494,100294
0.2942,300,0.2,0.1,0.3,0.4,200294.2,494.2,100294.2
0.2944,300,0.2,0.1,0.3,0.4,200294.4,494.4,100294.4
0.2946,300,0.2,0.1,0.3,0.4,200294.6,494.6,100294.6
0.2948,300,0.2,0.1,0.3,0.4,200294.8,494.8,100294.8
0.295,300,0.2,0.1,0.3,0.4,200295,495,100295
0.2952,300,0.2,0.1,0.3,0.4,200295.2,495.2,100295.2
0.2954,300,0.2,0.1,0.3,0.4,200295.4,495.4,100295.4
0.2956,300,0.2,0.1,0.3,0.4,200295.6,495.6,100295.6
0.2958,300,0.2,0.1,0.3,0.4,200295.8,495.8,100295.8
0.296,300,0.2,0.1,0.3,0.4,200296,496,100296
0.2962,300,0.2,0.1,0.3,0.4,200296.2,496.2,100296.2
0.2964,300,0.2,0.1,0.3,0.4,200296.4,496.4,100296.4
0.2966,300,0.2,0.1,0.3,0.4,200296.6,496.6,100296.6
0.2968,300,0.2,0.1,0.3,0.4,200296.8,496.8,100296.8
0.297,300,0.2,0.1,0.3,0.4,200297,497,100297
0.2972,300,0.2,0.1,0.3,0.4,200297.2,497.2,100297.2
0.2974,300,0.2,0.1,0.3,0.4,200297.4,497.4,100297.4
0.2976,300,0.2,0.1,0.3,0.4,200297.6,497.6,100297.6
0.2978,300,0.2,0.1,0.3,0.4,200297.8,497.8,100297.8
0.298,300,0.2,0.1,0.3,0.4,200298,498,100298
0.2982,300,0.2,0.1,0.3,0.4,200298.2,498.2,100298.2
0.2984,300,0.2,0.1,0.3,0.4,200298.4,498.4,100298.4
0.2986,300,0.2,0.1,0.3,0.4,200298.6,498.6,100298.6
0.2988,300,0.2,0.1,0.3,0.4,200298.8,498.8,100298.8
0.299,300,0.2,0.1,0.3,0.4,200299,499,100299
0.2992,300,0.2,0.1,0.3,0.4,200299.2,499.2,100299.2
0.2994,300,0.2,0.1,0.3,0.4,200299.4,499.4,100299.4
0.2996,300,0.2,0.1,0.3,0.4,200299.6,499.6,100299.6
0.2998,300,0.2,0.1,0.3,0.4,200299.8,499.8,100299.8
0.3,300,0.2,0.1,0.3,0.4,200300,500,100300
0.3002,300,0.2,0.1,0.3,0.4,200300.2,500.2,100300.2
0.3004,300,0.2,0.1,0.3,0.4,200300.4,500.4,100300.4
0.3006,300,0.2,0.1,0.3,0.4,200300.6,500.6,100300.6
0.3008,300,0.2,0.1,0.3,0.4,200300.8,500.8,100300.8
0.301,300,0.2,0.1,0.3,0.4,200301,501,100301
0.3012,300,0.2,0.1,0.3,0.4,200301.2,501.2,100301.2
0.3014,300,0.2,0.1,0.3,0.4,200301.4,501.4,100301.4
0.3016,300,0.2,0.1,0.3,0.4,200301.6,501.6,100301.6
0.3018,300,0.2,0.1,0.3,0.4,200301.8,501.8,100301.8
0.302,300,0.2,0.1,0.3,0.4,200302,502,100302
0.3022,300,0.2,0.1,0.3,0.4,200302.2,502.2,100302.2
0.3024,300,0.2,0.1,0.3,0.4,200302.4,502.4,100302.4
0.3026,300,0.2,0.1,0.3,0.4,200302.6,502.6,100302.6
0.3028,300,0.2,0.1,0.3,0.4,200302.8,502.8,100302.8
0.303,300,0.2,0.1,0.3,0.4,200303,503,100303
0.3032,300,0.2,0.1,0.3,0.4,200303.2,503.2,100303.2
0.3034,300,0.2,0.1,0.3,0.4,200303.4,503.4,100303.4
0.3036,300,0.2,0.1,0.3,0.4,200303.6,503.6,100303.6
0.3038,300,0.2,0.1,0.3,0.4,200303.8,503.8,100303.8
0.304,300,0.2,0.1,0.3,0.4,200304,504,100304
0.3042,300,0.2,0.1,0.3,0.4,200304.2,504.2,100304.2
0.3044,300,0.2,0.1,0.3,0.4,200304.4,504.4,100304.4
0.3046,300,0.2,0.1,0.3,0.4,200304.6,504.6,100304.6
0.3048,300,0.2,0.1,0.3,0.4,200304.8,504.8,100304.8
0.305,300,0.2,0.1,0.3,0.4,200305,505,100305
0.3052,300,0.2,0.1,0.3,0.4,200305.2,505.2,100305.2
0.3054,300,0.2,0.1,0.3,0.4,200305.4,505.4,100305.4
0.3056,300,0.2,0.1,0.3,0.4,200305.6,505.6,100305.6
0.3058,300,0.2,0.1,0.3,0.4,200305.8,505.8,100305.8
0.306,300,0.2,0.1,0.3,0.4,200306,506,100306
0.3062,300,0.2,0.1,0.3,0.4,200306.2,506.2,100306.2
0.3064,300,0.2,0.1,0.3,0.4,200306.4,506.4,100306.4
0.3066,300,0.2,0.1,0.3,0.4,200306.6,506.6,100306.6
0.3068,300,0.2,0.1,0.3,0.4,200306.8,506.8,100306.8
0.307,300,0.2,0.1,0.3,0.4,200307,507,100307
0.3072,300,0.2,0.1,0.3,0.4,200307.2,507.2,100307.2
0.3074,300,0.2,0.1,0.3,0.4,200307.4,507.4,100307.4
0.3076,300,0.2,0.1,0.3,0.4,200307.6,507.6,100307.6
0.3078,300,0.2,0.1,0.3,0.4,200307.8,507.8,100307.8
0.308,300,0.2,0.1,0.3,0.4,200308,508,100308
0.3082,300,0.2,0.1,0.3,0.4,200308.2,508.2,100308.2
0.3084,300,0.2,0.1,0.3,0.4,200308.4,508.4,100308.4
0.3086,300,0.2,0.1,0.3,0.4,200308.6,508.6,100308.6
0.3088,300,0.2,0.1,0.3,0.4,200308.8,508.8,100308.8
0.309,300,0.2,0.1,0.3,0.4,200309,509,100309
0.3092,300,0.2,0.1,0.3,0.4,200309.2,509.2,100309.2
0.3094,300,0.2,0.1,0.3,0.4,200309.4,509.4,100309.4
0.3096,300,0.2,0.1,0.3,0.4,200309.6,509.6,100309.6
0.3098,300,0.2,0.1,0.3,0.4,200309.8,509.8,100309.8
0.31,300,0.2,0.1,0.3,0.4,200310,510,100310
0.3102,300,0.2,0.1,0.3,0.4,200310.2,510.2,100310.2
0.3104,300,0.2,0.1,0.3,0.4,200310.4,510.4,100310.4
0.3106,300,0.2,0.1,0.3,0.4,200310.6,510.6,100310.6
0.3108,300,0.2,0.1,0.3,0.4,200310.8,510.8,100310.8
0.311,300,0.2,0.1,0.3,0.4,200311,511,100311
0.3112,300,0.2,0.1,0.3,0.4,200311.2,511.2,100311.2
0.3114,300,0.2,0.1,0.3,0.4,200311.4,511.4,100311.4
0.3116,300,0.2,0.1,0.3,0.4,200311.6,511.6,100311.6
0.3118,300,0.2,0.1,0.3,0.4,200311.8,511.8,100311.8
0.312,300,0.2,0.1,0.3,0.4,200312,512,100312
0.3122,300,0.2,0.1,0.3,0.4,200312.2,512.2,100312.2
0.3124,300,0.2,0.1,0.3,0.4,200312.4,512.4,100312.4
0.3126,300,0.2,0.1,0.3,0.4,200312.6,512.6,100312.6
0.3128,300,0.2,0.1,0.3,0.4,200312.8,512.8,100312.8
0.313,300,0.2,0.1,0.3,0.4,200313,513,100313
0.3132,300,0.2,0.1,0.3,0.4,200313.2,513.2,100313.2
0.3134,300,0.2,0.1,0.3,0.4,200313.4,513.4,100313.4
0.3136,300,0.2,0.1,0.3,0.4,200313.6,513.6,100313.6
0.3138,300,0.2,0.1,0.3,0.4,200313.8,513.8,100313.8
0.314,300,0.2,0.1,0.3,0.4,200314,514,100314
0.3142,300,0.2,0.1,0.3,0.4,200314.2,514.2,100314.2
0.3144,300,0.2,0.1,0.3,0.4,200314.4,514.4,100314.4
0.3146,300,0.2,0.1,0.3,0.4,200314.6,514.6,100314.6
0.3148,300,0.2,0.1,0.3,0.4,200314.8,514.8,100314.8
0.315,300,0.2,0.1,0.3,0.4,200315,515,100315
0.3152,300,0.2,0.1,0.3,0.4,200315.2,515.2,100315.2
0.3154,300,0.2,0.1,0.3,0.4,200315.4,515.4,100315.4
0.3156,300,0.2,0.1,0.3,0.4,200315.6,515.6,100315.6
0.3158,300,0.2,0.1,0.3,0.4,200315.8,515.8,100315.8
0.316,300,0.2,0.1,0.3,0.4,200316,516,100316
0.3162,300,0.2,0.1,0.3,0.4,200316.2,516.2,100316.2
0.3164,300,0.2,0.1,0.3,0.4,200316.4,516.4,100316.4
0.3166,300,0.2,0.1,0.3,0.4,200316.6,516.6,100316.6
0.3168,300,0.2,0.1,0.3,0.4,200316.8,516.8,100316.8
0.317,300,0.2,0.1,0.3,0.4,200317,517,100317
0.3172,300,0.2,0.1,0.3,0.4,200317.2,517.2,100317.2
0.3174,300,0.2,0.1,0.3,0.4,200317.4,517.4,100317.4
0.3176,300,0.2,0.1,0.3,0.4,200317.6,517.6,100317.6
0.3178,300,0.2,0.1,0.3,0.4,200317.8,517.8,100317.8
0.318,300,0.2,0.1,0.3,0.4,200318,518,100318
0.3182,300,0.2,0.1,0.3,0.4,200318.2,518.2,100318.2
0.3184,300,0.2,0.1,0.3,0.4,200318.4,518.4,100318.4
0.3186,300,0.2,0.1,0.3,0.4,200318.6,518.6,100318.6
0.3188,300,0.2,0.1,0.3,0.4,200318.8,518.8,100318.8
0.319,300,0.2,0.1,0.3,0.4,200319,519,100319
0.3192,300,0.2,0.1,0.3,0.4,200319.2,519.2,100319.2
0.3194,300,0.2,0.1,0.3,0.4,200319.4,519.4,100319.4
0.3196,300,0.2,0.1,0.3,0.4,200319.6,519.6,100319.6
0.3198,300,0.2,0.1,0.3,0.4,200319.8,519.8,100319.8
0.32,300,0.2,0.1,0.3,0.4,200320,520,100320
0.3202,300,0.2,0.1,0.3,0.4,200320.2,520.2,100320.2
0.3204,300,0.2,0.1,0.3,0.4,200320.4,520.4,100320.4
0.3206,300,0.2,0.1,0.3,0.4,200320.6,520.6,100320.6
0.3208,300,0.2,0.1,0.3,0.4,200320.8,520.8,100320.8
0.321,300,0.2,0.1,0.3,0.4,200321,521,100321
0.3212,300,0.2,0.1,0.3,0.4,200321.2,521.2,100321.2
0.3214,300,0.2,0.1,0.3,0.4,200321.4,521.4,100321.4
0.3216,300,0.2,0.1,0.3,0.4,200321.6,521.6,100321.6
0.3218,300,0.2,0.1,0.3,0.4,200321.8,521.8,100321.8
0.322,300,0.2,0.1,0.3,0.4,200322,522,100322
0.3222,300,0.2,0.1,0.3,0.4,200322.2,522.2,100322.2
0.3224,300,0.2,0.1,0.3,0.4,200322.4,522.4,100322.4
0.3226,300,0.2,0.1,0.3,0.4,200322.6,522.6,100322.6
0.3228,300,0.2,0.1,0.3,0.4,200322.8,522.8,100322.8
0.323,300,0.2,0.1,0.3,0.4,200323,523,100323
0.3232,300,0.2,0.1,0.3,0.4,200323.2,523.2,100323.2
0.3234,300,0.2,0.1,0.3,0.4,200323.4,523.4,100323.4
0.3236,300,0.2,0.1,0.3,0.4,200323.6,523.6,100323.6
0.3238,300,0.2,0.1,0.3,0.4,200323.8,523.8,100323.8
0.324,300,0.2,0.1,0.3,0.4,200324,524,100324
0.3242,300,0.2,0.1,0.3,0.4,200324.2,524.2,100324.2
0.3244,300,0.2,0.1,0.3,0.4,200324.4,524.4,100324.4
0.3246,300,0.2,0.1,0.3,0.4,200324.6,524.6,100324.6
0.3248,300,0.2,0.1,0.3,0.4,200324.8,524.8,100324.8
0.325,300,0.2,0.1,0.3,0.4,200325,525,100325
0.3252,300,0.2,0.1,0.3,0.4,200325.2,525.2,100325.2
0.3254,300,0.2,0.1,0.3,0.4,200325.4,525.4,100325.4
0.3256,300,0.2,0.1,0.3,0.4,200325.6,525.6,100325.6
0.3258,300,0.2,0.1,0.3,0.4,200325.8,525.8,100325.8
0.326,300,0.2,0.1,0.3,0.4,200326,526,100326
0.3262,300,0.2,0.1,0.3,0.4,200326.2,526.2,100326.2
0.3264,300,0.2,0.1,0.3,0.4,200326.4,526.4,100326.4
0.3266,300,0.2,0.1,0.3,0.4,200326.6,526.6,100326.6
0.3268,300,0.2,0.1,0.3,0.4,200326.8,526.8,100326.8
0.327,300,0.2,0.1,0.3,0.4,200327,527,100327
0.3272,300,0.2,0.1,0.3,0.4,200327.2,527.2,100327.2
0.3274,300,0.2,0.1,0.3,0.4,200327.4,527.4,100327.4
0.3276,300,0.2,0.1,0.3,0.4,200327.6,527.6,100327.6
0.3278,300,0.2,0.1,0.3,0.4,200327.8,527.8,100327.8
0.328,300,0.2,0.1,0.3,0.4,200328,528,100328
0.3282,300,0.2,0.1,0.3,0.4,200328.2,528.2,100328.2
0.3284,300,0.2,0.1,0.3,0.4,200328.4,528.4,100328.4
0.3286,300,0.2,0.1,0.3,0.4,200328.6,528.6,100328.6
0.3288,300,0.2,0.1,0.3,0.4,200328.8,528.8,100328.8
0.329,300,0.2,0.1,0.3,0.4,200329,529,100329
0.3292,300,0.2,0.1,0.3,0.4,200329.2,529.2,100329.2
0.3294,300,0.2,0.1,0.3,0.4,200329.4,529.4,100329.4
0.3296,300,0.2,0.1,0.3,0.4,200329.6,529.6,100329.6
0.3298,300,0.2,0.1,0.3,0.4,200329.8,529.8,100329.8
0.33,300,0.2,0.1,0.3,0.4,200330,530,100330
0.3302,300,0.2,0.1,0.3,0.4,200330.2,530.2,100330.2
0.3304,300,0.2,0.1,0.3,0.4,200330.4,530.4,100330.4
0.3306,300,0.2,0.1,0.3,0.4,200330.6,530.6,100330.6
0.3308,300,0.2,0.1,0.3,0.4,200330.8,530.8,100330.8
0.331,300,0.2,0.1,0.3,0.4,200331,531,100331
0.3312,300,0.2,0.1,0.3,0.4,200331.2,531.2,100331.2
0.3314,300,0.2,0.1,0.3,0.4,200331.4,531.4,100331.4
0.3316,300,0.2,0.1,0.3,0.4,200331.6,531.6,100331.6
0.3318,300,0.2,0.1,0.3,0.4,200331.8,531.8,100331.8
0.332,300,0.2,0.1,0.3,0.4,200332,532,100332
0.3322,300,0.2,0.1,0.3,0.4,200332.2,532.2,100332.2
0.3324,300,0.2,0.1,0.3,0.4,200332.4,532.4,100332.4
0.3326,300,0.2,0.1,0.3,0.4,200332.6,532.6,100332.6
0.3328,300,0.2,0.1,0.3,0.4,200332.8,532.8,100332.8
0.333,300,0.2,0.1,0.3,0.4,200333,533,100333
0.3332,300,0.2,0.1,0.3,0.4,200333.2,533.2,100333.2
0.3334,300,0.2,0.1,0.3,0.4,200333.4,533.4,100333.4
0.3336,300,0.2,0.1,0.3,0.4,200333.6,533.6,100333.6
0.3338,300,0.2,0.1,0.3,0.4,200333.8,533.8,100333.8
0.334,300,0.2,0.1,0.3,0.4,200334,534,100334
0.3342,300,0.2,0.1,0.3,0.4,200334.2,534.2,100334.2
0.3344,300,0.2,0.1,0.3,0.4,200334.4,534.4,100334.4
0.3346,300,0.2,0.1,0.3,0.4,200334.6,534.6,100334.6
0.3348,300,0.2,0.1,0.3,0.4,200334.8,534.8,100334.8
0.335,300,0.2,0.1,0.3,0.4,200335,535,100335
0.3352,300,0.2,0.1,0.3,0.4,200335.2,535.2,100335.2
0.3354,300,0.2,0.1,0.3,0.4,200335.4,535.4,100335.4
0.3356,300,0.2,0.1,0.3,0.4,200335.6,535.6,100335.6
0.3358,300,0.2,0.1,0.3,0.4,200335.8,535.8,100335.8
0.336,300,0.2,0.1,0.3,0.4,200336,536,100336
0.3362,300,0.2,0.1,0.3,0.4,200336.2,536.2,100336.2
0.3364,300,0.2,0.1,0.3,0.4,200336.4,536.4,100336.4
0.3366,300,0.2,0.1,0.3,0.4,200336.6,536.6,100336.6
0.3368,300,0.2,0.1,0.3,0.4,200336.8,536.8,100336.8
0.337,300,0.2,0.1,0.3,0.4,200337,537,100337
0.3372,300,0.2,0.1,0.3,0.4,200337.2,537.2,100337.2
0.3374,300,0.2,0.1,0.3,0.4,200337.4,537.4,100337.4
0.3376,300,0.2,0.1,0.3,0.4,200337.6,537.6,100337.6
0.3378,300,0.2,0.1,0.3,0.4,200337.8,537.8,100337.8
0.338,300,0.2,0.1,0.3,0.4,200338,538,100338
0.3382,300,0.2,0.1,0.3,0.4,200338.2,538.2,100338.2
0.3384,300,0.2,0.1,0.3,0.4,200338.4,538.4,100338.4
0.3386,300,0.2,0.1,0.3,0.4,200338.6,538.6,100338.6
0.3388,300,0.2,0.1,0.3,0.4,200338.8,538.8,100338.8
0.339,300,0.2,0.1,0.3,0.4,200339,539,100339
0.3392,300,0.2,0.1,0.3,0.4,200339.2,539.2,100339.2
0.3394,300,0.2,0.1,0.3,0.4,200339.4,539.4,100339.4
0.3396,300,0.2,0.1,0.3,0.4,200339.6,539.6,100339.6
0.3398,300,0.2,0.1,0.3,0.4,200339.8,539.8,100339.8
0.34,300,0.2,0.1,0.3,0.4,200340,540,100340
0.3402,300,0.2,0.1,0.3,0.4,200340.2,540.2,100340.2
0.3404,300,0.2,0.1,0.3,0.4,200340.4,540.4,100340.4
0.3406,300,0.2,0.1,0.3,0.4,200340.6,540.6,100340.6
0.3408,300,0.2,0.1,0.3,0.4,200340.8,540.8,100340.8
0.341,300,0.2,0.1,0.3,0.4,200341,541,100341
0.3412,300,0.2,0.1,0.3,0.4,200341.2,541.2,100341.2
0.3414,300,0.2,0.1,0.3,0.4,200341.4,541.4,100341.4
0.3416,300,0.2,0.1,0.3,0.4,200341.6,541.6,100341.6
0.3418,300,0.2,0.1,0.3,0.4,200341.8,541.8,100341.8
0.342,300,0.2,0.1,0.3,0.4,200342,542,100342
0.3422,300,0.2,0.1,0.3,0.4,200342.2,542.2,100342.2
0.3424,300,0.2,0.1,0.3,0.4,200342.4,542.4,100342.4
0.3426,300,0.2,0.1,0.3,0.4,200342.6,542.6,100342.6
0.3428,300,0.2,0.1,0.3,0.4,200342.8,542.8,100342.8
0.343,300,0.2,0.1,0.3,0.4,200343,543,100343
0.3432,300,0.2,0.1,0.3,0.4,200343.2,543.2,100343.2
0.3434,300,0.2,0.1,0.3,0.4,200343.4,543.4,100343.4
0.3436,300,0.2,0.1,0.3,0.4,200343.6,543.6,100343.6
0.3438,300,0.2,0.1,0.3,0.4,200343.8,543.8,100343.8
0.344,300,0.2,0.1,0.3,0.4,200344,544,100344
0.3442,300,0.2,0.1,0.3,0.4,200344.2,544.2,100344.2
0.3444,300,0.2,0.1,0.3,0.4,200344.4,544.4,100344.4
0.3446,300,0.2,0.1,0.3,0.4,200344.6,544.6,100344.6
0.3448,300,0.2,0.1,0.3,0.4,200344.8,544.8,100344.8
0.345,300,0.2,0.1,0.3,0.4,200345,545,100345
0.3452,300,0.2,0.1,0.3,0.4,200345.2,545.2,100345.2
0.3454,300,0.2,0.1,0.3,0.4,200345.4,545.4,100345.4
0.3456,300,0.2,0.1,0.3,0.4,200345.6,545.6,100345.6
0.3458,300,0.2,0.1,0.3,0.4,200345.8,545.8,100345.8
0.346,300,0.2,0.1,0.3,0.4,200346,546,100346
0.3462,300,0.2,0.1,0.3,0.4,200346.2,546.2,100346.2
0.3464,300,0.2,0.1,0.3,0.4,200346.4,546.4,100346.4
0.3466,300,0.2,0.1,0.3,0.4,200346.6,546.6,100346.6
0.3468,300,0.2,0.1,0.3,0.4,200346.8,546.8,100346.8
0.347,300,0.2,0.1,0.3,0.4,200347,547,100347
0.3472,300,0.2,0.1,0.3,0.4,200347.2,547.2,100347.2
0.3474,300,0.2,0.1,0.3,0.4,200347.4,547.4,100347.4
0.3476,300,0.2,0.1,0.3,0.4,200347.6,547.6,100347.6
0.3478,300,0.2,0.1,0.3,0.4,200347.8,547.8,100347.8
0.348,300,0.2,0.1,0.3,0.4,200348,548,100348
0.3482,300,0.2,0.1,0.3,0.4,200348.2,548.2,100348.2
0.3484,300,0.2,0.1,0.3,0.4,200348.4,548.4,100348.4
0.3486,300,0.2,0.1,0.3,0.4,200348.6,548.6,100348.6
0.3488,300,0.2,0.1,0.3,0.4,200348.8,548.8,100348.8
0.349,300,0.2,0.1,0.3,0.4,200349,549,100349
0.3492,300,0.2,0.1,0.3,0.4,200349.2,549.2,100349.2
0.3494,300,0.2,0.1,0.3,0.4,200349.4,549.4,100349.4
0.3496,300,0.2,0.1,0.3,0.4,200349.6,549.6,100349.6
0.3498,300,0.2,0.1,0.3,0.4,200349.8,549.8,100349.8
0.35,300,0.2,0.1,0.3,0.4,200350,550,100350
0.3502,300,0.2,0.1,0.3,0.4,200350.2,550.2,100350.2
0.3504,300,0.2,0.1,0.3,0.4,200350.4,550.4,100350.4
0.3506,300,0.2,0.1,0.3,0.4,200350.6,550.6,100350.6
0.3508,300,0.2,0.1,0.3,0.4,200350.8,550.8,100350.8
0.351,300,0.2,0.1,0.3,0.4,200351,551,100351
0.3512,300,0.2,0.1,0.3,0.4,200351.2,551.2,100351.2
0.3514,300,0.2,0.1,0.3,0.4,200351.4,551.4,100351.4
0.3516,300,0.2,0.1,0.3,0.4,200351.6,551.6,100351.6
0.3518,300,0.2,0.1,0.3,0.4,200351.8,551.8,100351.8
0.352,300,0.2,0.1,0.3,0.4,200352,552,100352
0.3522,300,0.2,0.1,0.3,0.4,200352.2,552.2,100352.2
0.3524,300,0.2,0.1,0.3,0.4,200352.4,552.4,100352.4
0.3526,300,0.2,0.1,0.3,0.4,200352.6,552.6,100352.6
0.3528,300,0.2,0.1,0.3,0.4,200352.8,552.8,100352.8
0.353,300,0.2,0.1,0.3,0.4,200353,553,100353
0.3532,300,0.2,0.1,0.3,0.4,200353.2,553.2,100353.2
0.3534,300,0.2,0.1,0.3,0.4,200353.4,553.4,100353.4
0.3536,300,0.2,0.1,0.3,0.4,200353.6,553.6,100353.6
0.3538,300,0.2,0.1,0.3,0.4,200353.8,553.8,100353.8
0.354,300,0.2,0.1,0.3,0.4,200354,554,100354
0.3542,300,0.2,0.1,0.3,0.4,200354.2,554.2,100354.2
0.3544,300,0.2,0.1,0.3,0.4,200354.4,554.4,100354.4
0.3546,300,0.2,0.1,0.3,0.4,200354.6,554.6,100354.6
0.3548,300,0.2,0.1,0.3,0.4,200354.8,554.8,100354.8
0.355,300,0.2,0.1,0.3,0.4,200355,555,100355
0.3552,300,0.2,0.1,0.3,0.4,200355.2,555.2,100355.2
0.3554,300,0.2,0.1,0.3,0.4,200355.4,555.4,100355.4
0.3556,300,0.2,0.1,0.3,0.4,200355.6,555.6,100355.6
0.3558,300,0.2,0.1,0.3,0.4,200355.8,555.8,100355.8
0.356,300,0.2,0.1,0.3,0.4,200356,556,100356
0.3562,300,0.2,0.1,0.3,0.4,200356.2,556.2,100356.2
0.3564,300,0.2,0.1,0.3,0.4,200356.4,556.4,100356.4
0.3566,300,0.2,0.1,0.3,0.4,200356.6,556.6,100356.6
0.3568,300,0.2,0.1,0.3,0.4,200356.8,556.8,100356.8
0.357,300,0.2,0.1,0.3,0.4,200357,557,100357
0.3572,300,0.2,0.1,0.3,0.4,200357.2,557.2,100357.2
0.3574,300,0.2,0.1,0.3,0.4,200357.4,557.4,100357.4
0.3576,300,0.2,0.1,0.3,0.4,200357.6,557.6,100357.6
0.3578,300,0.2,0.1,0.3,0.4,200357.8,557.8,100357.8
0.358,300,0.2,0.1,0.3,0.4,200358,558,100358
0.3582,300,0.2,0.1,0.3,0.4,200358.2,558.2,100358.2
0.3584,300,0.2,0.1,0.3,0.4,200358.4,558.4,100358.4
0.3586,300,0.2,0.1,0.3,0.4,200358.6,558.6,100358.6
0.3588,300,0.2,0.1,0.3,0.4,200358.8,558.8,100358.8
0.359,300,0.2,0.1,0.3,0.4,200359,559,100359
0.3592,300,0.2,0.1,0.3,0.4,200359.2,559.2,100359.2
0.3594,300,0.2,0.1,0.3,0.4,200359.4,559.4,100359.4
0.3596,300,0.2,0.1,0.3,0.4,200359.6,559.6,100359.6
0.3598,300,0.2,0.1,0.3,0.4,200359.8,559.8,100359.8
0.36,300,0.2,0.1,0.3,0.4,200360,560,100360
0.3602,300,0.2,0.1,0.3,0.4,200360.2,560.2,100360.2
0.3604,300,0.2,0.1,0.3,0.4,200360.4,560.4,100360.4
0.3606,300,0.2,0.1,0.3,0.4,200360.6,560.6,100360.6
0.3608,300,0.2,0.1,0.3,0.4,200360.8,560.8,100360.8
0.361,300,0.2,0.1,0.3,0.4,200361,561,100361
0.3612,300,0.2,0.1,0.3,0.4,200361.2,561.2,100361.2
0.3614,300,0.2,0.1,0.3,0.4,200361.4,561.4,100361.4
0.3616,300,0.2,0.1,0.3,0.4,200361.6,561.6,100361.6
0.3618,300,0.2,0.1,0.3,0.4,200361.8,561.8,100361.8
0.362,300,0.2,0.1,0.3,0.4,200362,562,100362
