"Time","sensor_frame_a1.a[1]","sensor_world1.v[1]","sensor_world1.z[2]","sensor_world2.r[1]","sensor_world1.a[3]","sensor_world1.w[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world1.v[2]","sensor_frame_a1.angles[3]","sensor_frame_a2.v[3]","sensor_frame_a2.angles[1]","sensor_world1.z[3]","sensor_frame_a2.a[1]","sensor_frame_a1.v[2]","sensor_world2.a[3]","sensor_frame_a1.w[3]","sensor_frame_a1.angles[2]","sensor_frame_a2.r[1]","sensor_frame_a2.z[3]","sensor_frame_a2.v[1]","sensor_frame_a1.a[2]","sensor_frame_a2.w[2]","sensor_frame_a2.a[2]","sensor_world2.v[1]","sensor_frame_a2.angles[2]","sensor_world2.a[2]","sensor_frame_a1.w[1]","sensor_world1.r[3]","sensor_frame_a1.z[1]","sensor_world1.z[1]","sensor_world2.v[2]","sensor_frame_a1.a[3]","sensor_world2.w[2]","sensor_frame_a2.angles[3]","sensor_world1.v[3]","sensor_frame_a1.r[2]","sensor_frame_a1.w[2]","sensor_world1.r[2]","sensor_frame_a2.w[3]","sensor_world2.v[3]","sensor_world1.angles[3]","sensor_frame_a2.z[2]","sensor_world2.r[2]","sensor_frame_a1.z[3]","sensor_world1.r[1]","sensor_frame_a2.a[3]","sensor_frame_a2.w[1]","sensor_frame_a1.angles[1]","sensor_frame_a2.v[2]","sensor_world1.w[2]","sensor_world2.z[1]","sensor_frame_a2.r[3]","sensor_frame_a1.r[1]","sensor_world2.w[3]","sensor_world1.a[2]","sensor_world2.a[1]","sensor_frame_a2.z[1]","sensor_frame_a2.r[2]","sensor_world1.w[1]","sensor_world2.z[2]","sensor_world2.r[3]","sensor_frame_a1.r[3]","sensor_world2.w[1]","sensor_frame_a1.z[2]","sensor_world2.z[3]","sensor_frame_a1.v[1]","sensor_world1.angles[1]","sensor_world1.a[1]","sensor_frame_a1.v[3]","sensor_world1.angles[2]"
0.198,-4.8602805,-0.44829056,-2.8240862,0.97596031,-6.1220202,-0.84855652,0.18475504,-0.018828316,-0.10040274,-2.8369272,-0.10040274,0.15667374,0.18475504,-3.8630705,-4.8602805,-2.8885875,-6.1220202,-0.83396733,-0.018828316,1,-3.4747479,-0.15667374,-14.352643,-0.15667374,-14.352643,-0.44829056,-0.018828316,-12.88788,2.05462,0.98280704,10.686651,10.453167,-2.8369272,-3.5327501,-0.20950864,-0.10040274,-0.379356,2.7755576e-17,-0.15667374,-0.28564271,-0.83396733,-0.379356,-0.10040274,-2.4267464,-0.28564271,-3.4747479,0.97596031,-3.5327501,2.05462,0.18475504,-2.8885875,-0.20950864,10.453167,1,1,-0.84855652,-12.88788,-6.2068048,10.686651,2.7755576e-17,2.0439105,-2.8240862,0.98280704,1,2.0439105,-2.4267464,-3.8630705,-0.15667374,0.18475504,-6.2068048,0.15667374,-0.018828316
0.199,-4.9096794,-0.45452607,-2.8481257,0.97550893,-6.1819625,-0.85242718,0.18678902,-0.019192701,-0.10119978,-2.849797,-0.10119978,0.15911384,0.18678902,-3.8781724,-4.9096794,-2.9027433,-6.1819625,-0.83744544,-0.019192701,1,-3.4813945,-0.15911384,-14.345769,-0.15911384,-14.345769,-0.45452607,-0.019192701,-12.851892,2.0652978,0.98242462,10.669006,10.431457,-2.849797,-3.566874,-0.21234474,-0.10119978,-0.385508,0,-0.15911384,-0.28848606,-0.83744544,-0.385508,-0.10119978,-2.4534731,-0.28848606,-3.4813945,0.97550893,-3.566874,2.0652978,0.18678902,-2.9027433,-0.21234474,10.431457,1,1,-0.85242718,-12.851892,-6.2642517,10.669006,0,2.0543528,-2.8481257,0.98242462,1,2.0543528,-2.4534731,-3.8781724,-0.15911384,0.18678902,-6.2642517,0.15911384,-0.019192701
0.2,-4.9593229,-0.46081913,-2.8722959,0.97505122,-6.2420774,-0.85631275,0.1888331,-0.019562233,-0.10199936,-2.8626306,-0.10199936,0.16158073,0.1888331,-3.8929806,-4.9593229,-2.9168882,-6.2420774,-0.84092999,-0.019562233,1,-3.4876125,-0.16158073,-14.338789,-0.16158073,-14.338789,-0.46081913,-0.019562233,-12.815382,2.0759583,0.98203599,10.65162,10.409949,-2.8626306,-3.6011305,-0.21520494,-0.10199936,-0.39172,0,-0.16158073,-0.29134229,-0.84092999,-0.39172,-0.10199936,-2.4803159,-0.29134229,-3.4876125,0.97505122,-3.6011305,2.0759583,0.1888331,-2.9168882,-0.21520494,10.409949,1,1,-0.85631275,-12.815382,-6.3218951,10.65162,0,2.0647736,-2.8722959,0.98203599,1,2.0647736,-2.4803159,-3.8929806,-0.16158073,0.1888331,-6.3218951,0.16158073,-0.019562233
0.20100001,-5.0092096,-0.46716991,-2.8965957,0.97458726,-6.3023624,-0.86021298,0.19088723,-0.019936958,-0.10280147,-2.8754277,-0.10280147,0.16407451,0.19088723,-3.9075029,-5.0092096,-2.9310217,-6.3023624,-0.84442049,-0.019936958,1,-3.4934077,-0.16407451,-14.331702,-0.16407451,-14.331702,-0.46716991,-0.019936958,-12.778346,2.0866013,0.98164117,10.634484,10.388635,-2.8754277,-3.6355197,-0.21808937,-0.10280147,-0.39799219,-5.5511151e-17,-0.16407451,-0.29421133,-0.84442049,-0.39799219,-0.10280147,-2.5072746,-0.29421133,-3.4934077,0.97458726,-3.6355197,2.0866013,0.19088723,-2.9310217,-0.21808937,10.388635,1,1,-0.86021298,-12.778346,-6.3797317,10.634484,-5.5511151e-17,2.0751727,-2.8965957,0.98164117,1,2.0751727,-2.5072746,-3.9075029,-0.16407451,0.19088723,-6.3797317,0.16407451,-0.019936958
0.20200001,-5.0593386,-0.47357863,-2.921025,0.97411686,-6.3628159,-0.86412764,0.1929514,-0.020316921,-0.1036061,-2.8881872,-0.1036061,0.16659531,0.1929514,-3.9217467,-5.0593386,-2.9451439,-6.3628159,-0.8479166,-0.020316921,1,-3.4987867,-0.16659531,-14.324507,-0.16659531,-14.324507,-0.47357863,-0.020316921,-12.740779,2.0972273,0.98124003,10.617591,10.367506,-2.8881872,-3.670042,-0.22099817,-0.1036061,-0.40432477,-5.5511151e-17,-0.16659531,-0.29709312,-0.8479166,-0.40432477,-0.1036061,-2.534348,-0.29709312,-3.4987867,0.97411686,-3.670042,2.0972273,0.1929514,-2.9451439,-0.22099817,10.367506,1,1,-0.86412764,-12.740779,-6.437758,10.617591,-5.5511151e-17,2.0855508,-2.921025,0.98124003,1,2.0855508,-2.534348,-3.9217467,-0.16659531,0.1929514,-6.437758,0.16659531,-0.020316921
0.20299999,-5.1097074,-0.4800455,-2.9455836,0.97364008,-6.4234357,-0.86805642,0.19502558,-0.020702172,-0.10441323,-2.9009089,-0.10441323,0.16914324,0.19502558,-3.9357195,-5.1097074,-2.9592545,-6.4234357,-0.8514179,-0.020702172,1,-3.5037553,-0.16914324,-14.317202,-0.16914324,-14.317202,-0.4800455,-0.020702172,-12.702677,2.1078365,0.98083252,10.600932,10.346554,-2.9009089,-3.7046983,-0.22393146,-0.10441323,-0.4107179,2.7755576e-17,-0.16914324,-0.29998767,-0.8514179,-0.4107179,-0.10441323,-2.5615358,-0.29998767,-3.5037553,0.97364008,-3.7046983,2.1078365,0.19502558,-2.9592545,-0.22393146,10.346554,1,1,-0.86805642,-12.702677,-6.4959717,10.600932,2.7755576e-17,2.0959079,-2.9455836,0.98083252,1,2.0959079,-2.5615358,-3.9357195,-0.16914324,0.19502558,-6.4959717,0.16914324,-0.020702172
0.204,-5.1603155,-0.48657066,-2.9702706,0.97315675,-6.4842191,-0.87199903,0.19710974,-0.021092754,-0.10522284,-2.9135923,-0.10522284,0.17171842,0.19710974,-3.9494283,-5.1603155,-2.9733531,-6.4842191,-0.85492402,-0.021092754,1,-3.5083194,-0.17171842,-14.309787,-0.17171842,-14.309787,-0.48657066,-0.021092754,-12.664036,2.1184292,0.98041856,10.5845,10.32577,-2.9135923,-3.7394884,-0.22688937,-0.10522284,-0.41717172,0,-0.17171842,-0.30289495,-0.85492402,-0.41717172,-0.10522284,-2.5888371,-0.30289495,-3.5083194,0.97315675,-3.7394884,2.1184292,0.19710974,-2.9733531,-0.22688937,10.32577,1,1,-0.87199903,-12.664036,-6.554368,10.5845,0,2.1062441,-2.9702706,0.98041856,1,2.1062441,-2.5888371,-3.9494283,-0.17171842,0.19710974,-6.554368,0.17171842,-0.021092754
0.205,-5.2111607,-0.49315429,-2.9950857,0.97266692,-6.5451632,-0.87595516,0.19920385,-0.021488717,-0.10603494,-2.9262369,-0.10603494,0.17432095,0.19920385,-3.9628804,-5.2111607,-2.9874401,-6.5451632,-0.85843444,-0.021488717,1,-3.5124853,-0.17432095,-14.30226,-0.17432095,-14.30226,-0.49315429,-0.021488717,-12.62485,2.1290057,0.97999811,10.568289,10.305148,-2.9262369,-3.7744129,-0.22987205,-0.10603494,-0.42368639,0,-0.17432095,-0.30581486,-0.85843444,-0.42368639,-0.10603494,-2.6162515,-0.30581486,-3.5124853,0.97266692,-3.7744129,2.1290057,0.19920385,-2.9874401,-0.22987205,10.305148,1,1,-0.87595516,-12.62485,-6.6129446,10.568289,0,2.1165595,-2.9950857,0.97999811,1,2.1165595,-2.6162515,-3.9628804,-0.17432095,0.19920385,-6.6129446,0.17432095,-0.021488717
0.206,-5.2622418,-0.4997966,-3.0200284,0.97217047,-6.606267,-0.87992465,0.20130789,-0.021890106,-0.10684951,-2.9388418,-0.10684951,0.17695096,0.20130789,-3.976083,-5.2622418,-3.0015147,-6.606267,-0.86194885,-0.021890106,1,-3.516258,-0.17695096,-14.294622,-0.17695096,-14.294622,-0.4997966,-0.021890106,-12.585117,2.1395659,0.97957116,10.552289,10.284679,-2.9388418,-3.8094721,-0.23287959,-0.10684951,-0.43026209,5.5511151e-17,-0.17695096,-0.30874741,-0.86194885,-0.43026209,-0.10684951,-2.6437781,-0.30874741,-3.516258,0.97217047,-3.8094721,2.1395659,0.20130789,-3.0015147,-0.23287959,10.284679,1,1,-0.87992465,-12.585117,-6.6716981,10.552289,5.5511151e-17,2.1268544,-3.0200284,0.97957116,1,2.1268544,-2.6437781,-3.976083,-0.17695096,0.20130789,-6.6716981,0.17695096,-0.021890106
0.207,-5.3135571,-0.50649774,-3.0450978,0.97166729,-6.6675267,-0.88390726,0.20342185,-0.022296969,-0.10766651,-2.951407,-0.10766651,0.17960854,0.20342185,-3.9890425,-5.3135571,-3.0155771,-6.6675267,-0.86546683,-0.022296969,1,-3.5196433,-0.17960854,-14.286871,-0.17960854,-14.286871,-0.50649774,-0.022296969,-12.544832,2.1501102,0.9791376,10.536494,10.264356,-2.951407,-3.8446662,-0.23591214,-0.10766651,-0.43689898,0,-0.17960854,-0.31169254,-0.86546683,-0.43689898,-0.10766651,-2.671416,-0.31169254,-3.5196433,0.97166729,-3.8446662,2.1501102,0.20342185,-3.0155771,-0.23591214,10.264356,1,1,-0.88390726,-12.544832,-6.7306247,10.536494,0,2.1371288,-3.0450978,0.9791376,1,2.1371288,-2.671416,-3.9890425,-0.17960854,0.20342185,-6.7306247,0.17960854,-0.022296969
0.208,-5.3651056,-0.51325792,-3.0702939,0.97115743,-6.7289405,-0.88790268,0.20554566,-0.022709355,-0.10848595,-2.9639313,-0.10848595,0.18229382,0.20554566,-4.0017662,-5.3651056,-3.0296268,-6.7289405,-0.86898798,-0.022709355,1,-3.5226469,-0.18229382,-14.279005,-0.18229382,-14.279005,-0.51325792,-0.022709355,-12.503989,2.160639,0.97869736,10.520898,10.244169,-2.9639313,-3.8799958,-0.23896983,-0.10848595,-0.4435972,-2.7755576e-17,-0.18229382,-0.31465021,-0.86898798,-0.4435972,-0.10848595,-2.6991653,-0.31465021,-3.5226469,0.97115743,-3.8799958,2.160639,0.20554566,-3.0296268,-0.23896983,10.244169,1,1,-0.88790268,-12.503989,-6.7897215,10.520898,-2.7755576e-17,2.147383,-3.0702939,0.97869736,1,2.147383,-2.6991653,-4.0017662,-0.18229382,0.20554566,-6.7897215,0.18229382,-0.022709355
0.20900001,-5.4168859,-0.52007723,-3.0956159,0.97064078,-6.7905054,-0.89191067,0.20767933,-0.023127308,-0.1093078,-2.9764147,-0.1093078,0.1850069,0.20767933,-4.0142603,-5.4168859,-3.0436642,-6.7905054,-0.87251198,-0.023127308,1,-3.5252738,-0.1850069,-14.271024,-0.1850069,-14.271024,-0.52007723,-0.023127308,-12.462586,2.1711521,0.97825038,10.505493,10.224113,-2.9764147,-3.9154606,-0.24205278,-0.1093078,-0.4503569,-2.7755576e-17,-0.1850069,-0.31762037,-0.87251198,-0.4503569,-0.1093078,-2.7270248,-0.31762037,-3.5252738,0.97064078,-3.9154606,2.1711521,0.20767933,-3.0436642,-0.24205278,10.224113,1,1,-0.89191067,-12.462586,-6.8489842,10.505493,-2.7755576e-17,2.1576173,-3.0956159,0.97825038,1,2.1576173,-2.7270248,-4.0142603,-0.1850069,0.20767933,-6.8489842,0.1850069,-0.023127308
0.20999999,-5.4688954,-0.5269559,-3.121063,0.97011727,-6.8522191,-0.89593112,0.20982282,-0.023550879,-0.11013206,-2.9888563,-0.11013206,0.18774791,0.20982282,-4.0265322,-5.4688954,-3.0576885,-6.8522191,-0.87603837,-0.023550879,1,-3.5275292,-0.18774791,-14.262927,-0.18774791,-14.262927,-0.5269559,-0.023550879,-12.420618,2.1816499,0.97779661,10.490272,10.204179,-2.9888563,-3.9510612,-0.2451611,-0.11013206,-0.45717826,-5.5511151e-17,-0.18774791,-0.32060301,-0.87603837,-0.45717826,-0.11013206,-2.7549939,-0.32060301,-3.5275292,0.97011727,-3.9510612,2.1816499,0.20982282,-3.0576885,-0.2451611,10.204179,1,1,-0.89593112,-12.420618,-6.9084105,10.490272,-5.5511151e-17,2.1678314,-3.121063,0.97779661,1,2.1678314,-2.7549939,-4.0265322,-0.18774791,0.20982282,-6.9084105,0.18774791,-0.023550879
0.211,-5.5211344,-0.53389412,-3.1466351,0.96958685,-6.9140787,-0.89996368,0.21197611,-0.023980115,-0.11095869,-3.0012558,-0.11095869,0.19051693,0.21197611,-4.0385876,-5.5211344,-3.0716996,-6.9140787,-0.87956691,-0.023980115,1,-3.5294185,-0.19051693,-14.254712,-0.19051693,-14.254712,-0.53389412,-0.023980115,-12.378079,2.1921327,0.97733599,10.475228,10.18436,-3.0012558,-3.9867978,-0.24829495,-0.11095869,-0.46406141,-2.7755576e-17,-0.19051693,-0.32359809,-0.87956691,-0.46406141,-0.11095869,-2.7830722,-0.32359809,-3.5294185,0.96958685,-3.9867978,2.1921327,0.21197611,-3.0716996,-0.24829495,10.18436,1,1,-0.89996368,-12.378079,-6.9679961,10.475228,-2.7755576e-17,2.1780257,-3.1466351,0.97733599,1,2.1780257,-2.7830722,-4.0385876,-0.19051693,0.21197611,-6.9679961,0.19051693,-0.023980115
0.212,-5.5735998,-0.54089195,-3.1723313,0.96904945,-6.9760814,-0.90400821,0.21413916,-0.024415061,-0.11178769,-3.0136123,-0.11178769,0.19331408,0.21413916,-4.0504327,-5.5735998,-3.0856977,-6.9760814,-0.88309711,-0.024415061,1,-3.5309463,-0.19331408,-14.24638,-0.19331408,-14.24638,-0.54089195,-0.024415061,-12.334968,2.2026005,0.97686845,10.460355,10.164649,-3.0136123,-4.0226707,-0.25145441,-0.11178769,-0.47100648,2.7755576e-17,-0.19331408,-0.32660553,-0.88309711,-0.47100648,-0.11178769,-2.811259,-0.32660553,-3.5309463,0.96904945,-4.0226707,2.2026005,0.21413916,-3.0856977,-0.25145441,10.164649,1,1,-0.90400821,-12.334968,-7.0277376,10.460355,2.7755576e-17,2.1882002,-3.1723313,0.97686845,1,2.1882002,-2.811259,-4.0504327,-0.19331408,0.21413916,-7.0277376,0.19331408,-0.024415061
0.213,-5.6262913,-0.54794961,-3.1981509,0.96850502,-7.0382242,-0.90806442,0.21631196,-0.024855766,-0.11261903,-3.0259256,-0.11261903,0.19613947,0.21631196,-4.0620742,-5.6262913,-3.0996821,-7.0382242,-0.88662863,-0.024855766,1,-3.5321174,-0.19613947,-14.237927,-0.19613947,-14.237927,-0.54794961,-0.024855766,-12.291277,2.2130535,0.97639394,10.445646,10.14504,-3.0259256,-4.0586796,-0.25463966,-0.11261903,-0.4780136,0,-0.19613947,-0.32962528,-0.88662863,-0.4780136,-0.11261903,-2.8395536,-0.32962528,-3.5321174,0.96850502,-4.0586796,2.2130535,0.21631196,-3.0996821,-0.25463966,10.14504,1,1,-0.90806442,-12.291277,-7.0876317,10.445646,0,2.198355,-3.1981509,0.97639394,1,2.198355,-2.8395536,-4.0620742,-0.19613947,0.21631196,-7.0876317,0.19613947,-0.024855766
0.214,-5.6792068,-0.55506724,-3.2240937,0.96795356,-7.1005054,-0.9121322,0.21849449,-0.025302282,-0.1134527,-3.0381947,-0.1134527,0.19899322,0.21849449,-4.0735178,-5.6792068,-3.1136532,-7.1005054,-0.89016116,-0.025302282,1,-3.5329366,-0.19899322,-14.229356,-0.19899322,-14.229356,-0.55506724,-0.025302282,-12.247005,2.2234919,0.97591239,10.431095,10.125524,-3.0381947,-4.0948253,-0.25785077,-0.1134527,-0.48508298,8.3266727e-17,-0.19899322,-0.33265737,-0.89016116,-0.48508298,-0.1134527,-2.8679557,-0.33265737,-3.5329366,0.96795356,-4.0948253,2.2234919,0.21849449,-3.1136532,-0.25785077,10.125524,1,1,-0.9121322,-12.247005,-7.147675,10.431095,8.3266727e-17,2.2084904,-3.2240937,0.97591239,1,2.2084904,-2.8679557,-4.0735178,-0.19899322,0.21849449,-7.147675,0.19899322,-0.025302282
0.215,-5.7323456,-0.56224501,-3.2501585,0.96739489,-7.1629205,-0.91621137,0.2206867,-0.025754651,-0.11428867,-3.0504193,-0.11428867,0.2018754,0.2206867,-4.0847692,-5.7323456,-3.1276102,-7.1629205,-0.89369434,-0.025754651,1,-3.5334086,-0.2018754,-14.220662,-0.2018754,-14.220662,-0.56224501,-0.025754651,-12.202145,2.2339158,0.97542375,10.416696,10.106095,-3.0504193,-4.1311073,-0.26108789,-0.11428867,-0.49221468,-5.5511151e-17,-0.2018754,-0.33570167,-0.89369434,-0.49221468,-0.11428867,-2.8964643,-0.33570167,-3.5334086,0.96739489,-4.1311073,2.2339158,0.2206867,-3.1276102,-0.26108789,10.106095,1,1,-0.91621137,-12.202145,-7.2078633,10.416696,-5.5511151e-17,2.2186062,-3.2501585,0.97542375,1,2.2186062,-2.8964643,-4.0847692,-0.2018754,0.2206867,-7.2078633,0.2018754,-0.025754651
0.21600001,-5.7857056,-0.56948298,-3.2763453,0.966829,-7.2254677,-0.92030162,0.22288857,-0.026212925,-0.11512692,-3.0625987,-0.11512692,0.20478617,0.22288857,-4.0958352,-5.7857056,-3.1415532,-7.2254677,-0.89722776,-0.026212925,1,-3.5335374,-0.20478617,-14.211846,-0.20478617,-14.211846,-0.56948298,-0.026212925,-12.156694,2.2443254,0.97492796,10.402442,10.086747,-3.0625987,-4.1675262,-0.26435113,-0.11512692,-0.49940887,2.7755576e-17,-0.20478617,-0.33875817,-0.89722776,-0.49940887,-0.11512692,-2.9250793,-0.33875817,-3.5335374,0.966829,-4.1675262,2.2443254,0.22288857,-3.1415532,-0.26435113,10.086747,1,1,-0.92030162,-12.156694,-7.2681937,10.402442,2.7755576e-17,2.2287025,-3.2763453,0.97492796,1,2.2287025,-2.9250793,-4.0958352,-0.20478617,0.22288857,-7.2681937,0.20478617,-0.026212925
0.21699999,-5.8392854,-0.57678139,-3.3026531,0.9662559,-7.2881436,-0.92440289,0.2251001,-0.026677152,-0.11596744,-3.0747325,-0.11596744,0.20772558,0.2251001,-4.1067204,-5.8392854,-3.1554821,-7.2881436,-0.90076119,-0.026677152,1,-3.5333276,-0.20772558,-14.202908,-0.20772558,-14.202908,-0.57678139,-0.026677152,-12.110649,2.2547209,0.97442496,10.388328,10.067473,-3.0747325,-4.2040815,-0.26764062,-0.11596744,-0.50666571,2.7755576e-17,-0.20772558,-0.34182686,-0.90076119,-0.50666571,-0.11596744,-2.9537997,-0.34182686,-3.5333276,0.9662559,-4.2040815,2.2547209,0.2251001,-3.1554821,-0.26764062,10.067473,1,1,-0.92440289,-12.110649,-7.3286619,10.388328,2.7755576e-17,2.2387798,-3.3026531,0.97442496,1,2.2387798,-2.9537997,-4.1067204,-0.20772558,0.2251001,-7.3286619,0.20772558,-0.026677152
0.21799999,-5.8930836,-0.58414036,-3.3290815,0.96567541,-7.350945,-0.9285149,0.22732122,-0.027147379,-0.1168102,-3.0868199,-0.1168102,0.21069378,0.22732122,-4.1174312,-5.8930836,-3.1693964,-7.350945,-0.90429425,-0.027147379,1,-3.5327833,-0.21069378,-14.193845,-0.21069378,-14.193845,-0.58414036,-0.027147379,-12.064004,2.2651021,0.97391462,10.374348,10.048267,-3.0868199,-4.2407742,-0.27095649,-0.1168102,-0.51398522,2.7755576e-17,-0.21069378,-0.34490761,-0.90429425,-0.51398522,-0.1168102,-2.982625,-0.34490761,-3.5327833,0.96567541,-4.2407742,2.2651021,0.22732122,-3.1693964,-0.27095649,10.048267,1,1,-0.9285149,-12.064004,-7.3892651,10.374348,2.7755576e-17,2.2488377,-3.3290815,0.97391462,1,2.2488377,-2.982625,-4.1174312,-0.21069378,0.22732122,-7.3892651,0.21069378,-0.027147379
0.219,-5.9470992,-0.59155995,-3.3556294,0.96508759,-7.4138694,-0.93263757,0.22955196,-0.027623655,-0.11765517,-3.0988603,-0.11765517,0.21369085,0.22955196,-4.1279721,-5.9470992,-3.1832962,-7.4138694,-0.90782654,-0.027623655,1,-3.5319085,-0.21369085,-14.184656,-0.21369085,-14.184656,-0.59155995,-0.027623655,-12.016755,2.2754698,0.97339696,10.360495,10.029121,-3.0988603,-4.2776036,-0.27429885,-0.11765517,-0.52136767,-2.7755576e-17,-0.21369085,-0.34800047,-0.90782654,-0.52136767,-0.11765517,-3.0115547,-0.34800047,-3.5319085,0.96508759,-4.2776036,2.2754698,0.22955196,-3.1832962,-0.27429885,10.029121,1,1,-0.93263757,-12.016755,-7.4499989,10.360495,-2.7755576e-17,2.2588763,-3.3556294,0.97339696,1,2.2588763,-3.0115547,-4.1279721,-0.21369085,0.22955196,-7.4499989,0.21369085,-0.027623655
0.22,-6.0013304,-0.59904039,-3.3822966,0.96449232,-7.476913,-0.93677068,0.23179224,-0.02810603,-0.11850235,-3.1108532,-0.11850235,0.2167169,0.23179224,-4.1383495,-6.0013304,-3.1971812,-7.476913,-0.91135782,-0.02810603,1,-3.5307071,-0.2167169,-14.175341,-0.2167169,-14.175341,-0.59904039,-0.02810603,-11.968899,2.2858233,0.97287184,10.346764,10.010032,-3.1108532,-4.31457,-0.27766779,-0.11850235,-0.52881306,-2.7755576e-17,-0.2167169,-0.35110533,-0.91135782,-0.52881306,-0.11850235,-3.0405881,-0.35110533,-3.5307071,0.96449232,-4.31457,2.2858233,0.23179224,-3.1971812,-0.27766779,10.010032,1,1,-0.93677068,-11.968899,-7.5108595,10.346764,-2.7755576e-17,2.2688961,-3.3822966,0.97287184,1,2.2688961,-3.0405881,-4.1383495,-0.2167169,0.23179224,-7.5108595,0.2167169,-0.02810603
0.221,-6.0557756,-0.60658169,-3.4090824,0.96388948,-7.5400729,-0.94091409,0.23404206,-0.02859455,-0.1193517,-3.122798,-0.1193517,0.21977203,0.23404206,-4.1485677,-6.0557756,-3.2110512,-7.5400729,-0.91488773,-0.02859455,1,-3.5291829,-0.21977203,-14.165898,-0.21977203,-14.165898,-0.60658169,-0.02859455,-11.92043,2.2961633,0.97233927,10.33315,9.9909897,-3.122798,-4.3516731,-0.2810635,-0.1193517,-0.53632152,0,-0.21977203,-0.35422215,-0.91488773,-0.53632152,-0.1193517,-3.0697248,-0.35422215,-3.5291829,0.96388948,-4.3516731,2.2961633,0.23404206,-3.2110512,-0.2810635,9.9909897,1,1,-0.94091409,-11.92043,-7.5718436,10.33315,0,2.2788966,-3.4090824,0.97233927,1,2.2788966,-3.0697248,-4.1485677,-0.21977203,0.23404206,-7.5718436,0.21977203,-0.02859455
0.222,-6.1104341,-0.61418408,-3.4359858,0.96327913,-7.6033459,-0.94506764,0.23630139,-0.029089265,-0.1202032,-3.1346939,-0.1202032,0.22285634,0.23630139,-4.1586323,-6.1104341,-3.2249057,-7.6033459,-0.91841596,-0.029089265,1,-3.5273395,-0.22285634,-14.156328,-0.22285634,-14.156328,-0.61418408,-0.029089265,-11.871346,2.3064899,0.97179919,10.319648,9.9719906,-3.1346939,-4.3889136,-0.28448603,-0.1202032,-0.54389328,0,-0.22285634,-0.35735092,-0.91841596,-0.54389328,-0.1202032,-3.098964,-0.35735092,-3.5273395,0.96327913,-4.3889136,2.3064899,0.23630139,-3.2249057,-0.28448603,9.9719906,1,1,-0.94506764,-11.871346,-7.632947,10.319648,0,2.2888782,-3.4359858,0.97179919,1,2.2888782,-3.098964,-4.1586323,-0.22285634,0.23630139,-7.632947,0.22285634,-0.029089265
0.223,-6.1653032,-0.62184757,-3.4630065,0.96266109,-7.6667285,-0.94923115,0.23857021,-0.029590223,-0.12105682,-3.1465404,-0.12105682,0.22596996,0.23857021,-4.1685481,-6.1653032,-3.238745,-7.6667285,-0.92194217,-0.029590223,1,-3.5251806,-0.22596996,-14.146628,-0.22596996,-14.146628,-0.62184757,-0.029590223,-11.821641,2.316803,0.97125149,10.306251,9.9530296,-3.1465404,-4.426291,-0.2879355,-0.12105682,-0.55152833,5.5511151e-17,-0.22596996,-0.36049154,-0.92194217,-0.55152833,-0.12105682,-3.1283052,-0.36049154,-3.5251806,0.96266109,-4.426291,2.316803,0.23857021,-3.238745,-0.2879355,9.9530296,1,1,-0.94923115,-11.821641,-7.6941662,10.306251,5.5511151e-17,2.2988408,-3.4630065,0.97125149,1,2.2988408,-3.1283052,-4.1685481,-0.22596996,0.23857021,-7.6941662,0.22596996,-0.029590223
0.22400001,-6.2203827,-0.62957239,-3.4901438,0.96203542,-7.7302175,-0.95340455,0.2408485,-0.030097473,-0.12191254,-3.1583369,-0.12191254,0.22911297,0.2408485,-4.1783199,-6.2203827,-3.2525687,-7.7302175,-0.92546606,-0.030097473,1,-3.5227096,-0.22911297,-14.136798,-0.22911297,-14.136798,-0.62957239,-0.030097473,-11.771312,2.3271027,0.97069609,10.292954,9.9340982,-3.1583369,-4.4638057,-0.29141209,-0.12191254,-0.55922681,-5.5511151e-17,-0.22911297,-0.36364397,-0.92546606,-0.55922681,-0.12191254,-3.157748,-0.36364397,-3.5227096,0.96203542,-4.4638057,2.3271027,0.2408485,-3.2525687,-0.29141209,9.9340982,1,1,-0.95340455,-11.771312,-7.755497,10.292954,-5.5511151e-17,2.3087845,-3.4901438,0.97069609,1,2.3087845,-3.157748,-4.1783199,-0.22911297,0.2408485,-7.755497,0.22911297,-0.030097473
0.22499999,-6.2756705,-0.63735861,-3.5173967,0.96140194,-7.7938089,-0.9575876,0.24313621,-0.030611066,-0.12277033,-3.1700828,-0.12277033,0.23228545,0.24313621,-4.187953,-6.2756705,-3.2663763,-7.7938089,-0.92898738,-0.030611066,1,-3.5199299,-0.23228545,-14.126836,-0.23228545,-14.126836,-0.63735861,-0.030611066,-11.720354,2.337389,0.97013301,10.279755,9.9151936,-3.1700828,-4.5014572,-0.29491585,-0.12277033,-0.56698883,5.5511151e-17,-0.23228545,-0.36680818,-0.92898738,-0.56698883,-0.12277033,-3.1872916,-0.36680818,-3.5199299,0.96140194,-4.5014572,2.337389,0.24313621,-3.2663763,-0.29491585,9.9151936,1,1,-0.9575876,-11.720354,-7.816936,10.279755,5.5511151e-17,2.3187091,-3.5173967,0.97013301,1,2.3187091,-3.1872916,-4.187953,-0.23228545,0.24313621,-7.816936,0.23228545,-0.030611066
